SMILES	X0A	ATSC8p	F06[O-Cl]	nR_5_False_False_False_True	PEOE_VSA2	C-025	B06[N-F]	F06[N-F]	B06[N-Cl]	B06[N-Br]	B06[O-O]	F06[O-O]	B06[O-S]	B06[O-F]	B06[O-Cl]	observed	predicted
Cc1cc(Oc2cncnc2)cc(C(=O)Nc2ccc(F)cn2)n1	-0.28	0.66	-0.17	-0.39	-0.45	-1.54	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	1.0
Cn1nccc1-c1cc(C(F)(F)F)ccc1[C@H]1CCOc2cc(S(=O)(=O)Nc3ccc(F)cn3)ccc21	0.16	1.17	-0.17	-0.39	0.64	0.73	1.61	2.09	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
CCc1ccc(-c2cn(C)c3cc(C(=O)NS(C)(=O)=O)ccc23)cc1	1.13	-0.78	-0.17	-0.39	-0.45	1.3	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
O=C1c2cc(-c3ccc(OC(F)(F)F)cc3)ccc2OCCN1CCNS(=O)(=O)c1ccccc1	0.36	-0.93	-0.17	-0.39	-0.45	0.17	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	6.57	-0.41	-0.19	1.0	0.0
COc1ncc(-c2cccnc2CCNC(=O)c2ccc(OCCC(F)(F)F)nc2)cn1	0.51	0.22	-0.17	-0.39	0.73	0.17	1.61	2.09	-0.25	-0.03	2.06	1.05	-0.15	-0.41	-0.19	0.0	0.0
O=S(=O)(CC1CC1)c1nnc(-c2cc(F)c(-c3cnc(Oc4ccccc4C(F)(F)F)c(Cl)c3)cc2F)[nH]1	0.43	1.06	-0.17	-0.39	-1.58	0.73	1.61	3.82	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	1.0
Cc1c(Cc2ccc(C(F)(F)F)nc2)c[nH]c1C(=O)NC1CC1	0.79	0.22	-0.17	-0.39	0.73	0.17	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
CC[C@H]1CN(c2ccc(C(F)(F)F)cc2C#N)c2ccc(S(=O)(=O)Nc3nccs3)cc2O1	0.72	-0.21	-0.17	-0.39	-0.46	-0.4	1.61	4.68	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
Cc1cncn1-c1cc(C(F)(F)F)ccc1-c1cccc2c1CCN(S(=O)(=O)Nc1ncc(F)s1)C2	0.17	0.92	-0.17	-0.39	-1.58	1.3	1.61	0.36	-0.25	-0.03	-0.49	-0.44	-0.15	2.46	-0.19	1.0	1.0
CS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC2CCC(F)(F)CC2)cc1F	1.55	-1.83	-0.17	-0.39	-0.45	-0.4	-0.62	-0.5	-0.25	-0.03	2.06	1.05	-0.15	2.46	-0.19	1.0	1.0
Cc1nc(NS(=O)(=O)c2cc(Cl)c(NCC34CCCN3CCC4)cc2F)sc1F	0.48	-1.36	-0.17	3.64	0.69	-1.54	1.61	0.36	4.05	-0.03	-0.49	-0.44	-0.15	2.46	-0.19	0.0	0.0
Cn1nccc1-c1cc(C(F)(F)F)ccc1-c1cccc2c1CCN(S(=O)(=O)Nc1ncccn1)C2	-0.12	0.81	-0.17	-0.39	-0.47	1.87	1.61	2.09	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1cc(Cl)ccc1Cl	-0.38	1.13	4.32	-0.39	-0.46	-1.54	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	5.33	1.0	1.0
Cn1cc(-c2ccc(C(F)F)cc2)c2cc(F)c(C(=O)NS(C)(=O)=O)cc21	1.82	-0.45	-0.17	-0.39	-0.45	1.3	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	2.46	-0.19	0.0	0.0
CN1CCN(C(=O)COc2ccc3cc(Oc4ccccn4)ccc3n2)CC1	-1.26	0.25	-0.17	-0.39	-0.45	-0.97	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
Cc1ccnc(NC(=O)c2ccc(-c3ccc(Cl)cc3)o2)c1	-0.29	0.25	4.32	-0.39	-0.45	-0.4	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	5.33	1.0	0.0
O=S(=O)(Nc1ncns1)c1ccc2c(-c3ccc(Cl)cc3-c3ccncc3)cccc2c1	-1.21	0.64	-0.17	-0.39	0.71	1.87	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
Cc1sc(-c2ccccc2Cl)cc1C(=O)N[C@@H](CN)c1ccccc1	0.15	-0.26	-0.17	-0.39	-0.45	0.17	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	1.0
Cn1cc(-c2cccc3c2CCNC3)c2ccc(S(=O)(=O)Nc3ncns3)cc21	-1.32	0.45	-0.17	-0.39	-0.46	1.3	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
O=C1NCCN1CCOc1nn(-c2ccccc2F)c2ccc(F)cc12	-0.93	-0.19	-0.17	1.63	-1.58	-0.97	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	2.46	-0.19	1.0	1.0
Cc1cc2nnc(C(F)(F)F)n2cc1-c1ccc(OC(F)(F)F)cc1	1.69	0.28	-0.17	-0.39	-0.54	0.17	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
O=S(=O)(Nc1nccs1)c1cc(Cl)c(NC[C@]23CCCN2C[C@@H](F)C3)cc1F	0.13	-0.86	-0.17	3.64	0.69	-1.54	1.61	0.36	4.05	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	0.0
CCN1CCN2C(=O)c3cc(-c4ccc(C(F)(F)F)cc4)ccc3OC[C@@H]2C1	0.01	-0.71	-0.17	-0.39	0.71	0.73	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
COc1cc(C(F)F)c(F)cc1-c1nc(C)nc2cc(S(=O)(=O)Nc3nccs3)ccc12	0.64	0.18	-0.17	-0.39	-0.46	0.17	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
CN[C@@H]1CC[C@H](N2CC[C@H](Nc3ncnc4ccc(C(F)(F)F)cc34)C2=O)[C@H](NC(C)=O)C1	0.62	-0.31	-0.17	1.63	0.68	-0.4	1.61	7.27	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
CS(=O)(=O)NC(=O)c1cc(F)c(Oc2ccc(Cl)c(Cl)c2)cc1F	2.78	0.24	-0.17	-0.39	-0.45	-0.97	-0.62	-0.5	-0.25	-0.03	2.06	1.05	-0.15	2.46	-0.19	0.0	0.0
O=S1(=O)CCN(c2cc(C(F)(F)F)ccc2[C@H]2CCOc3cc(S(=O)(=O)Nc4ccncn4)ccc32)CC1	0.24	0.08	-0.17	-0.39	-0.46	0.17	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
CC(C)COc1ncc(-c2cn(C)c3cc(C(=O)NS(=O)(=O)C4CC4)ccc23)cc1Cl	0.67	-1.44	-0.17	-0.39	-0.45	0.73	-0.62	-0.5	4.05	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
O=C(COc1nn(-c2ccccc2F)c2ccc(F)cc12)N1CCOCC1	-0.9	-0.22	-0.17	-0.39	-0.45	-0.97	-0.62	-0.5	-0.25	-0.03	2.06	1.05	-0.15	2.46	-0.19	1.0	1.0
O=S(=O)(Nc1ncccn1)c1ccc2c(c1)CC[C@@H]2c1ccc(C(F)(F)F)cc1-c1ccc(F)nc1	-0.12	-0.05	-0.17	-0.39	-1.58	1.87	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
O=S(=O)(Nc1ccc(F)cn1)c1cc(F)c(O[C@H]2CCN(CC(F)(F)F)C[C@@H]2c2ccccc2)cc1F	0.91	-0.7	-0.17	-0.39	0.69	-0.97	1.61	0.36	-0.25	-0.03	2.06	2.54	-0.15	-0.41	-0.19	0.0	0.0
O=C(CCc1ccccc1)c1cc(F)ccc1OCC(O)CN1CCN(C(c2ccccc2)c2ccccc2)CC1	-1.07	0.14	-0.17	-0.39	1.86	0.73	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
N=C1N[C@H]2[C@H](COC(N)=O)NC(=N)N3CCC(O)(O)[C@]23N1	1.55	-0.66	-0.17	3.64	0.97	-1.54	-0.62	-0.5	-0.25	-0.03	2.06	2.54	-0.15	-0.41	-0.19	1.0	0.0
O=C(NCc1ccc(OC(F)(F)F)cc1)C1c2ccccc2C(=O)N1CCC1CCOCC1	-0.03	0.16	-0.17	1.63	0.68	0.17	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
Cc1ccc(C(=O)NC(=N)NCc2cccc3ccccc23)cc1	-0.28	0.44	-0.17	-0.39	2.08	1.3	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
Cc1ccc(C(=O)NC(N)=NCCCCc2ccccc2)cc1	0.45	0.14	-0.17	-0.39	1.98	0.17	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
COc1cc(F)ccc1-c1ncc(F)c2cc(S(=O)(=O)Nc3ncns3)ccc12	-0.0	-0.02	-0.17	-0.39	0.71	0.17	1.61	1.23	-0.25	-0.03	-0.49	-0.44	-0.15	2.46	-0.19	0.0	0.0
COc1ccccc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21	-0.77	1.03	-0.17	-0.39	-0.46	-1.54	-0.62	-0.5	-0.25	-0.03	2.06	1.05	-0.15	-0.41	-0.19	0.0	1.0
N#CC[C@H]1CC[C@H](n2c(=O)[nH]c3cnc(Nc4ccc[nH]c4=O)nc32)CC1	-0.9	-0.06	-0.17	-0.39	0.63	-1.54	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
CN1Cc2ccccc2[C@H](c2ccc(F)cc2F)N=C1CCc1ccc(NS(C)(=O)=O)cc1	0.3	0.45	-0.17	-0.39	0.71	0.73	1.61	1.23	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
O=S(=O)(Nc1nccs1)N1CCc2c(cccc2-c2ccc(C(F)(F)F)cc2C2=CCNCC2)C1	-0.42	0.89	-0.17	-0.39	-1.58	1.87	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
O=C1c2ccccc2CN1C1CCN(CC(O)COc2ccccc2)CC1	-1.29	0.28	-0.17	1.63	-0.45	-0.4	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
O=C(O)CC1CCC2(CC1)CCN(c1cc(OC(F)(F)F)ccc1Cl)CC2	1.16	-0.36	-0.17	-0.39	-0.45	-1.54	1.61	2.09	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
COc1ccc(-c2ccc(-c3nccc4cc(S(=O)(=O)Nc5ccncn5)ccc34)c(OC)c2)cc1	-0.81	-0.25	-0.17	-0.39	0.71	1.3	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
Cn1nccc1-c1cc(C(F)(F)F)ccc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21	-0.12	1.75	-0.17	-0.39	0.64	-0.4	1.61	4.68	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1	-1.69	0.78	-0.17	-0.39	-0.42	-0.97	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	1.0
O=C(CN1CCN(c2cccc3c2cnn3-c2ccccc2F)C1=O)N1CC[C@H](F)C1	-1.01	0.63	-0.17	3.64	0.71	-0.97	1.61	0.36	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
C[C@@H](CN[C@@H]1COc2ccccc2SC1)CSc1cccc2cc[nH]c12	-1.74	-0.56	-0.17	-0.39	-1.58	-0.97	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
CCOc1cc2ncc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1N1CCC(O)CC1	0.2	-1.06	-0.17	-0.39	0.73	-0.4	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
O=C(Nc1ccc(Cl)cc1)N1CCCC(CCC2=NNNN2)(c2ccccc2)C1	-1.1	0.73	-0.17	1.63	-0.3	-0.97	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	0.0
COc1cc(-c2nnc(S(=O)(=O)C3CCC3)[nH]2)ccc1-c1cnc(OCC(C)C)c(Cl)c1	0.31	-0.01	4.32	-0.39	-1.58	0.17	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	5.33	1.0	1.0
Cn1nccc1-c1cc(C(F)(F)F)ccc1-c1cn(C)c2cc(S(=O)(=O)Nc3nncs3)ccc12	0.19	2.83	-0.17	-0.39	0.64	1.3	1.61	2.09	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
O=C(c1ccc2cc(Oc3ccc(C(F)(F)F)cn3)ccc2n1)N1CCC1	-0.38	-1.0	-0.17	-0.39	-0.45	-0.4	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	2.46	-0.19	0.0	0.0
COc1cc(C(F)(F)F)ccc1COCC(O)CN1CCC(C(=O)Nc2ccccc2)CC1	0.81	-0.23	-0.17	-0.39	-0.45	-0.4	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
FC(F)(F)Oc1ccc(-c2ccc3nncn3c2)cc1	-0.13	-0.54	-0.17	-0.39	-0.54	-0.4	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
O=S(=O)(Nc1cccc(F)n1)c1cc(F)c(O[C@H]2CCN(CC(F)(F)F)C[C@@H]2c2ccc(F)c(F)c2)c(F)c1	1.4	-0.77	-0.17	-0.39	0.69	-0.97	1.61	0.36	-0.25	-0.03	2.06	2.54	-0.15	2.46	-0.19	1.0	1.0
N#CCOc1cc(C(F)(F)F)ccc1-c1nccc2cc(S(=O)(=O)Nc3nccs3)ccc12	0.4	-0.58	-0.17	-0.39	0.71	0.73	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
O=S(=O)(Nc1ncns1)c1ccc2c(-c3ccc(C(F)(F)F)cc3-c3ccncc3)nccc2c1	-0.42	0.17	-0.17	-0.39	1.89	1.87	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1	-0.13	-0.36	-0.17	-0.39	0.71	-0.97	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
COc1ccc2ncc(=O)n(CCN3CCC(NCc4ccc5c(n4)NC(=O)CO5)CC3)c2c1	-1.25	-0.89	-0.17	-0.39	0.68	-1.54	-0.62	-0.5	-0.25	-0.03	2.06	1.05	-0.15	-0.41	-0.19	0.0	0.0
Cc1c([C@@H]2CN3CCN(C(=O)Cc4ccc(-n5cnnn5)cn4)C[C@H]3CO2)ccc(F)c1C#N	-0.94	-0.5	-0.17	-0.39	1.88	0.17	-0.62	-0.5	-0.25	-0.03	2.06	1.05	-0.15	2.46	-0.19	0.0	0.0
COc1cc(C(F)(F)F)ccc1-c1ccnc2cc(S(=O)(=O)Nc3nccs3)ccc12	0.44	0.11	-0.17	-0.39	0.71	0.73	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
Nc1cncc(Nc2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)n1	0.26	-0.01	-0.17	-0.39	-0.4	-1.54	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
O=C(NS(=O)(=O)C1CC1)c1cc(Cl)c(OCCC2CCC3(CCN(Cc4ccccc4)CC3)C2)cc1F	-0.41	0.72	-0.17	-0.39	0.71	-0.4	-0.62	-0.5	-0.25	-0.03	2.06	1.05	-0.15	2.46	-0.19	0.0	0.0
N#C[C@H]1CC[C@H](N2C(=O)c3ccccc3C2C(=O)NCc2ccc(OC(F)(F)F)cc2)CC1	0.3	1.23	-0.17	1.63	0.68	0.17	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	0.0
COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1	2.37	-0.41	-0.17	-0.39	-1.58	-0.4	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
Cc1nc(-c2cc(C(F)(F)F)ccc2[C@H]2CCOc3cc(S(=O)(=O)Nc4ncc(F)cn4)ccc32)co1	0.16	-0.76	-0.17	-0.39	-1.58	0.73	1.61	2.09	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
O=C(NCc1ccc(OC(F)(F)F)cc1)C1c2ccccc2C(=O)N1CCc1ncccn1	-0.03	0.79	-0.17	1.63	0.68	0.17	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	0.0
Clc1ccccc1Cn1ccc2c(OC3CCN(Cc4cscn4)CC3)ncnc21	-2.1	0.17	-0.17	-0.39	-0.42	-0.4	-0.62	-0.5	4.05	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
N#Cc1ccc(OC(F)(F)F)cc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21	0.42	0.79	-0.17	-0.39	-0.46	-0.97	1.61	2.09	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
O=C1c2cc(-c3ccc(OC(F)(F)F)cc3)ccc2OCCN1Cn1cc(Cl)cn1	-0.01	-1.15	-0.17	-0.39	0.66	0.17	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
O=C1CCN([C@H]2CCCC[C@@H]2OCCc2cccc3ccccc23)C1	-1.81	0.75	-0.17	1.63	0.71	0.17	-0.62	-0.5	-0.25	-0.03	2.06	1.05	-0.15	-0.41	-0.19	0.0	0.0
CC(C)(C)[C@H]1OCCC[C@@H]1CNc1cc(F)c(S(=O)(=O)Nc2nccs2)cc1Cl	1.43	-0.27	-0.17	-0.39	-0.46	-1.54	1.61	0.36	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
Cc1nc(Cn2nc3ccc(-c4ccc(Oc5ccc(F)cc5)cc4)cn3c2=O)no1	-1.36	0.36	-0.17	-0.39	-1.58	-0.4	-0.62	-0.5	-0.25	-0.03	2.06	1.05	-0.15	-0.41	-0.19	0.0	0.0
O=S(=O)(Nc1ncns1)c1ccc2c(c1)OCCN2c1ccccc1	-1.25	0.57	-0.17	-0.39	-0.46	-1.54	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
O=C1c2cc(-c3ccc(C(F)(F)F)cc3)ccc2OCCN1Cc1cn2ccccc2n1	-0.88	-0.8	-0.17	-0.39	-0.45	0.73	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
COc1cc(C(F)(F)F)ccc1-c1ncnc2c1CCN(S(=O)(=O)Nc1ncc(F)s1)C2	0.75	-0.02	-0.17	-0.39	-1.58	0.17	1.61	0.36	-0.25	-0.03	-0.49	-0.44	-0.15	2.46	-0.19	1.0	1.0
O=C(O)CCC1(c2ccc(C(F)(F)F)cc2)CCCN(C(=O)Nc2ccc(Cl)cc2)C1	1.33	1.78	-0.17	-0.39	-0.45	-0.4	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	0.0
COc1cccc(SC[C@@H](C)CN[C@@H]2COc3ccccc3SC2)c1O	-0.28	0.95	-0.17	-0.39	-1.58	-1.54	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
O=S(=O)(Nc1nccs1)c1cc(Cl)c(NCCC2CCOC2)cc1F	0.28	-1.06	-0.17	1.63	-0.46	-1.54	1.61	0.36	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
CC(C)[C@H]1COc2ccc(-c3ccc(C(F)(F)F)cc3)cc2C(=O)N1	1.13	-0.23	-0.17	-0.39	-0.45	0.73	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	0.0
O=S(=O)(Nc1nccs1)c1cc(Cl)c(NCC23CCCN2CCC3)cc1F	-0.25	-0.81	-0.17	3.64	0.69	-1.54	1.61	0.36	4.05	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	0.0
COc1cc(OCC(C)C)ccc1-c1nccc2cc(S(=O)(=O)Nc3ccncn3)ccc12	-0.03	0.64	-0.17	-0.39	0.71	0.17	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
CS(=O)(=O)Nc1nnc2cc(OCC34CC5CC(CC(C5)C3)C4)c(C3CC3)cn12	-1.78	-2.22	-0.17	-0.39	0.57	-0.97	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
O=C1c2cc(-c3ccc(OC(F)(F)F)cc3)ccc2OCCN1Cc1ccc(F)cc1	-0.01	-0.84	-0.17	-0.39	-0.45	0.73	1.61	0.36	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
O=S(=O)(Nc1nccs1)c1cc(Cl)c(NCCC2CCNC2)cc1F	0.28	-1.09	-0.17	1.63	-0.46	-1.54	1.61	0.36	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
COc1cc(C(F)(F)F)ccc1-c1nccc2cc(S(=O)(=O)Nc3nccs3)ccc12	0.44	-0.71	-0.17	-0.39	0.71	0.73	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC	1.96	-2.44	-0.17	-0.39	-1.58	-0.4	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	1.0
NC(=O)CN1CCN(c2cccc3c2cnn3-c2ccccc2F)C1=O	-0.52	-0.59	-0.17	1.63	0.71	-0.97	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
O=C1c2cc(-c3ccc(OC(F)(F)F)cc3)ccc2OCCN1CCN1CCCC1	-0.36	-0.92	-0.17	1.63	-0.45	0.17	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
C[C@]1(CCOc2cc(F)c(S(=O)(=O)Nc3ncns3)cc2F)CC[C@@H](N)CC1	1.11	-0.74	-0.17	-0.39	-0.46	-1.54	1.61	0.36	-0.25	-0.03	2.06	2.54	-0.15	-0.41	-0.19	0.0	0.0
COc1cc(-c2cccc(F)c2)c(C#N)cc1-c1nccc2cc(S(=O)(=O)Nc3ccon3)ccc12	-0.51	-0.13	-0.17	-0.39	0.71	1.87	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](CNS(N)(=O)=O)C3)[C@H](C)[C@H]12	2.21	0.29	-0.17	3.64	-0.45	-1.54	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	6.57	-0.41	-0.19	0.0	0.0
Cn1nccc1-c1cc(Cl)ccc1-c1c[nH]c2cc(S(=O)(=O)Nc3ncns3)ccc12	-0.9	0.8	-0.17	-0.39	0.64	0.73	-0.62	-0.5	4.05	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	0.0
Cc1cc(F)cnc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21	-0.38	1.84	-0.17	-0.39	-0.46	-0.97	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
O=S(=O)(Nc1nccs1)c1cc(Cl)c(NCCC2CCCOC2)cc1F	0.26	-0.91	-0.17	-0.39	-0.46	-1.54	1.61	0.36	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
O=C(c1ccc2cc(Oc3ccc(C(F)(F)F)cn3)ccc2n1)N1CC[C@@H](F)C1	-0.0	-1.08	-0.17	1.63	-0.45	-0.4	1.61	0.36	-0.25	-0.03	-0.49	-0.44	-0.15	2.46	-0.19	0.0	0.0
N#Cc1ccc([C@H](C(=O)NCC2CC2)N2CC3CCC(C2)N3C(=O)c2cc(F)ccc2F)cc1	-0.63	-0.82	-0.17	1.63	1.84	0.17	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
O=S(=O)(Nc1nccs1)c1cc(Cl)c(NC[C@@]23CCCN2C[C@H](F)C3)cc1F	0.13	-0.86	-0.17	3.64	0.69	-1.54	1.61	0.36	4.05	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
CCNC1=N[C@@H]2[C@@H](F)[C@H](O)[C@@H](CO)O[C@@H]2S1	1.4	-0.11	-0.17	1.63	-0.4	-1.54	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
O=S(=O)(Nc1ncns1)N1CCc2c(cccc2-c2ccc(C(F)(F)F)cc2N2CCOCC2)C1	-0.42	0.63	-0.17	-0.39	-1.58	1.3	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
O=C(NCc1ccc(OC(F)F)nc1)C1c2ccccc2C(=O)N1CCc1ccccn1	-0.46	0.31	-0.17	1.63	1.86	0.17	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	0.0	0.0
Clc1cccc(Cn2ccc3c(OC4CCN(Cc5cscn5)CC4)ncnc32)c1	-2.1	0.84	-0.17	-0.39	-0.42	-0.4	-0.62	-0.5	-0.25	-0.03	-0.49	-0.44	-0.15	-0.41	-0.19	1.0	1.0
