idx_together;idx_separated;SMILES;Index;Binary_Characterization;ID;subset;COMPOUND_KEY;Characterization
1619;1619;COc1cc(C(=O)O[C@@H]2CC[C@]3(C)[C@@H]4CC[C@H]5[C@]6(O)C[C@H](O)[C@@]7(O)[C@@H](CN8C[C@@H](C)CC[C@H]8[C@@]7(C)O)[C@]6(O)C[C@]53O[C@]42O)cc(OC)c1OC;1620;0;O1[C@@]23[C@@H](CC[C@@H]4[C@]1(O)[C@H](OC(=O)c1cc(OC)c(OC)c(OC)c1)CC[C@@]24C)[C@]1(O)C[C@H](O)[C@@]2(O)[C@@H](C[N@]4[C@@H](CC[C@@H](C4)C)[C@]2(O)C)[C@]1(O)C3;training;;
1620;1620;O[C@@H]1CCCC[C@H]1N1CCC(c2ccccc2)CC1;1621;0;O[C@@H]1CCCC[C@H]1N1CCC(CC1)c1ccccc1;training;;
1621;1621;C=C[C@@H]([NH3+])CCC(=O)[O-];1622;0;O=C([O-])CC[C@H]([NH3+])C=C;training;;
1622;1622;CC[C@]12CCCN3CCc4c(n(c5ccccc45)C(=O)C1)[C@@H]32;1623;0;O=C1n2c3c(c4CC[N@@]5[C@H](c24)[C@](C1)(CCC5)CC)cccc3;training;;
1623;1623;CC[C@]12CCCN3CCc4c(n(c5ccccc45)[C@](O)(C(=O)OC)C1)[C@@H]32;1624;0;O[C@@]1(n2c3c(c4CC[N@@]5[C@H](c24)[C@](C1)(CCC5)CC)cccc3)C(OC)=O;training;;
1624;1624;CCOC(=O)C1=C[C@]2(CC)CCCN3CCc4c(n1c1ccccc41)[C@@H]32;1625;0;O(C(=O)C=1n2c3c(c4CC[N@]5[C@H](c24)[C@](C=1)(CCC5)CC)cccc3)CC;training;;
1625;1625;COc1cc(C/C=C/c2ccccc2)c(OC)cc1O;1626;1;O(C)c1cc(O)c(OC)cc1C\C=C\c1ccccc1;training;;
1626;1626;COc1c2ccoc2cc2oc(C)cc(=O)c12;1627;0;O1c2c(C(=O)C=C1C)c(OC)c1c(occ1)c2;training;;
1627;1627;COC(=O)/C(=C1\OC(=O)C(c2ccccc2)=C1O)c1ccccc1;1628;0;O1\C(=C(/C(OC)=O)\c2ccccc2)\C(O)=C(c2ccccc2)C1=O;training;;
1628;1628;O=c1c2ccccc2oc2ccccc12;1629;0;O1c2c(cccc2)C(=O)c2c1cccc2;training;;
1629;1629;Nc1nc2ncc(=O)[nH]c2c(=O)[nH]1;1630;0;O=C1NC(=NC=2N=CC(=O)NC1=2)N;training;;
1630;1630;COc1cc(O)c(C(C)=O)c(OC)c1;1631;0;O(C)c1cc(OC)cc(O)c1C(=O)C;training;;
1631;1631;O=C(O)c1cc(O)c2cccc(O)c2n1;1632;0;Oc1cc(nc2c1cccc2O)C(O)=O;training;;
1632;1632;CC1(C)C=Cc2cc3ccc(=O)oc3cc2O1;1633;0;O1c2c(C=CC1(C)C)cc1C=CC(Oc1c2)=O;training;;
1633;1633;Cc1cccc(C)c1NC1=NCCCS1;1634;0;S1CCCN=C1Nc1c(cccc1C)C;training;;
1634;1634;COC(=O)C[C@H]1C(C)(C)[C@@H](OC(C)=O)[C@@H]2[C@@H](OC(C)=O)[C@@]34O[C@@]2(O)[C@]1(C)[C@H]3CC[C@@]1(C)C4=CC(=O)O[C@H]1c1ccoc1;1635;1;O1[C@H]([C@]2(CC[C@H]3[C@@]4(O[C@]5(O)[C@H]([C@H](OC(=O)C)C(C)(C)[C@H](CC(OC)=O)[C@@]35C)[C@H]4OC(=O)C)C2=CC1=O)C)c1ccoc1;training;;
1635;1635;Cc1cc(C(C)(C)C)cc(C)c1CC1=NCCN1;1636;0;N1CCN=C1Cc1c(cc(cc1C)C(C)(C)C)C;training;;
1636;1636;CCCOc1ccccc1-c1nc2[nH]nnc2c(=O)[nH]1;1637;0;O(CCC)c1ccccc1C=1NC(=O)c2nn[nH]c2N=1;training;;
1637;1637;C[C@H]1CCCC(=O)CCC/C=C/c2cc(O)cc(O)c2C(=O)O1;1638;0;O1[C@H](CCCC(=O)CCC\C=C\c2c(C1=O)c(O)cc(O)c2)C;training;;
1638;1638;CN(C)CCc1c[nH]c2ccc(C[C@H]3COC(=O)N3)cc12;1639;0;O1C[C@@H](NC1=O)Cc1cc2c([nH]cc2CCN(C)C)cc1;training;;
1639;1639;Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1;1640;0;O=C(N(C)C)Cc1n2C=C(C=Cc2nc1-c1ccc(cc1)C)C;training;;
1640;1640;Cc1cc(CC(=O)O)n(C)c1C(=O)c1ccc(Cl)cc1;1641;0;Clc1ccc(cc1)C(=O)c1n(C)c(cc1C)CC(O)=O;training;;
1641;1641;Nc1nc2cc(Cl)ccc2o1;1642;0;Clc1cc2nc(oc2cc1)N;training;;
1642;1642;N#C/C(=C\c1cccc(O)c1)C(=O)O;1643;0;Oc1cc(ccc1)\C=C(/C#N)\C(O)=O;training;;
1643;1643;N#C/C(=C\c1ccc(O)cc1)C(=O)O;1644;0;Oc1ccc(cc1)\C=C(/C#N)\C(O)=O;training;;
1644;1644;COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1CC=C(C)C;1645;0;O1c2c(c(C\C=C(\C)/C)c(OC)c(O)c2)C(=O)c2c1cc(O)c(C\C=C(\C)/C)c2O;training;;
1645;1645;C[C@]([NH3+])(Cc1ccc(O)cc1)C(=O)[O-];1646;0;Oc1ccc(cc1)C[C@]([NH3+])(C(=O)[O-])C;training;;
1646;1646;Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@@H](C)CCC[C@@H](C)CCCC(C)C)O2;1647;0;O1c2c(CC[C@]1(CCC[C@H](CCC[C@H](CCCC(C)C)C)C)C)c(C)c(O)c(C)c2C;training;;
1647;1647;CC(=O)Oc1c(C)c(C)c2c(c1C)CC[C@@](C)(CCC[C@@H](C)CCC[C@@H](C)CCCC(C)C)O2;1648;0;O1c2c(CC[C@]1(CCC[C@H](CCC[C@H](CCCC(C)C)C)C)C)c(C)c(OC(=O)C)c(C)c2C;training;;
1648;1648;CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@]3(C)[C@H]2CC=C2[C@@H]4CC(C)(C)CC[C@]4(C)CC[C@]23C)C1(C)C;1649;0;O(C(=O)C)[C@H]1CC[C@]2([C@@H](CC[C@@]3([C@H]2CC=C2[C@@H]4CC(CC[C@@]4(CC[C@]23C)C)(C)C)C)C1(C)C)C;training;;
1649;1649;CC1(C)CC[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1;1650;0;O[C@H]1CC[C@@]2([C@@H](CC[C@@]3([C@@H]2CC=C2[C@@H]4CC(CC[C@@]4(CC[C@]23C)C)(C)C)C)C1(C)C)C;training;;
1650;1650;CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CCCC2(C)C)C(C)(C)CCC1;1651;1;C1CCC(C)=C(\C=C\C(=C\C=C\C(=C\C=C\C=C(\C=C\C=C(\C=C\C=2C(CCCC=2C)(C)C)/C)/C)\C)\C)C1(C)C;training;;
1651;1651;CC1(C)C[C@@H]2[C@@H]1CC[C@@]1(C)CCC[C@]2(O)C1;1652;0;O[C@]12[C@H]3[C@H](CC[C@](C1)(CCC2)C)C(C3)(C)C;training;;
1652;1652;CC(=O)O[C@@H]1CC2C(C)(C)C(O)CC[C@]2(C)[C@@H]2CC[C@]3(C)[C@@H](c4ccoc4)OC(=O)[C@H]4O[C@]43[C@]21C;1653;1;O1[C@H]([C@]2([C@@]3(O[C@@H]3C1=O)[C@@]1([C@H](CC2)[C@@]2([C@@H](C[C@H]1OC(=O)C)C(C)(C)[C@@H](O)CC2)C)C)C)c1ccoc1;training;;
1653;1653;C/C=C(/C)C(=O)O[C@@H]1[C@H](OC(C)=O)[C@]2(CO)[C@H](O)C[C@]3(C)C(=CC[C@@H]4[C@]5(C)CC[C@H](O[C@@H]6O[C@H](C(=O)O)[C@@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2CC1(C)C;1654;1;O1[C@H](C(O)=O)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]1O[C@H]1CC[C@@]2([C@@H](CC[C@@]3([C@@H]2CC=C2[C@@H]4CC(C)(C)[C@H](OC(=O)\C(=C/C)\C)[C@H](OC(=O)C)[C@]4(CO)[C@H](O)C[C@]23C)C)[C@]1(CO)C)C;training;;
1654;1654;COc1cc([C@@H]2c3cc4c(c(O)c3C[C@H]3COC(=O)[C@@H]32)OCO4)cc(OC)c1OC;1655;0;O1C[C@H]2[C@@H]([C@@H](c3c(C2)c(O)c2OCOc2c3)c2cc(OC)c(OC)c(OC)c2)C1=O;training;;
1655;1655;CC[C@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@H]3CC=C4C[C@@H](O)CC[C@@]4(C)[C@@H]3CC[C@@]21C)C(C)C;1656;0;O[C@@H]1CC2=CC[C@@H]3[C@H]4CC[C@H]([C@@H](CC[C@H](C(C)C)CC)C)[C@]4(CC[C@H]3[C@@]2(CC1)C)C;training;;
1656;1656;COc1cc2c(cc1OC)[C@@H]1C(=O)c3c(cc4c(c3O)C=CC(C)(C)O4)O[C@H]1CO2;1657;0;O1c2c(C=CC1(C)C)c(O)c1c(O[C@@H]3[C@H](c4cc(OC)c(OC)cc4OC3)C1=O)c2;training;;
1657;1657;N[C@H](C(=O)O)[C@@H](O)C(=O)O;1658;0;OC(=O)[C@@H](N)[C@@H](O)C(O)=O;training;;
1658;1658;NC(=[NH2+])NCCC[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)[O-];1659;0;Oc1ccc(cc1)C[C@H](N)C(=O)N[C@H](CCCNC(=[NH2+])N)C(=O)[O-];training;;
1659;1659;[NH3+]CCCC(=O)[O-];1660;0;O=C([O-])CCC[NH3+];training;;
1660;1660;COc1cccc(C=O)c1OC;1661;0;O(C)c1c(cccc1OC)C=O;training;;
1661;1661;O=C/C=C/c1ccc(O)cc1;1662;0;Oc1ccc(cc1)\C=C\C=O;training;;
1662;1662;[NH3+]C/C=C/C(=O)[O-];1663;0;O=C([O-])\C=C\C[NH3+];training;;
1663;0;NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O;;0;;test;Lisinopril;Non-Inhibitor
1664;1;C[N+](C)(C)C[C@H](O)CC(=O)[O-];;0;;test;Carnitine;Non-Inhibitor
1665;2;CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21;;0;;test;Chlorpromazine;Non-Inhibitor
1666;3;CCN(CC)CCNC(=O)c1ccc(N)cc1;;0;;test;Procainamide;Non-Inhibitor
1667;4;CNCC[C@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1;;0;;test;Fluoxetine;Non-Inhibitor
1668;5;C[C@@H]1[C@H](O)[C@@H](C)/C=C/C=C/CC/C=C/C=C/C=C/C=C/[C@H](O[C@H]2O[C@@H](C)[C@H](O)[C@@H](N)[C@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)C[C@@H](O)CC(=O)O[C@H]1C)C[C@H](O)[C@H]2C(=O)O;;1;;test;Nystatin;Inhibitor
1669;6;Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1;;0;;test;Celecoxib;Non-Inhibitor
1670;7;COc1ccc2c3c([nH]c2c1)[C@H](CC(C)C)N1C(=O)[C@H](CCC(=O)OC(C)(C)C)NC(=O)[C@@H]1C3;;0;;test;KO143;Non-Inhibitor
1671;8;NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl;;0;;test;Furosemide;Non-Inhibitor
1672;9;CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C;;1;;test;Mifepristone;Inhibitor
1673;10;CC1(C)C(/C=C/C=C/C=C/C=C2\N(CCCCS(=O)(=O)O)c3ccc4ccccc4c3C2(C)C)=[N+](CCCCS(=O)(=O)[O-])c2ccc3ccccc3c21;;1;;test;Indocyanine green;Inhibitor
1674;11;COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1;;0;;test;Glibenclamide;Non-Inhibitor
1675;12;O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12;;0;;test;Daidzein;Non-Inhibitor
1676;13;COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1;;1;;test;Cerivastatin;Inhibitor
1677;14;CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1;;0;;test;Tolbutamide;Non-Inhibitor
1678;15;Cc1nccn1C[C@@H]1CCc2c(c3ccccc3n2C)C1=O;;0;;test;Ondansetron;Non-Inhibitor
1679;16;CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12;;0;;test;Eletriptan;Non-Inhibitor
1680;17;CC(=O)C[C@@H](c1ccccc1)c1c(O)c2ccccc2oc1=O;;0;;test;Warfarin;Non-Inhibitor
1681;18;CNCC[C@@H](Oc1ccccc1C)c1ccccc1;;0;;test;Atomoxetine;Non-Inhibitor
1682;19;CC(C)[C@H](N)C(=O)OCCOCn1cnc2c(=O)nc(N)[nH]c21;;0;;test;Valaciclovir;Non-Inhibitor
1683;20;O=C1OC(c2ccc(O)c(S(=O)(=O)O)c2)(c2ccc(O)c(S(=O)(=O)O)c2)c2c(Br)c(Br)c(Br)c(Br)c21;;1;;test;Bromosulfalein;Inhibitor
1684;21;O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1;;0;;test;Phenytoin;Non-Inhibitor
1685;22;CC(C)NC[C@H](O)COc1ccc(CC(N)=O)cc1;;0;;test;Atenolol;Non-Inhibitor
1686;23;COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2;;0;;test;Colchicine;Non-Inhibitor
1687;24;CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O;;1;;test;Repaglinide;Inhibitor
1688;25;O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12;;1;;test;Morin;Inhibitor
1689;26;CC(C)NC[C@H](O)COc1cccc2[nH]ccc12;;0;;test;Pindolol;Non-Inhibitor
1690;27;COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)[C@@H]1c1cccc2nonc12;;0;;test;Isradipine;Non-Inhibitor
1691;28;C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O;;1;;test;Estradiol-17-beta-glucuronide;Inhibitor
1692;29;Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2;;0;;test;Midazolam;Non-Inhibitor
1693;30;C=C[C@H]1CN2CC[C@@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12;;0;;test;Quinidine;Non-Inhibitor
1694;31;CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC;;0;;test;Irinotecan;Non-Inhibitor
1695;32;CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1;;0;;test;Tamoxifen;Non-Inhibitor
1696;33;Nc1nc2c(ncn2COCCO)c(=O)[nH]1;;0;;test;Acyclovir;Non-Inhibitor
1697;34;CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34CCC(=O)O4)[C@H]12;;0;;test;Spironolactone;Non-Inhibitor
1698;35;Cc1nc2c([nH]1)c(=O)n(C)c(=O)n2Cc1ccco1;;0;;test;Furafylline;Non-Inhibitor
1699;36;C=C[C@H]1CN2CC[C@@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12;;0;;test;Quinine;Non-Inhibitor
1700;37;NNC(=O)c1ccncc1;;0;;test;Isoniazid;Non-Inhibitor
1701;38;CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O;;1;;test;Clarithromycin;Inhibitor
1702;39;COCCc1ccc(OC[C@H](O)CNC(C)C)cc1;;0;;test;Metoprolol;Non-Inhibitor
1703;40;CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1;;0;;test;Candesartan;Non-Inhibitor
1704;41;O=c1oc2cc(O)ccc2c2oc3cc(O)ccc3c12;;0;;test;Coumestrol;Non-Inhibitor
1705;42;CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21;;0;;test;Lovastatin;Non-Inhibitor
1706;43;CC(C)n1c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21;;1;;test;Fluvastatin;Inhibitor
1707;44;CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1;;0;;test;Topotecan;Non-Inhibitor
1708;45;C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O;;0;;test;Testosterone;Non-Inhibitor
1709;46;CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1;;0;;test;Benzbromarone;Non-Inhibitor
1710;47;CCCC(CCC)C(=O)O;;0;;test;Valproic acid;Non-Inhibitor
1711;48;C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C;;0;;test;Glycocholic acid;Non-Inhibitor
1712;49;CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)[C@H](C(=O)O)C(C)C;;0;;test;Valsartan;Non-Inhibitor
1713;50;Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1;;0;;test;Gemfibrozil;Non-Inhibitor
1714;51;CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1;;0;;test;Probenecid;Non-Inhibitor
1715;52;CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)O;;0;;test;Enalapril;Non-Inhibitor
1716;53;COc1ccc2[nH]c([S@](=O)Cc3ncc(C)c(OC)c3C)nc2c1;;0;;test;Omeprazole;Non-Inhibitor
1717;54;Clc1ccccc1CN1CCc2sccc2C1;;0;;test;Ticlopidine;Non-Inhibitor
1718;55;CN(C)CCC=C1c2ccccc2CCc2ccccc21;;0;;test;Amitriptyline;Non-Inhibitor
1719;56;C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O;;0;;test;Captopril;Non-Inhibitor
1720;57;C=C(C)[C@@H]1CCC2=CC(=O)C[C@@H](C)[C@]2(C)C1;;0;;test;Nootkatone;Non-Inhibitor
1721;58;C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O;;0;;test;Digoxin;Non-Inhibitor
1722;59;C[C@H](Cn1cnc2c(N)ncnc21)OCP(=O)(O)O;;0;;test;Tenofovir;Non-Inhibitor
1723;60;COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)[C@@H]1c1cccc([N+](=O)[O-])c1;;0;;test;Nicardipine;Non-Inhibitor
1724;61;CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1;;1;;test;Vinblastine;Inhibitor
1725;62;COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1;;0;;test;Fluvoxamine;Non-Inhibitor
1726;63;Cc1c(O)cccc1C(=O)N[C@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C;;1;;test;Nelfinavir;Inhibitor
1727;64;C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C;;1;;test;Taurodeoxycholate;Inhibitor
1728;65;C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C;;1;;test;Glycodeoxycholate;Inhibitor
1729;66;CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1;;0;;test;Fenofibrate;Non-Inhibitor
1730;67;Cc1cccc(C)c1NC(=O)CC12CCCN1CCC2;;0;;test;Pilsicainide;Non-Inhibitor
1731;68;C[C@@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23;;0;;test;Ofloxacin;Non-Inhibitor
1732;69;CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1;;0;;test;Fentanyl;Non-Inhibitor
1733;70;C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C;;1;;test;Glycochenodeoxycholate;Inhibitor
1734;71;O=C(NCCN1CCOCC1)c1ccc(Cl)cc1;;0;;test;Moclobemide;Non-Inhibitor
1735;72;CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1;;0;;test;Loratadine;Non-Inhibitor
1736;73;C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C;;1;;test;Taurolithocholate;Inhibitor
1737;74;COc1cc2nc(N3CCN(C(=O)[C@@H]4COc5ccccc5O4)CC3)nc(N)c2cc1OC;;0;;test;Doxazosin;Non-Inhibitor
1738;75;Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1;;0;;test;Glipizide;Non-Inhibitor
1739;76;CC[C@@H](C)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@H]5CO[C@](Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O;;0;;test;Itraconazole;Non-Inhibitor
1740;77;COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O;;0;;test;Etoposide;Non-Inhibitor
1741;78;C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C;;1;;test;Cyclosporin A;Inhibitor
1742;79;C[C@H](NC(C)(C)C)C(=O)c1cccc(Cl)c1;;0;;test;Bupropion;Non-Inhibitor
1743;80;COc1ccc(CCN(C)CCC[C@](C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC;;0;;test;Verapamil;Non-Inhibitor
1744;81;CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1;;1;;test;Nefazodone;Inhibitor
1745;82;C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C;;1;;test;Taurocholate;Inhibitor
1746;83;COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-];;0;;test;Nifedipine;Non-Inhibitor
1747;84;O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1;;0;;test;Efavirenz;Non-Inhibitor
1748;85;C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O;;0;;test;Ouabain;Non-Inhibitor
1749;86;COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC;;0;;test;Reserpine;Non-Inhibitor
1750;87;O=C(O)C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1;;1;;test;Pitavastatin;Inhibitor
1751;88;CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21;;0;;test;Diazepam;Non-Inhibitor
1752;89;N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2;;0;;test;Amantadine;Non-Inhibitor
1753;90;CN(C)CCCN1c2ccccc2CCc2ccccc21;;0;;test;Imipramine;Non-Inhibitor
1754;91;OCCN1CCN(CC/C=C2\c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1;;0;;test;Flupenthixol;Non-Inhibitor
1755;92;CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1;;0;;test;Saquinavir;Non-Inhibitor
1756;93;COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1;;0;;test;Astemizole;Non-Inhibitor
1757;94;CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1;;0;;test;Loperamide;Non-Inhibitor
1758;95;CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12;;0;;test;Sildenafil;Non-Inhibitor
1759;96;CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1;;0;;test;Dofetilide;Non-Inhibitor
1760;97;S=P(N1CC1)(N1CC1)N1CC1;;0;;test;Thiotepa;Non-Inhibitor
