SMILES	X0A	ATSC8p	F06[O-Cl]	nR_5_False_False_False_True	PEOE_VSA2	C-025	B06[N-F]	F06[N-F]	B06[N-Cl]	B06[N-Br]	B06[O-O]	F06[O-O]	B06[O-S]	B06[O-F]	B06[O-Cl]
O=C1CC2(CCN(C(=O)NC3CCc4ccccc4CC3)CC2)Oc2ccccc21	0.6851276998687137	3.7280502166262828	0	0	4.794537184071822	3	0	0	0	0	1	1	0	0	0
CNC(=O)N(c1ccc(S(=O)(=O)Nc2ncccn2)cn1)c1cc(F)c(-c2ccc(F)c(OC(F)(F)F)c2)cc1OC	0.7299077450388896	0.0006435920809994	0	0	0.0	2	1	2	0	0	0	0	0	1	0
CNc1noc2ccc(-c3cc(Cl)ccc3Oc3cc(F)c(S(=O)(=O)Nc4ncns4)cc3F)cc12	0.7069171808457448	-1.9377976137391246	0	0	4.722094864452088	3	1	1	0	0	1	2	0	0	0
N#Cc1cc(C(F)(F)F)ccc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21	0.7169485119779102	1.5866216354333957	0	0	4.722094864452088	2	1	6	0	0	0	0	0	0	0
Cc1onc(-c2c(F)cccc2Cl)c1NC(=O)OCc1c(F)cccc1Cl	0.7241361957388253	4.37405043243367	1	0	5.316788604006331	2	1	1	1	0	0	0	0	1	1
CCOc1ccc(-c2ccc3c(c2)C(=O)N(Cc2ncccn2)CCO3)cc1	0.6909544362455308	-2.4193394810921385	0	0	4.794537184071822	3	0	0	0	0	0	0	0	0	0
COc1ccc2c(c1)NC1(CCN(Cc3ccccc3)CC1)c1cccn1-2	0.6766434794698236	-1.1700437394140395	0	0	4.899909730850478	1	0	0	0	0	0	0	0	0	0
CS(=O)(=O)n1cc2c(n1)CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2	0.7164655742133976	-3.545930837461478	0	1	4.899909730850478	2	1	1	0	0	0	0	0	0	0
O=C1c2cc(CCc3ccc(C(F)(F)F)cc3)ccc2OCCN1Cc1ccccn1	0.7047330391895116	1.9276025226897713	0	0	9.77851570501903	4	0	0	0	0	0	0	0	0	0
COc1ccnc(CN2CCOc3ccc(-c4ccc(OC(F)(F)F)cc4)cc3C2=O)n1	0.7099052407149357	-4.628821281572022	0	0	4.794537184071822	3	0	0	0	0	0	0	0	0	0
CC(C)COc1ccc(-c2nn(C)c3cc(C(=O)NS(C)(=O)=O)c(F)cc23)cn1	0.7360196725435081	-0.6354066242398317	0	0	9.476340119217006	3	0	0	0	0	0	0	0	1	0
CC(C)COc1ncc(-c2ccc(C(=O)NS(C)(=O)=O)cc2)cc1Cl	0.7445007878477143	4.34790386125075	0	0	4.794537184071822	3	0	0	0	0	0	0	0	0	0
Cn1nc(C(F)(F)F)cc1C1NCCOC1Oc1cc(F)c(S(=O)(=O)Nc2ncns2)cc1F	0.7256764008384683	0.49285099177642544	0	0	9.403897799597273	0	1	5	0	0	1	2	0	1	0
COc1ccc(CCO[C@@H]2CCCC[C@H]2N2CC[C@@H](O)C2)cc1OC	0.705922144085024	2.8716966560523636	0	1	4.899909730850478	1	0	0	0	0	1	2	0	0	0
O=S(=O)(Nc1ncns1)c1ccc2c(-c3ccc(F)cc3Br)cccc2c1	0.7043813737084693	5.331919008299163	0	0	4.722094864452088	4	0	0	0	0	0	0	0	0	0
Fc1ccc(Nc2n[nH]c3cc(OC(F)(F)F)cnc23)cc1F	0.7222834650518636	-0.8602955944710664	0	0	5.098681808301038	0	1	4	0	0	0	0	0	0	0
COc1ccccc1SC[C@@H](C)CN[C@@H]1COc2ccccc2SC1	0.6993966758123626	-1.089824584002499	0	0	0.0	0	0	0	0	0	0	0	0	0	0
COc1cnc(-c2ccccc2C(F)(F)CNC(=O)c2ccc(COCC(F)(F)F)nc2)cn1	0.7285109984025068	0.11648385477560746	0	0	9.77851570501903	3	1	5	0	0	0	0	0	0	0
COc1ccc2c(c1)N[C@]1(CCN(C(=O)c3ccc(OC)c(N(C)C)c3)[C@H](C)C1)c1cccn1-2	0.7069060278845213	-2.6769281249965635	0	0	4.794537184071822	1	0	0	0	0	1	1	0	0	0
Cn1nccc1-c1cc(C(F)(F)F)ccc1-c1nccc2cc(S(=O)(=O)Nc3ncns3)ccc12	0.708409084916216	2.236164507441539	0	0	14.387876320544482	5	1	3	0	0	0	0	0	0	0
O=S(=O)(Nc1ncc(F)cn1)c1ccc2c(c1)OCC[C@@H]2c1ccc(C(F)(F)F)cc1N1CCOCC1	0.7083386901200177	2.283533923385398	0	0	0.0	3	0	0	0	0	0	0	0	0	0
C[C@]12CC[C@H](O)C[C@H]1C[C@@H](N1CCC[C@@H](N)C1)[C@@H]2Oc1ccc(C#N)cc1	0.7043813737084693	-2.968089595299384	0	0	4.899909730850478	1	0	0	0	0	1	1	0	0	0
Cc1nc2c(s1)CC[C@H]2C(=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3cccnc3)N2)cc1	0.6899617194513666	2.1944699982048412	0	1	9.77851570501903	2	0	0	0	0	0	0	0	0	0
O=S(=O)(Nc1ncns1)c1cc(F)c(OC2OCCNC2c2ccc3cnccc3c2)cc1F	0.6973097510129604	2.3654366871599035	0	0	9.706073385399296	3	1	2	0	0	1	2	0	1	0
O=S(=O)(Nc1ccncn1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1C1=CCNCC1	0.7038413346232661	3.2603344335647186	0	0	4.722094864452088	2	1	3	0	0	0	0	0	0	0
CCNC1=N[C@@H]2[C@@H](O)[C@H](O)[C@@H](COC)O[C@@H]2S1	0.7302264166731524	-0.6839652898023215	0	1	4.992404732635669	0	0	0	0	0	0	0	0	0	0
Cc1nc(-c2cc(C(F)(F)F)ccc2[C@H]2CCOc3cc(S(=O)(=O)Nc4ccncn4)ccc32)co1	0.708372909812614	-1.259882207792483	0	0	4.722094864452088	4	1	3	0	0	0	0	0	0	0
CNc1nc(-c2cccc(NC(=O)c3cc4ccccc4[nH]3)c2)cn1C(=O)OC(C)(C)C	0.7150032628029523	-3.0770852275256306	0	0	4.794537184071822	2	0	0	0	0	0	0	0	0	0
CCN(C)C1=N[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]2S1	0.739822693544713	-1.3515675584630413	0	1	4.992404732635669	0	0	0	0	0	0	0	0	0	0
O=C(NC1CC1c1ccccc1)N1CCC(c2nc(-c3nccc4ccccc34)no2)CC1	0.6727301626061629	-1.9027743333403915	0	0	4.9839785209472085	3	0	0	0	0	0	0	0	0	0
O=C(Nc1ccc(C(F)(F)F)cc1)N1CCC(c2nc(-c3ccccn3)no2)CC1	0.7046539144562769	-0.4748283551847895	0	0	4.9839785209472085	1	1	3	0	0	0	0	0	0	0
CC(C)(C)c1ccc(-c2ccc3nnc(C(F)(F)F)n3c2)cc1	0.7316548976442038	-5.290523171800219	0	0	4.400694606261793	3	0	0	0	0	0	0	0	0	0
COc1cc(F)c(-c2ccc(C(=O)O)cc2C)cc1-c1ccc(C(F)(F)F)cc1[C@@H]1CC[C@H]2[C@@H](c3cc(C(F)(F)F)cc(C(F)(F)F)c3)OC(=O)N12	0.7322357083154056	3.9570560326867525	0	2	4.899909730850478	11	1	3	0	0	0	0	0	1	0
CC1(c2ccccc2)CCCN(C(=O)Nc2ccncc2)C1	0.7007273997525783	-0.10331102168234624	0	0	4.9839785209472085	1	0	0	0	0	0	0	0	0	0
COc1ccc(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)cc1C#N	0.7045693328448885	-0.7458359866975736	0	0	4.722094864452088	1	0	0	0	0	0	0	0	0	0
COc1ncc(-c2ccc(C(=O)O)cc2C)cc1-c1c(C)cc(C(F)(F)F)cc1[C@@H]1CC[C@H]2[C@@H](c3cc(C(F)(F)F)cc(C(F)(F)F)c3)OC(=O)N12	0.7322357083154056	11.224144363883626	0	2	4.899909730850478	12	1	3	0	0	0	0	0	1	0
COC1CN(S(=O)(=O)NC(=O)c2cc(C3CC3)c(OCC34CC5CC(CC(C5)C3)C4)cc2F)C1	0.6960165135314894	-6.609867609895909	0	0	4.794537184071822	2	1	1	0	0	1	1	0	1	0
O=C(O)CCCCC1(c2ccccc2)CCCN(C(=O)Nc2ccc(Cl)cc2)C1	0.7135180578101934	1.8015915502933657	0	0	4.794537184071822	1	0	0	0	0	0	0	0	0	0
Cn1cc(CN2CCOc3ccc(-c4ccc(OC(F)(F)F)cc4)cc3C2=O)cn1	0.7100918046834949	-3.519137810637235	0	0	9.476340119217006	4	0	0	0	0	0	0	0	0	0
O=S(=O)(Nc1nccs1)c1cc(Cl)c(NCCC2CCC3(CC2)OCCO3)cc1F	0.7064007892165203	-2.8615796290615423	0	1	4.722094864452088	0	1	1	0	0	0	0	0	0	0
c1nc(NC2CCC(N3CCOCC3)CC2)c2c(C3CCOCC3)c[nH]c2n1	0.6700334920445699	-1.8314818337782248	0	0	4.899909730850478	2	0	0	0	0	0	0	0	0	0
O=C1c2cc(Nc3ccc(OC(F)(F)F)cc3)ccc2OCCN1Cc1ccccn1	0.7047330391895116	2.4281342943366098	0	0	9.77851570501903	1	0	0	0	0	0	0	0	0	0
CC(=O)N[C@@H]1C[C@H](NC(C)(C)C)CC[C@@H]1N1CC[C@H](Nc2ncnc3ccc(OC(F)(F)F)cc23)C1=O	0.7285798561860566	3.9155281833635356	0	1	9.589074368143644	1	0	0	0	0	0	0	0	0	0
FC(F)(F)c1ccccc1Cn1ccc2c(OC3CCN(Cc4cscn4)CC3)ncnc21	0.6920693347405327	-0.8451306381025194	0	0	4.899909730850478	3	0	0	0	0	0	0	0	0	0
O=C1c2cc(-c3ccc(C(F)(F)F)c(F)c3)ccc2OCCN1Cc1ncccn1	0.7100918046834948	-0.7600465894906552	0	0	4.794537184071822	4	0	0	0	0	0	0	0	0	0
COc1cc2nnc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1N1C[C@@H](C)N[C@@H](C)C1	0.7184635898032409	-5.000306525724836	0	0	4.794537184071822	2	1	1	0	0	0	0	0	0	0
COc1cc(-c2cc(F)cnc2OC)ccc1-n1c(=O)ccc2cc(S(=O)(=O)Nc3ccon3)ccc21	0.70692230517928	1.4716740320099153	0	0	14.083731696315265	3	0	0	0	0	1	1	0	0	0
N#Cc1cc(S(=O)(=O)Nc2ncns2)ccc1Oc1ccc(-c2cccc(C(F)(F)F)c2)cc1-c1ccnc(CNCCC2CCNCC2)c1	0.7028281333174384	-0.345151996233382	0	0	9.706073385399296	6	0	0	0	0	1	2	0	0	0
CC(C)COc1ncc(-c2cn(CC(C)C)c3cc(C(=O)NS(=O)(=O)C4CC4)ccc23)cc1Cl	0.7241350407559007	-7.367277736087541	0	0	4.794537184071822	4	0	0	1	0	0	0	0	0	0
COc1ccc2c(c1)NC1(CC3CN(C(=O)c4ccc(OC)c(N(C)C)c4)CC3C1)c1cccn1-2	0.6948360570985683	-3.008597721029533	0	1	4.794537184071822	1	0	0	0	0	1	1	0	0	0
Cn1cc(-c2ccc(C(F)(F)F)cc2)c2ccc(C(=O)NS(=O)(=O)c3ccc(F)c(F)c3)cc21	0.7304745392742485	-2.6527307558586553	0	0	4.794537184071822	5	1	1	0	0	0	0	0	1	0
CC(C)(C)OC(=O)N1CCC[C@H]1C(=O)NCC1CCc2nc(N)sc2C1	0.7268067979449628	6.374912721214293	0	1	9.694446914922299	0	0	0	0	0	0	0	0	0	0
COc1cc(C(F)(F)F)ccc1-c1nccc2cc(S(=O)(=O)Nc3ncns3)ccc12	0.7169485119779102	-2.8478503537557103	0	0	9.706073385399296	4	0	0	0	0	0	0	0	0	0
Cn1nccc1-c1cc(Cl)ccc1Oc1ccc(S(=O)(=O)Nc2nncs2)cc1C#N	0.709995513602948	0.07301956109376961	0	0	9.403897799597273	2	0	0	1	0	1	2	0	0	0
O=C(Nc1cccc(C(F)(F)F)c1-c1cccnc1)c1cccc(-c2ncccc2C(F)F)c1	0.7145387638843401	0.5758919943035115	0	0	14.76249422596624	6	1	3	0	0	0	0	0	0	0
N#Cc1cc(S(=O)(=O)Nc2ccc(F)cn2)ccc1Oc1ccc(CO)c(Cl)c1	0.7247688651768508	-3.9296570367241097	0	0	4.722094864452088	2	0	0	0	0	1	3	0	0	0
C[C@]1(C(=O)O)CCC[C@@](C)(c2nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3)c3c(N)nccn23)C1	0.7217917060314296	-4.543235858711255	0	0	13.989768974405436	3	0	0	0	0	0	0	0	0	0
COc1cc(-c2ccc(F)c(C)c2)ccc1-c1nccc2cc(S(=O)(=O)Nc3ccncn3)ccc12	0.7023856056563967	2.459127761011331	0	0	9.706073385399296	6	0	0	0	0	0	0	0	0	0
O=C(c1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1)N1CCN(Cc2nnn(CC(F)F)n2)CC1	0.6969619056941987	-1.814409041224196	0	1	9.694446914922299	3	0	0	0	0	0	0	0	0	0
O=S(=O)(Nc1nccs1)c1cc(Cl)c(NCCC2CNC2)cc1F	0.71485374044012	-3.3646185540988798	0	0	4.722094864452088	0	1	1	0	0	0	0	0	0	0
CN1CC[C@H](c2ccc(Cl)cc2)[C@@H](COc2cc(F)c(S(=O)(=O)Nc3ncns3)cc2F)C1	0.7147639754812428	-5.828250194054137	0	0	4.722094864452088	1	1	1	0	0	1	2	0	0	0
CN1CC[C@@H](c2ccc(Cl)cc2)[C@H](COc2cc(F)c(S(=O)(=O)Nc3ncns3)cc2F)C1	0.7147639754812428	-5.828250194054137	0	0	4.722094864452088	1	1	1	0	0	1	2	0	0	0
CCn1cnc2c(-c3ccc(F)c(-c4ccc(S(=O)(=O)CC)cc4OC)c3)cnnc21	0.7152579880163846	-1.7356387211764859	0	0	0.0	4	0	0	0	0	0	0	0	0	0
O=C1c2cc(Nc3ccc(C(F)(F)F)cc3)ccc2OCCN1Cc1ccccn1	0.704653914456277	0.1992933744361136	0	0	9.77851570501903	2	1	3	0	0	0	0	0	0	0
COc1cc(Cl)ccc1-c1ccc(-c2nccc3cc(S(=O)(=O)Nc4ccncn4)ccc23)c(OC)c1	0.7025132049950493	1.1379065311781758	0	0	9.706073385399296	5	0	0	0	0	1	1	0	0	0
COc1cc(NC(=O)c2ccc(-c3ccc(Cl)cc3)o2)cc(OC)c1	0.7124476123576851	3.2692553790864656	1	0	4.794537184071822	1	0	0	0	0	1	2	0	0	1
O=C(CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC(c1ccc(F)cc1)c1c[nH]c(=O)c(Cl)c1	0.710828473913872	-4.688971129229287	0	0	14.48898409899412	4	1	4	0	0	0	0	0	0	0
Cc1cccc(C)c1-c1noc(C)c1N(C)C(=O)NCc1ccc(OC2CCOCC2)nc1	0.7082323709471875	9.032592405452654	0	0	4.899909730850478	4	0	0	0	0	0	0	0	0	0
O=S(=O)(Nc1nnc2cc(OCC34CC5CC(CC(C5)C3)C4)c(C3CC3)cn12)C1CC1	0.6707844507118569	-7.321573607828167	0	0	9.122789470713881	1	0	0	0	0	0	0	0	0	0
COc1ccc(-c2cccc(F)c2)cc1-c1ccnc2cc(S(=O)(=O)Nc3ccncn3)ccc12	0.6975896661607773	-2.3670311342845327	0	0	9.706073385399296	5	0	0	0	0	0	0	0	0	0
O=C(Nc1cccc(C(F)(F)F)c1-c1cccnc1)c1cccc(-c2ccccn2)c1	0.7047330391895116	-1.1518546745019411	0	0	14.76249422596624	5	1	3	0	0	0	0	0	0	0
O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCC[C@@H]2c1ccc(C(F)(F)F)cc1-c1nccs1	0.7036492495313085	3.7702502034839753	0	0	4.722094864452088	4	1	3	0	0	0	0	0	0	0
O=C(c1ccccc1)c1ccccc1OCC(O)CN1CCC(N2C(=O)Cc3ccccc32)CC1	0.6914312961715251	0.5245301904040898	0	1	9.589074368143644	3	0	0	0	0	0	0	0	0	0
Cn1cc(-c2ccc(OC(F)(F)F)cc2)c2ccc(C(=O)NS(C)(=O)=O)cc21	0.7389239273350887	-3.5253491289126884	0	0	4.794537184071822	4	0	0	0	0	0	0	0	0	0
O=C(c1ccccc1)c1ccc(OCC(O)CN2CCC(N3Cc4ccccc4C3=O)CC2)cc1	0.6914312961715251	1.3033580464776504	0	1	9.589074368143644	4	0	0	0	0	1	1	0	0	0
COCCOc1ccc2c(c1)NC1(CCN(C(=O)c3ccc(OC)c(N(C)C)c3)CC1)c1cccn1-2	0.7023856056563968	-1.4712956856052803	0	0	4.794537184071822	1	0	0	0	0	1	1	0	0	0
COc1cc(-c2cc(F)ccc2F)ccc1-c1nccc2cc(S(=O)(=O)Nc3ccncn3)ccc12	0.7023856056563967	0.7811034249040736	0	0	9.706073385399296	5	0	0	0	0	0	0	0	1	0
CC(C)Cc1ccc(-c2cn(C)c3cc(C(=O)NS(C)(=O)=O)ccc23)cc1	0.732119267947115	-2.1611876885153114	0	0	4.794537184071822	5	0	0	0	0	0	0	0	0	0
COc1cc(-c2cc(C)cc(Cl)c2)ccc1-c1nccc2cc(S(=O)(=O)Nc3ccncn3)ccc12	0.7023856056563967	4.110011756539233	0	0	9.706073385399296	6	0	0	0	0	0	0	0	0	0
CC(CC(=O)O)c1cccc(-n2c(C(N)=O)cc3ccc(OC(F)(F)F)cc32)n1	0.7360196725435081	-5.456159783656899	0	0	14.156174015934997	1	1	3	0	0	0	0	0	0	0
N#CCCN1C(=O)c2ccccc2C1C(=O)NCc1ccc(OC(F)(F)F)cc1	0.7247688651768508	2.462375413239343	0	1	9.589074368143644	3	0	0	0	0	0	0	0	0	0
CO/N=C1\CC[C@@]2(C)[C@@H](C1)C[C@@H](N1CCC[C@@H](N)C1)[C@@H]2Oc1ccc(C#N)cc1	0.7045693328448884	-4.689777355612268	0	0	4.899909730850478	1	0	0	0	0	0	0	0	0	0
N#Cc1ccc(C(=O)N2CCC3(CC2)Nc2cc(OC(F)(F)F)ccc2-n2cccc23)cc1	0.7035444758447859	-1.7462136236821721	0	0	4.794537184071822	2	1	3	0	0	0	0	0	0	0
Nc1n[nH]c2ccc(-c3cc(Cl)ccc3Oc3cc(F)c(S(=O)(=O)Nc4ncns4)cc3F)cc12	0.7069117636931505	-0.7169903955139374	0	0	9.820776672753126	3	1	1	0	0	1	2	0	0	0
Cn1cc(-c2ccc(C(F)(F)F)cc2)c2ccc(C(=O)NS(=O)(=O)C3CC3)cc21	0.7232526557158157	-1.9217710301330775	0	0	4.794537184071822	5	0	0	0	0	0	0	0	0	0
Cc1nc(-c2cc(C(F)(F)F)ccc2[C@@H]2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)co1	0.708409084916216	0.29765304673822024	0	0	4.722094864452088	4	1	3	0	0	0	0	0	0	0
Cc1cn(-c2cc(C(F)(F)F)ccc2-c2cccc3c2CCN(S(=O)(=O)Nc2ncc(F)s2)C3)cn1	0.7129044850019622	-3.3722359337652668	0	0	0.0	5	1	1	0	0	0	0	0	1	0
O=C(N[C@@H]1COc2cccc(-c3ccc(CO)nc3)c2C1)c1ccc(OCCOCC(F)(F)F)nc1	0.7095943007673369	-2.6106000170460404	0	0	9.77851570501903	4	0	0	0	0	1	1	0	1	0
COc1ccc2c(c1)NC1(CCN(C(=O)Nc3ccc(C#N)cc3)CC1)c1cccn1-2	0.691099176905306	-1.2089231715830713	0	0	0.0	1	0	0	0	0	0	0	0	0	0
CN1CC=C(c2ccc(C(F)(F)F)cc2-c2cccc3c2CCN(S(=O)(=O)Nc2ncc(F)s2)C3)CC1	0.7127477903042483	-3.8273554174051188	0	0	0.0	6	1	1	0	0	0	0	0	1	0
Cc1ccc(C(=O)NC(N)=NCCc2ccccc2)cc1	0.7180542619701549	-0.5983371663601507	0	0	15.103730520713821	3	0	0	0	0	0	0	0	0	0
CN(C)S(=O)(=O)NC(=O)c1cc(Cl)c(OCC23CC4CC(C2)C(F)(F)C(C4)C3)cc1F	0.7344264591797454	0.773998602283553	0	0	4.794537184071822	1	1	1	0	0	1	1	0	1	0
O=S(=O)(Nc1cccc(F)n1)c1cc(F)c(O[C@H]2CCN(CC(F)(F)F)C[C@@H]2c2ccccc2)cc1F	0.724170756001826	-2.3581478195797065	0	0	9.622004595302567	1	1	1	0	0	1	2	0	1	0
FC(F)(F)Oc1ccc(-c2ccn3ncc(C(F)(F)F)c3c2)cc1	0.730632059458468	-2.4300028554303745	0	0	0.0	3	0	0	0	0	0	0	0	0	0
O=C1c2cc(-c3ccc(OC(F)(F)F)cc3)ccc2OCCN1Cc1cc(-c2ccccn2)on1	0.6975896661607772	-3.4073006152792606	0	0	9.77851570501903	3	0	0	0	0	1	1	0	0	0
O=S(=O)(Nc1ncccn1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1C1=CCNCC1	0.7038413346232661	2.354385656828601	0	0	0.0	2	1	3	0	0	0	0	0	0	0
O=S(=O)(Nc1ncns1)c1ccc2c(-c3ccc(C(F)(F)F)cc3O)cccc2c1	0.7172765696709557	0.4934109997267764	0	0	4.722094864452088	5	0	0	0	0	0	0	0	0	0
O=S(=O)(Nc1nccs1)c1cc(Cl)c(NCCC23CCCN2CCC3)cc1F	0.7063503612186613	-4.302331515880108	0	2	9.622004595302567	0	1	1	0	0	0	0	0	0	0
CN1CCN(c2ccc(C(F)(F)F)cc2Cl)c2ccc(S(=O)(=O)Nc3ncns3)cc21	0.7222109863913466	1.0993702370620717	0	0	4.722094864452088	1	1	3	1	0	0	0	0	0	0
COC(c1ccccc1)(c1ccccc1)[C@H](Oc1nc(C)cc(C)n1)C(=O)O	0.719573342933057	4.012435207153579	0	0	0.0	2	0	0	0	0	0	0	0	0	0
Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1	0.7384071110668097	-3.0072676597710286	0	0	18.950711200006822	1	1	1	0	0	0	0	0	0	0
COc1cc(C(=O)NS(C)(=O)=O)ccc1-c1cnc(OC2CCC2)c(Cl)c1	0.726077167694651	-1.2752473445615489	1	0	4.794537184071822	3	0	0	0	0	0	0	1	0	1
Fc1ccc(C(CCCNCCc2ccccc2)c2ccc(F)cc2)cc1	0.6999677947289689	-0.20133753911328717	0	0	0.0	3	0	0	0	0	0	0	0	0	0
CC(C)(C)OC(=O)n1cc(-c2ccc(NC(=O)[C@@H]3CCCN3)cc2)nc1N	0.7260771676946511	3.3144352099079626	0	1	4.794537184071822	1	0	0	0	0	0	0	0	0	0
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc(N)cc1	0.7180495211481653	0.28869146976856963	0	2	0.0	1	0	0	0	0	1	1	0	0	0
O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1Br	0.7172765696709559	4.238279757379173	0	0	4.722094864452088	1	1	3	0	0	0	0	0	0	0
C[C@@H](CN[C@@H]1COc2ccccc2SC1)CSc1cccc(C(N)=O)c1O	0.7120519952338973	-0.03935159859341769	0	0	4.794537184071822	1	0	0	0	0	0	0	0	0	0
FC(F)(F)Oc1ccc(-c2ccc3ncnn3c2)cc1	0.7082462969500078	-2.310249086142	0	0	0.0	2	0	0	0	0	0	0	0	0	0
CC(CC#N)N1C(=O)c2ccccc2C1C(=O)NCc1ccc(OC(F)(F)F)cc1	0.7296180192710583	5.389823591106423	0	1	9.589074368143644	3	0	0	0	0	0	0	0	0	0
Cc1cc(Oc2cncnc2)cc(C(=O)Nc2ccc(F)cn2)n1	0.7058727842057938	1.9181101686807511	0	0	4.794537184071822	0	0	0	0	0	0	0	0	0	0
Cn1nccc1-c1cc(C(F)(F)F)ccc1[C@H]1CCOc2cc(S(=O)(=O)Nc3ccc(F)cn3)ccc21	0.7127477903042483	3.585474845397141	0	0	9.403897799597273	4	1	3	0	0	0	0	0	0	0
CCc1ccc(-c2cn(C)c3cc(C(=O)NS(C)(=O)=O)ccc23)cc1	0.7275947986152993	-2.7495520174273214	0	0	4.794537184071822	5	0	0	0	0	0	0	0	0	0
O=C1c2cc(-c3ccc(OC(F)(F)F)cc3)ccc2OCCN1CCNS(=O)(=O)c1ccccc1	0.7158237427446116	-3.237163715095072	0	0	4.794537184071822	3	0	0	0	0	0	0	1	0	0
COc1ncc(-c2cccnc2CCNC(=O)c2ccc(OCCC(F)(F)F)nc2)cn1	0.7180150227147433	0.5036287020850012	0	0	9.77851570501903	3	1	3	0	0	1	1	0	0	0
O=S(=O)(CC1CC1)c1nnc(-c2cc(F)c(-c3cnc(Oc4ccccc4C(F)(F)F)c(Cl)c3)cc2F)[nH]1	0.7168924139279018	3.2056250811763367	0	0	0.0	4	1	5	0	0	0	0	0	0	0
Cc1c(Cc2ccc(C(F)(F)F)nc2)c[nH]c1C(=O)NC1CC1	0.7222834650518635	0.5050589068499522	0	0	9.77851570501903	3	0	0	0	0	0	0	0	0	0
CC[C@H]1CN(c2ccc(C(F)(F)F)cc2C#N)c2ccc(S(=O)(=O)Nc3nccs3)cc2O1	0.7212955800152981	-0.9081942045483307	0	0	4.722094864452088	2	1	6	0	0	0	0	0	0	0
Cc1cncn1-c1cc(C(F)(F)F)ccc1-c1cccc2c1CCN(S(=O)(=O)Nc1ncc(F)s1)C2	0.7129044850019622	2.77845937133457	0	0	0.0	5	1	1	0	0	0	0	0	1	0
CS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC2CCC(F)(F)CC2)cc1F	0.7340602399029409	-6.134181742649151	0	0	4.794537184071822	2	0	0	0	0	1	1	0	1	0
Cc1nc(NS(=O)(=O)c2cc(Cl)c(NCC34CCCN3CCC4)cc2F)sc1F	0.7176272520324871	-4.616899363960421	0	2	9.622004595302567	0	1	1	1	0	0	0	0	1	0
Cn1nccc1-c1cc(C(F)(F)F)ccc1-c1cccc2c1CCN(S(=O)(=O)Nc1ncccn1)C2	0.708372909812614	2.4014418402250883	0	0	4.681802935145185	6	1	3	0	0	0	0	0	0	0
O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1cc(Cl)ccc1Cl	0.7043813737084693	3.43872338333704	1	0	4.722094864452088	0	0	0	0	0	0	0	0	0	1
Cn1cc(-c2ccc(C(F)F)cc2)c2cc(F)c(C(=O)NS(C)(=O)=O)cc21	0.7381613681995793	-1.6873196464395719	0	0	4.794537184071822	5	0	0	0	0	0	0	0	1	0
CN1CCN(C(=O)COc2ccc3cc(Oc4ccccn4)ccc3n2)CC1	0.6909544362455309	0.598488995720477	0	0	4.794537184071822	1	0	0	0	0	0	0	0	0	0
Cc1ccnc(NC(=O)c2ccc(-c3ccc(Cl)cc3)o2)c1	0.705760602662089	0.6029505820998715	1	0	4.794537184071822	2	0	0	0	0	0	0	0	0	1
O=S(=O)(Nc1ncns1)c1ccc2c(-c3ccc(Cl)cc3-c3ccncc3)cccc2c1	0.6915994145390947	1.868687209815008	0	0	9.706073385399296	6	0	0	0	0	0	0	0	0	0
Cc1sc(-c2ccccc2Cl)cc1C(=O)N[C@@H](CN)c1ccccc1	0.7124476123576851	-1.0576062230118786	0	0	4.794537184071822	3	0	0	0	0	0	0	0	0	0
Cn1cc(-c2cccc3c2CCNC3)c2ccc(S(=O)(=O)Nc3ncns3)cc21	0.6899952041962549	1.2329532401998309	0	0	4.722094864452088	5	0	0	0	0	0	0	0	0	0
O=C1NCCN1CCOc1nn(-c2ccccc2F)c2ccc(F)cc12	0.6959864368968578	-0.8237854960652451	0	1	0.0	1	0	0	0	0	0	0	0	1	0
Cc1cc2nnc(C(F)(F)F)n2cc1-c1ccc(OC(F)(F)F)cc1	0.7362165166002523	0.6879162827878309	0	0	4.400694606261793	3	0	0	0	0	0	0	0	0	0
