SMILES	AATSC1c	GATS1se	N-079	GATS7d	SIC3	SLogP_VSA2	AATSC0c	JGI7	AATSC3c	ATSC3c	observed	predicted
Cc1ccccc1N1CCN(CCc2nnc3n2CCCC3)CC1	1.2063094767685534	0.009246818276657905	-0.2836607454425078	0.5042624674335222	-0.03325572759244958	-0.003504859036247914	-1.2566121399869918	-1.2704326516449196	-0.11528538013740612	-0.30751424569281033	0.0	1.0
CC1(C(=O)O)CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(OC(=O)CCC(=O)O)C(C)(C)C5CCC43C)C2C1	0.3420078715153859	-0.7801342813562244	-0.2836607454425078	0.0860140409588681	-1.0577854926807309	-0.335145173686145	-0.658683845988816	0.9107456119274444	-0.10255370557968474	-0.3378890406569309	1.0	1.0
CCOC(=O)C(CCc1ccccc1)NC1CCc2ccccc2N(CC(=O)O)C1=O	0.04350811092826927	-0.4815920779440714	-0.2836607454425078	0.2546317997789077	0.19586615964451942	-0.11603021539633213	-0.2123106004048113	-0.15139951827485437	0.9786695532764074	0.9850333030765852	1.0	1.0
CC1=CC(=O)N2CC(=O)N(C)c3ccc(Cl)cc3[C@@]2(c2ccccc2)O1	0.2996839365665517	-0.8729806866590544	-0.2836607454425078	-0.7772760552295094	0.8001825570255132	-0.5950329240458118	-0.47162851890636187	-0.4797584857217131	-0.24301007093638968	-0.4039185712406581	1.0	1.0
C=CC(N)CCC(=O)O	-1.0449918783085748	0.4637514536964877	-0.2836607454425078	-3.3380382862875284	0.5038814158033135	-0.9483464634301558	0.517340464372209	-2.379938314813748	-0.6138799949352417	-0.43886889691147546	1.0	1.0
C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1	0.7003815449100423	-0.007084666847964207	1.8692515789416542	0.6143883799148009	-0.45962379635603806	-0.09834852500603741	-0.6184598869326297	-0.32525679450714695	0.9140781300027228	0.8928413762243294	0.0	0.0
CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CCCCC1	0.9193189720591636	-0.4626879954295115	1.8692515789416542	-0.03154087611742374	-0.7124118364525692	0.7050954583824066	-1.0620680828116387	-0.013738159944873965	0.17996838144695998	0.38345771820267377	0.0	0.0
COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C	0.8214768922319924	-0.6252899571205074	-0.2836607454425078	0.07038282904918391	0.3206224248280372	0.2082292486544878	-0.8921923833615952	-0.26657853777176516	0.013758857402306824	-0.13449618318597806	1.0	1.0
N[C@H](CCC(=O)O)c1ccc(Cl)cc1	-0.37645812583085403	-0.09840751845512682	-0.2836607454425078	-0.6024227392285594	1.0675236977890272	-1.1101980270506397	-0.025633329069488644	-0.006285561031915321	-0.33739090377373143	-0.38314549757465854	1.0	1.0
Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1	0.0005326882190325337	-1.126772586914389	-0.2836607454425078	0.7806813227143206	0.3941390013622594	-0.7244738333566376	-0.46263821910392233	0.5719119046329058	-2.193400128359304	-1.8712915936157055	1.0	1.0
NCCCCC(NC(=O)C1CCCN1C(=O)C1CSSCC(NC(=O)CNC(=O)CNC(=O)CN)C(=O)NC(Cc2ccc(O)cc2)C(=O)NC(Cc2ccccc2)C(=O)NC(CCC(N)=O)C(=O)NC(CC(N)=O)C(=O)N1)C(=O)NCC(N)=O	-0.7542580105541867	-0.1690365504926936	-0.2836607454425078	0.7567487155920798	-0.26846489247675454	3.731549294307392	0.4133021236630878	-0.13320672526045052	1.3843930221206413	4.432058561306818	0.0	0.0
OC[C@H]1O[C@](O)(CO)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O	-1.036318715148377	1.6208284989129278	-0.2836607454425078	0.8759751066351963	-0.014779217273270952	1.6865682064570289	1.7378698811731044	1.0691658654373657	2.257602263564353	2.0241498826231243	0.0	0.0
NS(=O)(=O)c1cc2c(cc1Cl)N[C@@H](CC1CCCC1)NS2(=O)=O	0.32213890499544967	-1.6786381789659033	-0.2836607454425078	0.3071597905761961	0.05097247785410134	-0.7907313531450233	-0.7033504095698626	0.8917526079813181	-0.7496108479977881	-0.8825840554936022	1.0	1.0
O=C(NCCNCC(O)COc1ccc(O)cc1)N1CCOCC1	-0.3781264907703965	0.705995088493631	-0.2836607454425078	-0.22842520950070555	0.19568827801718394	0.7306144094607772	0.5161559929732358	-0.5540515811354152	0.4874967509623411	0.25702560467228897	0.0	0.0
CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	1.3262378257218335	-1.7199971564503787	-0.2836607454425078	-0.3666764730164526	0.06945670788325406	-1.0970540798869046	-1.5729636782930392	0.9230973622329471	-0.14057507641870595	-0.3584154036826109	1.0	1.0
COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1	0.8284129334081437	-0.4648963727971178	-0.2836607454425078	0.21176258769368148	0.48647533463110404	-0.1414991283763062	-0.9255829459553031	-0.6757773633806375	-0.3338009361249054	-0.5996025058506309	1.0	1.0
CN1C(C(=O)Nc2nccs2)=C(O)c2ccccc2S1(=O)=O	-0.629810081769296	-0.7818524888552653	-0.2836607454425078	-0.6630909506521626	1.0221569001490367	-0.4487231578461206	0.45092341302608974	0.34519763520117264	-0.019926230149796595	-0.2311210388126533	1.0	1.0
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@H]12)c1ccco1	-1.6477345012374376	0.104022423589726	-0.2836607454425078	0.37156820990463835	1.1398556036471028	0.4811549954199144	1.7982527951391183	0.2847182843604512	0.014987948885516153	-0.19949123933565077	0.0	0.0
CC1(C)O[C@@H]2C[C@@H]3[C@@H]4C[C@@H](F)C5=CC(=O)C=C[C@]5(C)[C@H]4[C@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1	0.6795624651501901	-0.6210117982696484	-0.2836607454425078	-0.7760341657115393	0.47390075761101397	0.15095847434339743	-0.6281342899880346	0.8779751060435285	-0.08252221333437056	-0.2794337001281581	1.0	1.0
CC[C@@H](CO)NCCN[C@@H](CC)CO	0.6200437459710634	1.5172950526965285	-0.2836607454425078	2.3677913225107288	-2.1662199073234674	-0.10498331514045282	-0.5999452226125507	0.0850087756520171	0.8043580724998933	0.38454752096551736	1.0	1.0
CC(=O)N1CCN(c2ccc(OC[C@@H]3CO[C@@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1	0.6595629917242068	-0.2600418516519841	-0.2836607454425078	0.1292930088223743	0.39528153508543146	0.35724902500132144	-0.4399067730913793	-0.4654249361078352	0.2382898517906781	0.12350056946470506	1.0	1.0
CN(C)C(=O)Oc1cc(OC(=O)N(C)C)cc(C(O)CNC(C)(C)C)c1	-0.6247164611512067	0.156786492511687	-0.2836607454425078	1.4008961902133608	-2.142403873560211	0.39776047830094474	-0.01911469889980397	1.1648903581417662	-0.2842111752661401	-0.45892848551768195	0.0	0.0
O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1	0.24264293616084787	-0.9010952636128277	-0.2836607454425078	0.8889940336698423	0.12535343307160712	-0.9552738468481916	-0.422863772372667	-0.3363497013506824	-0.20991913065083495	-0.3392952380902972	1.0	1.0
O=C1NCC2(CCN(CCc3ccccc3)CC2)O1	0.12960521112257775	-0.24447888599870776	-0.2836607454425078	-0.46890122150536495	-0.2308870138631493	-0.2610739182858605	-0.553145823026527	-0.157057369809737	-0.5960586907607663	-0.6999590991364414	1.0	1.0
C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O	-0.5466331213281296	-0.25549899618194455	-0.2836607454425078	0.26323755796492554	0.5016659598890144	0.13689016880550806	0.2617363516323291	-0.003025049007488167	1.2407723071448975	1.0474404683392806	0.0	0.0
Nc1nc(=O)n([C@@H]2CS[C@H](CO)O2)cc1F	-1.2410630744092397	0.20391345085844548	-0.2836607454425078	-0.15066014125886704	1.0675236977890272	-0.5375277095842207	0.9775379168307125	0.9266201243241611	0.11948161424201684	-0.17586409983040843	1.0	0.0
COC1(NC(=O)C(C(=O)O)c2ccc(O)cc2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)COC21	-1.2416677379892207	0.1514079087230138	-0.2836607454425078	0.577015659261224	1.1654993368405742	1.154130820587323	1.3506349162136086	-0.16904070503456783	0.634591261564638	0.4042942323922593	0.0	0.0
CN(C)CC/C=C1/c2ccccc2COc2ccccc21	1.2445564434137681	0.2660370950263551	-0.2836607454425078	0.8067515051791344	-0.32934303220016675	-0.722725103151721	-1.1344774271091134	0.20003375624302216	0.09890628373756187	-0.1278171890373151	1.0	1.0
COc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2	1.191456448326368	0.4487984990492582	-0.2836607454425078	1.201988146358473	-0.13491586988186308	-0.3569407388515062	-1.0268513988340189	0.28515405222828444	-0.10263726074889988	-0.2864810672261401	1.0	1.0
O=C(O)c1ccccc1O	-2.363458542367949	0.5031164076191942	-0.2836607454425078	-3.3380382862875284	1.2989836528295806	-0.9734020625594071	2.3162048053228435	-2.379938314813748	-1.9110114312586526	-0.6803720078342459	1.0	1.0
O=P(O)(O)C(Cl)(Cl)P(=O)(O)O	-4.499943353320773	4.373069837227906	-0.2836607454425078	-0.48291528503233916	-3.1648459576677404	-0.7803425837372175	3.8664881806526887	-2.379938314813748	-5.112911381828829	-1.4548170316120184	0.0	0.0
CC(C)n1c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21	0.28607863387573734	-0.24658770105490166	-0.2836607454425078	0.08801481589897596	0.6869042399492296	-0.38722894559586085	-0.3845733556525811	-0.19882618050913972	-0.7251547884465817	-0.9640080166951784	1.0	1.0
CC#CCC(C)C(O)C=CC1C(O)CC2CC(=CCCCC(=O)O)CC21	0.47107562818482906	0.23503186727244013	-0.2836607454425078	0.7191186127967532	0.6541268908855773	-0.509574475726259	-0.6683500646650127	-0.2357099637752383	-0.17195543522320167	-0.3860109877824709	0.0	1.0
C[C@]12CC[C@@H]3c4ccc(OC(=O)N(CCCl)CCCl)cc4CC[C@H]3[C@@H]1CC[C@@H]2O	0.5079679933569903	-0.628354548060325	-0.2836607454425078	0.0547565816146383	0.1396162313696931	-0.14642102965750364	-0.9272086066097567	-0.07000528173782525	-0.006050395310710464	-0.1685707065000116	1.0	1.0
Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O	-0.9367749606361992	0.4273326233335531	-0.2836607454425078	0.51464050367875	0.12274867310789195	-0.2922568988863921	0.7647160632218977	0.7149396987710372	0.8081700978471965	0.22781763256369422	1.0	0.0
Cc1c(C(F)(F)F)cc(NC(=O)[C@@H](C)O)c(C#N)c1S(=O)(=O)c1ccc(F)cc1	1.933657956797251e-05	-1.1846303901747994	-0.2836607454425078	0.7903197413424262	0.8001825570255132	-0.7228467121655123	-0.0888136466670309	0.6211201995830894	0.7297810908837674	0.33599829262399605	1.0	1.0
CCC[C@H]1O[C@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@H](O)C[C@]3(C)[C@@]2(C(=O)CO)O1	0.7858187185618646	-0.3135912227895725	-0.2836607454425078	-0.23582579960552716	0.7677897334300198	-0.0008988265021707973	-0.7560743256344598	0.4959730269592593	0.06403288233623312	-0.040436737900931996	1.0	1.0
CN(C)C1C(O)=C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4C(C)(O)C3CC12	-0.6085356107353068	0.3381347100466508	-0.2836607454425078	-0.27268797487351604	0.5770312690306719	0.5659184324072359	1.1207468845881765	0.7411868205676613	-0.7204091495708969	-1.0517057796702864	1.0	1.0
O=C(COCCOCCOCC(=O)Nc1c(I)c(I)cc(I)c1C(=O)O)Nc1c(I)c(I)cc(I)c1C(=O)O	-0.7684375440708656	0.31763458469176736	-0.2836607454425078	-0.5996608005911337	-1.2605796787551906	0.5649236346327229	0.8653291972325086	-0.2573449869126743	0.1346043921321563	-0.06798353328188979	0.0	0.0
O=C(O)c1ccccc1C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1	-0.8557384537987659	-0.8385085721802856	-0.2836607454425078	-0.1946939964279153	1.216876282571903	-0.592941004732967	0.33186208266873757	-0.020115864783870112	-0.8693171690541841	-0.7834184858756524	0.0	1.0
C=CC[N+]12CCC34c5ccccc5N5C=C6C7CC8C9(CC[N+]8(CC=C)CC7=CCO)c7ccccc7N(C=C(C(CC31)C(=CCO)C2)C54)C69	1.1490298631906446	0.9125099350905475	4.022163903325816	0.4279715835309523	-0.6774239311167518	1.1602023006758073	-1.0602342594279541	0.18204665661096153	0.11609262304932164	0.22749990958130645	0.0	0.0
CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21	-0.556947450015875	-0.3161498518941358	-0.2836607454425078	0.4911734323363215	0.8343789237072243	0.9830943338683714	0.42621601770583084	0.32876329131778115	2.00009804287548	1.2315088541927783	0.0	0.0
N#C[C@@H](O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)c1ccccc1	-0.32284388147233356	1.2076746932259188	-0.2836607454425078	0.5249945791348067	-0.3983297879505032	1.5497722419657967	0.9168177947626839	0.16241049588402492	1.6966390928196382	1.962653038873571	0.0	0.0
NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O	-0.5225693186280687	1.5366884180450786	-0.2836607454425078	0.8299879550521252	-0.4480966302842776	3.3318616787979742	0.9749708347435947	0.45440768949344584	1.6296639601988419	3.1815885948497415	0.0	0.0
CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1	0.9969635480543709	-1.364522402944567	-0.2836607454425078	0.46975515670590023	-0.46206139285759495	0.09635913793632708	-1.00696758008935	0.14761060652098923	0.13441496195040273	-0.04567002955848454	1.0	1.0
C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12	0.981007861572915	0.3820369524290733	-0.2836607454425078	0.26802589628598017	0.9904244291760141	-0.3023725874722134	-0.8096993467719646	-0.515427054076832	0.14097189928826445	-0.04048158084147798	1.0	1.0
CCN[C@@H]1C[C@H](N)[C@@H](O[C@@H]2OC(CN)=CC[C@@H]2N)[C@H](O)[C@H]1O[C@H]1OC[C@](C)(O)[C@H](NC)[C@H]1O	0.016185490727748084	1.287440770091256	-0.2836607454425078	0.799306589191224	0.624203138513229	1.5084307443329386	0.15086341101914091	0.7294393875384856	1.2477314274861275	1.897868841825576	0.0	0.0
COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)(C)CN(C)CCC(c2ccccc2)c2ccccc2)C1c1cccc([N+](=O)[O-])c1	0.7792483142196889	-1.3060773988678163	1.8692515789416542	0.7662181503527938	-0.523746147611206	0.05601129887272615	-0.700699487156814	0.8269197142732106	-0.45774046275488084	-0.8825287736055727	1.0	1.0
[NH3+]CC[NH2+]CC[NH2+]CC[NH2+]CC[NH3+]	-1.952025959525049	5.987181479960686	10.480900876478302	0.1192094948774832	-4.247346615623783	-0.004311292637867008	1.2140585779223327	-1.5582892846584986	1.8363350697256857	1.369806275547151	0.0	0.0
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1I	-1.2537049739133697	0.5854122905820242	-0.2836607454425078	0.0531412625624972	1.3188754343244922	-0.3734321479762313	1.0608939885421227	1.2264985091556795	-1.0915047710716286	-0.8241154270036051	0.0	0.0
CN(C)C(=N)NC(=N)N	-2.1600089186835123	2.957434539052129	-0.2836607454425078	-3.3380382862875284	-1.523306359508524	-0.5787545124574083	0.8637056230598769	-2.379938314813748	-6.3829053260448365	-1.8561096465153675	1.0	1.0
CCN(CC)CCCOC(=O)[C@@]1(c2ccccc2)C[C@@H]2CC[C@H]1C2	1.0446851629744334	-0.535500273313776	-0.2836607454425078	-0.4902367989897486	-0.346019994477774	-0.4127731730670928	-1.1610350894174186	-0.5418920776458278	-0.1658604831759992	-0.37459667989556983	1.0	1.0
CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O	-0.3014434482596284	0.2584216181559049	-0.2836607454425078	-0.704770489517463	0.1299304282104253	0.8067149145020023	0.8407523324459987	1.2131459361032741	-0.6090943008872994	-0.9331986824646559	1.0	1.0
CC(CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C	0.6348958754571408	0.10971198913822934	-0.2836607454425078	-0.18286761199649476	-0.4429512218667166	-0.509574475726259	-0.8950559925805955	0.38575720275294123	-0.18420460851448908	-0.4716042165402972	1.0	1.0
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)CN(C)C(C)C(O)C1(C)O	0.513734795794925	0.5519422163378118	-0.2836607454425078	1.2179386082788148	-0.21875850108393083	3.0506410793377867	-0.43510923550671926	0.3183879602735751	0.3680278559439079	0.9409814628559771	1.0	1.0
O=S(=O)([O-])OCC1OC(OC2(COS(=O)(=O)[O-])OC(OS(=O)(=O)[O-])C(OS(=O)(=O)[O-])C2OS(=O)(=O)[O-])C(OS(=O)(=O)[O-])C(OS(=O)(=O)[O-])C1OS(=O)(=O)[O-]	-1.6204664776068247	0.44463815476896523	-0.2836607454425078	-0.052720105895139396	-1.9894785125576238	3.1998836033390785	4.563202660117786	0.5903881394379779	1.4248248977447702	1.3844800238838584	0.0	0.0
CC[N+](C)(C)[CH-]c1ccccc1Br	1.6947006399910742	0.5200034841139721	1.8692515789416542	-2.226888921752063	-0.7137754736974463	-0.7338926428748976	-1.15191912152986	2.0021898460142666	0.530783574872908	0.059990656798569145	0.0	0.0
O=C(O)C1=C/C(=N\Nc2ccc(O)c(C(=O)O)c2)C=CC1=O	-1.7977558541349867	0.2759198429256647	-0.2836607454425078	0.1565115229249759	1.2179186480744468	-0.3687662690342834	2.0635462997069776	1.058815033613795	-1.7398991400762254	-1.103836485720502	0.0	0.0
O=C(O)CN(CCN(CC(=O)O)Cc1ccccc1O)Cc1ccccc1O	-0.9041148256467083	0.45073680571299674	-0.2836607454425078	0.25455693212321157	-1.2711272794377544	0.4239158831946317	0.9249375532263747	-0.6192618216239295	0.5175859760815015	0.2941496276875615	0.0	0.0
C[C@]12COC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O	0.7921498488093834	-0.3835052024583354	-0.2836607454425078	0.18394951543556978	-0.6701182052234297	-0.7831664047087246	-1.0210627456986219	0.7871833294836662	-0.04436054508802348	-0.22312100628985684	1.0	1.0
OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O	-0.9239898340999274	1.5774149507086588	-0.2836607454425078	0.36865042185934427	-1.1155107900376873	3.0965075653402105	1.6708251444275175	0.46366655865672685	2.160443237993116	3.0397617932549164	0.0	0.0
Nc1ccncc1	0.2115951809127481	1.8624796464008901	-0.2836607454425078	-0.09564725358243475	1.1650629590995456	-1.2733893704382258	-0.16323915095193012	-2.379938314813748	-1.3743249782608613	-0.4746227892711862	1.0	1.0
C[N+](C)(CCOc1ccccc1)Cc1ccccc1	1.2039376398814305	0.7147911335297714	1.8692515789416542	-0.5432347723617155	-0.7178022836015492	-0.5569045018676823	-0.9395195209947929	-0.6192618216239295	0.6379701931579465	0.2900873795514554	0.0	0.0
C[C@@H]1NC(=O)[C@@H](N)CNC(=O)[C@H]([C@H]2CCN=C(N)N2)NC(=O)/C(=C\NC(N)=O)NC(=O)[C@H](CNC(=O)C[C@@H](N)CCCN)NC1=O	-1.2987957152370664	0.4536036914978088	-0.2836607454425078	0.34733364071655054	0.7384156301030195	1.5361791867267858	0.7002166006033517	-0.09664832285169633	0.6591221672298195	1.0779519158520334	1.0	0.0
CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1	-0.834207533891988	0.13061053032866973	-0.2836607454425078	1.523873363350821	0.6516718475828259	-0.6320773167372752	-0.03847186716268324	0.4166494272793066	-2.5695589654735764	-1.5238766516894484	0.0	0.0
CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1	0.670441143073186	-0.6210117982696478	-0.2836607454425078	-0.6609939392612538	0.40363098437347755	0.13748614450713967	-0.6159959301586979	1.0581612968670335	0.14961353255744175	0.08416138014003874	1.0	1.0
CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1	0.6850470501643581	0.2426753286483473	-0.2836607454425078	0.317599659421611	0.8995085846064546	0.017723177347724786	-0.7237999374836214	0.6497760370257314	0.13140570017307274	-0.04564701442853712	1.0	1.0
CN(C)C(=O)Oc1ccc[n+](C)c1	-0.5249109875154064	-0.09006515133342566	1.8692515789416542	0.5578339928350369	-0.6586584304857241	-0.7348205268615282	0.13796530880088248	-0.18887423439974868	1.013908526968993	0.1447766999123018	0.0	0.0
CC(C)C[C@H](CN)CC(=O)O	-0.22992419629123031	0.30251424014938094	-0.2836607454425078	-3.3380382862875284	-0.7537701458373941	-0.9348741335938981	-0.20462689335942594	-2.379938314813748	-0.4806589973955919	-0.4793450713853666	1.0	1.0
