ID_all;SMILES;ID_Livertox;orig_ID_Livertox;yorig_Livertox;CAS_Livertox;NAME_Livertox;units_Livertox;smilessource_Livertox;SMILES_Livertox;desired_units_Livertox;y_Livertox;y_consensus;valid/outlier
945;O=C1C(F)=CC(COC(c2ccccc2)(c2ccccc2)c2ccccc2)OC1n1cc(F)c(=O)[nH]c1=O;945;;0;;696250;classBSEPsub;SMILES;O=C1C(F)=CC(COC(c2ccccc2)(c2ccccc2)c2ccccc2)OC1n1cc(F)c(=O)[nH]c1=O;classBSEPsub;0;0;valid
946;CC(C)(C)c1nc2c(o1)/C(=N/c1ccc(F)cc1)c1ccccc1C2=O;946;;0;;626030;classBSEPsub;SMILES;CC(C)(C)c1nc2c(o1)/C(=N/c1ccc(F)cc1)c1ccccc1C2=O;classBSEPsub;0;0;valid
947;COc1cc2c(cc1OC)CC(N=O)c1cc(OC)c(OC)cc1/C=C\2;947;;0;;693414;classBSEPsub;SMILES;COc1cc2c(cc1OC)CC(N=O)c1cc(OC)c(OC)cc1/C=C\2;classBSEPsub;0;0;valid
948;CC1CCC2C(C)C(OC3OC4OC5(C)CCC6C(C)CCC(C3C)C46OO5)OC3OC4(C)CCC1C32OO4;948;;0;;685988;classBSEPsub;SMILES;CC1CCC2C(C)C(OC3OC4OC5(C)CCC6C(C)CCC(C3C)C46OO5)OC3OC4(C)CCC1C32OO4;classBSEPsub;0;0;valid
949;COc1cc(C2c3cc4c(cc3OC(N3CCCC3)C2C)OCO4)cc(OC)c1OC;949;;0;;375501;classBSEPsub;SMILES;COc1cc(C2c3cc4c(cc3OC(N3CCCC3)C2C)OCO4)cc(OC)c1OC;classBSEPsub;0;0;valid
950;COC(C(=O)C(O)C(C)O)C1Cc2cc3cc(OC4CC(OC(C)=O)C(OC5CC(O)C(OC)C(C)O5)C(C)O4)cc(O)c3c(O)c2C(=O)C1OC1CC(OC2CC(OC3CC(C)(O)C(OC(=O)C(C)C)C(C)O3)C(O)C(C)O2)C(O)C(C)O1;950;;0;;38270;classBSEPsub;SMILES;COC(C(=O)C(O)C(C)O)C1Cc2cc3cc(OC4CC(OC(C)=O)C(OC5CC(O)C(OC)C(C)O5)C(C)O4)cc(O)c3c(O)c2C(=O)C1OC1CC(OC2CC(OC3CC(C)(O)C(OC(=O)C(C)C)C(C)O3)C(O)C(C)O2)C(O)C(C)O1;classBSEPsub;0;0;valid
951;O=C1C/C(=N\CCc2ccccc2)c2ccccc2C1=O;951;;0;;637731;classBSEPsub;SMILES;O=C1C/C(=N\CCc2ccccc2)c2ccccc2C1=O;classBSEPsub;0;0;valid
952;CC1=C2C(=CC(C)(C)C2O)C(=O)C(C)(O)C12CC2;952;;0;;626370;classBSEPsub;SMILES;CC1=C2C(=CC(C)(C)C2O)C(=O)C(C)(O)C12CC2;classBSEPsub;0;0;valid
953;N#Cc1cccc(Nc2ccccc2SSc2ccccc2Nc2cccc(C#N)c2)c1;953;;0;;672215;classBSEPsub;SMILES;N#Cc1cccc(Nc2ccccc2SSc2ccccc2Nc2cccc(C#N)c2)c1;classBSEPsub;0;0;valid
954;C/C=C1\NC(=O)C2CSSCC/C=C/C(CC(=O)NC(C(C)C)C(=O)N2)OC(=O)C(C(C)C)NC1=O;954;;0;;630176;classBSEPsub;SMILES;C/C=C1\NC(=O)C2CSSCC/C=C/C(CC(=O)NC(C(C)C)C(=O)N2)OC(=O)C(C(C)C)NC1=O;classBSEPsub;0;0;valid
955;CN(C)C(=S)/N=c1\ssc(=S)n1Cc1ccccc1;955;;0;;645616;classBSEPsub;SMILES;CN(C)C(=S)/N=c1\ssc(=S)n1Cc1ccccc1;classBSEPsub;0;0;valid
956;ON(Cc1ccccc1)C(=S)c1ccccc1;956;;0;;646160;classBSEPsub;SMILES;ON(Cc1ccccc1)C(=S)c1ccccc1;classBSEPsub;0;0;valid
957;C(=C/c1ccc(-c2cn3cc(/C=C/C=N/NC4=NCCN4)ccc3n2)cc1)\C=N\NC1=NCCN1;957;;0;;690242;classBSEPsub;SMILES;C(=C/c1ccc(-c2cn3cc(/C=C/C=N/NC4=NCCN4)ccc3n2)cc1)\C=N\NC1=NCCN1;classBSEPsub;0;0;valid
958;C=C(Cl)C(Cl)(CBr)CCC(Br)C(C)(C)Cl;958;;0;;662825;classBSEPsub;SMILES;C=C(Cl)C(Cl)(CBr)CCC(Br)C(C)(C)Cl;classBSEPsub;0;0;valid
959;Cc1cc(NC(=O)NC(=O)c2ccccc2NC(=O)CN)ccc1Oc1ncc(Br)cn1;959;;0;;654259;classBSEPsub;SMILES;Cc1cc(NC(=O)NC(=O)c2ccccc2NC(=O)CN)ccc1Oc1ncc(Br)cn1;classBSEPsub;0;0;valid
960;COc1cccc(-c2cc(=O)c3cc(Cl)c[nH]c-3n2)c1;960;;0;;667452;classBSEPsub;SMILES;COc1cccc(-c2cc(=O)c3cc(Cl)c[nH]c-3n2)c1;classBSEPsub;0;0;valid
961;CCc1nc(N)nc(N)c1-c1ccc(Cl)c(/N=N/N(C)C)c1;961;;0;;330465;classBSEPsub;SMILES;CCc1nc(N)nc(N)c1-c1ccc(Cl)c(/N=N/N(C)C)c1;classBSEPsub;0;0;valid
962;CC(=O)OC1=CC(n2cc(F)c(=O)[nH]c2=O)OC(C)C1=O;962;;0;;618093;classBSEPsub;SMILES;CC(=O)OC1=CC(n2cc(F)c(=O)[nH]c2=O)OC(C)C1=O;classBSEPsub;0;0;valid
963;C=CC(=O)N1C/C(=C\c2ccc(F)cc2)C(=O)/C(=C/c2ccc(F)cc2)C1;963;;0;;687850;classBSEPsub;SMILES;C=CC(=O)N1C/C(=C\c2ccc(F)cc2)C(=O)/C(=C/c2ccc(F)cc2)C1;classBSEPsub;0;0;valid
964;COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O;964;;0;;141540;classBSEPsub;SMILES;COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O;classBSEPsub;0;0;valid
965;CC1=CC2OC3C(O)C(O)C(C)(C2(CO)CC1)C31CO1;965;;0;;269142;classBSEPsub;SMILES;CC1=CC2OC3C(O)C(O)C(C)(C2(CO)CC1)C31CO1;classBSEPsub;0;0;valid
966;O=C1/C(=C/c2ccccc2)CN(C(=O)CCN2CCOCC2)C/C1=C\c1ccccc1;966;;0;;636676;classBSEPsub;SMILES;O=C1/C(=C/c2ccccc2)CN(C(=O)CCN2CCOCC2)C/C1=C\c1ccccc1;classBSEPsub;0;0;valid
967;COc1cc(C2c3cc4c(cc3OC(C)(N3CCCC3)C2C)OCO4)cc(OC)c1OC;967;;0;;371010;classBSEPsub;SMILES;COc1cc(C2c3cc4c(cc3OC(C)(N3CCCC3)C2C)OCO4)cc(OC)c1OC;classBSEPsub;0;0;valid
968;COc1ccc(C2c3cc4c(cc3OC3(OC)COC(=O)C23)OCO4)c(OC)c1;968;;0;;665491;classBSEPsub;SMILES;COc1ccc(C2c3cc4c(cc3OC3(OC)COC(=O)C23)OCO4)c(OC)c1;classBSEPsub;0;0;valid
969;CCC(C)C1NC(=O)C(NC(=O)c2c3nc4c(C(=O)NC5C(=O)NC(C(C)CC)C(=O)N6CCCC6C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC5C)ccc(C)c4oc-3c(C)c(=O)c2O)C(C)OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C2CCCN2C1=O;969;;0;;237106;classBSEPsub;SMILES;CCC(C)C1NC(=O)C(NC(=O)c2c3nc4c(C(=O)NC5C(=O)NC(C(C)CC)C(=O)N6CCCC6C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC5C)ccc(C)c4oc-3c(C)c(=O)c2O)C(C)OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C2CCCN2C1=O;classBSEPsub;0;0;valid
970;CC1CCC2(OC1)OC1CC3C4CCC5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(OC8OCC(O)C(O)C8O)C7OC7OCC(O)C(O)C7O)C(O)C6OC6OC(C)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C;970;;0;;697275;classBSEPsub;SMILES;CC1CCC2(OC1)OC1CC3C4CCC5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(OC8OCC(O)C(O)C8O)C7OC7OCC(O)C(O)C7O)C(O)C6OC6OC(C)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C;classBSEPsub;0;0;valid
971;CCc1nc(N)nc(N)c1-c1ccc(NC)c([N+](=O)[O-])c1;971;;0;;382034;classBSEPsub;SMILES;CCc1nc(N)nc(N)c1-c1ccc(NC)c([N+](=O)[O-])c1;classBSEPsub;0;0;valid
972;CCc1c(CNc2ccc(C(=O)NC(CC(=O)O)C(=O)O)cc2)ccc2nc(N)nc(N)c12;972;;0;;184692;classBSEPsub;SMILES;CCc1c(CNc2ccc(C(=O)NC(CC(=O)O)C(=O)O)cc2)ccc2nc(N)nc(N)c12;classBSEPsub;0;0;valid
973;CNCCNc1ccc2c3c(nn2CCNCCO)-c2c(O)ccc(O)c2C(=O)c13;973;;0;;355644;classBSEPsub;SMILES;CNCCNc1ccc2c3c(nn2CCNCCO)-c2c(O)ccc(O)c2C(=O)c13;classBSEPsub;0;0;valid
974;Cc1cnc(NCCCN(C)C)c2c1[nH]c1ccc3cc(O)ccc3c12;974;;0;;645008;classBSEPsub;SMILES;Cc1cnc(NCCCN(C)C)c2c1[nH]c1ccc3cc(O)ccc3c12;classBSEPsub;0;0;valid
975;CSC(=S)N/N=C(\C)c1cccc(C)n1;975;;0;;600060;classBSEPsub;SMILES;CSC(=S)N/N=C(\C)c1cccc(C)n1;classBSEPsub;0;0;valid
976;CN(C)CCCCN1c2ccccc2Sc2ccc(C(=O)c3ccccc3)cc21;976;;0;;677396;classBSEPsub;SMILES;CN(C)CCCCN1c2ccccc2Sc2ccc(C(=O)c3ccccc3)cc21;classBSEPsub;0;0;valid
977;c1ccc2nc3[nH]c4ccccc4c3cc2c1;977;;0;;687969;classBSEPsub;SMILES;c1ccc2nc3[nH]c4ccccc4c3cc2c1;classBSEPsub;0;0;valid
978;N=C(N/N=C/c1c[nH]c2ccccc12)Nc1ccccc1;978;;0;;644582;classBSEPsub;SMILES;N=C(N/N=C/c1c[nH]c2ccccc12)Nc1ccccc1;classBSEPsub;0;0;valid
979;CCC(C)SC1SCC2C(=O)N(C)C3(CC3C)C(=O)OCC(NC(=O)c3nc4ccccc4cc3O)C(=O)NC(C)C(=O)N(C)C1C(=O)N(C)C1(CC1C)C(=O)OCC(NC(=O)c1nc3ccccc3cc1O)C(=O)NC(C)C(=O)N2C;979;;0;;630678;classBSEPsub;SMILES;CCC(C)SC1SCC2C(=O)N(C)C3(CC3C)C(=O)OCC(NC(=O)c3nc4ccccc4cc3O)C(=O)NC(C)C(=O)N(C)C1C(=O)N(C)C1(CC1C)C(=O)OCC(NC(=O)c1nc3ccccc3cc1O)C(=O)NC(C)C(=O)N2C;classBSEPsub;0;0;valid
980;C=C1c2nc3ccccc3n2C=C(c2ccc(C)cc2)N1c1ccccc1;980;;0;;687524;classBSEPsub;SMILES;C=C1c2nc3ccccc3n2C=C(c2ccc(C)cc2)N1c1ccccc1;classBSEPsub;0;0;valid
981;CC(CCc1nc(C#N)c(N)o1)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C;981;;0;;685302;classBSEPsub;SMILES;CC(CCc1nc(C#N)c(N)o1)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C;classBSEPsub;0;0;valid
982;COC1/C=C\C=C(\C)C(=O)NC2=CC(=O)/C(=N\CCCl)C(CC(C)CC(OC)C(O)C(C)/C=C(/C)C1OC(N)=O)C2=O;982;;0;;320877;classBSEPsub;SMILES;COC1/C=C\C=C(\C)C(=O)NC2=CC(=O)/C(=N\CCCl)C(CC(C)CC(OC)C(O)C(C)/C=C(/C)C1OC(N)=O)C2=O;classBSEPsub;0;0;valid
983;O=C1c2ccccc2C(=O)c2c1oc1cc(O)c(Cl)cc21;983;;0;;644902;classBSEPsub;SMILES;O=C1c2ccccc2C(=O)c2c1oc1cc(O)c(Cl)cc21;classBSEPsub;0;0;valid
984;O=c1cc(-c2ccccc2)[nH]c2cc(F)c(F)cc12;984;;0;;665929;classBSEPsub;SMILES;O=c1cc(-c2ccccc2)[nH]c2cc(F)c(F)cc12;classBSEPsub;0;0;valid
985;COC1=C2CC(C)CC(OC)C(O)C(C)/C=C(/C)C(OC(N)=O)C(OC)/C=C\C=C(\C)C(=O)NC(=C(/C=N/C(C)(C)C)C1=O)C2=O;985;;0;;210753;classBSEPsub;SMILES;COC1=C2CC(C)CC(OC)C(O)C(C)/C=C(/C)C(OC(N)=O)C(OC)/C=C\C=C(\C)C(=O)NC(=C(/C=N/C(C)(C)C)C1=O)C2=O;classBSEPsub;0;0;valid
986;COc1ccc2nc(/N=N/CC(C)/N=N/c3cc(C)c4cc(OC)ccc4n3)cc(C)c2c1;986;;0;;686357;classBSEPsub;SMILES;COc1ccc2nc(/N=N/CC(C)/N=N/c3cc(C)c4cc(OC)ccc4n3)cc(C)c2c1;classBSEPsub;0;0;valid
987;COc1cc2c(cc1Oc1ccc(OC)c3c1CC1c4c(cc(OC)c(OC)c4-3)CCN1C)CC1c3c(cc(OC)c(OC)c3-2)CCN1C;987;;0;;274893;classBSEPsub;SMILES;COc1cc2c(cc1Oc1ccc(OC)c3c1CC1c4c(cc(OC)c(OC)c4-3)CCN1C)CC1c3c(cc(OC)c(OC)c3-2)CCN1C;classBSEPsub;0;0;valid
988;COc1ccccc1C1c2cc3c(cc2OC2(OC)COC(=O)C12)OCO3;988;;0;;665484;classBSEPsub;SMILES;COc1ccccc1C1c2cc3c(cc2OC2(OC)COC(=O)C12)OCO3;classBSEPsub;0;0;valid
989;Cc1ccc(C(=O)N2CCN(C(=O)c3ccc(C)cc3)c3ccccc32)cc1;989;;0;;646504;classBSEPsub;SMILES;Cc1ccc(C(=O)N2CCN(C(=O)c3ccc(C)cc3)c3ccccc32)cc1;classBSEPsub;0;0;valid
990;CC1=C(C)C(=O)C(C2=CC(=O)c3ccccc3C2=O)=C(C2=CC(=O)c3ccccc3C2=O)C1=O;990;;0;;698091;classBSEPsub;SMILES;CC1=C(C)C(=O)C(C2=CC(=O)c3ccccc3C2=O)=C(C2=CC(=O)c3ccccc3C2=O)C1=O;classBSEPsub;0;0;valid
991;CC1(C)C2CC1C(C(O)C1c3cc(-c4ccccn4)ncc3C3CC1C3(C)C)c1cc(-c3ccccn3)ncc12;991;;0;;697653;classBSEPsub;SMILES;CC1(C)C2CC1C(C(O)C1c3cc(-c4ccccn4)ncc3C3CC1C3(C)C)c1cc(-c3ccccn3)ncc12;classBSEPsub;0;0;valid
992;CC1(/C=C/CCSc2ccccc2)CC(=O)C2CC1C2(C)C;992;;0;;689222;classBSEPsub;SMILES;CC1(/C=C/CCSc2ccccc2)CC(=O)C2CC1C2(C)C;classBSEPsub;0;0;valid
993;Cc1c2c(cc3c1[nH]c1ccccc13)C=NCC2;993;;0;;86100;classBSEPsub;SMILES;Cc1c2c(cc3c1[nH]c1ccccc13)C=NCC2;classBSEPsub;0;0;valid
994;CCc1nc(N)nc(N)c1-c1ccc2c(c1)nnn2CCc1ccccc1;994;;0;;382053;classBSEPsub;SMILES;CCc1nc(N)nc(N)c1-c1ccc2c(c1)nnn2CCc1ccccc1;classBSEPsub;0;0;valid
995;O=C1/C(=C/c2ccc(Cl)c(Cl)c2)CNC/C1=C\c1ccc(Cl)c(Cl)c1;995;;0;;638643;classBSEPsub;SMILES;O=C1/C(=C/c2ccc(Cl)c(Cl)c2)CNC/C1=C\c1ccc(Cl)c(Cl)c1;classBSEPsub;0;0;valid
996;CCc1nc(N)nc(N)c1-c1ccc([N+](=O)[O-])c(Cl)c1;996;;0;;602313;classBSEPsub;SMILES;CCc1nc(N)nc(N)c1-c1ccc([N+](=O)[O-])c(Cl)c1;classBSEPsub;0;0;valid
997;O=c1[nH]cc(F)c(=O)[nH]1;997;;0;;19893;classBSEPsub;SMILES;O=c1[nH]cc(F)c(=O)[nH]1;classBSEPsub;0;0;valid
998;O=c1cc(-c2cccc(F)c2)[nH]c2cc3c(cc12)OCO3;998;;0;;656159;classBSEPsub;SMILES;O=c1cc(-c2cccc(F)c2)[nH]c2cc3c(cc12)OCO3;classBSEPsub;0;0;valid
999;COC1=C(C)C(=O)C2=C(C1=O)C1C3CC4=C(C(=O)C(OC)=C(C)C4=O)C(CNC(=O)C(C)=O)N3C(C#N)C(C2)N1C;999;;0;;325663;classBSEPsub;SMILES;COC1=C(C)C(=O)C2=C(C1=O)C1C3CC4=C(C(=O)C(OC)=C(C)C4=O)C(CNC(=O)C(C)=O)N3C(C#N)C(C2)N1C;classBSEPsub;0;0;valid
1000;COC(=O)/C(=C\c1ccc(OC)cc1)c1cc(OC)c(OC)c(OC)c1;1000;;0;;638407;classBSEPsub;SMILES;COC(=O)/C(=C\c1ccc(OC)cc1)c1cc(OC)c(OC)c(OC)c1;classBSEPsub;0;0;valid
1001;COc1ccc(NCc2cc(OC)c(OC)c(OC)c2)cc1;1001;;0;;648543;classBSEPsub;SMILES;COc1ccc(NCc2cc(OC)c(OC)c(OC)c2)cc1;classBSEPsub;0;0;valid
1002;COc1cc(/C=C/c2nc(N)nnc2C)cc(OC)c1OC;1002;;0;;698035;classBSEPsub;SMILES;COc1cc(/C=C/c2nc(N)nnc2C)cc(OC)c1OC;classBSEPsub;0;0;valid
1003;COc1cc(C)c(C2NC(=O)c3ccccc3N2)cc1C;1003;;0;;154756;classBSEPsub;SMILES;COc1cc(C)c(C2NC(=O)c3ccccc3N2)cc1C;classBSEPsub;0;0;valid
1004;CCOc1ccc(/N=C2\CC(=O)C(=O)c3ccccc32)cc1;1004;;0;;637732;classBSEPsub;SMILES;CCOc1ccc(/N=C2\CC(=O)C(=O)c3ccccc32)cc1;classBSEPsub;0;0;valid
1005;O=[N+]([O-])c1ccc(/N=N/Cc2ccc(OCCCCCCCCCCCO)cc2)c([N+](=O)[O-])c1;1005;;0;;694536;classBSEPsub;SMILES;O=[N+]([O-])c1ccc(/N=N/Cc2ccc(OCCCCCCCCCCCO)cc2)c([N+](=O)[O-])c1;classBSEPsub;0;0;valid
1006;NC(=O)c1[nH]nc(C2OC(CO)C(O)C2O)c1O;1006;;0;;143095;classBSEPsub;SMILES;NC(=O)c1[nH]nc(C2OC(CO)C(O)C2O)c1O;classBSEPsub;0;0;valid
1007;CC(=O)OC1C(=O)C(O)C(C)OC1OC1CC2(C)C3CC=C4C(CC(=O)C(O)C4(C)C)C3(C)C(=O)CC2(C)C1C(C)(O)C(=O)/C=C/C(C)(C)O;1007;;0;;144153;classBSEPsub;SMILES;CC(=O)OC1C(=O)C(O)C(C)OC1OC1CC2(C)C3CC=C4C(CC(=O)C(O)C4(C)C)C3(C)C(=O)CC2(C)C1C(C)(O)C(=O)/C=C/C(C)(C)O;classBSEPsub;0;0;valid
1008;O=C(OCc1ccccc1)N(CCCCN(CCCNCc1ccccc1)C(=O)OCc1ccccc1)CCCNCc1ccccc1;1008;;0;;690023;classBSEPsub;SMILES;O=C(OCc1ccccc1)N(CCCCN(CCCNCc1ccccc1)C(=O)OCc1ccccc1)CCCNCc1ccccc1;classBSEPsub;0;0;valid
1009;O=C1OCC2=C1C(c1ccc3c(c1)OCO3)c1cc3c(cc1O2)OCO3;1009;;0;;665492;classBSEPsub;SMILES;O=C1OCC2=C1C(c1ccc3c(c1)OCO3)c1cc3c(cc1O2)OCO3;classBSEPsub;0;0;valid
1010;COc1cccc(C2c3cc4c(cc3OC(N3CCOCC3)C2C)OCO4)c1O;1010;;0;;666214;classBSEPsub;SMILES;COc1cccc(C2c3cc4c(cc3OC(N3CCOCC3)C2C)OCO4)c1O;classBSEPsub;0;0;valid
1011;COC12COC(=O)C1C(c1ccc3c(c1)OCO3)c1cc3c(cc1O2)OCO3;1011;;0;;665496;classBSEPsub;SMILES;COC12COC(=O)C1C(c1ccc3c(c1)OCO3)c1cc3c(cc1O2)OCO3;classBSEPsub;0;0;valid
1012;O=C1c2cccc(NCCNCCO)c2C(=O)c2cccc(NCCNCCO)c21;1012;;0;;363997;classBSEPsub;SMILES;O=C1c2cccc(NCCNCCO)c2C(=O)c2cccc(NCCNCCO)c21;classBSEPsub;0;0;valid
1013;CCC1(O)C=CC(=O)C=C1;1013;;0;;698249;classBSEPsub;SMILES;CCC1(O)C=CC(=O)C=C1;classBSEPsub;0;0;valid
1014;Cc1c(C)c(C)c(-n2c(=O)n(C)c(=O)n2-c2cc(C(C)(C)C)cc(C(C)(C)C)c2O)c(C)c1C;1014;;0;;691600;classBSEPsub;SMILES;Cc1c(C)c(C)c(-n2c(=O)n(C)c(=O)n2-c2cc(C(C)(C)C)cc(C(C)(C)C)c2O)c(C)c1C;classBSEPsub;0;0;valid
1015;CCN(CC)CCCNc1ccc2nc(C)n3c4ccc(O)cc4c(=O)c1c23;1015;;0;;647751;classBSEPsub;SMILES;CCN(CC)CCCNc1ccc2nc(C)n3c4ccc(O)cc4c(=O)c1c23;classBSEPsub;0;0;valid
1016;Cc1cc2c(C(C)C)c(O)c(O)c(/C=N/CC3CCCN4CCCCC34)c2cc1-c1cc2c(/C=N/CC3CCCN4CCCCC34)c(O)c(O)c(C(C)C)c2cc1C;1016;;0;;697096;classBSEPsub;SMILES;Cc1cc2c(C(C)C)c(O)c(O)c(/C=N/CC3CCCN4CCCCC34)c2cc1-c1cc2c(/C=N/CC3CCCN4CCCCC34)c(O)c(O)c(C(C)C)c2cc1C;classBSEPsub;0;0;valid
1017;O=C1/C(=C/c2ccc(F)cc2)CNC/C1=C\c1ccc(F)cc1;1017;;0;;685126;classBSEPsub;SMILES;O=C1/C(=C/c2ccc(F)cc2)CNC/C1=C\c1ccc(F)cc1;classBSEPsub;0;0;valid
1018;CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C=O)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1;1018;;0;;67574;classBSEPsub;SMILES;CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C=O)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1;classBSEPsub;0;0;valid
1019;COc1ccc(Cc2cc(OC)c(OC)c(OC)c2)cc1O;1019;;0;;648581;classBSEPsub;SMILES;COc1ccc(Cc2cc(OC)c(OC)c(OC)c2)cc1O;classBSEPsub;0;0;valid
1020;COc1ccc(Cc2cc(OC)c(OC)c(OC)c2)cc1;1020;;0;;638484;classBSEPsub;SMILES;COc1ccc(Cc2cc(OC)c(OC)c(OC)c2)cc1;classBSEPsub;0;0;valid
1021;COc1ccc2[nH]cc(C3C4CCC(C4)C3NCc3cccc(CNC4C5CCC(C5)C4c4c[nH]c5ccc(OC)cc45)c3)c2c1;1021;;0;;674066;classBSEPsub;SMILES;COc1ccc2[nH]cc(C3C4CCC(C4)C3NCc3cccc(CNC4C5CCC(C5)C4c4c[nH]c5ccc(OC)cc45)c3)c2c1;classBSEPsub;0;0;valid
1022;CCOc1ccccc1C1NC(=O)c2ccccc2N1;1022;;0;;158389;classBSEPsub;SMILES;CCOc1ccccc1C1NC(=O)c2ccccc2N1;classBSEPsub;0;0;valid
1023;OCCCCCCOc1ccc(-c2cc(-c3ccccn3)nc(-c3ccccn3)c2)cc1;1023;;0;;640500;classBSEPsub;SMILES;OCCCCCCOc1ccc(-c2cc(-c3ccccn3)nc(-c3ccccn3)c2)cc1;classBSEPsub;0;0;valid
1024;COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)N=O)CC3OC1CC(N)C(O)C(C)O1;1024;;0;;143491;classBSEPsub;SMILES;COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)N=O)CC3OC1CC(N)C(O)C(C)O1;classBSEPsub;0;0;valid
1025;COc1cccc2c1C(=N)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(N)C(O)C(C)O1;1025;;0;;254681;classBSEPsub;SMILES;COc1cccc2c1C(=N)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(N)C(O)C(C)O1;classBSEPsub;0;0;valid
1026;COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(N)C(O)C(C)O1;1026;;0;;82151;classBSEPsub;SMILES;COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(N)C(O)C(C)O1;classBSEPsub;0;0;valid
1027;COc1cc(C2c3cc4c(cc3OC(NNC(N)=O)C2C)OCO4)cc(OC)c1O;1027;;0;;671172;classBSEPsub;SMILES;COc1cc(C2c3cc4c(cc3OC(NNC(N)=O)C2C)OCO4)cc(OC)c1O;classBSEPsub;0;0;valid
1028;CCCCCCCCC(=O)NCCN(CCN)C(=O)CCCCCCCC;1028;;0;;647758;classBSEPsub;SMILES;CCCCCCCCC(=O)NCCN(CCN)C(=O)CCCCCCCC;classBSEPsub;0;0;valid
1029;O=C1CCCc2cc3c(cc21)CC1(C3)Cc2cc3c(cc2C1)C(=O)CCC3;1029;;0;;670283;classBSEPsub;SMILES;O=C1CCCc2cc3c(cc21)CC1(C3)Cc2cc3c(cc2C1)C(=O)CCC3;classBSEPsub;0;0;valid
1030;O=c1c(NO)c([N+](=O)[O-])cnn1-c1ccccc1;1030;;0;;641822;classBSEPsub;SMILES;O=c1c(NO)c([N+](=O)[O-])cnn1-c1ccccc1;classBSEPsub;0;0;valid
1031;O=C1c2ccccc2C(=O)c2c(/C=C/N3CCCCC3)ccnc21;1031;;0;;642968;classBSEPsub;SMILES;O=C1c2ccccc2C(=O)c2c(/C=C/N3CCCCC3)ccnc21;classBSEPsub;0;0;valid
1032;COc1cc(Cn2c(=S)ss/c2=N\C(=S)N(C)C)cc(OC)c1OC;1032;;0;;645621;classBSEPsub;SMILES;COc1cc(Cn2c(=S)ss/c2=N\C(=S)N(C)C)cc(OC)c1OC;classBSEPsub;0;0;valid
1033;Cc1cc(NC(=O)NC(=O)c2ccccc2NC(=O)C(C)N)ccc1Oc1ncc(Br)cn1;1033;;0;;654260;classBSEPsub;SMILES;Cc1cc(NC(=O)NC(=O)c2ccccc2NC(=O)C(C)N)ccc1Oc1ncc(Br)cn1;classBSEPsub;0;0;valid
1034;COc1ccc2oc(S(=O)(=O)N3CC(CCl)c4ccc(N)cc43)cc2c1;1034;;0;;696124;classBSEPsub;SMILES;COc1ccc2oc(S(=O)(=O)N3CC(CCl)c4ccc(N)cc43)cc2c1;classBSEPsub;0;0;valid
1035;NC(=O)c1ncn2c(=O)n(CCCl)nnc12;1035;;0;;353451;classBSEPsub;SMILES;NC(=O)c1ncn2c(=O)n(CCCl)nnc12;classBSEPsub;0;0;valid
1036;O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1F;1036;;0;;27640;classBSEPsub;SMILES;O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1F;classBSEPsub;0;0;valid
1037;COC1=CC(=O)c2c(O)c3c(c(O)c2C1=O)CC(C)(O)CC3O;1037;;0;;626307;classBSEPsub;SMILES;COC1=CC(=O)c2c(O)c3c(c(O)c2C1=O)CC(C)(O)CC3O;classBSEPsub;0;0;valid
