ID_all;SMILES;y_consensus;y_consensus_sd;valid/outlier;ID_avdeef;NAME_avdeef;CAS_avdeef;y_avdeef_nointraoutliers_nointeroutliers;pka_avdeef;ID_sander;NAME_sander;CAS_sander;y_sander_nointraoutliers_nointeroutliers;pka_sander;ID_liao;NAME_liao;CAS_liao;y_liao_nointraoutliers_nointeroutliers;pka_liao;ID_qtbx;NAME_qtbx;CAS_qtbx;y_qtbx_nointraoutliers_nointeroutliers;ID_settimo;NAME_settimo;CAS_settimo;y_settimo_nointraoutliers_nointeroutliers;pka_settimo;units
2489;CN1C[C@H](C(=O)[O-])C[C@@]2(O)c3cccc4[nH]cc(c34)C[C@H]12;9.17;;valid;;;;;;6420;;;9.17;a2/apparent;;;;;;;;;;;;;;;pKa
2490;CN1C[C@H](CO)C[C@H]2c3cccc4[nH]cc(c34)C[C@@H]21;8.84;;valid;;;;;;6682;;;8.84;a/apparent;;;;;;;;;;;;;;;pKa
2491;CN1Cc2[nH]cnc2N(C)C1=O;11.25;0.0;valid;;;;;;1022;;;11.25;a/apparent;;;;;;1501;;6501-67-3;11.25;;;;;;pKa
2492;CN1Cc2c(ccc3c2OCO3)-c2ccc3cc4c(cc3c21)OCO4;2.59999995231628;6.743496364658549e-08;valid;;;;;;6369;;;2.6;a1/apparent;;;;;;25131;;3606-45-9;2.59999990463256;;;;;;pKa
2493;CN1[C@H](C[C@@H](O)c2ccccc2)CCC[C@@H]1CC(=O)c1ccccc1;8.0;;valid;;;;;;6407;;;8.0;a/apparent;;;;;;;;;;;;;;;pKa
2494;CN1[C@H]2CC[C@@H]1CC=C2C(=O)[O-];10.85;;valid;;;;;;1174;;;10.85;b/apparent;;;;;;;;;;;;;;;pKa
2495;CN1[C@H]2CC[C@@H]1C[C@@H](O)C2;;;outlier;;;;;;2050;;;;b/apparent;;;;;;19183;;135-97-7;;;;;;;pKa
2496;CN1[C@H]2CC[C@@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2;9.66;;valid;;;;;;6551;;;9.66;b/apparent;;;;;;;;;;;;;;;pKa
2497;CN1[C@H]2CC[C@@H]1C[C@@H](OC(=O)C(O)c1ccccc1)C2;9.61;;valid;;;;;;5337;;;9.61;b/apparent;;;;;;;;;;;;;;;pKa
2498;CN1[C@H]2CC[C@@H]1C[C@H](O)C2;;;outlier;;;;;;2051;;;;b/apparent;;;;;;21083;;120-29-6;;;;;;;pKa
2499;CN1[C@H]2CC[C@@H]1C[C@H](O)[C@H]2C(=O)[O-];9.7;;valid;;;;;;3427;;;9.7;a/apparent;;;;;;;;;;;;;;;pKa
2500;CN1[C@H]2CC[C@@H]1[C@H](C(=O)[O-])[C@H](O)C2;11.11;;valid;;;;;;3428;;;11.11;a/apparent;;;;;;;;;;;;;;;pKa
2501;CN1[C@H]2C[C@@H](OC(=O)C(CO)c3ccccc3)C[C@@H]1[C@@H]1O[C@@H]12;7.55;;valid;;;;;;5929;;;7.55;b1/apparent;;;;;;;;;;;;;;;pKa
2502;CN1[C@H]2C[C@H]3C[C@@H]1[C@H](O3)[C@@H]2O;8.2;;valid;;;;;;4148;;;8.2;a/apparent;;;;;;;;;;;;;;;pKa
2503;CN1c2ccccc2Nc2c(O)cccc21;9.260000114440915;1.6184389466434005e-07;valid;;;;;;4980;;;9.26;a/apparent;;;;;;5616;;107518-21-8;9.26000022888183;;;;;;pKa
2504;CN=C(N(C)C)N(C)C;13.8000000953674;1.348698695137685e-07;valid;;;;;;2701;;;13.8;a/apparent;;;;;;258;;13439-84-4;13.8000001907348;;;;;;pKa
2505;CN=C1C(C)(C)c2ccccc2C1(C)C;7.0;0.0;valid;;;;;;7052;;;7.0;a1/thermodynamic;;;;;;11288;;142294-67-5;7.0;;;;;;pKa
2506;CN=C1CCCCC1;9.43;;valid;;;;;;202;;;9.43;a/apparent;;;;;;;;;;;;;;;pKa
2507;CNC;10.98;;valid;;;;;;4741;;;10.98;a1/apparent;;;;;;;;;;;;;;;pKa
2508;CNC(=N)CCNS(=O)(=O)c1ccc(C)cc1;10.4900002288818;0.6646800506276089;valid;;;;;;[6284, 6285];;;10.96;['a2/apparent', 'a1/apparent'];;;;;;3434;;85406-90-2;10.0200004577636;;;;;;pKa
2509;CNC(=N)N;13.4;;valid;;;;;;7575;;;13.4;a/apparent;;;;;;;;;;;;;;;pKa
2510;CNC(=N)N(C)C;13.6;;valid;;;;;;7754;;;13.6;a/apparent;;;;;;;;;;;;;;;pKa
2511;CNC(=O)/C=C(/C)C(=O)O;3.23;;valid;;;;;;1923;;;3.23;a1/apparent;;;;;;;;;;;;;;;pKa
2512;CNC(=O)/C=C(\c1ccc2nc(N)n(C(C)C)c2c1)c1cccc(F)c1F;6.69;;valid;;;;;;6805;;;6.69;a1/apparent;;;;;;;;;;;;;;;pKa
2513;CNC(=O)/C=C(\c1ccc2nc(N)n(C3CCCC3)c2c1)c1ccccc1F;6.7;;valid;;;;;;5495;;;6.7;a1/apparent;;;;;;;;;;;;;;;pKa
2514;CNC(=O)/C=C\C(=O)O;3.99;0.014142135623730963;valid;;;;;;2694;;;3.98;a1/apparent;;;;;;19685;;6936-48-7;4.0;;;;;;pKa
2515;CNC(=O)C1CCCCN1;8.80000009536743;1.3486991222028337e-07;valid;;;;;;1579;;;8.8;a/apparent;;;;;;6952;;53941-92-7;8.80000019073486;;;;;;pKa
2516;CNC(=O)CS;8.05000009536743;1.3486991222028337e-07;valid;;;;;;7473;;;8.05;a/apparent;;;;;;8975;;20938-74-3;8.05000019073486;;;;;;pKa
2517;CNC(=O)CS(=O)(=O)NC(N)=O;4.889999933242795;9.440894420653121e-08;valid;;;;;;1357;;;4.89;a1/apparent;;;;;;[15899, 15900];;89123-36-4;4.88999986648559;;;;;;pKa
2518;CNC(=O)NC;;;outlier;;;;;;7408;;;;a1/apparent;;;;;;28616;;No CAS number;;;;;;;pKa
2519;CNC(=O)Oc1ccc2c(c1)[C@@]1(C)CC[NH+](C)[C@H]1N2C;6.12;;valid;;;;;;5359;;;6.12;b1/apparent;;;;;;;;;;;;;;;pKa
2520;CNC(=O)c1ccccc1O;8.029999866485594;1.888178821326926e-07;valid;;;;;;4451;;;8.03;a1/apparent;;;;;;[9008, 9009];;1862-88-0;8.02999973297119;;;;;;pKa
2521;CNC(=O)c1ccccn1;2.400000047683715;6.743495642416019e-08;valid;;;;;;1578;;;2.4;a/apparent;;;;;;25663;;6144-78-1;2.40000009536743;;;;;;pKa
2522;CNC(=O)c1ccncc1;3.79999997615814;3.371748150927425e-08;valid;;;;;;1575;;;3.8;a/apparent;;;;;;20548;;6843-37-4;3.79999995231628;;;;;;pKa
2523;CNC(=O)c1ncnc2nc[nH]c12;8.9;;valid;;;;;;3446;;;8.9;a2/apparent;;;;;;;;;;;;;;;pKa
2524;CNC(=S)OC(C)C;11.56000020980835;2.9671381316499326e-07;valid;;;;;;492;;;11.56;a1/apparent;;;;;;1217;;20753-31-5;11.5600004196167;;;;;;pKa
2525;CNC(=S)c1ccccc1;-2.5;;valid;;;;;;1665;;;-2.5;a1/apparent;;;;;;;;;;;;;;;pKa
2526;CNC(C(=O)[O-])C(C)C;9.9;;valid;;;;;;2673;;;9.9;a2/apparent;;;;;;;;;;;;;;;pKa
2527;CNC(C)(C)C(=O)[O-];10.75;;valid;;;;;;462;;;10.75;a1/apparent;;;;;;;;;;;;;;;pKa
2528;CNC(C)=S;-1.9;;valid;;;;;;7553;;;-1.9;a1/apparent;;;;;;;;;;;;;;;pKa
2529;CNC(C)C(=O)[O-];10.19;;valid;;;;;;7725;;;10.19;apparent;;;;;;;;;;;;;;;pKa
2530;CNC(C)CC1CCCCC1;10.52;;valid;;;;;;4400;;;10.52;b/apparent;;;;;;;;;;;;;;;pKa
2531;CNC(C)Cc1ccc(OC)c(OC)c1;9.8;;valid;;;;;;4682;;;9.8;b/apparent;;;;;;;;;;;;;;;pKa
2532;CNC(C)Cc1ccccc1;9.87;;valid;;;;;;4399;;;9.87;b/apparent;;;;;;;;;;;;;;;pKa
2533;CNC(CO)CO;9.11999994277954;8.092194984431796e-08;valid;;;;;;7715;;;9.12;a1/apparent;;;;;;6041;;77697-86-0;9.11999988555908;;;;;;pKa
2534;CNC(N)=O;0.8000000059604645;8.429369670776957e-09;valid;;;;;;7536;;;0.8;a1/apparent;;;;;;28575;;No CAS number;0.800000011920929;;;;;;pKa
2535;CNCC#N;5.260000114440915;1.6184389403630308e-07;valid;;;;;;7525;;;5.26;a1/thermodynamic;;;;;;14906;;No CAS number;5.26000022888183;;;;;;pKa
2536;CNCC(=O)N(C)C;8.849999837875362;0.014142364902591471;valid;;;;;;404;;;8.86;a/apparent;;;;;;[6870, 6743];;['1857-20-1', 'Invalid CAS number: 5-46-4'];8.839999675750725;;;;;;pKa
2537;CNCC(=O)NC;8.269999876022336;0.014142310954622817;valid;;;;;;7671;;;8.28;a/apparent;;;;;;[8384, 8487];;['44565-47-1', 'Invalid CAS number: 5-46-6'];8.259999752044674;;;;;;pKa
2538;CNCC(=O)NCCc1c[nH]cn1;7.539999990463255;1.0889444565142776;valid;;;;;;3536;;;8.31;a2/apparent;;;;;;11728;;No CAS number;6.76999998092651;;;;;;pKa
2539;CNCC(=O)Nc1c(C)cccc1C;7.99;;valid;;;;;;2146;;;7.99;a/thermodynamic;;;;;;;;;;;;;;;pKa
2540;CNCC(=O)[O-];10.14500015258785;0.049497690474865325;valid;;;;;;7458;;;10.11;apparent;;;;;;3169;;No CAS number;10.1800003051757;;;;;;pKa
2541;CNCC(C)CNC;9.41999998092651;1.598061352455586;valid;;;;;;376;;;10.55;a1/apparent;;;;;;8371;;No CAS number;8.28999996185302;;;;;;pKa
2542;CNCC(C)C[NH2+]C;8.29;;valid;;;;;;388;;;8.29;a2/apparent;;;;;;;;;;;;;;;pKa
2543;CNCC(C)c1ccccc1;9.969999999999999;0.14142135623731025;valid;;;;;;4402;;;9.87;b/apparent;51;;;10.07;base;;;;;;;;;;pKa
2544;CNCC(N)=O;8.340000200271604;0.014141852396911217;valid;;;;;;7406;;;8.35;a/apparent;;;;;;[8201, 8301];;['Invalid CAS number: 5-46-1', '6250-76-6'];8.33000040054321;;;;;;pKa
2545;CNCC(O)CO;9.55000009536743;1.3486991222028337e-07;valid;;;;;;7712;;;9.55;a1/apparent;;;;;;4722;;40137-22-2;9.55000019073486;;;;;;pKa
2546;CNCC(O)c1cccc(O)c1;9.10999998092651;0.27577167163674143;valid;;;;;;[797, 798];;;9.305;['a2/apparent', 'a1/apparent'];;;;;;[6432, 6741];;59-42-7;8.91499996185302;;;;;;pKa
2547;CNCC(O)c1ccccc1;9.31;;valid;;;;;;4517;;;9.31;a/apparent;;;;;;;;;;;;;;;pKa
2548;CNCC/C(N)=N/O;9.6;;valid;;;;;;505;;;9.6;a2/apparent;;;;;;;;;;;;;;;pKa
2549;CNCCC#N;8.10000019073486;2.6973982569664074e-07;valid;;;;;;7369;;;8.1;a1/apparent;;;;;;8835;;693-05-0;8.10000038146972;;;;;;pKa
2550;CNCCC(=O)c1ccccc1;;;outlier;;;;;;842;;;;b/apparent;;;;;;15555;;27152-62-1;;;;;;;pKa
2551;CNCCCC(=O)[O-];10.78;;valid;;;;;;466;;;10.78;a2/apparent;;;;;;;;;;;;;;;pKa
2552;CNCCCCc1ccccc1;10.76;;valid;;;;;;748;;;10.76;a/apparent;;;;;;;;;;;;;;;pKa
2553;CNCCCN;10.167499980926502;0.7106423420664796;valid;;;;;;7385;;;10.67;a1/apparent;;;;;;[7344, 2273];;6291-84-5;9.664999961853004;;;;;;pKa
2554;CNCCCNC;10.19500002861022;0.7141778085374517;valid;;;;;;7649;;;10.7;a1/apparent;;;;;;[7305, 2206];;111-33-1;9.69000005722044;;;;;;pKa
2555;CNCCCNC(=O)/C=N/[O-];10.63;;valid;;;;;;4141;;;10.63;a2/apparent;;;;;;;;;;;;;;;pKa
2556;CNCCC[NH2+]C;8.68;;valid;;;;;;7656;;;8.68;a2/apparent;;;;;;;;;;;;;;;pKa
2557;CNCCCc1ccccc1;10.58;;valid;;;;;;4401;;;10.58;a/apparent;;;;;;;;;;;;;;;pKa
2558;CNCCN;10.36;;valid;;;;;;7519;;;10.36;a2/apparent;;;;;;;;;;;;;;;pKa
2559;CNCCN(C)CCN;;;outlier;;;;;;2697;;;;b3/thermodynamic;;;;;;22380;;No CAS number;;;;;;;pKa
2560;CNCCN(C)CCNC;10.36;;valid;;;;;;1931;;;10.36;b3/thermodynamic;;;;;;;;;;;;;;;pKa
2561;CNCCN(C)CC[NH2+]C;9.84;;valid;;;;;;1939;;;9.84;b2/thermodynamic;;;;;;;;;;;;;;;pKa
2562;CNCCNC;10.11;;valid;;;;;;7373;;;10.11;a2/apparent;;;;;;;;;;;;;;;pKa
2563;CNCCNCCN;;;outlier;;;;;;500;;;;b3/thermodynamic;;;;;;16935;;No CAS number;;;;;;;pKa
2564;CNCCO;9.861249999999977;0.06894291116571989;valid;;;;;;7570;;;9.91;a1/apparent;;;;;;[3635, 6514, 3163, 3164];;['109-83-1', '62640-03-3'];9.812499999999956;;;;;;pKa
2565;CNCC[NH2+]C;7.29;;valid;;;;;;7391;;;7.29;a1/apparent;;;;;;;;;;;;;;;pKa
2566;CNCC[S-];10.81;;valid;;;;;;7559;;;10.81;a2/apparent;;;;;;;;;;;;;;;pKa
2567;CNCCc1ccc(O)c(O)c1;9.302499818801877;0.5975054863554738;valid;;;;;;[800, 799];;;9.725;['a2/apparent', 'a1/apparent'];;;;;;[6593, 6731];;501-15-5;8.879999637603756;;;;;;pKa
2568;CNCCc1ccc(O)cc1;9.36;;valid;;;;;;4522;;;9.36;a1/apparent;;;;;;;;;;;;;;;pKa
2569;CNCCc1ccccc1;10.23;;valid;;;;;;1627;;;10.23;b/thermodynamic;;;;;;;;;;;;;;;pKa
2570;CNCc1ccc(C)cc1;9.93;;valid;;;;;;1628;;;9.93;a1/apparent;;;;;;;;;;;;;;;pKa
2571;CNCc1ccccc1;9.64;;valid;;;;;;3013;;;9.64;a1;;;;;;;;;;;;;;;pKa
2572;CNCc1ccccn1;;;outlier;;;;;;2900;;;;a2/thermodynamic;;;;;;[24217, 24179];;21035-59-6;;;;;;;pKa
2573;CNCl;1.71;;valid;;;;;;4743;;;1.71;a1/apparent;;;;;;;;;;;;;;;pKa
2574;CNN;7.86999994277954;8.092195047235494e-08;valid;;;;;;4739;;;7.87;a/apparent;;;;;;[9453, 9454, 9455];;60-34-4;7.86999988555908;;;;;;pKa
2575;CNN(C)C;6.664999969005583;0.03535529522660389;valid;;;;;;7521;;;6.64;a1/apparent;;;;;;[10802, 12131, 12132, 12395];;1741-01-1;6.689999938011168;;;;;;pKa
2576;CNNC;5.2;;valid;;;;;;7241;;;5.2;a/apparent;;;;;;;;;;;;;;;pKa
2577;CNNC1CCN(C(C)C)CC1;;;outlier;;;;;;903;;;;a2/apparent;;;;;;12833;;98958-51-1;;;;;;;pKa
2578;CNNC1CCN(C)CC1;;;outlier;;;;;;1813;;;;a2/apparent;;;;;;13344;;98424-90-9;;;;;;;pKa
2579;CNNC1CC[NH+](C(C)C)CC1;6.2;;valid;;;;;;907;;;6.2;a1/apparent;;;;;;;;;;;;;;;pKa
2580;CNNC1CC[NH+](C)CC1;5.95;;valid;;;;;;1815;;;5.95;a1/apparent;;;;;;;;;;;;;;;pKa
2581;CNO;6.0283333301544175;0.030641298347083287;valid;;;;;;4745;;;6.05;a1/apparent;;;;;;[13320, 12745, 13322, 13323, 13321, 13331];[nan, nan, nan, nan, nan, nan];['593-77-1', 'No CAS number'];6.006666660308834;;;;;;pKa
2582;CNOC;4.75;0.0;valid;;;;;;7269;;;4.75;a1/apparent;;;;;;[16484, 16467, 16468];;['1117-97-1', '6638-79-5'];4.75;;;;;;pKa
2583;CNS(=O)(=O)C(F)(F)F;7.55999997138977;4.046097492215898e-08;valid;;;;;;2683;;;7.56;a1/apparent;;;;;;10132;;34310-29-7;7.55999994277954;;;;;;pKa
2584;CN[C@@H](C)[C@H](O)c1ccccc1;9.535;0.10606601717798111;valid;;;;;;838;;;9.46;a1/apparent;27;;;9.61;base;;;;;;;;;;pKa
2585;CN[C@@H]1C[C@@H]1[NH2+]C;3.56;;valid;;;;;;7810;;;3.56;a1/thermodynamic;;;;;;;;;;;;;;;pKa
2586;CN[C@H](C)[C@H](O)c1ccccc1;9.61;;valid;;;;;;839;;;9.61;a1/apparent;;;;;;;;;;;;;;;pKa
2587;CN[C@H]1C(C)[C@@H]1NC;9.03;;valid;;;;;;89;;;9.03;a2/thermodynamic;;;;;;;;;;;;;;;pKa
2588;CN[C@H]1C(C)[C@@H]1[NH2+]C;5.68;;valid;;;;;;123;;;5.68;a1/thermodynamic;;;;;;;;;;;;;;;pKa
2589;CN[C@H]1CCCC[C@@H]1O;10.16;;valid;;;;;;3109;;;10.16;b/thermodynamic;;;;;;;;;;;;;;;pKa
2590;CN[C@H]1C[C@@H]1NC;8.73;;valid;;;;;;7798;;;8.73;a2/thermodynamic;;;;;;;;;;;;;;;pKa
2591;CN[C@H]1C[C@@H]1[NH2+]C;5.65;;valid;;;;;;7811;;;5.65;a1/thermodynamic;;;;;;;;;;;;;;;pKa
2592;CN[C@H]1C[C@H]1NC;;;outlier;;;;;;7797;;;;a2/thermodynamic;;;;;;21584;;No CAS number;;;;;;;pKa
2593;CN[C@H]1C[C@]1(C)NC;9.05;;valid;;;;;;75;;;9.05;a2/thermodynamic;;;;;;;;;;;;;;;pKa
2594;CN[C@H]1C[C@]1(C)[NH2+]C;5.52;;valid;;;;;;121;;;5.52;a1/thermodynamic;;;;;;;;;;;;;;;pKa
2595;CN[C@H]1[C@@H]([NH2+]C)[C@@H]1C;3.68;;valid;;;;;;124;;;3.68;a1/thermodynamic;;;;;;;;;;;;;;;pKa
2596;CN[C@H]1[C@H](C)[C@H]1NC;;;outlier;;;;;;90;;;;a2/thermodynamic;;;;;;21061;;No CAS number;;;;;;;pKa
2597;CN[N+](=O)[O-];6.25;;valid;;;;;;7534;;;6.25;a1/thermodynamic;;;;;;;;;;;;;;;pKa
2598;CNc1c(C)cccc1C;6.11999994277954;8.092195047235494e-08;valid;;;;;;1626;;;6.12;a/apparent;;;;;;[12992, 12977];;['767-71-5', 'Invalid CAS number: 5-63-6'];6.11999988555908;;;;;;pKa
2599;CNc1c2ccccc2nc2cccc([N+](=O)[O-])c12;7.1999999046325645;1.3486992038476418e-07;valid;;;;;;6755;;;7.2;a1/apparent;;;;;;10865;;19395-61-0;7.19999980926513;;;;;;pKa
2600;CNc1cc[n+](C)c([O-])n1;4.47;;valid;;;;;;1827;;;4.47;a/apparent;;;;;;;;;;;;;;;pKa
2601;CNc1cc[n+](O)cc1;3.85;;valid;;;;;;2981;;;3.85;a/apparent;;;;;;;;;;;;;;;pKa
2602;CNc1cc[nH+]c(S)n1;3.09;;valid;;;;;;3170;;;3.09;a1/apparent;;;;;;;;;;;;;;;pKa
2603;CNc1cc[nH+]c([O-])n1;4.55;;valid;;;;;;3177;;;4.55;a/apparent;;;;;;;;;;;;;;;pKa
2604;CNc1ccc(C)cc1;5.3462500500678996;0.019445365675927296;valid;;;;;;3010;;;5.36;a/thermodynamic;;;;;;[14624, 14922, 14622, 14623];;623-08-5;5.3325001001358;;;;;;pKa
2605;CNc1ccc(O)cc1;6.0;;valid;;;;;;3126;;;6.0;b/thermodynamic;;;;;;;;;;;;;;;pKa
2606;CNc1ccc(OC)cc1;5.92999991416931;1.2138292539451392e-07;valid;;;;;;1742;;;5.93;a1/thermodynamic;;;;;;13372;;5961-59-1;5.92999982833862;;;;;;pKa
2607;CNc1ccc(S(=O)(=O)Nc2nc(C)cs2)cc1;6.630000057220455;8.092194356394812e-08;valid;;;;;;5788;;;6.63;a/apparent;;;;;;11998;;No CAS number;6.63000011444091;;;;;;pKa
2608;CNc1ccc[n+](O)c1;-2.42;;valid;;;;;;2979;;;-2.42;a2/apparent;;;;;;;;;;;;;;;pKa
2609;CNc1ccc[nH+]c1;-2.17;;valid;;;;;;122;;;-2.17;a2/apparent;;;;;;;;;;;;;;;pKa
2610;CNc1cccc(C)c1;4.943749995231626;0.005303294115399928;valid;;;;;;3009;;;4.94;a/thermodynamic;;;;;;[15536, 15537, 16036, 15732];;696-44-6;4.947499990463252;;;;;;pKa
2611;CNc1cccc2ccccc12;3.6900000333785985;0.014142088419264513;valid;;;;;;1130;;;3.7;a/thermodynamic;;;;;;[21088, 21089, 20962];;2216-68-4;3.680000066757197;;;;;;pKa
2612;CNc1cccc[n+]1O;2.61;;valid;;;;;;2978;;;2.61;a/apparent;;;;;;;;;;;;;;;pKa
2613;CNc1ccccc1;4.8;;valid;;;;;;203;;;4.8;a1/apparent;;;;;;;;;;;;;;;pKa
2614;CNc1ccccc1C;4.598749978542326;0.012374338325031872;valid;;;;;;3012;;;4.59;a/apparent;;;;;;[17139, 16997, 16998, 17069];;611-21-2;4.607499957084653;;;;;;pKa
2615;CNc1ccccn1;6.947500052452085;0.2580939009546402;valid;;;;;;93;;;7.13;a1/thermodynamic;;;;;;[11018, 12442];;4597-87-9;6.7650001049041695;;;;;;pKa
2616;CNc1cccnc1;6.41;;valid;;;;;;88;;;6.41;a1/apparent;;;;;;;;;;;;;;;pKa
2617;CNc1ccnc([S-])n1;11.1;;valid;;;;;;3169;;;11.1;a2/apparent;;;;;;;;;;;;;;;pKa
2618;CNc1ccncn1;6.11999994277954;8.092195047235494e-08;valid;;;;;;313;;;6.12;a/apparent;;;;;;12984;;22632-10-6;6.11999988555908;;;;;;pKa
2619;CNc1cnc2ccccc2n1;4.2499999284744225;0.21213193320352305;valid;;;;;;1264;;;4.1;a/apparent;;;;;;[16697, 19375];;['6479-17-0', 'Invalid CAS number: 4-53-3'];4.399999856948845;;;;;;pKa
2620;CNc1cnccc1N;9.14;;valid;;;;;;3159;;;9.14;a1/apparent;;;;;;;;;;;;;;;pKa
2621;CNc1nc(C)nc2c1cnn2C;5.0;0.0;valid;;;;;;3437;;;5.0;a/apparent;;;;;;15556;;107415-77-0;5.0;;;;;;pKa
2622;CNc1nc(C)nc2nc[nH]c12;5.079999961853025;5.394796928437224e-08;valid;;;;;;1234;;;5.08;a/apparent;;;;;;15352;;90375-79-4;5.07999992370605;;;;;;pKa
2623;CNc1nc(NC)c2cn[nH]c2n1;6.079999961853025;5.394796928437224e-08;valid;;;;;;3356;;;6.08;a/apparent;;;;;;13080;;6288-91-1;6.07999992370605;;;;;;pKa
2624;CNc1nc(O)[n+]([C@@H]2C[C@@H](O)[C@H](CO)O2)cc1C;4.04;;valid;;;;;;5779;;;4.04;a/apparent;;;;;;;;;;;;;;;pKa
2625;CNc1ncccn1;3.8199999666213946;4.720447587148751e-08;valid;;;;;;309;;;3.82;a/apparent;;;;;;20462;;931-61-3;3.81999993324279;;;;;;pKa
2626;CNc1nccn2cc(-c3ccc(S(C)=O)cc3OC)nc12;5.36;;valid;;;;;;5858;;;5.36;a1/apparent;;;;;;;;;;;;;;;pKa
2627;CNc1ncnc2c1cnn2C;4.2399998855590795;1.6184390157274689e-07;valid;;;;;;1241;;;4.24;a/apparent;;;;;;18650;;5334-49-6;4.23999977111816;;;;;;pKa
2628;CNc1ncnc2scnc12;2.84;;valid;;;;;;3770;;;2.84;a/apparent;;;;;;;;;;;;;;;pKa
2629;CNc1nnc(-c2ccccc2)s1;2.8;;valid;;;;;;3462;;;2.8;b/apparent;;;;;;;;;;;;;;;pKa
2630;CNc1nnc(S(N)(=O)=O)s1;7.8;;valid;;;;;;4291;;;7.8;a/apparent;;;;;;;;;;;;;;;pKa
2631;CNc1nnn[nH]1;6.05999997138977;4.046097492215898e-08;valid;;;;;;7896;;;6.06;a/apparent;;;;;;13111;;53010-03-0;6.05999994277954;;;;;;pKa
2632;CO;15.507500022252392;0.01767763806002822;valid;;;;;;4729;;;15.52;b1/apparent;;;;;;[97, 132, 133, 146, 183, 184, 118, 86, 88, 87, 125, 126];[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan];67-56-1;15.495000044504785;;;;;;pKa
2633;CO/C(C)=C\C(=O)O;5.80999997138977;4.046097492215898e-08;valid;;;;;;370;;;5.81;a1/thermodynamic;;;;;;13627;;67107-76-0;5.80999994277954;;;;;;pKa
2634;CO/C([O-])=N/c1ncnc2nc[nH]c12;12.1;;valid;;;;;;2549;;;12.1;a3/apparent;;;;;;;;;;;;;;;pKa
2635;CO/N=C(\C)CC(C)(C)NCC[NH2+]C(C)(C)C/C(C)=N/O;6.28;;valid;;;;;;6431;;;6.28;a2/apparent;;;;;;;;;;;;;;;pKa
2636;COC(=N)N;9.7200001335144;1.888178745962488e-07;valid;;;;;;7539;;;9.72;a/apparent;;;;;;4264;;2440-60-0;9.7200002670288;;;;;;pKa
2637;COC(=O)/C(=N/O)c1ccccc1;8.86999994277954;8.092194984431796e-08;valid;;;;;;3707;;;8.87;a1/apparent;;;;;;6710;;No CAS number;8.86999988555908;;;;;;pKa
2638;COC(=O)/C=C(/C)O;9.48;;valid;;;;;;367;;;9.48;a1/apparent;;;;;;;;;;;;;;;pKa
2639;COC(=O)/C=C(\O)c1ccncc1;7.51;;valid;;;;;;3701;;;7.51;a1/apparent;;;;;;;;;;;;;;;pKa
2640;COC(=O)C(C)(C)c1c[nH]c(CO)n1;6.17999991416931;1.2138292539451392e-07;valid;;;;;;2153;;;6.18;a1/apparent;;;;;;12875;;115245-12-0;6.17999982833862;;;;;;pKa
2641;COC(=O)C(Cc1c[nH]cn1)NC(C)=O;6.3;;valid;;;;;;4726;;;6.3;a1/apparent;;;;;;;;;;;;;;;pKa
2642;COC(=O)C(N)CCONC(N)=O;6.9499999046325645;1.3486992038476418e-07;valid;;;;;;3230;;;6.95;b1/apparent;;;;;;11379;;No CAS number;6.94999980926513;;;;;;pKa
2643;COC(=O)C(N)Cc1c[nH]cn1;6.8099999856948825;0.7495332082882313;valid;;;;;;[912, 913];;;7.34;a2/apparent;;;;;;[10984, 14508];;No CAS number;6.279999971389765;;;;;;pKa
2644;COC(=O)C(N)Cc1ccccc1;7.097499966621397;0.13788577512690456;valid;;;;;;3649;;;7.0;a/thermodynamic;;;;;;[10489, 11282];;15028-44-1;7.194999933242795;;;;;;pKa
2645;COC(=O)C([NH3+])Cc1c[nH]cn1;5.395;;valid;;;;;;[917, 918];;;5.395;a1/apparent;;;;;;;;;;;;;;;pKa
2646;COC(=O)C1=C(C(=O)OC)CC=C1;5.0;;valid;;;;;;3481;;;5.0;a1/apparent;;;;;;;;;;;;;;;pKa
2647;COC(=O)C1=CCCN(C)C1;7.521666666666665;0.13475286020465047;valid;;;;;;4437;;;7.55;a1/apparent;7;;;7.64;base;[10940, 9852, 9629, 11582];;63-75-2;7.374999999999995;;;;;;pKa
2648;COC(=O)C1=CCCNC1;8.699999904632564;1.3486991975672718e-07;valid;;;;;;1681;;;8.7;a1/apparent;;;;;;7211;;495-19-2;8.69999980926513;;;;;;pKa
2649;COC(=O)C1=CN2CCC1CC2;7.17000003814697;5.3947962375965416e-08;valid;;;;;;1170;;;7.17;a/apparent;;;;;;10918;;31539-88-5;7.17000007629394;;;;;;pKa
2650;COC(=O)C1CCCN(C)C1;8.42999993642171;0.03464096109109391;valid;;;;;;4477;;;8.45;a/apparent;17;;;8.39;base;7970;;1690-72-8;8.44999980926513;;;;;;pKa
2651;COC(=O)C1CN2CCC1CC2;9.399999809265136;2.697398332330845e-07;valid;;;;;;1168;;;9.4;a/apparent;;;;;;5190;;38206-86-9;9.39999961853027;;;;;;pKa
2652;COC(=O)C1CSCN1;3.92;;valid;;;;;;3093;;;3.92;a/apparent;;;;;;;;;;;;;;;pKa
