ID_all;SMILES;ID_Livertox;orig_ID_Livertox;yorig_Livertox;CAS_Livertox;NAME_Livertox;units_Livertox;smilessource_Livertox;SMILES_Livertox;desired_units_Livertox;y_Livertox;y_consensus;valid/outlier
1514;O=c1c(O)cc([C@H]2Oc3cc(O)cc(O)c3C[C@H]2O)cc2c([C@H]3Oc4cc(O)cc(O)c4C[C@@H]3O)cc(O)c(O)c12;1514;1514;0;;;classOATP1B1inh;SMILES;O=c1c(O)cc([C@H]2Oc3cc(O)cc(O)c3C[C@H]2O)cc2c([C@H]3Oc4cc(O)cc(O)c4C[C@@H]3O)cc(O)c(O)c12;classOATP1B1inh;0;0;valid
1515;CCNC(=O)CC[C@H]([NH3+])C(=O)[O-];1515;1515;0;;;classOATP1B1inh;SMILES;CCNC(=O)CC[C@H]([NH3+])C(=O)[O-];classOATP1B1inh;0;0;valid
1516;Cn1cnc2c1c(=O)[nH]c(=O)n2C;1516;1516;0;;;classOATP1B1inh;SMILES;Cn1cnc2c1c(=O)[nH]c(=O)n2C;classOATP1B1inh;0;0;valid
1517;O=c1cccc2n1C[C@@H]1C[C@H]2CN2CCCC[C@@H]12;1517;1517;0;;;classOATP1B1inh;SMILES;O=c1cccc2n1C[C@@H]1C[C@H]2CN2CCCC[C@@H]12;classOATP1B1inh;0;0;valid
1518;c1ccc2[nH]c(-c3cscn3)nc2c1;1518;1518;0;;;classOATP1B1inh;SMILES;c1ccc2[nH]c(-c3cscn3)nc2c1;classOATP1B1inh;0;0;valid
1519;CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl)cc1;1519;1519;0;;;classOATP1B1inh;SMILES;CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl)cc1;classOATP1B1inh;0;0;valid
1520;C=CC[C@]1([C@@H](C)CCC)C(=O)N=C(S)NC1=O;1520;1520;0;;;classOATP1B1inh;SMILES;C=CC[C@]1([C@@H](C)CCC)C(=O)N=C(S)NC1=O;classOATP1B1inh;0;0;valid
1521;O=C(O)CCCC[C@H]1CCSS1;1521;1521;0;;;classOATP1B1inh;SMILES;O=C(O)CCCC[C@H]1CCSS1;classOATP1B1inh;0;0;valid
1522;OCCSCCO;1522;1522;0;;;classOATP1B1inh;SMILES;OCCSCCO;classOATP1B1inh;0;0;valid
1523;Nc1nc2nc[nH]c2c(=S)[nH]1;1523;1523;0;;;classOATP1B1inh;SMILES;Nc1nc2nc[nH]c2c(=S)[nH]1;classOATP1B1inh;0;0;valid
1524;CCC[C@H](C)[C@@]1(CC)C(=O)N=C(S)NC1=O;1524;1524;0;;;classOATP1B1inh;SMILES;CCC[C@H](C)[C@@]1(CC)C(=O)N=C(S)NC1=O;classOATP1B1inh;0;0;valid
1525;CN1CCN(CC/C=C2\c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1;1525;1525;0;;;classOATP1B1inh;SMILES;CN1CCN(CC/C=C2\c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1;classOATP1B1inh;0;0;valid
1526;CN(C)C(=S)SSC(=S)N(C)C;1526;1526;0;;;classOATP1B1inh;SMILES;CN(C)C(=S)SSC(=S)N(C)C;classOATP1B1inh;0;0;valid
1527;COc1ccc(CN(CCN(C)C)c2ncccn2)cc1;1527;1527;0;;;classOATP1B1inh;SMILES;COc1ccc(CN(CCN(C)C)c2ncccn2)cc1;classOATP1B1inh;0;0;valid
1528;CC1=CC(=O)C(C(C)C)=CC1=O;1528;1528;0;;;classOATP1B1inh;SMILES;CC1=CC(=O)C(C(C)C)=CC1=O;classOATP1B1inh;0;0;valid
1529;CCN(CC)CCNC(=O)c1cc(S(C)(=O)=O)ccc1OC;1529;1529;0;;;classOATP1B1inh;SMILES;CCN(CC)CCNC(=O)c1cc(S(C)(=O)=O)ccc1OC;classOATP1B1inh;0;0;valid
1530;CC(C)(C)NC[C@@H](O)COc1nsnc1N1CCOCC1;1530;1530;0;;;classOATP1B1inh;SMILES;CC(C)(C)NC[C@@H](O)COc1nsnc1N1CCOCC1;classOATP1B1inh;0;0;valid
1531;CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C;1531;1531;0;;;classOATP1B1inh;SMILES;CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C;classOATP1B1inh;0;0;valid
1532;O=c1oc2cc(O)ccc2s1;1532;1532;0;;;classOATP1B1inh;SMILES;O=c1oc2cc(O)ccc2s1;classOATP1B1inh;0;0;valid
1533;NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O;1533;1533;0;;;classOATP1B1inh;SMILES;NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)C[C@@H]1O;classOATP1B1inh;0;0;valid
1534;CCOC(=O)NNc1nncc2ccccc12;1534;1534;0;;;classOATP1B1inh;SMILES;CCOC(=O)NNc1nncc2ccccc12;classOATP1B1inh;0;0;valid
1535;Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1;1535;1535;0;;;classOATP1B1inh;SMILES;Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1;classOATP1B1inh;0;0;valid
1536;c1ccc(CC2=NCCN2)cc1;1536;1536;0;;;classOATP1B1inh;SMILES;c1ccc(CC2=NCCN2)cc1;classOATP1B1inh;0;0;valid
1537;Cc1c(Cl)cccc1Nc1ccccc1C(=O)O;1537;1537;0;;;classOATP1B1inh;SMILES;Cc1c(Cl)cccc1Nc1ccccc1C(=O)O;classOATP1B1inh;0;0;valid
1538;Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1;1538;1538;0;;;classOATP1B1inh;SMILES;Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1;classOATP1B1inh;0;0;valid
1539;Cc1cccc(N(C)C(=S)Oc2ccc3ccccc3c2)c1;1539;1539;0;;;classOATP1B1inh;SMILES;Cc1cccc(N(C)C(=S)Oc2ccc3ccccc3c2)c1;classOATP1B1inh;0;0;valid
1540;Cc1ccc(C(=O)[C@H](C)CN2CCCCC2)cc1;1540;1540;0;;;classOATP1B1inh;SMILES;Cc1ccc(C(=O)[C@H](C)CN2CCCCC2)cc1;classOATP1B1inh;0;0;valid
1541;C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4CC[C@H]5C[C@@H](O)CC[C@@]5(C)[C@H]4CC[C@@]32C)O[C@@]12CC[C@@H](C)CN2;1541;1541;0;;;classOATP1B1inh;SMILES;C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4CC[C@H]5C[C@@H](O)CC[C@@]5(C)[C@H]4CC[C@@]32C)O[C@@]12CC[C@@H](C)CN2;classOATP1B1inh;0;0;valid
1542;C[C@H]1CC[C@]2(NC1)O[C@@H]1[C@H]3CC[C@H]4C[C@@H](O[C@H]5O[C@H](CO)[C@H](O[C@H]6O[C@H](CO)[C@@H](O)[C@H](O[C@H]7OC[C@@H](O)[C@H](O)[C@H]7O[C@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O)[C@H](O)[C@H]5O)CC[C@@]4(C)[C@@H]3CC[C@]1(C)[C@@H]2C;1542;1542;0;;;classOATP1B1inh;SMILES;C[C@H]1CC[C@]2(NC1)O[C@@H]1[C@H]3CC[C@H]4C[C@@H](O[C@H]5O[C@H](CO)[C@H](O[C@H]6O[C@H](CO)[C@@H](O)[C@H](O[C@H]7OC[C@@H](O)[C@H](O)[C@H]7O[C@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O)[C@H](O)[C@H]5O)CC[C@@]4(C)[C@@H]3CC[C@]1(C)[C@@H]2C;classOATP1B1inh;0;0;valid
1543;CC1(C)O[C@@H]2CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@H]3[C@@H]2O1;1543;1543;0;;;classOATP1B1inh;SMILES;CC1(C)O[C@@H]2CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@H]3[C@@H]2O1;classOATP1B1inh;0;0;valid
1544;Cc1cccc(Nc2cc[nH+]cc2S(=O)([O-])=NC(=O)NC(C)C)c1;1544;1544;0;;;classOATP1B1inh;SMILES;Cc1cccc(Nc2cc[nH+]cc2S(=O)([O-])=NC(=O)NC(C)C)c1;classOATP1B1inh;0;0;valid
1545;CC(C)c1c(O)ccc2c1CC[C@H]1[C@@](C)(C=O)CCC[C@@]21C;1545;1545;0;;;classOATP1B1inh;SMILES;CC(C)c1c(O)ccc2c1CC[C@H]1[C@@](C)(C=O)CCC[C@@]21C;classOATP1B1inh;0;0;valid
1546;CC(=O)Oc1ccc2c(c1C(C)C)CC[C@H]1C(C)(C)CCC[C@@]21C;1546;1546;0;;;classOATP1B1inh;SMILES;CC(=O)Oc1ccc2c(c1C(C)C)CC[C@H]1C(C)(C)CCC[C@@]21C;classOATP1B1inh;0;0;valid
1547;COC(=O)[C@@]1(C)CCC[C@@]2(C)c3ccc(O)c(C(C)C)c3CC[C@@H]12;1547;1547;0;;;classOATP1B1inh;SMILES;COC(=O)[C@@]1(C)CCC[C@@]2(C)c3ccc(O)c(C(C)C)c3CC[C@@H]12;classOATP1B1inh;0;0;valid
1548;CC(C)c1c(O)ccc2c1CC[C@H]1[C@](C)(C(=O)O)CCC[C@@]21C;1548;1548;0;;;classOATP1B1inh;SMILES;CC(C)c1c(O)ccc2c1CC[C@H]1[C@](C)(C(=O)O)CCC[C@@]21C;classOATP1B1inh;0;0;valid
1549;CC(C)c1c(O)ccc2c1CC[C@H]1C(C)(C)CCC[C@@]21C;1549;1549;0;;;classOATP1B1inh;SMILES;CC(C)c1c(O)ccc2c1CC[C@H]1C(C)(C)CCC[C@@]21C;classOATP1B1inh;0;0;valid
1550;CC1(C)[C@@H](C(Cl)Cl)[C@@]2(Cl)[C@@H](Cl)[C@@H](Cl)[C@]1(Cl)C2(Cl)Cl;1550;1550;0;;;classOATP1B1inh;SMILES;CC1(C)[C@@H](C(Cl)Cl)[C@@]2(Cl)[C@@H](Cl)[C@@H](Cl)[C@]1(Cl)C2(Cl)Cl;classOATP1B1inh;0;0;valid
1551;CCOC(=O)[C@H](CCc1ccccc1)N[C@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@H]21;1551;1551;0;;;classOATP1B1inh;SMILES;CCOC(=O)[C@H](CCc1ccccc1)N[C@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@H]21;classOATP1B1inh;0;0;valid
1552;NCC1CCC(C(=O)O)CC1;1552;1552;0;;;classOATP1B1inh;SMILES;NCC1CCC(C(=O)O)CC1;classOATP1B1inh;0;0;valid
1553;COc1ccc(/C=C/C(=O)Nc2ccccc2C(=O)O)cc1OC;1553;1553;0;;;classOATP1B1inh;SMILES;COc1ccc(/C=C/C(=O)Nc2ccccc2C(=O)O)cc1OC;classOATP1B1inh;0;0;valid
1554;O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12;1554;1554;0;;;classOATP1B1inh;SMILES;O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12;classOATP1B1inh;0;0;valid
1555;CC(=O)OCC(COC(C)=O)OC(C)=O;1555;1555;0;;;classOATP1B1inh;SMILES;CC(=O)OCC(COC(C)=O)OC(C)=O;classOATP1B1inh;0;0;valid
1556;CC(=O)Oc1ccc(/C=C/c2cc(OC(C)=O)cc(OC(C)=O)c2)cc1;1556;1556;0;;;classOATP1B1inh;SMILES;CC(=O)Oc1ccc(/C=C/c2cc(OC(C)=O)cc(OC(C)=O)c2)cc1;classOATP1B1inh;0;0;valid
1557;CC(C)(C)C(=O)[C@@H](Oc1ccc(Cl)cc1)n1cncn1;1557;1557;0;;;classOATP1B1inh;SMILES;CC(C)(C)C(=O)[C@@H](Oc1ccc(Cl)cc1)n1cncn1;classOATP1B1inh;0;0;valid
1558;CC(C)N(C(=O)SCC(Cl)=C(Cl)Cl)C(C)C;1558;1558;0;;;classOATP1B1inh;SMILES;CC(C)N(C(=O)SCC(Cl)=C(Cl)Cl)C(C)C;classOATP1B1inh;0;0;valid
1559;CC1(C)O[C@@H]2C[C@H]3[C@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1;1559;1559;0;;;classOATP1B1inh;SMILES;CC1(C)O[C@@H]2C[C@H]3[C@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1;classOATP1B1inh;0;0;valid
1560;CC(=O)OCC(=O)[C@@]1(O)[C@H](OC(C)=O)C[C@H]2[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C;1560;1560;0;;;classOATP1B1inh;SMILES;CC(=O)OCC(=O)[C@@]1(O)[C@H](OC(C)=O)C[C@H]2[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C;classOATP1B1inh;0;0;valid
1561;C[C@]12C[C@H](O)[C@@]3(F)[C@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO;1561;1561;0;;;classOATP1B1inh;SMILES;C[C@]12C[C@H](O)[C@@]3(F)[C@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO;classOATP1B1inh;0;0;valid
1562;Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1;1562;1562;0;;;classOATP1B1inh;SMILES;Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1;classOATP1B1inh;0;0;valid
1563;NS(=O)(=O)c1cc2c(cc1Cl)N[C@H](C(Cl)Cl)NS2(=O)=O;1563;1563;0;;;classOATP1B1inh;SMILES;NS(=O)(=O)c1cc2c(cc1Cl)N[C@H](C(Cl)Cl)NS2(=O)=O;classOATP1B1inh;0;0;valid
1564;CC1(C)C(O)CC(O)[C@@]2(C)C1C[C@@H](O)[C@@]1(C)[C@H]2CC[C@]2(C)[C@@H](c3ccoc3)OC(=O)[C@H]3O[C@]321;1564;1564;1;;;classOATP1B1inh;SMILES;CC1(C)C(O)CC(O)[C@@]2(C)C1C[C@@H](O)[C@@]1(C)[C@H]2CC[C@]2(C)[C@@H](c3ccoc3)OC(=O)[C@H]3O[C@]321;classOATP1B1inh;1;1;valid
1565;CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1;1565;1565;0;;;classOATP1B1inh;SMILES;CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1;classOATP1B1inh;0;0;valid
1566;CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21;1566;1566;0;;;classOATP1B1inh;SMILES;CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21;classOATP1B1inh;0;0;valid
1567;O=c1[nH]c(=O)n([C@@H]2C[C@H](O)[C@@H](CO)O2)cc1C(F)(F)F;1567;1567;0;;;classOATP1B1inh;SMILES;O=c1[nH]c(=O)n([C@@H]2C[C@H](O)[C@@H](CO)O2)cc1C(F)(F)F;classOATP1B1inh;0;0;valid
1568;C[n+]1cccc(C(=O)[O-])c1;1568;1568;0;;;classOATP1B1inh;SMILES;C[n+]1cccc(C(=O)[O-])c1;classOATP1B1inh;0;0;valid
1569;O[C@](CCN1CCCCC1)(c1ccccc1)C1CCCCC1;1569;1569;0;;;classOATP1B1inh;SMILES;O[C@](CCN1CCCCC1)(c1ccccc1)C1CCCCC1;classOATP1B1inh;0;0;valid
1570;C[C@@H]1C[C@H](Cl)CC[C@H]1C(=O)OC(C)(C)C;1570;1570;0;;;classOATP1B1inh;SMILES;C[C@@H]1C[C@H](Cl)CC[C@H]1C(=O)OC(C)(C)C;classOATP1B1inh;0;0;valid
1571;C[C@H](CN(C)C)CN1c2ccccc2Sc2ccccc21;1571;1571;0;;;classOATP1B1inh;SMILES;C[C@H](CN(C)C)CN1c2ccccc2Sc2ccccc21;classOATP1B1inh;0;0;valid
1572;COc1cc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc(OC)c1OC;1572;1572;0;;;classOATP1B1inh;SMILES;COc1cc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc(OC)c1OC;classOATP1B1inh;0;0;valid
1573;C[C@H](CN(C)C)CN1c2ccccc2CCc2ccccc21;1573;1573;0;;;classOATP1B1inh;SMILES;C[C@H](CN(C)C)CN1c2ccccc2CCc2ccccc21;classOATP1B1inh;0;0;valid
1574;Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1;1574;1574;0;;;classOATP1B1inh;SMILES;Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1;classOATP1B1inh;0;0;valid
1575;CN(C)CCN(Cc1ccccc1)c1ccccn1;1575;1575;0;;;classOATP1B1inh;SMILES;CN(C)CCN(Cc1ccccc1)c1ccccn1;classOATP1B1inh;0;0;valid
1576;Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1;1576;1576;0;;;classOATP1B1inh;SMILES;Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1;classOATP1B1inh;0;0;valid
1577;CC(C)[C@@]12O[C@@H]1[C@@H]1O[C@@]13[C@@]1(C)CCC4=C(COC4=O)C1C[C@@H]1O[C@@]13C2=O;1577;1577;0;;;classOATP1B1inh;SMILES;CC(C)[C@@]12O[C@@H]1[C@@H]1O[C@@]13[C@@]1(C)CCC4=C(COC4=O)C1C[C@@H]1O[C@@]13C2=O;classOATP1B1inh;0;0;valid
1578;CC(C)c1ccc2c(c1O)CC[C@H]1C3=C(CC[C@]21C)C(=O)OC3;1578;1578;0;;;classOATP1B1inh;SMILES;CC(C)c1ccc2c(c1O)CC[C@H]1C3=C(CC[C@]21C)C(=O)OC3;classOATP1B1inh;0;0;valid
1579;O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O;1579;1579;0;;;classOATP1B1inh;SMILES;O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O;classOATP1B1inh;0;0;valid
1580;CO[C@H]1C[C@H](O[C@@H]2[C@H](C)C(=O)O[C@H](C)[C@H](C)[C@H](OC(C)=O)[C@@H](C)C(=O)[C@@]3(CO3)C[C@H](C)[C@H](O[C@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3OC(C)=O)[C@H]2C)O[C@@H](C)[C@@H]1OC(C)=O;1580;1580;1;;;classOATP1B1inh;SMILES;CO[C@H]1C[C@H](O[C@@H]2[C@H](C)C(=O)O[C@H](C)[C@H](C)[C@H](OC(C)=O)[C@@H](C)C(=O)[C@@]3(CO3)C[C@H](C)[C@H](O[C@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3OC(C)=O)[C@H]2C)O[C@@H](C)[C@@H]1OC(C)=O;classOATP1B1inh;1;1;valid
1581;CCN(Cc1ccncc1)C(=O)[C@@H](CO)c1ccccc1;1581;1581;0;;;classOATP1B1inh;SMILES;CCN(Cc1ccncc1)C(=O)[C@@H](CO)c1ccccc1;classOATP1B1inh;0;0;valid
1582;C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O;1582;1582;0;;;classOATP1B1inh;SMILES;C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O;classOATP1B1inh;0;0;valid
1583;NCCc1c[nH]c2ccccc12;1583;1583;0;;;classOATP1B1inh;SMILES;NCCc1c[nH]c2ccccc12;classOATP1B1inh;0;0;valid
1584;[NH3+][C@H](Cc1c[nH]c2ccccc12)C(=O)[O-];1584;1584;0;;;classOATP1B1inh;SMILES;[NH3+][C@H](Cc1c[nH]c2ccccc12)C(=O)[O-];classOATP1B1inh;0;0;valid
1585;CCCCC[C@@H](C)N;1585;1585;0;;;classOATP1B1inh;SMILES;CCCCC[C@@H](C)N;classOATP1B1inh;0;0;valid
1586;C=C(C)[C@@H]1Cc2c(ccc(C(=O)O)c2O)O1;1586;1586;0;;;classOATP1B1inh;SMILES;C=C(C)[C@@H]1Cc2c(ccc(C(=O)O)c2O)O1;classOATP1B1inh;0;0;valid
1587;CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC;1587;1587;0;;;classOATP1B1inh;SMILES;CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC;classOATP1B1inh;0;0;valid
1588;NCCc1ccc(O)cc1;1588;1588;0;;;classOATP1B1inh;SMILES;NCCc1ccc(O)cc1;classOATP1B1inh;0;0;valid
1589;CC(C)C[C@@H]1NC(=O)[C@H](CCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](Cc2ccc(O)cc2)NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O;1589;1589;0;;;classOATP1B1inh;SMILES;CC(C)C[C@@H]1NC(=O)[C@H](CCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](Cc2ccc(O)cc2)NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC1=O;classOATP1B1inh;0;0;valid
1590;CC(C)[C@H](NC(=O)[C@@H](Cc1ccc(O)cc1)NC(=O)[C@H](NC(=O)C(F)(F)F)C(C)C)C(=O)O;1590;1590;0;;;classOATP1B1inh;SMILES;CC(C)[C@H](NC(=O)[C@@H](Cc1ccc(O)cc1)NC(=O)[C@H](NC(=O)C(F)(F)F)C(C)C)C(=O)O;classOATP1B1inh;0;0;valid
1591;COC1=C(OC)C(=O)C(C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)=C(C)C1=O;1591;1591;0;;;classOATP1B1inh;SMILES;COC1=C(OC)C(=O)C(C/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)=C(C)C1=O;classOATP1B1inh;0;0;valid
1592;O=c1ccc2ccc(O)cc2o1;1592;1592;1;;;classOATP1B1inh;SMILES;O=c1ccc2ccc(O)cc2o1;classOATP1B1inh;1;1;valid
1593;NC(N)=O;1593;1593;0;;;classOATP1B1inh;SMILES;NC(N)=O;classOATP1B1inh;0;0;valid
1594;CCOC(N)=O;1594;1594;0;;;classOATP1B1inh;SMILES;CCOC(N)=O;classOATP1B1inh;0;0;valid
1595;COc1ccc(C(=O)CC(=O)O)c2c1C=CC(C)(C)O2;1595;1595;0;;;classOATP1B1inh;SMILES;COc1ccc(C(=O)CC(=O)O)c2c1C=CC(C)(C)O2;classOATP1B1inh;0;0;valid
1596;C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4CCCC[C@]4(C)[C@H]3CC[C@@]21C;1596;1596;0;;;classOATP1B1inh;SMILES;C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4CCCC[C@]4(C)[C@H]3CC[C@@]21C;classOATP1B1inh;0;0;valid
1597;C[C@@H]1[C@H]2C3=CC[C@@H]4[C@](C)(CC[C@@H]5C(C)(C)[C@@H](O)CC[C@@]54C)[C@@]3(C)CC[C@@]2(C(=O)O)CC[C@H]1C;1597;1597;0;;;classOATP1B1inh;SMILES;C[C@@H]1[C@H]2C3=CC[C@@H]4[C@](C)(CC[C@@H]5C(C)(C)[C@@H](O)CC[C@@]54C)[C@@]3(C)CC[C@@]2(C(=O)O)CC[C@H]1C;classOATP1B1inh;0;0;valid
1598;CC(=O)c1c(O)c(C)c(O)c2c1OC1=CC(=O)[C@@H](C(C)=O)C(=O)[C@]12C;1598;1598;1;;;classOATP1B1inh;SMILES;CC(=O)c1c(O)c(C)c(O)c2c1OC1=CC(=O)[C@@H](C(C)=O)C(=O)[C@]12C;classOATP1B1inh;1;1;valid
1599;CC[C@@H](C)C(=O)O[C@@H]1C[C@@]2(C)[C@H](c3ccoc3)OC(=O)C[C@]23O[C@@]2(C)O[C@@]34[C@H](OC(C)=O)[C@@]3(O)[C@@H](OC(=O)[C@]5(C)O[C@H]5C)[C@]5(C)C[C@@]3(O)[C@@](C)([C@H]5CC(=O)OC)[C@@]14O2;1599;1599;1;;;classOATP1B1inh;SMILES;CC[C@@H](C)C(=O)O[C@@H]1C[C@@]2(C)[C@H](c3ccoc3)OC(=O)C[C@]23O[C@@]2(C)O[C@@]34[C@H](OC(C)=O)[C@@]3(O)[C@@H](OC(=O)[C@]5(C)O[C@H]5C)[C@]5(C)C[C@@]3(O)[C@@](C)([C@H]5CC(=O)OC)[C@@]14O2;classOATP1B1inh;1;1;valid
1600;C[C@@H]1[C@H]2C3=CC[C@@H]4[C@](C)(CC[C@@H]5C(C)(C)[C@@H](O)CC[C@@]54C)[C@@]3(C)CC[C@@]2(CO)CC[C@H]1C;1600;1600;0;;;classOATP1B1inh;SMILES;C[C@@H]1[C@H]2C3=CC[C@@H]4[C@](C)(CC[C@@H]5C(C)(C)[C@@H](O)CC[C@@]54C)[C@@]3(C)CC[C@@]2(CO)CC[C@H]1C;classOATP1B1inh;0;0;valid
1601;CC(C)[C@H](N)C(=O)OCCOCn1cnc2c(=O)[nH]c(N)nc21;1601;1601;0;;;classOATP1B1inh;SMILES;CC(C)[C@H](N)C(=O)OCCOCn1cnc2c(=O)[nH]c(N)nc21;classOATP1B1inh;0;0;valid
1602;Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1;1602;1602;0;;;classOATP1B1inh;SMILES;Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1;classOATP1B1inh;0;0;valid
1603;CCCCC(=O)Oc1ccccc1C(=O)O;1603;1603;0;;;classOATP1B1inh;SMILES;CCCCC(=O)Oc1ccccc1C(=O)O;classOATP1B1inh;0;0;valid
1604;CC(C)[C@H]([NH3+])C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)[O-];1604;1604;0;;;classOATP1B1inh;SMILES;CC(C)[C@H]([NH3+])C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)[O-];classOATP1B1inh;0;0;valid
