ID_all;SMILES;y_consensus;valid/outlier;ID_DeepPK;NAME_DeepPK;CAS_DeepPK;y_DeepPK_nonambiguous;ID_Metrabase;NAME_Metrabase;CAS_Metrabase;y_Metrabase_nonambiguous
501;CN1Cc2c(N)cccc2C(c2ccccc2)C1;0.0;valid;[1258, 261, 2255];;;0.0;;;;
502;CN1Cc2c(ccc3c2OCO3)C2C(O)Cc3cc4c(cc3C21)OCO4;0.0;valid;[2704, 1707, 710];;;0.0;;;;
503;CN=C(N)NCCCC(N)C(=O)O;0.0;valid;[976, 2970, 1973];;;0.0;;;;
504;CN=C(NC#N)NCCSCc1[nH]cnc1C;0.0;valid;[402, 2396, 1399];;;0.0;;;;
505;CNC(=O)O/N=C/C(C)(C)SC;0.0;valid;[2928, 1931, 934];;;0.0;;;;
506;CNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C;0.0;valid;[152, 2146, 1149];;;0.0;;;;
507;CNC(CC(=O)O)C(=O)O;0.0;valid;[1192, 195, 2189];;;0.0;;;;
508;CNC(Cc1c[nH]c2ccccc12)C(=O)O;0.0;valid;[2985, 1988, 991];;;0.0;;;;
509;CNC1C(O)C(NC)C2OC3(O)C(=O)CC(C)OC3OC2C1O;0.0;valid;[1280, 283, 2277];;;0.0;;;;
510;CNC1C(OC2C(OC3C(O)C(O)C(N=C(N)N)C(O)C3N=C(N)N)OC(C)C2(O)CO)OC(CO)C(O)C1O;0.0;valid;[1081, 84, 2078];;;0.0;;;;
511;CNC1CC(N)C(O)C(OC2OC(CO)C(O)C3OC4(OC(C(N)CO)C(O)C(O)C4O)OC23)C1O;0.0;valid;[880, 2874, 1877];;;0.0;;;;
512;CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1;0.0;valid;[730, 2724, 1727];;;0.0;;;;
513;CNCCC(Oc1ccccc1C)c1ccccc1;0.0;valid;[50, 2044, 1047];;;0.0;;;;
514;CNNC;0.0;valid;[433, 2427, 1430];;;0.0;;;;
515;CNc1ccccc1C(=O)N1CCc2c([nH]c3ccccc23)C1=O;0.0;valid;[1609, 612, 2606];;;0.0;;;;
516;COC(=O)/C(=C1/OC(=O)C(c2ccccc2)C1=O)c1ccccc1;0.0;valid;[56, 2050, 1053];;;0.0;;;;
517;COC(=O)/C(C)=C\CC12OC(C)(C)C3CC(=CC4C(=O)c5c(OC)c6c(c(CC=C(C)C)c5OC431)OC(C)(CCC=C(C)C)C=C6)C2=O;1.0;valid;[305, 2299, 1302];;;1.0;;;;
518;COC(=O)C(C)c1ccc(C(=O)c2cccs2)cc1;0.0;valid;[1617, 620, 2614];;;0.0;;;;
519;COC(=O)C(N)CS;0.0;valid;[289, 2283, 1286];;;0.0;;;;
520;COC(=O)C(O)C1C(C)(C)C(OC(C)=O)C2CC3=C4CC(=O)OC(c5ccoc5)C4(C)CCC3C1(C)C2=O;0.0;valid;[466, 2460, 1463];;;0.0;;;;
521;COC(=O)C(O)c1ccccc1;0.0;valid;[1760, 763, 2757];;;0.0;;;;
522;COC(=O)C(c1ccccc1Cl)N1CCc2sccc2C1;0.0;valid;[90, 2084, 1087];;;0.0;;;;
523;COC(=O)C1(C)CCC2(C)CCC3(C)C4=CCc5c(cc(O)c(O)c5C)C4(C)CCC3(C)C2C1;0.0;valid;[417, 2411, 1414];;;0.0;;;;
524;COC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)C1c1cccc2nonc12;0.0;valid;[2537, 1540, 543];;;0.0;;;;
525;COC(=O)C1=COC(OC2OC(CO)C(O)C(O)C2O)C2C1CC(O)C2C;0.0;valid;[2617, 1620, 623];;;0.0;;;;
526;COC(=O)C1C(O)CC2(O)CC(O)CC(O)CC(O)CC(O)CC(=O)CC(O)CC(=O)OC(C(C)CCC(O)CC(=O)c3ccc(N)cc3)C(C)C=CC=CC=CC=CC=CC=CC=CC(OC3OC(C)C(O)C(N)C3O)CC1O2;0.0;valid;[1842, 845, 2839];;;0.0;;;;
527;COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC;0.0;valid;[1049, 52, 2046];;;0.0;;;;
528;COC(=O)C1OC(=O)C2OC23C1(C)CCC1C2(C)C(OC(C)=O)CC(OC(C)=O)C(C)(C)C2CC(O)C13C;0.0;valid;[2088, 1091, 94];;;0.0;;;;
529;COC(=O)C1OC(=O)C2OC23C1(C)CCC1C2(C)CCC(=O)C(C)(C)C2CC(OC(C)=O)C13C;0.0;valid;[2368, 1371, 374];;;0.0;;;;
530;COC(=O)CC1C(C)(C)C(=O)C2CC3C4=CC(=O)OC(c5ccoc5)C4(C)CCC3C1(C)C2=O;0.0;valid;[618, 2612, 1615];;;0.0;;;;
531;COC(=O)CC1C(C)(C)C(O)C2CC3=C4CC(O)OC(c5ccoc5)C4(C)CCC3C1(C)C2=O;0.0;valid;[42, 2036, 1039];;;0.0;;;;
532;COC(=O)CC1C(C)(C)C(OC(C)=O)C2(O)C=C3C4CC(=O)OC(c5ccoc5)C4(C)CCC3C1(C)C2=O;1.0;valid;[2536, 1539, 542];;;1.0;;;;
533;COC(=O)CC1C(C)(C)C(OC(C)=O)C2C(OC(C)=O)C34OC2(O)C1(C)C3CCC1(C)C4=CC(=O)OC1c1ccoc1;1.0;valid;[41, 2035, 1038];;;1.0;;;;
534;COC(=O)CC1C(C)(C)C(OC(C)=O)C2CC3=C4CC(=O)OC(c5ccoc5)C4(C)CCC3C1(C)C2=O;0.0;valid;[762, 2756, 1759];;;0.0;;;;
535;COC(=O)CC1C(C)(C)C(OC(C)=O)C2CC3C4CC(=O)OC(c5ccoc5)C4(C)CCC3C1(C)C2=O;0.0;valid;[793, 2787, 1790];;;0.0;;;;
536;COC(=O)CC1C2(C)C(=O)C3CC4(OC3(Cl)C1(C)C)C1=CC(=O)OC(c3ccoc3)C1(C)CCC42;0.0;valid;[2729, 1732, 735];;;0.0;;;;
537;COC(=O)CC1C2(C)C(=O)C3CC4(OC3(O)C1(C)C)C1=CC(=O)OC(c3ccoc3)C1(C)CCC42;1.0;valid;[489, 2483, 1486];;;1.0;;;;
538;COC(=O)CC1C2(C)CC34OC5(C)OC6(C7/C(=C(/OC)C(C)C)C(=O)OC(c8ccoc8)C7(C)C(OC(=O)C(C)C)C(OC)C6(O5)C13C)C(OC)C4(OC)C2OC(C)=O;1.0;valid;[985, 2979, 1982];;;1.0;;;;
539;COC(=O)CC1C2(C)CC34OC5(C)OC6(C7C(C(=O)C(C)C)C(=O)OC(c8ccoc8)C7(C)C(OC(C)=O)C(OC(C)=O)C6(O5)C13C)C(OC(C)=O)C4(O)C2OC(=O)C(C)C;1.0;valid;[490, 2484, 1487];;;1.0;;;;
540;COC(=O)CCC(=O)OC1CCC2(C)C(CCC3C2C(=O)C(O)C2(C)C3CC3OC4(CCC(C)CO4)C(C)C32)C1;0.0;valid;[930, 2924, 1927];;;0.0;;;;
541;COC(=O)CCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C;1.0;valid;[2960, 1963, 966];;;1.0;;;;
542;COC(=O)CCC(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C;0.0;valid;[761, 2755, 1758];;;0.0;;;;
543;COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC;0.0;valid;[1520, 523, 2517];;;0.0;;;;
544;COC(=O)NC(C(=O)N1CCCC1c1nc(-c2ccc(-c3ccc(-c4c[nH]c(C5CCCN5C(=O)C(NC(=O)OC)C(C)C)n4)cc3)cc2)c[nH]1)C(C)C;1.0;valid;[1073, 76, 2070];;;1.0;;;;
545;COC(=O)NC(C(=O)NC(Cc1ccccc1)C(O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)C(NC(=O)OC)C(C)(C)C)C(C)(C)C;1.0;valid;[1369, 372, 2366];;;1.0;;;;
546;COC(=O)Nc1nc2cc(C(=O)c3ccccc3)ccc2[nH]1;0.0;valid;[736, 2730, 1733];;;0.0;;;;
547;COC(=O)Nc1nc2cc(C(=O)c3cccs3)ccc2[nH]1;0.0;valid;[2544, 1547, 550];;;0.0;;;;
548;COC(=O)c1c(C)c2c(c(C)c1O)OC(=O)c1c(C)c(Cl)c(O)c(Cl)c1O2;1.0;valid;[72, 2066, 1069];;;1.0;;;;
549;COC(=O)c1c(C)cc(O)cc1O;0.0;valid;[338, 2332, 1335];;;0.0;;;;
550;COC(=O)c1c(OC)cc2c(c1C)Oc1c(Cl)c(OC(C)=O)c(Cl)c(C)c1C(=O)O2;0.0;valid;[858, 2852, 1855];;;0.0;;;;
551;COC(=O)c1cc(=O)c(O)c2c(O)c(O)ccc2c1;0.0;valid;[1138, 141, 2135];;;0.0;;;;
552;COC1(C)CCC2OC2(C)CCC2C1CC2(C)C;0.0;valid;[2816, 1819, 822];;;0.0;;;;
553;COC1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC21;0.0;valid;[994, 2988, 1991];;;0.0;;;;
554;COC1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC([NH])=O)CSC21;0.0;valid;[520, 2514, 1517];;;0.0;;;;
555;COC1=C2C(C)C(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c3ccccc3)CC(O)(C(OC(=O)c3ccccc3)C3C4(OC(C)=O)COC4CC(OC)C3(C)C1=O)C2(C)C;1.0;valid;[1554, 557, 2551];;;1.0;;;;
556;COC1=CC(=O)C(=O)C=C1CC=Cc1ccccc1;0.0;valid;[1272, 275, 2269];;;0.0;;;;
557;COC1=CC23CCCN2CCc2cc4c(cc2C3C1O)OCO4;0.0;valid;[2161, 1164, 167];;;0.0;;;;
558;COC1C(O)C(OC2CCC3(C=O)C4C(OC(C)=O)CC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)OC(C)C1OC(C)=O;0.0;valid;[840, 2834, 1837];;;0.0;;;;
559;COC1C(O)CC(=O)OC(C)CC=CC=CC(OC2CCC(N(C)C)C(C)O2)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(O)C(C)O2)C(N(C)C)C1O;0.0;valid;[2113, 1116, 119];;;0.0;;;;
560;COC1C(OC([NH])=O)C(O)C(Oc2ccc3c(=O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(O)oc3c2C)OC1(C)C;1.0;valid;[777, 2771, 1774];;;1.0;;;;
561;COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C;1.0;valid;[1145, 148, 2142];;;1.0;;;;
562;COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C;0.0;valid;[745, 2739, 1742];;;0.0;;;;
563;COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C;1.0;valid;[1409, 412, 2406];;;1.0;;;;
564;COC1CC(OC2C(C)C(=O)OC(C)C(C)C(OC(C)=O)C(C)C(=O)C3(CO3)CC(C)C(OC3OC(C)CC(N(C)C)C3OC(C)=O)C2C)OC(C)C1OC(C)=O;1.0;valid;[2888, 1891, 894];;;1.0;;;;
565;COC1CC(OC2CCC3(OC)C4CCC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)OC(C)C1O;0.0;valid;[1336, 339, 2333];;;0.0;;;;
566;COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(O)C(OC)C2)CC(=O)C(C)=CC(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C;1.0;valid;[58, 2052, 1055];;;1.0;;;;
567;COCC12CN(C=O)C3C4C(OC)C1C3(C(OC)CC2O)C1CC2(O)C(OC)C(O)C4(OC(C)=O)C1C2OC(=O)c1ccccc1;0.0;valid;[425, 2419, 1422];;;0.0;;;;
568;COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1;0.0;valid;[2512, 1515, 518];;;0.0;;;;
569;COCCOC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1;1.0;valid;[1305, 308, 2302];;;1.0;;;;
570;COCCc1ccc(OCC(O)CNC(C)C)cc1;0.0;valid;[641, 2635, 1638];;;0.0;;;;
571;CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(N)n1;0.0;valid;[362, 2356, 1359];;;0.0;;;;
572;CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(=O)[nH]n3C)CSC12)c1csc(N)n1;0.0;valid;[2240, 1243, 246];;;0.0;;;;
573;CON=C(C(=O)NC1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(/C=C\c3scnc3C)CSC12)c1csc(N)n1;0.0;valid;[712, 2706, 1709];;;0.0;;;;
574;COP(=O)(NC(C)=O)SC;0.0;valid;[2464, 1467, 470];;;0.0;;;;
575;COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1;0.0;valid;[121, 2115, 1118];;;0.0;;;;
576;COS(C)(=O)=O;0.0;valid;[633, 2627, 1630];;;0.0;;;;
577;COc1c(-c2coc3cc4c(cc3c2=O)CC(O)C(C)(C)O4)ccc2c1C=CC(C)(C)O2;1.0;valid;[954, 2948, 1951];;;1.0;;;;
578;COc1c(-c2coc3cc4c(cc3c2=O)CC(OC(C)=O)C(C)(C)O4)ccc2c1C=CC(C)(C)O2;0.0;valid;[2096, 1099, 102];;;0.0;;;;
579;COc1c(CC(=O)c2cc3c(cc2O)OC(C)(C)C(O)C3)ccc2c1C=CC(C)(C)O2;0.0;valid;[616, 2610, 1613];;;0.0;;;;
580;COc1c(CC=C(C)C)c2c(c3oc(=O)c(-c4ccc(O)cc4)c(O)c13)C=CC(C)(C)O2;1.0;valid;[1498, 501, 2495];;;1.0;;;;
581;COc1c(N2CC3CCCNC3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;0.0;valid;[1840, 843, 2837];;;0.0;;;;
582;COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;0.0;valid;[2584, 1587, 590];;;0.0;;;;
583;COc1c(O)cccc1O;0.0;valid;[514, 2508, 1511];;;0.0;;;;
584;COc1c2c(c(CC=C(C)C)c3oc(=O)c(-c4ccc(O)cc4)c(O)c13)OC(C)(C)C=C2;1.0;valid;[57, 2051, 1054];;;1.0;;;;
585;COc1c2c(cc3c1OCO3)C13C=CC(OC)CC1N(C2)CC3O;0.0;valid;[937, 2931, 1934];;;0.0;;;;
586;COc1c2c(cc3c1OCO3)CCN(C)C2;0.0;valid;[1090, 93, 2087];;;0.0;;;;
587;COc1c2ccoc2c(OC)c2oc(=O)ccc12;1.0;valid;[2177, 1180, 183];;;1.0;;;;
588;COc1c2ccoc2cc2oc(=O)ccc12;0.0;valid;[1753, 756, 2750];;;0.0;;;;
589;COc1c2occc2cc2ccc(=O)oc12;0.0;valid;[1754, 757, 2751];;;0.0;;;;
590;COc1cc(-c2coc3cc(OC)c(OC)c(OC)c3c2=O)cc(OC)c1OC;0.0;valid;[1273, 276, 2270];;;0.0;;;;
591;COc1cc(-c2coc3cc(OC4OC(CO)C(O)C(O)C4O)c(OC)c(O)c3c2=O)cc(O)c1OC;0.0;valid;[1633, 636, 2630];;;0.0;;;;
592;COc1cc(-c2coc3cc(OCc4ccccc4)c(OC)c(O)c3c2=O)cc(OCc2ccccc2)c1OC;0.0;valid;[1586, 589, 2583];;;0.0;;;;
593;COc1cc(/C=C/C(=O)O)cc(OC)c1OC;0.0;valid;[34, 2028, 1031];;;0.0;;;;
594;COc1cc(C)c(C(=O)O)c(O)c1;0.0;valid;[2769, 1772, 775];;;0.0;;;;
595;COc1cc(C)c2c(c1C=O)Oc1c(c(C)c(O)c3c1C(O)OC3=O)OC2=O;1.0;valid;[496, 2490, 1493];;;1.0;;;;
596;COc1cc(C/C=C/c2ccccc2)c(OC)cc1O;1.0;valid;[536, 2530, 1533];;;1.0;;;;
597;COc1cc(C2Oc3c(O)cc(C4Oc5cc(O)cc(O)c5C(=O)C4O)cc3C2CO)ccc1O;0.0;valid;[2889, 1892, 895];;;0.0;;;;
598;COc1cc(C2Oc3cc(C4Oc5cc(O)cc(O)c5C(=O)C4O)ccc3OC2CO)ccc1O;1.0;valid;[241, 2235, 1238];;;1.0;;;;
599;COc1cc(C2Oc3cc(C4Oc5cc(O)cc(O)c5C(=O)C4OC(=O)CCC(=O)O)ccc3OC2COC(=O)CCC(=O)O)ccc1O;1.0;valid;[810, 2804, 1807];;;1.0;;;;
600;COc1cc(C2c3cc4c(cc3C(O)C3COC(=O)C23)OCO4)cc(OC)c1O;0.0;valid;[849, 2843, 1846];;;0.0;;;;
601;COc1cc(C2c3cc4c(cc3C(O)C3COC(=O)C23)OCO4)cc(OC)c1OC;0.0;valid;[1352, 355, 2349];;;0.0;;;;
602;COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O;0.0;valid;[1106, 109, 2103];;;0.0;;;;
603;COc1cc(C2c3cc4c(cc3C(OC3OC5COC(c6cccs6)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O;1.0;valid;[1561, 564, 2558];;;1.0;;;;
604;COc1cc(C=CC(=O)O)ccc1O;0.0;valid;[1401, 404, 2398];;;0.0;;;;
605;COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC;0.0;valid;[1104, 107, 2101];;;0.0;;;;
606;COc1cc(O)c(C)c(O)c1;0.0;valid;[2568, 1571, 574];;;0.0;;;;
607;COc1cc(O)c2c(=O)c(O)c(-c3ccc(O)c(O)c3)oc2c1;0.0;valid;[1890, 893, 2887];;;0.0;;;;
608;COc1cc(O)c2c(=O)cc(-c3ccc(OC)c(-c4c(O)cc(O)c5c(=O)cc(-c6ccc(O)cc6)oc45)c3)oc2c1;1.0;valid;[1000, 3, 1997];;;1.0;;;;
609;COc1cc(O)cc(/C=C/c2ccccc2)c1;0.0;valid;[1650, 653, 2647];;;0.0;;;;
610;COc1cc(O)ccc1C(C)=O;0.0;valid;[2561, 1564, 567];;;0.0;;;;
611;COc1cc(OC)c(OC)cc1C=O;0.0;valid;[952, 2946, 1949];;;0.0;;;;
612;COc1cc(OC)c2c(=O)c(-c3ccc4c(c3)OCO4)coc2c1;0.0;valid;[832, 2826, 1829];;;0.0;;;;
613;COc1cc(OC)c2c(=O)c(-c3ccccc3)c(C)oc2c1OC;0.0;valid;[2257, 1260, 263];;;0.0;;;;
614;COc1cc(OC)c2c(c1Cl)OC1(C(=O)CC(=O)CC1C)C2=O;0.0;valid;[1674, 677, 2671];;;0.0;;;;
615;COc1cc(OC)cc(OC)c1;0.0;valid;[1010, 13, 2007];;;0.0;;;;
616;COc1cc2c(cc1O)C(Cc1ccc(O)cc1)N(C)CC2;0.0;valid;[889, 2883, 1886];;;0.0;;;;
617;COc1cc2c(cc1O)C(Cc1ccc(O)cc1)[N+](C)(C)CC2;0.0;valid;[1001, 4, 1998];;;0.0;;;;
618;COc1cc2c(cc1OC)-c1c(oc3c4c(ccc3c1=O)OC(C(C)C)C4)CO2;0.0;valid;[1690, 693, 2687];;;0.0;;;;
619;COc1cc2c(cc1OC)-c1cc3ccc(OC)c(OC)c3c[n+]1CC2;0.0;valid;[337, 2331, 1334];;;0.0;;;;
620;COc1cc2c(cc1OC)C(=O)OC2;0.0;valid;[2656, 1659, 662];;;0.0;;;;
621;COc1cc2c(cc1OC)C1(O)C(=O)c3ccc(O)c(C(=O)O)c3OC1CO2;0.0;valid;[1482, 485, 2479];;;0.0;;;;
622;COc1cc2c(cc1OC)C1C(=O)c3c(cc4c(c3O)C=CC(C)(C)O4)OC1CO2;0.0;valid;[1096, 99, 2093];;;0.0;;;;
623;COc1cc2c(cc1OC)C1C(=O)c3ccc(O)c(CC=C(C)C)c3OC1CO2;0.0;valid;[242, 2236, 1239];;;0.0;;;;
624;COc1cc2c(cc1OC)C1C(=O)c3ccc4c(c3OC1CO2)C=CC(C)(C)O4;0.0;valid;[2489, 1492, 495];;;0.0;;;;
625;COc1cc2c(cc1OC)C1C(=O)c3ccc4c(c3OC1CO2)CC(C(C)C)O4;0.0;valid;[384, 2378, 1381];;;0.0;;;;
626;COc1cc2c(cc1OC)C1C(=O)c3ccc4oc(C(C)C)cc4c3OC1CO2;0.0;valid;[1744, 747, 2741];;;0.0;;;;
627;COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cccc4c(=O)c5cccc(OC)c5[nH]c34)cc1)CC2;0.0;valid;[1250, 253, 2247];;;0.0;;;;
628;COc1cc2c3cc1Oc1c(OC)c(OC)cc4c1C(Cc1cccc(c1)Oc1ccc(c(O)c1)CC3N(C)CC2)N(C)CC4;0.0;valid;[680, 2674, 1677];;;0.0;;;;
629;COc1cc2c3cc1Oc1cc(ccc1O)OC1c4c(cc(OC)c(O)c4Oc4ccc(cc4)CC3N(C)CC2)CCN1C;0.0;valid;[1729, 732, 2726];;;0.0;;;;
630;COc1cc2cc(O)coc3c(OC)c(OC)ccc3c(O)c2cc1OC;0.0;valid;[1529, 532, 2526];;;0.0;;;;
631;COc1cc2ccc(=O)oc2c(OC)c1OC;0.0;valid;[2080, 1083, 86];;;0.0;;;;
632;COc1cc2ccc(=O)oc2cc1O;0.0;valid;[752, 2746, 1749];;;0.0;;;;
633;COc1ccc(-c2c(O)c3c(OC)c4c(cc3oc2=O)OC(C)(C)C=C4)cc1;0.0;valid;[1673, 676, 2670];;;0.0;;;;
634;COc1ccc(-c2c(O)c3c(OC)c4c(cc3oc2=O)OC(C)(C)CC4)cc1;0.0;valid;[578, 2572, 1575];;;0.0;;;;
635;COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)cc3o2)cc1O;0.0;valid;[2280, 1283, 286];;;0.0;;;;
636;COc1ccc(-c2cc(=O)c3c(O)cc(O)c(-c4cc(-c5cc(=O)c6c(O)cc(O)cc6o5)ccc4OC)c3o2)cc1;0.0;valid;[2392, 1395, 398];;;0.0;;;;
637;COc1ccc(-c2cc(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3o2)cc1O;0.0;valid;[1514, 517, 2511];;;0.0;;;;
638;COc1ccc(-c2cc(=O)c3ccc(OC)cc3o2)cc1;0.0;valid;[312, 2306, 1309];;;0.0;;;;
639;COc1ccc(-c2cc(C(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1F;0.0;valid;[401, 2395, 1398];;;0.0;;;;
640;COc1ccc(-c2coc3cc(O)ccc3c2=O)c(O)c1O;0.0;valid;[2905, 1908, 911];;;0.0;;;;
641;COc1ccc(-c2coc3cc(O)ccc3c2=O)c(OC)c1;0.0;valid;[2848, 1851, 854];;;0.0;;;;
642;COc1ccc(-c2coc3cc(O)ccc3c2=O)c(OC)c1O;0.0;valid;[450, 2444, 1447];;;0.0;;;;
643;COc1ccc(-c2oc3cc(OC4OC(CO)C(O)C(O)C4O)c(OC)c(O)c3c(=O)c2OC)cc1O;0.0;valid;[113, 2107, 1110];;;0.0;;;;
644;COc1ccc(/C=C/C(=O)Nc2ccccc2C(=O)O)cc1OC;0.0;valid;[809, 2803, 1806];;;0.0;;;;
645;COc1ccc(C(=O)/C=C/c2ccccc2)cc1;0.0;valid;[2625, 1628, 631];;;0.0;;;;
646;COc1ccc(C(=O)OC2CCC3(C)C4CCC5C6(O)CC(O)C7(O)C(CN8CC(C)CCC8C7(C)O)C6(O)CC53OC24O)cc1OC;0.0;valid;[1289, 292, 2286];;;0.0;;;;
647;COc1ccc(C(=O)c2ccccc2O)c(O)c1;0.0;valid;[354, 2348, 1351];;;0.0;;;;
648;COc1ccc(C(C)=O)c(OC)c1;0.0;valid;[1841, 844, 2838];;;0.0;;;;
649;COc1ccc(C2C(=O)c3ccccc3C2=O)cc1;0.0;valid;[376, 2370, 1373];;;0.0;;;;
650;COc1ccc(C2COc3cc(O)ccc3C2)c(OC)c1O;0.0;valid;[177, 2171, 1174];;;0.0;;;;
651;COc1ccc(C2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1;0.0;valid;[978, 2972, 1975];;;0.0;;;;
652;COc1ccc(CC(=O)c2ccc(O)cc2O)cc1;0.0;valid;[2792, 1795, 798];;;0.0;;;;
653;COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC;0.0;valid;[336, 2330, 1333];;;0.0;;;;
654;COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1;0.0;valid;[1952, 955, 2949];;;0.0;;;;
655;COc1ccc(CN(CCN(C)C)c2ncccn2)cc1;0.0;valid;[1122, 125, 2119];;;0.0;;;;
656;COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC;0.0;valid;[993, 2987, 1990];;;0.0;;;;
657;COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1;0.0;valid;[2592, 1595, 598];;;0.0;;;;
658;COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1;0.0;valid;[1097, 100, 2094];;;0.0;;;;
659;COc1ccc2[nH]c([S+]([O-])Cc3ncc(C)c(OC)c3C)nc2c1;0.0;valid;[554, 2548, 1551];;;0.0;;;;
660;COc1ccc2[nH]cc(CCN)c2c1;0.0;valid;[232, 2226, 1229];;;0.0;;;;
661;COc1ccc2[nH]cc(CCNC(C)=O)c2c1;0.0;valid;[905, 2899, 1902];;;0.0;;;;
662;COc1ccc2c(=O)ccoc2c1;0.0;valid;[2448, 1451, 454];;;0.0;;;;
663;COc1ccc2c(OC3CC4C(=O)NC5(P(=O)(O)Cc6c(F)cccc6F)CC5CCCCCCCC(NC(=O)OC5CCCC5)C(=O)N4C3)cc(-c3csc(NC(C)C)n3)nc2c1Cl;1.0;valid;[728, 2722, 1725];;;1.0;;;;
664;COc1ccc2c(c1)C(=O)N(CCc1ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc1)C(=O)C2(C)C;1.0;valid;[704, 2698, 1701];;;1.0;;;;
665;COc1ccc2c(c1)C1(C)CCC(=O)CC1CC2;0.0;valid;[1944, 947, 2941];;;0.0;;;;
666;COc1ccc2c(c1)C1(C)CCC(O)CC1CC2;0.0;valid;[1897, 900, 2894];;;0.0;;;;
667;COc1ccc2c(c1)C13CCCCC1C(C2)N(C)CC3;0.0;valid;[233, 2227, 1230];;;0.0;;;;
668;COc1ccc2c(c1)OCc1c-2oc2cc(OC)ccc12;0.0;valid;[106, 2100, 1103];;;0.0;;;;
669;COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1;0.0;valid;[1953, 956, 2950];;;0.0;;;;
670;COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1;0.0;valid;[1776, 779, 2773];;;0.0;;;;
671;COc1ccc2c(c1OC)C(=O)OC2C1c2c(cc3c(c2OC)OCO3)CCN1C;0.0;valid;[914, 2908, 1911];;;0.0;;;;
672;COc1ccc2c(c1OC)C(=O)OC2C1c2cc3c(cc2CCN1C)OCO3;0.0;valid;[2305, 1308, 311];;;0.0;;;;
