ID_all;SMILES;y_consensus;valid/outlier;ID_DeepPK;NAME_DeepPK;CAS_DeepPK;y_DeepPK_nonambiguous;ID_Metrabase;NAME_Metrabase;CAS_Metrabase;y_Metrabase_nonambiguous
322;CC1C(=NC(=O)C(NOC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O;0.0;valid;[850, 2988, 1919];;;0.0;;;;
323;CC1C(=NO)CC2CC1C2(C)C;0.0;valid;[1649, 580, 2718];;;0.0;;;;
324;CC1C(O)CC2C(C(=O)O)=COC(OC3OC(CO)C(O)C(O)C3O)C21;1.0;valid;[1968, 899, 3037];;;1.0;;;;
325;CC1C=CC=CC=CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC(O)C(O)CCC(O)CC(O)CC(=O)OC(C)C(C)C1O)CC(O)C2C(=O)O;0.0;valid;[897, 3035, 1966];;;0.0;;;;
326;CC1C=CC=CCCC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)C(O)CCC(O)CC(O)CC(O)CC(=O)OC(C)C(C)C1O)CC(O)C2C(=O)O;1.0;valid;[416, 2554, 1485];;;1.0;;;;
327;CC1CC(O)C2(O)C13CC(=O)OCC2(C)C(C)(O)C(=O)C3;0.0;valid;[1552, 483, 2621];;;0.0;;;;
328;CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)N1C;0.0;valid;[1753, 684, 2822];;;0.0;;;;
329;CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO;0.0;valid;[1937, 868, 3006];;;0.0;;;;
330;CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COC(=O)C(C)(C)C;0.0;valid;[42, 2180, 1111];;;0.0;;;;
331;CC1CC2C3CC=C4CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1(O)C(=O)CO;1.0;valid;[217, 2355, 1286];;;1.0;;;;
332;CC1CC2C3CC=C4CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1(OC(=O)c1ccco1)C(=O)CCl;1.0;valid;[1369, 300, 2438];;;1.0;;;;
333;CC1CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO;0.0;valid;[2785, 1716, 647];;;0.0;;;;
334;CC1CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COP(=O)(O)O;0.0;valid;[226, 2364, 1295];;;0.0;;;;
335;CC1CCC(C(C)C)C(=O)C1;0.0;valid;[1193, 124, 2262];;;0.0;;;;
336;CC1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1C;0.0;valid;[328, 2466, 1397];;;0.0;;;;
337;CC1CCC2(NC1)OC1CC3C4CC=C5CC(O)CCC5(C)C4CCC3(C)C1C2C;0.0;valid;[1762, 693, 2831];;;0.0;;;;
338;CC1CCC2(NC1)OC1CC3C4CCC5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(OC8OCC(O)C(O)C8O)C7OC7OC(CO)C(O)C(O)C7O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C;0.0;valid;[1056, 3194, 2125];;;0.0;;;;
339;CC1CCC2(OC1)OC1C(O)C3C4CCC5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(OC8OCC(O)C(O)C8O)C7OC7OC(CO)C(O)C(OC8OC(CO)C(O)C(O)C8O)C7O)C(O)C6O)C(O)CC5(C)C4CCC3(C)C1C2C;0.0;valid;[1426, 357, 2495];;;0.0;;;;
340;CC1CCC2(OC1)OC1CC3C4CC=C5CC(O)CCC5(C)C4CCC3(C)C1C2C;0.0;valid;[1770, 701, 2839];;;0.0;;;;
341;CC1CCC2(OC1)OC1CC3C4CCC5(C)CC(O)CCC5(C)C4CC(=O)C3(C)C1C2C;1.0;valid;[2768, 1699, 630];;;1.0;;;;
342;CC1CCC2C(C)(CO)C(O)CCC2(C)C12CCC(CO)(CCO)O2;0.0;valid;[2625, 1556, 487];;;0.0;;;;
343;CC1CCCC(=O)CCC=CCc2cc(O)cc(O)c2C(=O)O1;0.0;valid;[258, 2396, 1327];;;0.0;;;;
344;CC1CCOC2Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N12;0.0;valid;[472, 2610, 1541];;;0.0;;;;
345;CC1CCc2cc(F)cc3c(=O)c(C(=O)O)cn1c23;0.0;valid;[1905, 836, 2974];;;0.0;;;;
346;CC1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC(C)N1;0.0;valid;[114, 2252, 1183];;;0.0;;;;
347;CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1;0.0;valid;[2128, 1059, 3197];;;0.0;;;;
348;CC1NC(=O)C(CC(C)(O)CO)NC(=O)C2Cc3c([nH]c4ccccc34)SCC(NC(=O)C(C(C)O)NC1=O)C(=O)N1CC(O)CC1C(=O)NC(C)C(=O)N2;0.0;valid;[1720, 651, 2789];;;0.0;;;;
349;CC1NC(=O)C(CC(C)(O)CO)NC(=O)C2NC(=O)C(C)NC(=O)C3CC(O)CN3C(=O)C(CSc3[nH]c4ccccc4c32)NC(=O)C(C(C)O)NC1=O;0.0;valid;[641, 2779, 1710];;;0.0;;;;
350;CC1OC(OC2C(O)COC(OC3C(C)OC(OC4C(OC(=O)C56CCC(C)(C)CC5C5=CCC7C8(C)CCC(OC9OC(CO)C(O)C(O)C9O)C(C)(C)C8CCC7(C)C5(C)CC6O)OCC(O)C4O)C(O)C3O)C2O)C(O)C(O)C1O;1.0;valid;[1321, 252, 2390];;;1.0;;;;
351;CC1OC(OC2C(Oc3cc(O)c4c(c3)OC(c3ccc(O)cc3)CC4=O)OC(CO)C(O)C2O)C(O)C(O)C1O;0.0;valid;[178, 2316, 1247];;;0.0;;;;
352;CC1OC(OC2CC(O)C3(CO)C4C(O)CC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)C(O)C(O)C1O;1.0;valid;[2082, 1013, 3151];;;1.0;;;;
353;CC1OC(OCC2OC(Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O;0.0;valid;[1922, 853, 2991];;;0.0;;;;
354;CC=C(C1=CC(=O)C(OC)=CC1=O)c1ccccc1;0.0;valid;[625, 2763, 1694];;;0.0;;;;
355;CC=C(C1=CC(=O)C=CC1=O)c1ccccc1;0.0;valid;[2576, 1507, 438];;;0.0;;;;
356;CC=C(c1ccc(O)cc1)C(CC)c1ccc(O)cc1;1.0;valid;[232, 2370, 1301];;;1.0;;;;
357;CCC(/C=C/C(C)C1CCC2C3CC=C4CC(=O)CCC4(C)C3CCC12C)C(C)C;0.0;valid;[2681, 1612, 543];;;0.0;;;;
358;CCC(=O)Nc1ccc(Cl)c(Cl)c1;0.0;valid;[2145, 1076, 7];;;0.0;;;;
359;CCC(=O)OC(OP(=O)(CCCCc1ccccc1)CC(=O)N1CC(C2CCCCC2)CC1C(=O)O)C(C)C;1.0;valid;[2809, 1740, 671];;;1.0;;;;
360;CCC(=O)OC1C(OC2C(C)C(OC3CC(C)(OC)C(O)C(C)O3)C(C)C(=O)OC(CC)C(C)(O)C(O)C(C)C(=O)C(C)CC2(C)O)OC(C)CC1N(C)C;1.0;valid;[720, 2858, 1789];;;1.0;;;;
361;CCC(=O)OC1C2CC3=C4CC(=O)OC(c5ccoc5)C4(C)CCC3C(C)(C2=O)C(CC(=O)OC)C1(C)C;0.0;valid;[698, 2836, 1767];;;0.0;;;;
362;CCC(=O)OC1CCC2C3CCc4cc(O)ccc4C3CCC12C;0.0;valid;[297, 2435, 1366];;;0.0;;;;
363;CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3(Cl)C(O)CC21C;1.0;valid;[1160, 91, 2229];;;1.0;;;;
364;CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C;0.0;valid;[706, 2844, 1775];;;0.0;;;;
365;CCC(=O)c1c(O)cc(O)cc1O;0.0;valid;[1120, 51, 2189];;;0.0;;;;
366;CCC(C(=O)C(C)C(O)C(C)CCc1ccc(C)c(O)c1C(=O)O)C1OC(CC)(C2CCC(O)(CC)C(C)O2)CC1C;1.0;valid;[1554, 485, 2623];;;1.0;;;;
367;CCC(C(=O)O)C1CCC(C)C(C(C)C(O)C(C)C(=O)C(CC)C2OC3(C=CC(O)C4(CCC(C)(C5CCC(O)(CC)C(C)O5)O4)O3)C(C)CC2C)O1;1.0;valid;[1000, 3138, 2069];;;1.0;;;;
368;CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21;1.0;valid;[1833, 764, 2902];;;1.0;;;;
369;CCC(C)C(=O)OC1C(O)C2C(CN3CC(C)CCC3C2(C)O)C2CC34OC5(O)C(OC(=O)C(C)(O)CC)CCC3(C)C5C(OC(C)=O)C(OC(C)=O)C4C21O;0.0;valid;[1305, 236, 2374];;;0.0;;;;
370;CCC(C)C(=O)OC1C2CC3=C4CC(=O)OC(c5ccoc5)C4(C)CCC3C(C)(C2=O)C(CC(=O)OC)C1(C)C;0.0;valid;[890, 3028, 1959];;;0.0;;;;
371;CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC(O)CC(O)CC(=O)O)C21;1.0;valid;[856, 2994, 1925];;;1.0;;;;
372;CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21;1.0;valid;[1617, 548, 2686];;;1.0;;;;
373;CCC(C)C(=O)OC1CC(O)C=C2C=CC(C)C(CCC(O)CC(O)CC(=O)O)C21;1.0;valid;[2456, 1387, 318];;;1.0;;;;
374;CCC(C)C(=O)OC1CC2(C)C(c3ccoc3)OC(=O)CC23OC2(C)OC34C(OC(=O)C(C)C)C3(O)C(OC(=O)C5(C)OC5C)C5(C)CC3(O)C(C)(C5CC(=O)OC)C14O2;1.0;valid;[0, 2138, 1069];;;1.0;;;;
375;CCC(C)C(=O)OC1CC2(C)C(c3ccoc3)OC(=O)CC23OC2(C)OC34C(OC(C)=O)C3(O)C(OC(=O)C5(C)OC5C)C5(C)CC3(O)C(C)(C5CC(=O)OC)C14O2;1.0;valid;[562, 2700, 1631];;;1.0;;;;
376;CCC(C)C(=O)c1c(O)c(C)c2oc3c(C)c(O)c(C(=O)C(C)CC)c(O)c3c2c1O;1.0;valid;[1344, 275, 2413];;;1.0;;;;
377;CCC(C)C1OC2(CCC1C)CC1CC(CC=C(C)C(OC3CC(OC)C(OC4CC(OC)C(O)C(C)O4)C(C)O3)C(C)C=CC=C3COC4C(O)C(C)=CC(C(=O)O1)C34O)O2;1.0;valid;[1689, 620, 2758];;;1.0;;;;
378;CCC(C)CC(C)CCCCCCCCC(=O)NC1CC(O)C(NCCN)NC(=O)C2C(O)CCN2C(=O)C(C(O)CCN)NC(=O)C(C(O)C(O)c2ccc(O)cc2)NC(=O)C2CC(O)CN2C(=O)C(C(C)O)NC1=O;1.0;valid;[1425, 356, 2494];;;1.0;;;;
379;CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O;0.0;valid;[728, 2866, 1797];;;0.0;;;;
380;CCC(CCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C)C(C)C;0.0;valid;[96, 2234, 1165];;;0.0;;;;
381;CCC(CCC(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C)C(C)C;0.0;valid;[2737, 1668, 599];;;0.0;;;;
382;CCC(CO)NC(=O)C1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1;0.0;valid;[1817, 748, 2886];;;0.0;;;;
383;CCC(Cc1c(I)cc(I)c(N)c1I)C(=O)O;1.0;valid;[898, 3036, 1967];;;1.0;;;;
384;CCC(Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1;1.0;valid;[1273, 204, 2342];;;1.0;;;;
385;CCC(c1ccc(O)cc1)C(CC)c1ccc(O)cc1;1.0;valid;[169, 2307, 1238];;;1.0;;;;
386;CCC1(C2=NCCN2)Cc2ccccc2O1;0.0;valid;[2945, 1876, 807];;;0.0;;;;
387;CCC1(C2OC(C3OC(O)(CO)C(C)CC3C)CC2C)CCC(C2(C)CCC3(CC(O)C(C)C(C(C)C(OC)C(C)C(=O)O)O3)O2)O1;0.0;valid;[1106, 37, 2175];;;0.0;;;;
388;CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1;0.0;valid;[322, 2460, 1391];;;0.0;;;;
389;CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1;0.0;valid;[2704, 1635, 566];;;0.0;;;;
390;CCC1(O)CC(OC2CC(N(C)C)C(O)C(C)O2)c2c(cc3c(O)c4c(c(O)c3c2O)C(=O)C=CC4=O)C1C(=O)OC;0.0;valid;[1297, 228, 2366];;;0.0;;;;
391;CCC1(O)CC(OC2CC(N(C)C)C(O)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)C1C(=O)OC;0.0;valid;[98, 2236, 1167];;;0.0;;;;
392;CCC1(O)CC(OC2CC(N(C)C)C(OC3CC(O)C(OC4CCC(=O)C(C)O4)C(C)O3)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)C1C(=O)OC;0.0;valid;[3088, 2019, 950];;;0.0;;;;
393;CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C=O)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1;0.0;valid;[1728, 659, 2797];;;0.0;;;;
394;CCC1(c2ccccc2)C(=O)NCNC1=O;0.0;valid;[360, 2498, 1429];;;0.0;;;;
395;CCC12CCCN3CCc4c(n(c5ccccc45)C(=O)C1)C32;0.0;valid;[1145, 76, 2214];;;0.0;;;;
396;CCC12CCCN3CCc4c(n(c5ccccc45)C(O)(C(=O)OC)C1)C32;0.0;valid;[2072, 1003, 3141];;;0.0;;;;
397;CCC1=C(C)c2cc3[nH]c(cc4[nH]c(cc5nc(cc1n2)C(C)=C5CC)c(C)c4CCC(=O)O)c(CCC(=O)O)c3C;1.0;valid;[1154, 85, 2223];;;1.0;;;;
398;CCC1C(=O)OCC1Cc1cncn1C;0.0;valid;[1761, 692, 2830];;;0.0;;;;
399;CCC1C2CC3C4N(C)c5ccccc5C45CC(C2C5O)N3C1O;1.0;valid;[81, 2219, 1150];;;1.0;;;;
400;CCC1C=CC=CCC(C)C(O)C(C)(O)C(=O)C(C)C(O)C(C)C(=O)C(C)C(O)C(C)C=CC(=O)OC2C(C)C(CC1)OC1(CCC(C)C(CC(C)O)O1)C2C;1.0;valid;[1778, 709, 2847];;;1.0;;;;
401;CCC1CC1(NC(=O)C1CC(Oc2cc(-c3csc(NC(C)C)n3)nc3c(Cl)c(OCCN4CCOCC4)ccc23)CN1C(=O)C(NC(=O)OC1CC2CC2C1)C(C)(C)C)C(=O)O;0.0;valid;[282, 2420, 1351];;;0.0;;;;
402;CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC)CC(C)C(=O)C(C)C2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)OC12C;0.0;valid;[2416, 1347, 278];;;0.0;;;;
403;CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O;0.0;valid;[1921, 852, 2990];;;0.0;;;;
404;CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)CN(C)C(C)C(O)C1(C)O;0.0;valid;[354, 2492, 1423];;;0.0;;;;
405;CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC)CC(C)C(=O)C(C)C(O)C1(C)O;1.0;valid;[1432, 363, 2501];;;1.0;;;;
406;CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1;0.0;valid;[1008, 3146, 2077];;;0.0;;;;
407;CCCC(C(=O)OCCN(CC)CC)(c1ccccc1)c1ccccc1;1.0;valid;[2488, 1419, 350];;;1.0;;;;
408;CCCC(C)C1(CC)C(=O)NC(=O)NC1=O;0.0;valid;[1338, 269, 2407];;;0.0;;;;
409;CCCC(C)C1(CC)C(=O)NC(=S)NC1=O;0.0;valid;[770, 2908, 1839];;;0.0;;;;
410;CCCC(CCC)C(=O)O;0.0;valid;[2113, 1044, 3182];;;0.0;;;;
411;CCCC(NC(=O)C1C2CCCC2CN1C(=O)C(NC(=O)C(NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1;1.0;valid;[1376, 307, 2445];;;1.0;;;;
412;CCCC1(CCc2ccccc2)CC(=O)C(C(CC)c2cccc(NS(=O)(=O)c3ccc(C(F)(F)F)cn3)c2)C(=O)O1;1.0;valid;[3033, 1964, 895];;;1.0;;;;
413;CCCC1CC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)N(C)C1;0.0;valid;[1088, 19, 2157];;;0.0;;;;
414;CCCC1CC(C(=O)NC(C(C)O)C2OC(SC)C(O)C(O)C2O)N(C)C1;0.0;valid;[1234, 165, 2303];;;0.0;;;;
415;CCCC1CC2=C(CC(CC)CC3=C1C(=O)OC3=O)C(=O)OC2=O;0.0;valid;[664, 2802, 1733];;;0.0;;;;
416;CCCC1OC2CC3C4CC=C5CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1;1.0;valid;[1785, 716, 2854];;;1.0;;;;
417;CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)C(C(=O)O)C(C)C;1.0;valid;[1353, 284, 2422];;;1.0;;;;
418;CCCCC(=O)OC1(C(=O)CO)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C;1.0;valid;[976, 3114, 2045];;;1.0;;;;
419;CCCCC(=O)Oc1ccccc1C(=O)O;0.0;valid;[2289, 1220, 151];;;0.0;;;;
420;CCCCC(CC)CN1CN(CC(CC)CCCC)CC(C)(N)C1;0.0;valid;[16, 2154, 1085];;;0.0;;;;
421;CCCCC(CC)CN=C(N)N=C(N)NCCCCCCN=C(N)N=C(N)NCC(CC)CCCC;0.0;valid;[1457, 388, 2526];;;0.0;;;;
422;CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O;1.0;valid;[362, 2500, 1431];;;1.0;;;;
423;CCCCC1(COC(=O)CCC(=O)O)C(=O)N(c2ccccc2)N(c2ccccc2)C1=O;1.0;valid;[962, 3100, 2031];;;1.0;;;;
424;CCCCCC(=O)Cc1cc(O)cc(O)c1C(=O)Oc1cc(CC(=O)CCCCC)c(C(=O)O)c(OC)c1;0.0;valid;[1474, 405, 2543];;;0.0;;;;
425;CCCCCC(C)N;0.0;valid;[2185, 1116, 47];;;0.0;;;;
426;CCCCCC(O)C1C(=O)OC(C)C(O)C=CC=CC=CC=CC=C(C)C(O)CC(O)CC(O)CC(O)CC(O)CC(O)CC1O;0.0;valid;[874, 3012, 1943];;;0.0;;;;
427;CCCCCCCC/C=C/CCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C;0.0;valid;[3120, 2051, 982];;;0.0;;;;
428;CCCCCCCC=CCCc1c(O)c(O)cc(O)c1O;0.0;valid;[2041, 972, 3110];;;0.0;;;;
429;CCCCCCCCCCCC(CC1OC(=O)C1CCCCCC)OC(=O)C(CC(C)C)NC=O;0.0;valid;[3128, 2059, 990];;;0.0;;;;
430;CCCCCCCCCCCCC(C(=O)O)C(C)C(=O)O;0.0;valid;[514, 2652, 1583];;;0.0;;;;
431;CCCCCCCCCCCCCCCC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C;0.0;valid;[616, 2754, 1685];;;0.0;;;;
432;CCCCCCCCCCCCCCCCCCOCC(O)CO;0.0;valid;[1929, 860, 2998];;;0.0;;;;
433;CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C;0.0;valid;[505, 2643, 1574];;;0.0;;;;
434;CCCCCCCCCCCCCCCC[N+](C)(C)C;0.0;valid;[1170, 101, 2239];;;0.0;;;;
435;CCCCCCCCCCCCCCCC[n+]1ccccc1;0.0;valid;[912, 3050, 1981];;;0.0;;;;
436;CCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1;0.0;valid;[2130, 1061, 3199];;;0.0;;;;
437;CCCCCN=C(N)NN=Cc1c[nH]c2ccc(OC)cc12;0.0;valid;[2697, 1628, 559];;;0.0;;;;
438;CCCCCc1c2c(cc(O)c1C(=O)O)OC(=O)c1c(cc(OC)cc1C(=O)CCCC)O2;1.0;valid;[168, 2306, 1237];;;1.0;;;;
439;CCCCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-];0.0;valid;[2601, 1532, 463];;;0.0;;;;
440;CCCCN(CCCC)CCCOC(=O)c1ccc(N)cc1;0.0;valid;[1665, 596, 2734];;;0.0;;;;
441;CCCCNc1ccc(C(=O)OCCN(C)C)cc1;0.0;valid;[305, 2443, 1374];;;0.0;;;;
442;CCCCc1c(O)n(-c2ccc(O)cc2)n(-c2ccccc2)c1=O;1.0;valid;[609, 2747, 1678];;;1.0;;;;
443;CCCCc1c(O)n(-c2ccccc2)n(-c2ccccc2)c1=O;0.0;valid;[1304, 235, 2373];;;0.0;;;;
444;CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1;1.0;valid;[2489, 1420, 351];;;1.0;;;;
445;CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1;1.0;valid;[1464, 395, 2533];;;1.0;;;;
446;CCCN(CCC)CCc1cccc2[nH]c(O)cc12;0.0;valid;[961, 3099, 2030];;;0.0;;;;
447;CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1;0.0;valid;[176, 2314, 1245];;;0.0;;;;
448;CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-];0.0;valid;[2248, 1179, 110];;;0.0;;;;
449;CCCNC(C)C(=O)Nc1ccccc1C;0.0;valid;[744, 2882, 1813];;;0.0;;;;
450;CCCOc1ccccc1-c1nc(=O)c2[nH]nnc2[nH]1;0.0;valid;[2944, 1875, 806];;;0.0;;;;
451;CCCc1cc(=O)[nH]c(=S)[nH]1;0.0;valid;[705, 2843, 1774];;;0.0;;;;
452;CCCc1nc(C(C)(C)O)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1;1.0;valid;[2897, 1828, 759];;;1.0;;;;
453;CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1;1.0;valid;[250, 2388, 1319];;;1.0;;;;
454;CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1;;outlier;[50, 2188, 1119];;;;37.0;telmisartan;;
455;CCCc1ncc(C[n+]2ccccc2C)c(N)n1;0.0;valid;[2705, 1636, 567];;;0.0;;;;
456;CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12;0.0;valid;[3201, 2132, 1063];;;0.0;;;;
457;CCN(CC)C(=O)N1CCN(C)CC1;0.0;valid;[146, 2284, 1215];;;0.0;;;;
458;CCN(CC)C(=S)SSC(=S)N(CC)CC;0.0;valid;[1560, 491, 2629];;;0.0;;;;
459;CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21;0.0;valid;[498, 2636, 1567];;;0.0;;;;
460;CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12;0.0;valid;[3096, 2027, 958];;;0.0;;;;
461;CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC;0.0;valid;[1546, 477, 2615];;;0.0;;;;
462;CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC;0.0;valid;[1456, 387, 2525];;;0.0;;;;
463;CCN(CC)CCNC(=O)c1ccc(N)cc1;0.0;valid;[2977, 1908, 839];;;0.0;;;;
464;CCN(CC)CCNc1ccc(CO)c2sc3ccccc3c(=O)c12;0.0;valid;[944, 3082, 2013];;;0.0;;;;
465;CCN(CC)CCOC(=O)C(Cc1cccc2ccccc12)CC1CCCO1;0.0;valid;[2472, 1403, 334];;;0.0;;;;
466;CCN(CC)CCOC(=O)C(c1ccccc1)C1CCCCC1;0.0;valid;[3024, 1955, 886];;;0.0;;;;
467;CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCC1;0.0;valid;[2296, 1227, 158];;;0.0;;;;
468;CCN(CC)CCOc1ccc(/C(=C(/Cl)c2ccccc2)c2ccccc2)cc1;0.0;valid;[1072, 3, 2141];;;0.0;;;;
469;CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O;0.0;valid;[378, 2516, 1447];;;0.0;;;;
470;CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)C(C)Cc1ccc(OC)cc1;0.0;valid;[1570, 501, 2639];;;0.0;;;;
471;CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12;0.0;valid;[2888, 1819, 750];;;0.0;;;;
472;CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1;0.0;valid;[1465, 396, 2534];;;0.0;;;;
473;CCN1CC2(COC)C(O)CC(OC)C34C5CC6(O)C(OC)C(O)C(OC(C)=O)(C5C6OC(=O)c5ccccc5)C(C(OC)C23)C14;0.0;valid;[1210, 141, 2279];;;0.0;;;;
474;CCN1CCCC(OC(=O)C(c2ccccc2)c2ccccc2)C1;0.0;valid;[312, 2450, 1381];;;0.0;;;;
475;CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CSC23)c2ccc(O)cc2)C(=O)C1=O;0.0;valid;[1016, 3154, 2085];;;0.0;;;;
476;CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C2SC(C)(C)C3C(=O)O)c2ccccc2)C(=O)C1=O;0.0;valid;[1936, 867, 3005];;;0.0;;;;
477;CCNc1nc(Cl)nc(NCC)n1;0.0;valid;[128, 2266, 1197];;;0.0;;;;
478;CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1;0.0;valid;[3152, 2083, 1014];;;0.0;;;;
479;CCOC(=O)C(C)CC(Cc1ccc(-c2ccccc2)cc1)NC(=O)CCC(=O)O;1.0;valid;[1698, 629, 2767];;;1.0;;;;
480;CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)O)CC2CCCC21;1.0;valid;[1250, 181, 2319];;;1.0;;;;
481;CCOC(=O)C1=C(COCCN)N=C(C)C(C(=O)OC)C1c1ccccc1Cl;0.0;valid;[1496, 427, 2565];;;0.0;;;;
482;CCOC(=O)C1C(C=C(C)C)C1(C)C;0.0;valid;[1601, 532, 2670];;;0.0;;;;
