ID_all;SMILES;ID_chEMBL;orig_ID_chEMBL;yorig_chEMBL;CAS_chEMBL;NAME_chEMBL;units_chEMBL;smilessource_chEMBL;SMILES_chEMBL;desired_units_chEMBL;y_chEMBL;ID_CtoxPred;orig_ID_CtoxPred;yorig_CtoxPred;CAS_CtoxPred;NAME_CtoxPred;units_CtoxPred;smilessource_CtoxPred;SMILES_CtoxPred;desired_units_CtoxPred;y_CtoxPred;comparison_chEMBL_CtoxPred;onlyequal_chEMBL_CtoxPred;y_chEMBL_nonambiguous;y_CtoxPred_nonambiguous;y_consensus;valid/outlier
450;CCOC(=O)c1c(C)nc2nc3c(c(N)c2c1-c1ccc(Cl)cc1)CCCC3;;;;;;;;;;;455.0;;0.0;;;classCavinh;SMILES;CCOC(=O)c1c(C)nc2nc3c(c(N)c2c1-c1ccc(Cl)cc1)CCCC3;classCavinh;0.0;0;0.0;;0.0;0.0;valid
451;CCOC(=O)c1c(C)nc2nc3c(c(N)c2c1-c1ccc(Cl)cc1)CCCCC3;;;;;;;;;;;268.0;;0.0;;;classCavinh;SMILES;CCOC(=O)c1c(C)nc2nc3c(c(N)c2c1-c1ccc(Cl)cc1)CCCCC3;classCavinh;0.0;0;0.0;;0.0;0.0;valid
452;CCOC(=O)c1c(C)nc2nc3c(c(N)c2c1-c1ccc(F)cc1)CCCC3;;;;;;;;;;;454.0;;0.0;;;classCavinh;SMILES;CCOC(=O)c1c(C)nc2nc3c(c(N)c2c1-c1ccc(F)cc1)CCCC3;classCavinh;0.0;0;0.0;;0.0;0.0;valid
453;CCOC(=O)c1c(C)nc2nc3c(c(N)c2c1-c1ccc(F)cc1)CCCCC3;;;;;;;;;;;261.0;;0.0;;;classCavinh;SMILES;CCOC(=O)c1c(C)nc2nc3c(c(N)c2c1-c1ccc(F)cc1)CCCCC3;classCavinh;0.0;0;0.0;;0.0;0.0;valid
454;CCOC(=O)c1c(C)nc2nc3c(c(N)c2c1-c1ccc(OC)c(OC)c1)CCCC3;;;;;;;;;;;453.0;;0.0;;;classCavinh;SMILES;CCOC(=O)c1c(C)nc2nc3c(c(N)c2c1-c1ccc(OC)c(OC)c1)CCCC3;classCavinh;0.0;0;0.0;;0.0;0.0;valid
455;CCOC(=O)c1c(C)nc2nc3c(c(N)c2c1-c1ccc(OC)c(OC)c1)CCCCC3;;;;;;;;;;;286.0;;1.0;;;classCavinh;SMILES;CCOC(=O)c1c(C)nc2nc3c(c(N)c2c1-c1ccc(OC)c(OC)c1)CCCCC3;classCavinh;1.0;1;1.0;;1.0;1.0;valid
456;CCOC(=O)c1c(C)nc2nc3c(c(N)c2c1-c1ccc(OC)cc1)CCCCCC3;;;;;;;;;;;458.0;;0.0;;;classCavinh;SMILES;CCOC(=O)c1c(C)nc2nc3c(c(N)c2c1-c1ccc(OC)cc1)CCCCCC3;classCavinh;0.0;0;0.0;;0.0;0.0;valid
457;CCOC(=O)c1c(C)nc2nc3c(c(N)c2c1-c1ccc([N+](=O)[O-])cc1)CCCCC3;;;;;;;;;;;459.0;;0.0;;;classCavinh;SMILES;CCOC(=O)c1c(C)nc2nc3c(c(N)c2c1-c1ccc([N+](=O)[O-])cc1)CCCCC3;classCavinh;0.0;0;0.0;;0.0;0.0;valid
458;CCOC(=O)c1c(C)nc2nc3c(c(N)c2c1-c1cccc(OC)c1)CCCC3;;;;;;;;;;;270.0;;0.0;;;classCavinh;SMILES;CCOC(=O)c1c(C)nc2nc3c(c(N)c2c1-c1cccc(OC)c1)CCCC3;classCavinh;0.0;0;0.0;;0.0;0.0;valid
459;CCOC(=O)c1c(C)nc2nc3c(c(N)c2c1-c1cccc(OC)c1)CCCCC3;;;;;;;;;;;460.0;;1.0;;;classCavinh;SMILES;CCOC(=O)c1c(C)nc2nc3c(c(N)c2c1-c1cccc(OC)c1)CCCCC3;classCavinh;1.0;1;1.0;;1.0;1.0;valid
460;CCOC(=O)c1c(C)nc2nc3c(c(N)c2c1-c1cccc([N+](=O)[O-])c1)CCCC3;;;;;;;;;;;456.0;;0.0;;;classCavinh;SMILES;CCOC(=O)c1c(C)nc2nc3c(c(N)c2c1-c1cccc([N+](=O)[O-])c1)CCCC3;classCavinh;0.0;0;0.0;;0.0;0.0;valid
461;CCOC(=O)c1c(C)nc2nc3c(c(N)c2c1-c1ccccc1)CCCC3;;;;;;;;;;;269.0;;0.0;;;classCavinh;SMILES;CCOC(=O)c1c(C)nc2nc3c(c(N)c2c1-c1ccccc1)CCCC3;classCavinh;0.0;0;0.0;;0.0;0.0;valid
462;CCOC(=O)c1c(C)nc2nc3c(c(N)c2c1-c1ccccc1)CCCCCC3;;;;;;;;;;;457.0;;1.0;;;classCavinh;SMILES;CCOC(=O)c1c(C)nc2nc3c(c(N)c2c1-c1ccccc1)CCCCCC3;classCavinh;1.0;1;1.0;;1.0;1.0;valid
463;CCOC(=O)c1c(C)nc2nc3c(c(N)c2c1-c1ccccc1OC)CCCCC3;;;;;;;;;;;260.0;;0.0;;;classCavinh;SMILES;CCOC(=O)c1c(C)nc2nc3c(c(N)c2c1-c1ccccc1OC)CCCCC3;classCavinh;0.0;0;0.0;;0.0;0.0;valid
464;CCOCC1(COCC)N[C@@H](c2nc(-c3ccccc3)c[nH]2)Cc2c1[nH]c1ccccc21;;;;;;;;;;;58.0;;1.0;;;classCavinh;SMILES;CCOCC1(COCC)N[C@@H](c2nc(-c3ccccc3)c[nH]2)Cc2c1[nH]c1ccccc21;classCavinh;1.0;1;1.0;;1.0;1.0;valid
465;CCOc1ccc(C2C(C(=O)OC)=C(C)NC(C)=C2C(=O)OC)cc1;;;;;;;;;;;794.0;;1.0;;;classCavinh;SMILES;CCOc1ccc(C2C(C(=O)OC)=C(C)NC(C)=C2C(=O)OC)cc1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
466;CCOc1ccc(C2C(C(=O)OC)=C(C)NC(C)=C2C(=O)OC)cc1OC;;;;;;;;;;;690.0;;1.0;;;classCavinh;SMILES;CCOc1ccc(C2C(C(=O)OC)=C(C)NC(C)=C2C(=O)OC)cc1OC;classCavinh;1.0;1;1.0;;1.0;1.0;valid
467;CCOc1ccccc1C[C@H](c1ccccc1)N1CCNCC1;;;;;;;;;;;339.0;;1.0;;;classCavinh;SMILES;CCOc1ccccc1C[C@H](c1ccccc1)N1CCNCC1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
468;CCS(=O)(=O)n1cc2c(n1)CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2;;;;;;;;;;;504.0;;0.0;;;classCavinh;SMILES;CCS(=O)(=O)n1cc2c(n1)CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2;classCavinh;0.0;0;0.0;;0.0;0.0;valid
469;CCc1c(C)[nH]c2c1/C(=N/NC(=O)Nc1ccccc1)CCC2;;;;;;;;;;;41.0;;0.0;;;classCavinh;SMILES;CCc1c(C)[nH]c2c1/C(=N/NC(=O)Nc1ccccc1)CCC2;classCavinh;0.0;0;0.0;;0.0;0.0;valid
470;CCc1c(C)[nH]c2c1/C(=N/OC(=O)Nc1ccccc1)CCC2;;;;;;;;;;;463.0;;0.0;;;classCavinh;SMILES;CCc1c(C)[nH]c2c1/C(=N/OC(=O)Nc1ccccc1)CCC2;classCavinh;0.0;0;0.0;;0.0;0.0;valid
471;CCc1c2c(n(C)c1CC)CCC/C2=N\OC(=O)Nc1ccccc1;;;;;;;;;;;17.0;;0.0;;;classCavinh;SMILES;CCc1c2c(n(C)c1CC)CCC/C2=N\OC(=O)Nc1ccccc1;classCavinh;0.0;0;0.0;;0.0;0.0;valid
472;CCc1ccc(C2C(C(=O)OC)=C(C)NC(C)=C2C(=O)OC)cc1;;;;;;;;;;;797.0;;1.0;;;classCavinh;SMILES;CCc1ccc(C2C(C(=O)OC)=C(C)NC(C)=C2C(=O)OC)cc1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
473;CCc1ccc(NC(=O)N2N=C(c3ccc(Br)cc3)CC2c2ccc(F)cc2)cc1;;;;;;;;;;;515.0;;1.0;;;classCavinh;SMILES;CCc1ccc(NC(=O)N2N=C(c3ccc(Br)cc3)CC2c2ccc(F)cc2)cc1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
474;CCc1ccc2nc(N3CCC(N[C@H]4CCCC[C@@H]4O)CC3)c(-c3nc(C)no3)cc2c1;;;;;;;;;;;581.0;;1.0;;;classCavinh;SMILES;CCc1ccc2nc(N3CCC(N[C@H]4CCCC[C@@H]4O)CC3)c(-c3nc(C)no3)cc2c1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
475;CCc1ccccc1-n1nc(OC2CCN(C(=O)OC(C)(C)C)CC2)cc1-c1ccc(Cl)cc1;;;;;;;;;;;401.0;;1.0;;;classCavinh;SMILES;CCc1ccccc1-n1nc(OC2CCN(C(=O)OC(C)(C)C)CC2)cc1-c1ccc(Cl)cc1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
476;CCc1ccccc1-n1nc(OC2CCN(S(C)(=O)=O)CC2)cc1-c1ccc(Cl)cc1;;;;;;;;;;;292.0;;1.0;;;classCavinh;SMILES;CCc1ccccc1-n1nc(OC2CCN(S(C)(=O)=O)CC2)cc1-c1ccc(Cl)cc1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
477;CCn1c(-c2cnc(C)nc2)nc2c(-c3cnc4c(c3)[C@](C)(NCC(C)(C)F)C(=O)N4)ncnc21;;;;;;;;;;;142.0;;0.0;;;classCavinh;SMILES;CCn1c(-c2cnc(C)nc2)nc2c(-c3cnc4c(c3)[C@](C)(NCC(C)(C)F)C(=O)N4)ncnc21;classCavinh;0.0;0;0.0;;0.0;0.0;valid
478;CCn1cc([C@@]2(c3nn(C)c(=O)o3)N[C@@H](c3nc(-c4ccc(F)cn4)c[nH]3)Cc3c2[nH]c2ccccc32)cn1;;;;;;;;;;;120.0;;0.0;;;classCavinh;SMILES;CCn1cc([C@@]2(c3nn(C)c(=O)o3)N[C@@H](c3nc(-c4ccc(F)cn4)c[nH]3)Cc3c2[nH]c2ccccc32)cn1;classCavinh;0.0;0;0.0;;0.0;0.0;valid
479;CN(C)CCC=C1c2ccccc2CCc2ccccc21;;;;;;;;;;;85.0;;0.0;;;classCavinh;SMILES;CN(C)CCC=C1c2ccccc2CCc2ccccc21;classCavinh;0.0;0;0.0;;0.0;0.0;valid
480;CN(C)CCCN1c2ccccc2CCc2ccccc21;;;;;;;;;;;7.0;;1.0;;;classCavinh;SMILES;CN(C)CCCN1c2ccccc2CCc2ccccc21;classCavinh;1.0;1;1.0;;1.0;1.0;valid
481;CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21;;;;;;;;;;;373.0;;1.0;;;classCavinh;SMILES;CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21;classCavinh;1.0;1;1.0;;1.0;1.0;valid
482;CN(C)CCOc1ccc(C2(CCO)CC(c3ccccc3)=NN2C(=O)Nc2ccc(F)cc2)cc1;;;;;;;;;;;130.0;;1.0;;;classCavinh;SMILES;CN(C)CCOc1ccc(C2(CCO)CC(c3ccccc3)=NN2C(=O)Nc2ccc(F)cc2)cc1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
483;CN(C)Cc1cn(CCCCN2CCCCC2)c2ccc(Br)cc12;;;;;;;;;;;637.0;;0.0;;;classCavinh;SMILES;CN(C)Cc1cn(CCCCN2CCCCC2)c2ccc(Br)cc12;classCavinh;0.0;0;0.0;;0.0;0.0;valid
484;CN(C)Cc1cn(Cc2ccccc2)c2ccc(Br)cc12;;;;;;;;;;;659.0;;0.0;;;classCavinh;SMILES;CN(C)Cc1cn(Cc2ccccc2)c2ccc(Br)cc12;classCavinh;0.0;0;0.0;;0.0;0.0;valid
485;CN(C)Cc1cn(Cc2ccccc2)c2ccc(Cl)cc12;;;;;;;;;;;641.0;;0.0;;;classCavinh;SMILES;CN(C)Cc1cn(Cc2ccccc2)c2ccc(Cl)cc12;classCavinh;0.0;0;0.0;;0.0;0.0;valid
486;CN(C)Cc1cn(Cc2ccccc2)c2ccccc12;;;;;;;;;;;657.0;;0.0;;;classCavinh;SMILES;CN(C)Cc1cn(Cc2ccccc2)c2ccccc12;classCavinh;0.0;0;0.0;;0.0;0.0;valid
487;CN(C)Cc1cn(Cc2ccccc2)c2ncc(Br)cc12;;;;;;;;;;;635.0;;0.0;;;classCavinh;SMILES;CN(C)Cc1cn(Cc2ccccc2)c2ncc(Br)cc12;classCavinh;0.0;0;0.0;;0.0;0.0;valid
488;CN(C)c1ccc(C2NC(=S)Nc3nc4c(c(N)c32)CCCC4)cc1;;;;;;;;;;;747.0;;1.0;;;classCavinh;SMILES;CN(C)c1ccc(C2NC(=S)Nc3nc4c(c(N)c32)CCCC4)cc1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
489;CN(C)c1cccc(C(=O)N2CCC(N(C3CC3)S(=O)(=O)c3cccc(C(F)(F)F)c3)CC2)c1;;;;;;;;;;;571.0;;1.0;;;classCavinh;SMILES;CN(C)c1cccc(C(=O)N2CCC(N(C3CC3)S(=O)(=O)c3cccc(C(F)(F)F)c3)CC2)c1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
490;CN(C[C@H]1Cc2c(cccc2N2CCNCC2)CN1)[C@H]1CCCc2cccnc21;;;;;;;;;;;517.0;;0.0;;;classCavinh;SMILES;CN(C[C@H]1Cc2c(cccc2N2CCNCC2)CN1)[C@H]1CCCc2cccnc21;classCavinh;0.0;0;0.0;;0.0;0.0;valid
491;CN1C(=O)CC[C@H]1c1cccnc1;;;;;;;;;;;715.0;;1.0;;;classCavinh;SMILES;CN1C(=O)CC[C@H]1c1cccnc1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
492;CN1C(=O)[C@@H](N2CCc3cn(CC4CCS(=O)(=O)CC4)nc3C2=O)COc2ccccc21;;;;;;;;;;;586.0;;0.0;;;classCavinh;SMILES;CN1C(=O)[C@@H](N2CCc3cn(CC4CCS(=O)(=O)CC4)nc3C2=O)COc2ccccc21;classCavinh;0.0;0;0.0;;0.0;0.0;valid
493;CN1C(=O)[C@@H](N2CCc3cn(Cc4ccccc4)nc3C2=O)COc2ccccc21;;;;;;;;;;;610.0;;0.0;;;classCavinh;SMILES;CN1C(=O)[C@@H](N2CCc3cn(Cc4ccccc4)nc3C2=O)COc2ccccc21;classCavinh;0.0;0;0.0;;0.0;0.0;valid
494;CN1CCC(C(c2ccc(Cl)cc2)N2CCN(C(=O)CC(c3ccccc3)c3ccccc3)CC2)CC1;;;;;;;;;;;349.0;;1.0;;;classCavinh;SMILES;CN1CCC(C(c2ccc(Cl)cc2)N2CCN(C(=O)CC(c3ccccc3)c3ccccc3)CC2)CC1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
495;CN1CCC(C(c2ccc(F)cc2)N2CCN(C(=O)CC(c3ccccc3)c3ccccc3)CC2)CC1;;;;;;;;;;;259.0;;0.0;;;classCavinh;SMILES;CN1CCC(C(c2ccc(F)cc2)N2CCN(C(=O)CC(c3ccccc3)c3ccccc3)CC2)CC1;classCavinh;0.0;0;0.0;;0.0;0.0;valid
496;CN1CCC(C(c2ccccc2)N2CCN(C(=O)CC(c3ccccc3)c3ccccc3)CC2)CC1;;;;;;;;;;;476.0;;0.0;;;classCavinh;SMILES;CN1CCC(C(c2ccccc2)N2CCN(C(=O)CC(c3ccccc3)c3ccccc3)CC2)CC1;classCavinh;0.0;0;0.0;;0.0;0.0;valid
497;CN1CCC(CN2CCN(C(=O)CC(c3ccccc3)c3ccccc3)CC2)CC1;;;;;;;;;;;257.0;;0.0;;;classCavinh;SMILES;CN1CCC(CN2CCN(C(=O)CC(c3ccccc3)c3ccccc3)CC2)CC1;classCavinh;0.0;0;0.0;;0.0;0.0;valid
498;CN1CCCC(C(c2ccccc2)N2CCN(C(=O)CC(c3ccccc3)c3ccccc3)CC2)C1;;;;;;;;;;;357.0;;1.0;;;classCavinh;SMILES;CN1CCCC(C(c2ccccc2)N2CCN(C(=O)CC(c3ccccc3)c3ccccc3)CC2)C1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
499;CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1;;;;;;;;;;;49.0;;1.0;;;classCavinh;SMILES;CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
500;CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4c(n3)-c3cc5c(F)cccc5n3CN4)cc12;;;;;;;;;;;526.0;;0.0;;;classCavinh;SMILES;CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4c(n3)-c3cc5c(F)cccc5n3CN4)cc12;classCavinh;0.0;0;0.0;;0.0;0.0;valid
501;CNc1nc(C)nc(N2CCC(C(=O)NCc3ccc(Br)cc3OC(F)(F)F)CC2)n1;;;;;;;;;;;482.0;;1.0;;;classCavinh;SMILES;CNc1nc(C)nc(N2CCC(C(=O)NCc3ccc(Br)cc3OC(F)(F)F)CC2)n1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
502;CO/C(O)=C1\C(C)=NC(C)=C(C(=O)OCC(C)C)C1c1ccc(Cl)cc1;;;;;;;;;;;39.0;;1.0;;;classCavinh;SMILES;CO/C(O)=C1\C(C)=NC(C)=C(C(=O)OCC(C)C)C1c1ccc(Cl)cc1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
503;CO/C(O)=C1\C(C)=NC(C)=C(C(=O)OCC(C)C)C1c1ccc(F)cc1;;;;;;;;;;;40.0;;1.0;;;classCavinh;SMILES;CO/C(O)=C1\C(C)=NC(C)=C(C(=O)OCC(C)C)C1c1ccc(F)cc1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
504;CO/C(O)=C1\C(C)=NC(C)=C(C(=O)OCC(C)C)C1c1cccc(C#N)c1;;;;;;;;;;;31.0;;1.0;;;classCavinh;SMILES;CO/C(O)=C1\C(C)=NC(C)=C(C(=O)OCC(C)C)C1c1cccc(C#N)c1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
505;CO/C(O)=C1\C(C)=NC(C)=C(C(=O)OCC(C)C)C1c1cccc(C(F)(F)F)c1;;;;;;;;;;;37.0;;1.0;;;classCavinh;SMILES;CO/C(O)=C1\C(C)=NC(C)=C(C(=O)OCC(C)C)C1c1cccc(C(F)(F)F)c1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
506;CO/C(O)=C1\C(C)=NC(C)=C(C(=O)OCC(C)C)C1c1cccc(OC)c1;;;;;;;;;;;12.0;;1.0;;;classCavinh;SMILES;CO/C(O)=C1\C(C)=NC(C)=C(C(=O)OCC(C)C)C1c1cccc(OC)c1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
507;CO/C(O)=C1\C(C)=NC(C)=C(C(=O)OCC(C)C)C1c1cccc([N+](=O)[O-])c1;;;;;;;;;;;59.0;;1.0;;;classCavinh;SMILES;CO/C(O)=C1\C(C)=NC(C)=C(C(=O)OCC(C)C)C1c1cccc([N+](=O)[O-])c1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
508;CO/C(O)=C1\C(C)=NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1;;;;;;;;;;;44.0;;1.0;;;classCavinh;SMILES;CO/C(O)=C1\C(C)=NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
509;CO/C(O)=C1\C(C)=NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1C(F)(F)F;;;;;;;;;;;3.0;;1.0;;;classCavinh;SMILES;CO/C(O)=C1\C(C)=NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1C(F)(F)F;classCavinh;1.0;1;1.0;;1.0;1.0;valid
510;CO/C(O)=C1\C(C)=NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-];;;;;;;;;;;8.0;;1.0;;;classCavinh;SMILES;CO/C(O)=C1\C(C)=NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-];classCavinh;1.0;1;1.0;;1.0;1.0;valid
511;COC(=O)C(C)(C)c1ccc2c(c1)cc(-c1cc(C)cc(C)c1)n2CC(C)O;;;;;;;;;;;608.0;;1.0;;;classCavinh;SMILES;COC(=O)C(C)(C)c1ccc2c(c1)cc(-c1cc(C)cc(C)c1)n2CC(C)O;classCavinh;1.0;1;1.0;;1.0;1.0;valid
512;COC(=O)C1=C(C)N(C)C(C)=C(C(=O)OC)C1c1ccc(Cl)c(Cl)c1;;;;;;;;;;;724.0;;1.0;;;classCavinh;SMILES;COC(=O)C1=C(C)N(C)C(C)=C(C(=O)OC)C1c1ccc(Cl)c(Cl)c1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
513;COC(=O)C1=C(C)N(C)C(C)=C(C(=O)OC)C1c1ccc(Cl)c([N+](=O)[O-])c1;;;;;;;;;;;751.0;;1.0;;;classCavinh;SMILES;COC(=O)C1=C(C)N(C)C(C)=C(C(=O)OC)C1c1ccc(Cl)c([N+](=O)[O-])c1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
514;COC(=O)C1=C(C)N(C)C(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl;;;;;;;;;;;766.0;;1.0;;;classCavinh;SMILES;COC(=O)C1=C(C)N(C)C(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl;classCavinh;1.0;1;1.0;;1.0;1.0;valid
515;COC(=O)C1=C(C)N(C)C(C)=C(C(=O)OC)C1c1ccccc1Cl;;;;;;;;;;;723.0;;1.0;;;classCavinh;SMILES;COC(=O)C1=C(C)N(C)C(C)=C(C(=O)OC)C1c1ccccc1Cl;classCavinh;1.0;1;1.0;;1.0;1.0;valid
516;COC(=O)C1=C(C)N=C(C)/C(=C(/O)OC)C1/C=C/c1ccccc1;;;;;;;;;;;780.0;;1.0;;;classCavinh;SMILES;COC(=O)C1=C(C)N=C(C)/C(=C(/O)OC)C1/C=C/c1ccccc1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
517;COC(=O)C1=C(C)N=C(C)/C(=C(/O)OC)C1c1c(C)noc1C;;;;;;;;;;;89.0;;1.0;;;classCavinh;SMILES;COC(=O)C1=C(C)N=C(C)/C(=C(/O)OC)C1c1c(C)noc1C;classCavinh;1.0;1;1.0;;1.0;1.0;valid
518;COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1c(C)noc1C;;;;;;;;;;;557.0;;1.0;;;classCavinh;SMILES;COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1c(C)noc1C;classCavinh;1.0;1;1.0;;1.0;1.0;valid
519;COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccc(-c2cccc(Cl)c2Cl)o1;;;;;;;;;;;760.0;;1.0;;;classCavinh;SMILES;COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccc(-c2cccc(Cl)c2Cl)o1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
520;COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccc(C(C)(C)C)cc1;;;;;;;;;;;767.0;;1.0;;;classCavinh;SMILES;COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccc(C(C)(C)C)cc1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
521;COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccc(C(C)C)cc1;;;;;;;;;;;785.0;;1.0;;;classCavinh;SMILES;COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccc(C(C)C)cc1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
522;COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccc(Cl)c(Cl)c1;;;;;;;;;;;789.0;;1.0;;;classCavinh;SMILES;COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccc(Cl)c(Cl)c1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
523;COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccc(Cl)cc1;;;;;;;;;;;672.0;;1.0;;;classCavinh;SMILES;COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccc(Cl)cc1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
524;COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccc(I)cc1;;;;;;;;;;;792.0;;1.0;;;classCavinh;SMILES;COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccc(I)cc1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
525;COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccc(N(C)C)cc1;;;;;;;;;;;779.0;;1.0;;;classCavinh;SMILES;COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccc(N(C)C)cc1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
526;COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccc(OC)cc1;;;;;;;;;;;783.0;;1.0;;;classCavinh;SMILES;COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccc(OC)cc1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
527;COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccc(OCc2ccccc2)cc1;;;;;;;;;;;684.0;;1.0;;;classCavinh;SMILES;COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccc(OCc2ccccc2)cc1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
528;COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccc([N+](=O)[O-])cc1;;;;;;;;;;;711.0;;1.0;;;classCavinh;SMILES;COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccc([N+](=O)[O-])cc1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
529;COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccc2c(c1)OCO2;;;;;;;;;;;703.0;;1.0;;;classCavinh;SMILES;COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccc2c(c1)OCO2;classCavinh;1.0;1;1.0;;1.0;1.0;valid
530;COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Br)c1;;;;;;;;;;;796.0;;1.0;;;classCavinh;SMILES;COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Br)c1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
531;COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(F)c1;;;;;;;;;;;708.0;;1.0;;;classCavinh;SMILES;COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(F)c1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
532;COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1;;;;;;;;;;;720.0;;1.0;;;classCavinh;SMILES;COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
533;COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1Cl;;;;;;;;;;;702.0;;1.0;;;classCavinh;SMILES;COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1Cl;classCavinh;1.0;1;1.0;;1.0;1.0;valid
534;COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccc(Cl)cc1;;;;;;;;;;;310.0;;1.0;;;classCavinh;SMILES;COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccc(Cl)cc1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
