ID_all;SMILES;y_consensus;y_consensus_sd;valid/outlier;ID_DeepPK;NAME_DeepPK;CAS_DeepPK;y_DeepPK_nointraoutliers_nointeroutliers;ID_DSSTOX;NAME_DSSTOX;CAS_DSSTOX;y_DSSTOX_nointraoutliers_nointeroutliers;units
996;Cc1cc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NN3CCCCCC3)cc2)no1;-0.5734887386177123;2.5049019572095162e-11;valid;996.0;;;-0.5734887386;556.0;32778.0;;-0.5734887386354247;logmg/kg/day
997;O=C(CCCN1CCC(O)(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1;-0.8761483590164572;2.3273794533561335e-11;valid;997.0;;;-0.8761483590000001;1162.0;5567.0;;-0.8761483590329142;logmg/kg/day
998;C#CC1(O)CCC2C3CCC4=CC(O)CCC4C3CCC21C;-1.7772835289;;valid;998.0;;;-1.7772835289;;;;;logmg/kg/day
999;Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1;1.3010299956819906;2.546909780929299e-11;valid;999.0;;;1.3010299957;549.0;3463.0;;1.3010299956639813;logmg/kg/day
1000;S=P(N1CC1)(N1CC1)N1CC1;-0.39794000868601875;1.977233134145065e-11;valid;1000.0;;;-0.3979400086999999;1116.0;5453.0;;-0.3979400086720376;logmg/kg/day
1001;CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1;0.39794000868601875;1.977233134145065e-11;valid;1001.0;;;0.3979400086999999;946.0;4848.0;;0.3979400086720376;logmg/kg/day
1002;O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC(F)(F)F;0.4265112613822876;2.504909807659508e-11;valid;1002.0;;;0.4265112614;577.0;31640.0;;0.42651126136457523;logmg/kg/day
1003;CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1;-0.39794000868601875;1.977233134145065e-11;valid;1003.0;;;-0.3979400086999999;197.0;2564.0;;-0.3979400086720376;logmg/kg/day
1004;OCc1cccnc1;0.6989700043180095;2.546909780929299e-11;valid;1004.0;;;0.6989700043000001;826.0;7510.0;;0.6989700043360189;logmg/kg/day
1005;CC(CCC(=O)O)C1CCC2C3C(=O)CC4CC(=O)CCC4(C)C3CC(=O)C12C;1.5740312677;;valid;1005.0;;;1.5740312677;;;;;logmg/kg/day
1006;COc1cc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc(OC)c1OC;1.2227164711237917;3.3646453352609824e-11;valid;1006.0;;;1.2227164711;1170.0;5577.0;;1.2227164711475833;logmg/kg/day
1007;CC1C(c2ccccc2)OCCN1C;0.5440680443751378;3.51604150059833e-11;valid;1007.0;;;0.5440680444;906.0;12460.0;;0.5440680443502757;logmg/kg/day
1008;CCC(Cc1c(I)cc(I)c(N)c1I)C(=O)O;2.0;0.0;valid;1008.0;;;2.0;618.0;3735.0;;2.0;logmg/kg/day
1009;CC(C)(Oc1ccc(Cl)cc1)C(=O)NC(=O)NCN1CCOCC1;1.6020599913139812;1.9772331342074043e-11;valid;1009.0;;;1.6020599913;950.0;68822.0;;1.6020599913279623;logmg/kg/day
1010;CC1(Cn2ccnn2)C(C(=O)O)N2C(=O)CC2S1(=O)=O;1.3979400087;;valid;1010.0;;;1.3979400087;;;;;logmg/kg/day
1011;CC(C)=CCc1c(O)n(-c2ccccc2)n(-c2ccccc2)c1=O;1.096910013;;valid;1011.0;;;1.096910013;;;;;logmg/kg/day
1012;NC(Cc1c[nH]c2ccccc12)C(=O)O;2.0;;valid;1012.0;;;2.0;;;;;logmg/kg/day
1013;CN(C)N=Nc1[nH]cnc1C(N)=O;0.6532125138;;valid;1013.0;;;0.6532125138;;;;;logmg/kg/day
1014;Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2;1.0;0.0;valid;1014.0;;;1.0;58.0;2170.0;;1.0;logmg/kg/day
1015;CN(C)CCOC(C)(c1ccccc1)c1ccc(Cl)cc1;1.5740312677138593;1.9600249208607774e-11;valid;1015.0;;;1.5740312677;265.0;6475.0;;1.5740312677277188;logmg/kg/day
1016;Oc1ccc2c(c1)C13CCCCC1(O)C(C2)N(CC1CCC1)CC3;-0.5734887386;;valid;1016.0;;;-0.5734887386;;;;;logmg/kg/day
1017;NC(=O)c1cccnc1;0.9206450014033938;4.799537132969536e-12;valid;1017.0;;;0.9206450014;820.0;936.0;;0.9206450014067876;logmg/kg/day
1018;CN(C)CCN(Cc1cccs1)c1ccccn1;0.8241258339082744;1.1701820590210576e-11;valid;1018.0;;;0.8241258339;737.0;4098.0;;0.8241258339165489;logmg/kg/day
1019;CC[N+]1(C)C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12;-2.0;;valid;1019.0;;;-2.0;;;;;logmg/kg/day
1020;CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1Cc2ccccc2CC1C(=O)O;0.123851641;;valid;1020.0;;;0.123851641;;;;;logmg/kg/day
1021;CC(C)CC1C(=O)N2CCCC2C2(O)OC(NC(=O)C3C=C4c5cccc6[nH]c(Br)c(c56)CC4N(C)C3)(C(C)C)C(=O)N12;0.2227164711;;valid;1021.0;;;0.2227164711;;;;;logmg/kg/day
1022;CN(C)CCCN1c2ccccc2Sc2ccccc21;1.2227164711237917;3.3646453352609824e-11;valid;1022.0;;;1.2227164711;976.0;4926.0;;1.2227164711475833;logmg/kg/day
1023;CCN(CC)CCC1(c2ccccc2)CCC(=O)NC1=O;-0.07935499859660622;4.799537132327498e-12;valid;1023.0;;;-0.0793549986;909.0;102669.0;;-0.07935499859321243;logmg/kg/day
1024;CNCC(O)c1ccc(O)c(O)c1;-1.7772835289;;valid;1024.0;;;-1.7772835289;;;;;logmg/kg/day
1025;CN(c1ccc(O)cc1)C(O)C(Cl)Cl;1.3979400087;;valid;1025.0;;;1.3979400087;;;;;logmg/kg/day
1026;COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC;0.1238516409835429;2.3273843598952737e-11;valid;1026.0;;;0.123851641;285.0;2769.0;;0.12385164096708581;logmg/kg/day
1027;COc1ccc(CN(CCN(C)C)c2ccccn2)cc1;0.09691001300402821;5.6967468416866076e-12;valid;1027.0;;;0.096910013;1001.0;4992.0;;0.09691001300805642;logmg/kg/day
1028;CNC(C)Cc1ccccc1OC;1.0;0.0;valid;1028.0;;;1.0;751.0;4117.0;;1.0;logmg/kg/day
1029;CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1;0.7267272090132861;1.8789374957855673e-11;valid;1029.0;;;0.7267272090000001;1048.0;5253.0;;0.7267272090265723;logmg/kg/day
1030;CC12CCC(=O)C=C1CCC1C2C2CC3(C(O)O2)C(C(=O)CO)CCC13;-2.0793549986;;valid;1030.0;;;-2.0793549986;;;;;logmg/kg/day
1031;CC1CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO;-0.8239087409;;valid;1031.0;;;-0.8239087409;;;;;logmg/kg/day
1032;CCCCC(C)(O)CC=CC1C(O)CC(=O)C1CCCCCCC(=O)OC;-1.876148359;;valid;1032.0;;;-1.876148359;;;;;logmg/kg/day
1033;CC(C)(N)Cc1ccccc1;-0.20411998267796239;3.1165883903297245e-11;valid;1033.0;;;-0.2041199827;920.0;4771.0;;-0.2041199826559248;logmg/kg/day
1034;NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(O)C(O)C1O;1.1760912591;;valid;1034.0;;;1.1760912591;;;;;logmg/kg/day
1035;CCC(=O)OC(OP(=O)(CCCCc1ccccc1)CC(=O)N1CC(C2CCCCC2)CC1C(=O)O)C(C)C;0.123851641;;valid;1035.0;;;0.123851641;;;;;logmg/kg/day
1036;NS(=O)(=O)c1cc2c(cc1Cl)NC(CC1CCCC1)NS2(=O)=O;-1.6020599913139812;1.9772331342074043e-11;valid;1036.0;;;-1.6020599913;328.0;2904.0;;-1.6020599913279623;logmg/kg/day
1037;COc1ccc(C2C(=O)c3ccccc3C2=O)cc1;0.6989700043180095;2.546909780929299e-11;valid;1037.0;;;0.6989700043000001;71.0;2197.0;;0.6989700043360189;logmg/kg/day
1038;C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)(C)O)CC(O)CC1O;;;outlier;1038.0;;;;;;;;logmg/kg/day
1039;COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1;0.7958800173220376;3.1165864277135327e-11;valid;1039.0;;;0.7958800173;1196.0;5656.0;;0.7958800173440752;logmg/kg/day
1040;O=C1NCC2(CCN(CCc3ccccc3)CC2)O1;0.9030899869959718;5.696766467842341e-12;valid;1040.0;;;0.903089987;507.0;3344.0;;0.9030899869919435;logmg/kg/day
1041;CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21;-1.47755576649684;4.468954167909758e-12;valid;1041.0;;;-1.4775557665;524.0;3380.0;;-1.47755576649368;logmg/kg/day
1042;CC(=O)OCC(=O)C1(OC(=O)c2ccco2)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C;-0.8239087409;;valid;1042.0;;;-0.8239087409;;;;;logmg/kg/day
1043;O=S(=O)(O)c1ccc(N=Nc2c(O)c(CO)cc(NNc3ccc(S(=O)(=O)O)c4ccccc34)c2O)c2ccccc12;0.1760912591;;valid;1043.0;;;0.1760912591;;;;;logmg/kg/day
1044;CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5;0.2227164711;;valid;1044.0;;;0.2227164711;;;;;logmg/kg/day
1045;CCCCCC(O)C=CC1C(O)CC(=O)C1CCCCCCC(=O)O;;;outlier;1045.0;;;;;;;;logmg/kg/day
1046;CC(C)Cc1ccc(C(C)C(=O)O)cc1;1.6020599913139812;1.9772331342074043e-11;valid;1046.0;;;1.6020599913;598.0;3672.0;;1.6020599913279623;logmg/kg/day
1047;Cc1ccc(Cl)c(OCC(O)CNC(C)(C)C)c1;0.8241258339082744;1.1701820590210576e-11;valid;1047.0;;;0.8241258339;164.0;2475.0;;0.8241258339165489;logmg/kg/day
1048;CC(COc1ccccc1)N(CCCl)Cc1ccccc1;0.3010299956819906;2.5469137061634704e-11;valid;1048.0;;;0.3010299957;917.0;4768.0;;0.3010299956639812;logmg/kg/day
1049;CC[N+]1(CC)CCC(=C(c2ccccc2)c2ccccc2)C1C;0.3010299956819906;2.5469137061634704e-11;valid;1049.0;;;0.3010299957;967.0;20749.0;;0.3010299956639812;logmg/kg/day
1050;O=C(O)CCC(=O)c1ccc2c(c1)-c1cccc3cccc-2c13;1.2227164711237917;3.3646453352609824e-11;valid;1050.0;;;1.2227164711;514.0;10617.0;;1.2227164711475833;logmg/kg/day
1051;CCNCC(O)c1cccc(O)c1;-0.07935499859660622;4.799537132327498e-12;valid;1051.0;;;-0.0793549986;488.0;3306.0;;-0.07935499859321243;logmg/kg/day
1052;Nc1c(N=Nc2ccc(-c3ccc(N=Nc4cc(S(=O)(=O)O)c5ccccc5c4N)cc3)cc2)cc(S(=O)(=O)O)c2ccccc12;0.5740312677;;valid;1052.0;;;0.5740312677;;;;;logmg/kg/day
1053;COC1OC(O)C(O)C(O)C1O;2.0;;valid;1053.0;;;2.0;;;;;logmg/kg/day
1054;CCCCCCCCCCCCCCCCCC(=O)OCC(=O)OCC(=O)C1(O)CCC2C3CC=C4CC(=O)C=CC4(C)C3C(O)CC21C;0.5224442335;;valid;1054.0;;;0.5224442335;;;;;logmg/kg/day
1055;CCN(CC)CCNc1ccc(C)c2sc3ccccc3c(=O)c12;1.5224442335031598;4.468797155905761e-12;valid;1055.0;;;1.5224442335;689.0;10180.0;;1.5224442335063197;logmg/kg/day
1056;CC(C)(C)NCC(O)CSc1nc(-c2ccc(C(N)=O)s2)cs1;-0.47755576649684006;4.468836408389615e-12;valid;1056.0;;;-0.4775557665;79.0;2239.0;;-0.4775557664936801;logmg/kg/day
1057;CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2;1.1238516409835428;2.3273794533561335e-11;valid;1057.0;;;1.123851641;1115.0;5452.0;;1.1238516409670858;logmg/kg/day
1058;CC1CCC2N(C1)CC1C(C(O)C(O)C3(O)C1CC14OC5(O)C(O)CCC1(C)C5C(O)C(O)C34)C2(C)O;-1.6020599913;;valid;1058.0;;;-1.6020599913;;;;;logmg/kg/day
1059;COC1CC(OC2C(C)OC(OC3C(C)=CCC4CC(CC5(CCC(C)C(C(C)C)O5)O4)OC(=O)C4C=C(C)C(O)C5OCC(=CC=CC3C)C45O)CC2OC)OC(C)C1O;-0.8239087409;;valid;1059.0;;;-0.8239087409;;;;;logmg/kg/day
1060;NC(=O)C1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1;-0.6020599913139812;1.977240984622943e-11;valid;1060.0;;;-0.6020599913;936.0;6761.0;;-0.6020599913279624;logmg/kg/day
1061;OC1COC(O)C(O)C1O;2.620136055;;valid;1061.0;;;2.620136055;;;;;logmg/kg/day
1062;CC(=O)OC1CC2(C)C(CC(O)C3C4(C)CCC(O)C(C)C4CCC32C)C1=C(CCC=C(C)C)C(=O)O;1.3979400087;;valid;1062.0;;;1.3979400087;;;;;logmg/kg/day
1063;COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1;1.0;0.0;valid;1063.0;;;1.0;157.0;2467.0;;1.0;logmg/kg/day
1064;CC(CN(C)C)C(C)(O)Cc1ccc(Cl)cc1;0.6020599913139812;1.977240984622943e-11;valid;1064.0;;;0.6020599913;298.0;26937.0;;0.6020599913279624;logmg/kg/day
1065;COC1(NC(=O)C(C(=O)O)c2ccc(O)cc2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)COC21;1.8241258339;;valid;1065.0;;;1.8241258339;;;;;logmg/kg/day
1066;CC(N)C(O)c1ccccc1;0.4771212547;;valid;1066.0;;;0.4771212547;;;;;logmg/kg/day
1067;CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1;-0.6989700043180094;2.5469019304791043e-11;valid;1067.0;;;-0.6989700043000001;1087.0;5358.0;;-0.6989700043360187;logmg/kg/day
1068;NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CN)C(O)C(O)C3N)C2O)C(N)C(O)C1O;2.0;;valid;1068.0;;;2.0;;;;;logmg/kg/day
1069;Cc1ccccc1-n1c(CF)nc2ccc(N)cc2c1=O;0.0;0.0;valid;1069.0;;;0.0;22.0;2040.0;;0.0;logmg/kg/day
1070;O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O;0.39794000868601875;1.977233134145065e-11;valid;1070.0;;;0.3979400086999999;648.0;3826.0;;0.3979400086720376;logmg/kg/day
1071;CCC=C(C)C1(CC)C(=O)NC(=O)NC1=O;0.5224442335;;valid;1071.0;;;0.5224442335;;;;;logmg/kg/day
1072;CCOC(=O)c1c(N)sc2c1CCN(Cc1ccccc1)C2;0.6989700043180095;2.546909780929299e-11;valid;1072.0;;;0.6989700043000001;1136.0;5480.0;;0.6989700043360189;logmg/kg/day
1073;CCN(CC)C(C)C(=O)c1ccccc1;0.09691001300402821;5.6967468416866076e-12;valid;1073.0;;;0.096910013;389.0;7029.0;;0.09691001300805642;logmg/kg/day
1074;CC(C)n1c(C=CC(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21;-0.1758741661;;valid;1074.0;;;-0.1758741661;;;;;logmg/kg/day
1075;CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO;0.6989700043000001;;valid;1075.0;;;0.6989700043000001;;;;;logmg/kg/day
1076;CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1;0.1238516409835429;2.3273843598952737e-11;valid;1076.0;;;0.123851641;637.0;3783.0;;0.12385164096708581;logmg/kg/day
1077;CN1CCN2c3ncccc3Cc3ccccc3C2C1;-0.12493873660414997;5.868946732092751e-12;valid;1077.0;;;-0.1249387366;784.0;4205.0;;-0.12493873660829995;logmg/kg/day
1078;Nc1nc(F)nc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O;-0.1700533041;;valid;1078.0;;;-0.1700533041;;;;;logmg/kg/day
1079;OCC1OC(n2cnc3c2N=CNCC3O)CC1O;-1.1758741661;;valid;1079.0;;;-1.1758741661;;;;;logmg/kg/day
1080;CC(N)Cc1ccccc1;0.0;0.0;valid;1080.0;;;0.0;60.0;3007.0;;0.0;logmg/kg/day
1081;O=C(O)c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)O)cc(=O)c34)cccc2o1;1.1238516409835428;2.3273794533561335e-11;valid;1081.0;;;1.123851641;320.0;2882.0;;1.1238516409670858;logmg/kg/day
1082;CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1;;;outlier;1082.0;;;;293.0;2783.0;;;logmg/kg/day
1083;CN1C(=O)OC(C)(C)C1=O;1.6020599913139812;1.9772331342074043e-11;valid;1083.0;;;1.6020599913;1168.0;5576.0;;1.6020599913279623;logmg/kg/day
1084;OC(CNCCCl)C(O)C(O)C(O)CNCCCl;0.5224442335;;valid;1084.0;;;0.5224442335;;;;;logmg/kg/day
1085;COC(=O)C1=CCCN(C)C1;-1.47755576649684;4.468954167909758e-12;valid;1085.0;;;-1.4775557665;77.0;2230.0;;-1.47755576649368;logmg/kg/day
1086;CC(CC(C)(C)O)OC(O)C(Cl)(Cl)Cl;1.4265112613822875;2.5049098077087152e-11;valid;1086.0;;;1.4265112614;255.0;19094.0;;1.4265112613645752;logmg/kg/day
1087;Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2;-0.7772835288762083;3.3646453352609824e-11;valid;1087.0;;;-0.7772835289;37.0;2118.0;;-0.7772835288524167;logmg/kg/day
1088;COc1cc2ccc1Oc1cc3c(cc1OC)CCN(C)C3Cc1ccc(cc1)Oc1c(OC)c(OC)cc3c1C(C2)[N+](C)(C)CC3;-0.3979400086999999;;valid;1088.0;;;-0.3979400086999999;;;;;logmg/kg/day
1089;CCn1nc(C(=O)O)c(=O)c2cc3c(cc21)OCO3;1.2227164711237917;3.3646453352609824e-11;valid;1089.0;;;1.2227164711;282.0;2762.0;;1.2227164711475833;logmg/kg/day
1090;CC1C=C2CC(=O)CCC2(C)C2CCC3(C)C(CCC3(C)O)C12;0.6989700043000001;;valid;1090.0;;;0.6989700043000001;;;;;logmg/kg/day
1091;Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O;2.0;0.0;valid;1091.0;;;2.0;381.0;3037.0;;2.0;logmg/kg/day
1092;O=C(O)CCC(=O)O;2.0;0.0;valid;1092.0;;;2.0;1061.0;1110.0;;2.0;logmg/kg/day
1093;CCOc1ccc(Cc2nccc3cc(OCC)c(OCC)cc23)cc1OCC;1.0;0.0;valid;1093.0;;;1.0;468.0;3280.0;;1.0;logmg/kg/day
1094;CC(C)(C)NCC(O)c1cc(O)cc(O)c1;-0.6020599913139812;1.977240984622943e-11;valid;1094.0;;;-0.6020599913;1100.0;5403.0;;-0.6020599913279624;logmg/kg/day
1095;CN1Cc2c(N)cccc2C(c2ccccc2)C1;0.5224442335031599;4.468797155905761e-12;valid;1095.0;;;0.5224442335;836.0;4528.0;;0.5224442335063199;logmg/kg/day
1096;NCC1(CC(=O)O)CCCCC1;1.3010299956819906;2.546909780929299e-11;valid;1096.0;;;1.3010299957;546.0;3446.0;;1.3010299956639813;logmg/kg/day
1097;CCC1(c2ccccc2)C(=O)NC(=O)N(C)C1=O;1.0;0.0;valid;1097.0;;;1.0;717.0;8271.0;;1.0;logmg/kg/day
1098;CCn1c(O)c(-c2ccccc2)[nH]c1=O;1.6989700043;;valid;1098.0;;;1.6989700043;;;;;logmg/kg/day
1099;O=C(CCCN1CCC(n2c(=S)[nH]c3ccccc32)CC1)c1ccc(F)cc1;-0.6989700043180094;2.5469019304791043e-11;valid;1099.0;;;-0.6989700043000001;1132.0;3033151.0;;-0.6989700043360187;logmg/kg/day
1100;CC(C)N=C(N)N=C(N)Nc1ccc(Cl)cc1;0.5224442335;;valid;1100.0;;;0.5224442335;;;;;logmg/kg/day
1101;COc1cc(C)c(C=CC(C)=CC=CC(C)=CC(=O)O)c(C)c1C;0.096910013;;valid;1101.0;;;0.096910013;;;;;logmg/kg/day
1102;CC(CN(C)C)CN1c2ccccc2Sc2ccccc21;0.22271647112379162;3.3646433726459816e-11;valid;1102.0;;;0.2227164711;1167.0;5574.0;;0.22271647114758325;logmg/kg/day
1103;NC(=O)NC(=O)Cc1ccccc1;1.6989700043180094;2.546909780929299e-11;valid;1103.0;;;1.6989700043;901.0;4753.0;;1.6989700043360187;logmg/kg/day
1104;CC[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1;-0.6020599913139812;1.977240984622943e-11;valid;1104.0;;;-0.6020599913;939.0;657306.0;;-0.6020599913279624;logmg/kg/day
1105;CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1;-0.3010299957;;valid;1105.0;;;-0.3010299957;;;;;logmg/kg/day
1106;CC(N)(Cc1ccc(O)cc1)C(=O)O;1.8241258339;;valid;1106.0;;;1.8241258339;;;;;logmg/kg/day
1107;CN(C)C(=O)CCCOC(=O)C(C)(C)Oc1ccc(Cl)cc1;1.6532125137876719;1.7434620679716375e-11;valid;1107.0;;;1.6532125138;301.0;160134.0;;1.6532125137753437;logmg/kg/day
1108;CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O;1.8241258339;;valid;1108.0;;;1.8241258339;;;;;logmg/kg/day
1109;CC(C)(CO)C(O)C(=O)NCCCO;0.9206450014033938;4.799537132969536e-12;valid;1109.0;;;0.9206450014;366.0;4678.0;;0.9206450014067876;logmg/kg/day
1110;CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)C1;1.4265112613822875;2.5049098077087152e-11;valid;1110.0;;;1.4265112614;322.0;2893.0;;1.4265112613645752;logmg/kg/day
1111;CC12CCC(O)CC1=CCC1C2CCC2(C)C(O)CCC12;0.3979400086999999;;valid;1111.0;;;0.3979400086999999;;;;;logmg/kg/day
1112;CC1OC(OC2C(O)CC(OC3CCC4(C)C(CCC5C4CCC4(C)C(C6=CC(=O)OC6)CCC54O)C3)OC2C)C(O)CC1OC1CC(O)C(O)C(C)O1;;;outlier;1112.0;;;;;;;;logmg/kg/day
1113;CCN(CC)C(=O)C1CN2CCc3cc(OC)c(OC)cc3C2CC1OC(C)=O;-0.37986394501312126;1.8556255479930112e-11;valid;1113.0;;;-0.379863945;117.0;2342.0;;-0.3798639450262425;logmg/kg/day
1114;Clc1ccc(CC(=CCN2CCCC2)c2ccccc2)cc1;0.1760912591;;valid;1114.0;;;0.1760912591;;;;;logmg/kg/day
1115;COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(O)C(OC)C2)CC(=O)C(C)=CC(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C;-0.8696662315000001;;valid;1115.0;;;-0.8696662315000001;;;;;logmg/kg/day
1116;CCC(C)C(=O)OC1CC(O)C=C2C=CC(C)C(CCC(O)CC(O)CC(=O)O)C21;-0.1758741661;;valid;1116.0;;;-0.1758741661;;;;;logmg/kg/day
1117;CC(C)CC1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1;-0.6020599913139812;1.977240984622943e-11;valid;1117.0;;;-0.6020599913;173.0;16274.0;;-0.6020599913279624;logmg/kg/day
1118;CC(=O)OC1CCC2(C)C(=CCC3C4CCC(=O)C4(C)CCC32)C1;0.5224442335;;valid;1118.0;;;0.5224442335;;;;;logmg/kg/day
1119;O=P(O)(O)C(O)(Cc1cccnc1)P(=O)(O)O;-1.0793549985966062;4.799458627704564e-12;valid;1119.0;;;-1.0793549986;1022.0;5245.0;;-1.0793549985932125;logmg/kg/day
1120;CCCCN(CCCC)CCNc1nc(-c2ccccc2)no1;0.6020599913139812;1.977240984622943e-11;valid;1120.0;;;0.6020599913;170.0;30949.0;;0.6020599913279624;logmg/kg/day
1121;CC(N)C12CC3CC(CC(C3)C1)C2;0.5224442335031599;4.468797155905761e-12;valid;1121.0;;;0.5224442335;1020.0;5071.0;;0.5224442335063199;logmg/kg/day
1122;COCCOC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1;0.7781512504000001;;valid;1122.0;;;0.7781512504000001;;;;;logmg/kg/day
1123;CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)CC#N)C2SC1;2.0;;valid;1123.0;;;2.0;;;;;logmg/kg/day
1124;CCC1(O)CCC2C3CC=C4CC(=O)CCC4C3CCC21C;-0.3010299957;;valid;1124.0;;;-0.3010299957;;;;;logmg/kg/day
1125;CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nc(C)c(CC(=O)O)s3)CSC12)c1csc(N)n1;1.5224442335;;valid;1125.0;;;1.5224442335;;;;;logmg/kg/day
1126;COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC;0.0863598306873741;1.7855709664060193e-11;valid;1126.0;;;0.0863598307;1173.0;5583.0;;0.08635983067474821;logmg/kg/day
1127;NCCCC(N)(C(=O)O)C(F)F;2.6020599913139812;1.9772488350696515e-11;valid;1127.0;;;2.6020599913;438.0;3009.0;;2.6020599913279625;logmg/kg/day
1128;CC1C=CC=CC=CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC(O)C(O)CCC(O)CC(O)CC(=O)OC(C)C(C)C1O)CC(O)C2C(=O)O;0.1760912591;;valid;1128.0;;;0.1760912591;;;;;logmg/kg/day
1129;COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC;-0.5734887386177123;2.5049019572095162e-11;valid;1129.0;;;-0.5734887386;423.0;3157.0;;-0.5734887386354247;logmg/kg/day
1130;CC(C)(N)Cc1ccccc1Cl;-0.07935499859660622;4.799537132327498e-12;valid;1130.0;;;-0.0793549986;310.0;25223.0;;-0.07935499859321243;logmg/kg/day
1131;CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21;0.39794000868601875;1.977233134145065e-11;valid;1131.0;;;0.3979400086999999;1163.0;5568.0;;0.3979400086720376;logmg/kg/day
1132;CCC(C)C1OC2(CCC1C)CC1CC(CC=C(C)C(OC3CC(OC)C(OC4CC(OC)C(O)C(C)O4)C(C)O3)C(C)C=CC=C3COC4C(O)C(C)=CC(C(=O)O1)C34O)O2;-0.8239087409;;valid;1132.0;;;-0.8239087409;;;;;logmg/kg/day
1133;CN(CCCl)CCCl;-0.39794000868601875;1.977233134145065e-11;valid;1133.0;;;-0.3979400086999999;700.0;4033.0;;-0.3979400086720376;logmg/kg/day
1134;CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)C3C=CCC=C3)C2SC1;1.8241258339;;valid;1134.0;;;1.8241258339;;;;;logmg/kg/day
1135;O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1F;-0.2218487496;;valid;1135.0;;;-0.2218487496;;;;;logmg/kg/day
1136;Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1;1.7781512503918218;1.156577207946802e-11;valid;1136.0;;;1.7781512504;778.0;4189.0;;1.7781512503836436;logmg/kg/day
1137;CC(C(=O)O)c1cccc(Oc2ccccc2)c1;1.6989700043180094;2.546909780929299e-11;valid;1137.0;;;1.6989700043;504.0;3342.0;;1.6989700043360187;logmg/kg/day
