ID_all;SMILES;ID_chEMBL;orig_ID_chEMBL;yorig_chEMBL;CAS_chEMBL;NAME_chEMBL;units_chEMBL;smilessource_chEMBL;SMILES_chEMBL;desired_units_chEMBL;y_chEMBL;ID_CtoxPred;orig_ID_CtoxPred;yorig_CtoxPred;CAS_CtoxPred;NAME_CtoxPred;units_CtoxPred;smilessource_CtoxPred;SMILES_CtoxPred;desired_units_CtoxPred;y_CtoxPred;comparison_chEMBL_CtoxPred;onlyequal_chEMBL_CtoxPred;y_chEMBL_nonambiguous;y_CtoxPred_nonambiguous;y_consensus;valid/outlier
433;Cc1ccc(Cl)cc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21;592;;1.0;;;classNavinh;SMILES;Cc1ccc(Cl)cc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21;classNavinh;1.0;1165;;1.0;;;classNavinh;SMILES;Cc1ccc(Cl)cc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21;classNavinh;1.0;1;1.0;1.0;1.0;1.0;valid
434;Cc1ccc(Cn2ccc3c(OC4CCN(Cc5cscn5)CC4)ncnc32)cc1;513;;1.0;;;classNavinh;SMILES;Cc1ccc(Cn2ccc3c(OC4CCN(Cc5cscn5)CC4)ncnc32)cc1;classNavinh;1.0;993;;1.0;;;classNavinh;SMILES;Cc1ccc(Cn2ccc3c(OC4CCN(Cc5cscn5)CC4)ncnc32)cc1;classNavinh;1.0;1;1.0;1.0;1.0;1.0;valid
435;Cc1ccc(F)c(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)c1;476;;1.0;;;classNavinh;SMILES;Cc1ccc(F)c(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)c1;classNavinh;1.0;240;;1.0;;;classNavinh;SMILES;Cc1ccc(F)c(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)c1;classNavinh;1.0;1;1.0;1.0;1.0;1.0;valid
436;Cc1ccc(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)cc1C#N;483;;1.0;;;classNavinh;SMILES;Cc1ccc(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)cc1C#N;classNavinh;1.0;1183;;1.0;;;classNavinh;SMILES;Cc1ccc(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)cc1C#N;classNavinh;1.0;1;1.0;1.0;1.0;1.0;valid
437;Cc1ccc(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)cc1Cl;1001;;1.0;;;classNavinh;SMILES;Cc1ccc(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)cc1Cl;classNavinh;1.0;748;;1.0;;;classNavinh;SMILES;Cc1ccc(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)cc1Cl;classNavinh;1.0;1;1.0;1.0;1.0;1.0;valid
438;Cc1ccc(NC(=O)C2c3ccccc3C(=O)N2CCc2ccccn2)cc1C;555;;1.0;;;classNavinh;SMILES;Cc1ccc(NC(=O)C2c3ccccc3C(=O)N2CCc2ccccn2)cc1C;classNavinh;1.0;;;;;;;;;;;1;1.0;1.0;;1.0;valid
439;Cc1ccc(Nc2nc(C(=O)N3CCCC(C)C3C)cs2)cc1;505;;0.0;;;classNavinh;SMILES;Cc1ccc(Nc2nc(C(=O)N3CCCC(C)C3C)cs2)cc1;classNavinh;0.0;770;;0.0;;;classNavinh;SMILES;Cc1ccc(Nc2nc(C(=O)N3CCCC(C)C3C)cs2)cc1;classNavinh;0.0;0;0.0;0.0;0.0;0.0;valid
440;Cc1ccc(O)c(C)c1OCC(C)N;[363, 511];;0.0;;;classNavinh;SMILES;Cc1ccc(O)c(C)c1OCC(C)N;classNavinh;0.0;;;;;;;;;;;0;0.0;0.0;;0.0;valid
441;Cc1ccc(Oc2ccc(Nc3cncc(N)n3)cc2)cc1;337;;1.0;;;classNavinh;SMILES;Cc1ccc(Oc2ccc(Nc3cncc(N)n3)cc2)cc1;classNavinh;1.0;43;;1.0;;;classNavinh;SMILES;Cc1ccc(Oc2ccc(Nc3cncc(N)n3)cc2)cc1;classNavinh;1.0;1;1.0;1.0;1.0;1.0;valid
442;Cc1ccc(Oc2ccc(Nc3nccc(N)n3)cc2)cc1;221;;1.0;;;classNavinh;SMILES;Cc1ccc(Oc2ccc(Nc3nccc(N)n3)cc2)cc1;classNavinh;1.0;999;;1.0;;;classNavinh;SMILES;Cc1ccc(Oc2ccc(Nc3nccc(N)n3)cc2)cc1;classNavinh;1.0;1;1.0;1.0;1.0;1.0;valid
443;Cc1cccc(C)c1-c1noc(C)c1CC(=O)NCc1cccc(OCCOCC(F)(F)F)n1;326;;0.0;;;classNavinh;SMILES;Cc1cccc(C)c1-c1noc(C)c1CC(=O)NCc1cccc(OCCOCC(F)(F)F)n1;classNavinh;0.0;;;;;;;;;;;0;0.0;0.0;;0.0;valid
444;Cc1cccc(C)c1-c1noc(C)c1NC(=O)NCc1ccc(OC(C)C)nc1;297;;0.0;;;classNavinh;SMILES;Cc1cccc(C)c1-c1noc(C)c1NC(=O)NCc1ccc(OC(C)C)nc1;classNavinh;0.0;968;;0.0;;;classNavinh;SMILES;Cc1cccc(C)c1-c1noc(C)c1NC(=O)NCc1ccc(OC(C)C)nc1;classNavinh;0.0;0;0.0;0.0;0.0;0.0;valid
445;Cc1cccc(C)c1-c1noc(C)c1NC(=O)OCc1c(F)cccc1Cl;617;;1.0;;;classNavinh;SMILES;Cc1cccc(C)c1-c1noc(C)c1NC(=O)OCc1c(F)cccc1Cl;classNavinh;1.0;212;;1.0;;;classNavinh;SMILES;Cc1cccc(C)c1-c1noc(C)c1NC(=O)OCc1c(F)cccc1Cl;classNavinh;1.0;1;1.0;1.0;1.0;1.0;valid
446;Cc1cccc(CCN2C(=O)c3ccccc3C2C(=O)NCc2ccc(OC(F)(F)F)cc2)n1;239;;1.0;;;classNavinh;SMILES;Cc1cccc(CCN2C(=O)c3ccccc3C2C(=O)NCc2ccc(OC(F)(F)F)cc2)n1;classNavinh;1.0;115;;1.0;;;classNavinh;SMILES;Cc1cccc(CCN2C(=O)c3ccccc3C2C(=O)NCc2ccc(OC(F)(F)F)cc2)n1;classNavinh;1.0;1;1.0;1.0;1.0;1.0;valid
447;Cc1cccc(CN2CCC(Oc3ncnc4c3ccn4Cc3ccccc3)CC2)n1;568;;1.0;;;classNavinh;SMILES;Cc1cccc(CN2CCC(Oc3ncnc4c3ccn4Cc3ccccc3)CC2)n1;classNavinh;1.0;987;;1.0;;;classNavinh;SMILES;Cc1cccc(CN2CCC(Oc3ncnc4c3ccn4Cc3ccccc3)CC2)n1;classNavinh;1.0;1;1.0;1.0;1.0;1.0;valid
448;Cc1cccc(Cn2ccc3c(OC4CCN(Cc5cscn5)CC4)ncnc32)c1;664;;1.0;;;classNavinh;SMILES;Cc1cccc(Cn2ccc3c(OC4CCN(Cc5cscn5)CC4)ncnc32)c1;classNavinh;1.0;769;;1.0;;;classNavinh;SMILES;Cc1cccc(Cn2ccc3c(OC4CCN(Cc5cscn5)CC4)ncnc32)c1;classNavinh;1.0;1;1.0;1.0;1.0;1.0;valid
449;Cc1cccc(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)c1;764;;1.0;;;classNavinh;SMILES;Cc1cccc(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)c1;classNavinh;1.0;1182;;1.0;;;classNavinh;SMILES;Cc1cccc(N2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)c1;classNavinh;1.0;1;1.0;1.0;1.0;1.0;valid
450;Cc1cccc2c1C(C(=O)NCc1ccc(OC(F)(F)F)cc1)N(CCc1ccccn1)C2=O;234;;1.0;;;classNavinh;SMILES;Cc1cccc2c1C(C(=O)NCc1ccc(OC(F)(F)F)cc1)N(CCc1ccccn1)C2=O;classNavinh;1.0;1006;;1.0;;;classNavinh;SMILES;Cc1cccc2c1C(C(=O)NCc1ccc(OC(F)(F)F)cc1)N(CCc1ccccn1)C2=O;classNavinh;1.0;1;1.0;1.0;1.0;1.0;valid
451;Cc1ccccc1C(=O)NC(=N)NCCCCc1ccccc1;544;;1.0;;;classNavinh;SMILES;Cc1ccccc1C(=O)NC(=N)NCCCCc1ccccc1;classNavinh;1.0;;;;;;;;;;;1;1.0;1.0;;1.0;valid
452;Cc1ccccc1Cn1ccc2c(OC3CCN(Cc4cscn4)CC3)ncnc21;84;;1.0;;;classNavinh;SMILES;Cc1ccccc1Cn1ccc2c(OC3CCN(Cc4cscn4)CC3)ncnc21;classNavinh;1.0;215;;1.0;;;classNavinh;SMILES;Cc1ccccc1Cn1ccc2c(OC3CCN(Cc4cscn4)CC3)ncnc21;classNavinh;1.0;1;1.0;1.0;1.0;1.0;valid
453;Cc1cccnc1CN1CCC(Oc2ncnc3c2ccn3Cc2ccccc2)CC1;666;;1.0;;;classNavinh;SMILES;Cc1cccnc1CN1CCC(Oc2ncnc3c2ccn3Cc2ccccc2)CC1;classNavinh;1.0;760;;1.0;;;classNavinh;SMILES;Cc1cccnc1CN1CCC(Oc2ncnc3c2ccn3Cc2ccccc2)CC1;classNavinh;1.0;1;1.0;1.0;1.0;1.0;valid
454;Cc1ccnc(CN2CCC(Oc3ncnc4c3ccn4Cc3ccccc3)CC2)c1;516;;1.0;;;classNavinh;SMILES;Cc1ccnc(CN2CCC(Oc3ncnc4c3ccn4Cc3ccccc3)CC2)c1;classNavinh;1.0;797;;1.0;;;classNavinh;SMILES;Cc1ccnc(CN2CCC(Oc3ncnc4c3ccn4Cc3ccccc3)CC2)c1;classNavinh;1.0;1;1.0;1.0;1.0;1.0;valid
455;Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1;[83, 879];;0.0;;;classNavinh;SMILES;Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1;classNavinh;0.0;380;;0.0;;;classNavinh;SMILES;Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1;classNavinh;0.0;0;0.0;0.0;0.0;0.0;valid
456;Cc1cn(C2C=CCCC2)c2ccc(C(=O)NS(=O)(=O)C3CC3)cc12;1072;;1.0;;;classNavinh;SMILES;Cc1cn(C2C=CCCC2)c2ccc(C(=O)NS(=O)(=O)C3CC3)cc12;classNavinh;1.0;1270;;1.0;;;classNavinh;SMILES;Cc1cn(C2C=CCCC2)c2ccc(C(=O)NS(=O)(=O)C3CC3)cc12;classNavinh;1.0;1;1.0;1.0;1.0;1.0;valid
457;Cc1cn(C2CCCCC2)c2ccc(C(=O)NS(=O)(=O)C3CC3)cc12;458;;0.0;;;classNavinh;SMILES;Cc1cn(C2CCCCC2)c2ccc(C(=O)NS(=O)(=O)C3CC3)cc12;classNavinh;0.0;450;;0.0;;;classNavinh;SMILES;Cc1cn(C2CCCCC2)c2ccc(C(=O)NS(=O)(=O)C3CC3)cc12;classNavinh;0.0;0;0.0;0.0;0.0;0.0;valid
458;Cc1cn(Cc2ccccc2)c2ncnc(OC3CCN(Cc4cscn4)CC3)c12;154;;1.0;;;classNavinh;SMILES;Cc1cn(Cc2ccccc2)c2ncnc(OC3CCN(Cc4cscn4)CC3)c12;classNavinh;1.0;988;;1.0;;;classNavinh;SMILES;Cc1cn(Cc2ccccc2)c2ncnc(OC3CCN(Cc4cscn4)CC3)c12;classNavinh;1.0;1;1.0;1.0;1.0;1.0;valid
459;Cc1cn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)[nH]c1=O;892;;0.0;;;classNavinh;SMILES;Cc1cn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)[nH]c1=O;classNavinh;0.0;585;;0.0;;;classNavinh;SMILES;Cc1cn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)[nH]c1=O;classNavinh;0.0;0;0.0;0.0;0.0;0.0;valid
460;Cc1cnc(-c2c(F)ccc(F)c2CCNC(=O)c2ccc(COCC(F)(F)F)nc2)cn1;453;;1.0;;;classNavinh;SMILES;Cc1cnc(-c2c(F)ccc(F)c2CCNC(=O)c2ccc(COCC(F)(F)F)nc2)cn1;classNavinh;1.0;707;;1.0;;;classNavinh;SMILES;Cc1cnc(-c2c(F)ccc(F)c2CCNC(=O)c2ccc(COCC(F)(F)F)nc2)cn1;classNavinh;1.0;1;1.0;1.0;1.0;1.0;valid
461;Cc1cnc(-c2cccc3c2C[C@H](NC(=O)c2ccc(COCC(F)(F)F)nc2)CO3)cn1;747;;0.0;;;classNavinh;SMILES;Cc1cnc(-c2cccc3c2C[C@H](NC(=O)c2ccc(COCC(F)(F)F)nc2)CO3)cn1;classNavinh;0.0;972;;0.0;;;classNavinh;SMILES;Cc1cnc(-c2cccc3c2C[C@H](NC(=O)c2ccc(COCC(F)(F)F)nc2)CO3)cn1;classNavinh;0.0;0;0.0;0.0;0.0;0.0;valid
462;Cc1cnc(Cn2nc3ccc(-c4ccc(OC(F)(F)F)cc4)cn3c2=O)o1;112;;1.0;;;classNavinh;SMILES;Cc1cnc(Cn2nc3ccc(-c4ccc(OC(F)(F)F)cc4)cn3c2=O)o1;classNavinh;1.0;;;;;;;;;;;1;1.0;1.0;;1.0;valid
463;Cc1cnc(NS(=O)(=O)c2cc(Cl)c(NCC34CCCN3CCC4)cc2F)s1;509;;0.0;;;classNavinh;SMILES;Cc1cnc(NS(=O)(=O)c2cc(Cl)c(NCC34CCCN3CCC4)cc2F)s1;classNavinh;0.0;925;;0.0;;;classNavinh;SMILES;Cc1cnc(NS(=O)(=O)c2cc(Cl)c(NCC34CCCN3CCC4)cc2F)s1;classNavinh;0.0;0;0.0;0.0;0.0;0.0;valid
464;Cc1cnn2ccc(-c3ccc(OC(F)(F)F)cc3)nc12;464;;1.0;;;classNavinh;SMILES;Cc1cnn2ccc(-c3ccc(OC(F)(F)F)cc3)nc12;classNavinh;1.0;1190;;1.0;;;classNavinh;SMILES;Cc1cnn2ccc(-c3ccc(OC(F)(F)F)cc3)nc12;classNavinh;1.0;1;1.0;1.0;1.0;1.0;valid
465;Cc1coc(Cn2nc3ccc(-c4ccc(OC(F)(F)F)cc4)cn3c2=O)n1;998;;1.0;;;classNavinh;SMILES;Cc1coc(Cn2nc3ccc(-c4ccc(OC(F)(F)F)cc4)cn3c2=O)n1;classNavinh;1.0;1184;;1.0;;;classNavinh;SMILES;Cc1coc(Cn2nc3ccc(-c4ccc(OC(F)(F)F)cc4)cn3c2=O)n1;classNavinh;1.0;1;1.0;1.0;1.0;1.0;valid
466;Cc1csc(NS(=O)(=O)c2cc(Cl)c(NCC34CCCN3CCC4)cc2F)n1;510;;0.0;;;classNavinh;SMILES;Cc1csc(NS(=O)(=O)c2cc(Cl)c(NCC34CCCN3CCC4)cc2F)n1;classNavinh;0.0;1252;;0.0;;;classNavinh;SMILES;Cc1csc(NS(=O)(=O)c2cc(Cl)c(NCC34CCCN3CCC4)cc2F)n1;classNavinh;0.0;0;0.0;0.0;0.0;0.0;valid
467;Cc1nc(-c2cc(C(F)(F)F)ccc2[C@H]2CCOc3cc(S(=O)(=O)Nc4ccncn4)ccc32)co1;78;;1.0;;;classNavinh;SMILES;Cc1nc(-c2cc(C(F)(F)F)ccc2[C@H]2CCOc3cc(S(=O)(=O)Nc4ccncn4)ccc32)co1;classNavinh;1.0;868;;1.0;;;classNavinh;SMILES;Cc1nc(-c2cc(C(F)(F)F)ccc2[C@H]2CCOc3cc(S(=O)(=O)Nc4ccncn4)ccc32)co1;classNavinh;1.0;1;1.0;1.0;1.0;1.0;valid
468;Cc1nc(-c2cc(C(F)(F)F)ccc2[C@H]2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)co1;161;;1.0;;;classNavinh;SMILES;Cc1nc(-c2cc(C(F)(F)F)ccc2[C@H]2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)co1;classNavinh;1.0;1301;;1.0;;;classNavinh;SMILES;Cc1nc(-c2cc(C(F)(F)F)ccc2[C@H]2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)co1;classNavinh;1.0;1;1.0;1.0;1.0;1.0;valid
469;Cc1nc(CN2CCC(Oc3ncnc4c3ccn4Cc3ccccc3)CC2)cs1;418;;1.0;;;classNavinh;SMILES;Cc1nc(CN2CCC(Oc3ncnc4c3ccn4Cc3ccccc3)CC2)cs1;classNavinh;1.0;679;;1.0;;;classNavinh;SMILES;Cc1nc(CN2CCC(Oc3ncnc4c3ccn4Cc3ccccc3)CC2)cs1;classNavinh;1.0;1;1.0;1.0;1.0;1.0;valid
470;Cc1nc(Cn2nc3ccc(-c4ccc(OC(F)(F)F)cc4)cn3c2=O)no1;939;;1.0;;;classNavinh;SMILES;Cc1nc(Cn2nc3ccc(-c4ccc(OC(F)(F)F)cc4)cn3c2=O)no1;classNavinh;1.0;477;;1.0;;;classNavinh;SMILES;Cc1nc(Cn2nc3ccc(-c4ccc(OC(F)(F)F)cc4)cn3c2=O)no1;classNavinh;1.0;1;1.0;1.0;1.0;1.0;valid
471;Cc1nc(Cn2nc3ccc(-c4ccc(Oc5ccc(F)cc5)cc4)cn3c2=O)no1;989;;0.0;;;classNavinh;SMILES;Cc1nc(Cn2nc3ccc(-c4ccc(Oc5ccc(F)cc5)cc4)cn3c2=O)no1;classNavinh;0.0;755;;0.0;;;classNavinh;SMILES;Cc1nc(Cn2nc3ccc(-c4ccc(Oc5ccc(F)cc5)cc4)cn3c2=O)no1;classNavinh;0.0;0;0.0;0.0;0.0;0.0;valid
472;Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1;[652, 628];;0.0;;;classNavinh;SMILES;Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1;classNavinh;0.0;566;;0.0;;;classNavinh;SMILES;Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1;classNavinh;0.0;0;0.0;0.0;0.0;0.0;valid
473;Cc1nc(OC2CCN(Cc3cscn3)CC2)c2ccn(Cc3ccccc3)c2n1;533;;1.0;;;classNavinh;SMILES;Cc1nc(OC2CCN(Cc3cscn3)CC2)c2ccn(Cc3ccccc3)c2n1;classNavinh;1.0;916;;1.0;;;classNavinh;SMILES;Cc1nc(OC2CCN(Cc3cscn3)CC2)c2ccn(Cc3ccccc3)c2n1;classNavinh;1.0;1;1.0;1.0;1.0;1.0;valid
474;Cc1nc2c(=O)n(C3CC3)c3c(Cl)c(N4CC[C@@H]([C@H](C)N)C4)c(F)cc3c2o1;1130;;0.0;;;classNavinh;SMILES;Cc1nc2c(=O)n(C3CC3)c3c(Cl)c(N4CC[C@@H]([C@H](C)N)C4)c(F)cc3c2o1;classNavinh;0.0;1318;;0.0;;;classNavinh;SMILES;Cc1nc2c(=O)n(C3CC3)c3c(Cl)c(N4CC[C@@H]([C@H](C)N)C4)c(F)cc3c2o1;classNavinh;0.0;0;0.0;0.0;0.0;0.0;valid
475;Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2;397;;0.0;;;classNavinh;SMILES;Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2;classNavinh;0.0;1417;;0.0;;;classNavinh;SMILES;Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2;classNavinh;0.0;0;0.0;0.0;0.0;0.0;valid
476;Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O;[697, 502];;0.0;;;classNavinh;SMILES;Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O;classNavinh;0.0;781;;0.0;;;classNavinh;SMILES;Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O;classNavinh;0.0;0;0.0;0.0;0.0;0.0;valid
477;Cc1ncc(-c2cccc3c2C[C@H](NC(=O)c2ccc(OCC(F)(F)F)nc2)CO3)cn1;792;;1.0;;;classNavinh;SMILES;Cc1ncc(-c2cccc3c2C[C@H](NC(=O)c2ccc(OCC(F)(F)F)nc2)CO3)cn1;classNavinh;1.0;910;;1.0;;;classNavinh;SMILES;Cc1ncc(-c2cccc3c2C[C@H](NC(=O)c2ccc(OCC(F)(F)F)nc2)CO3)cn1;classNavinh;1.0;1;1.0;1.0;1.0;1.0;valid
478;Cc1ncc(-c2ccccc2CCNC(=O)c2ccc(C(=O)NCCCC(F)(F)F)nc2)cn1;94;;1.0;;;classNavinh;SMILES;Cc1ncc(-c2ccccc2CCNC(=O)c2ccc(C(=O)NCCCC(F)(F)F)nc2)cn1;classNavinh;1.0;1028;;1.0;;;classNavinh;SMILES;Cc1ncc(-c2ccccc2CCNC(=O)c2ccc(C(=O)NCCCC(F)(F)F)nc2)cn1;classNavinh;1.0;1;1.0;1.0;1.0;1.0;valid
479;Cc1ncc(-c2ccccc2CCNC(=O)c2ccc(OCCC(F)(F)F)nc2)cn1;93;;1.0;;;classNavinh;SMILES;Cc1ncc(-c2ccccc2CCNC(=O)c2ccc(OCCC(F)(F)F)nc2)cn1;classNavinh;1.0;705;;1.0;;;classNavinh;SMILES;Cc1ncc(-c2ccccc2CCNC(=O)c2ccc(OCCC(F)(F)F)nc2)cn1;classNavinh;1.0;1;1.0;1.0;1.0;1.0;valid
480;Cc1ncccc1-c1c(NC(=O)c2cccc(-c3ncccc3C(F)(F)F)c2)cccc1C(F)(F)F;171;;1.0;;;classNavinh;SMILES;Cc1ncccc1-c1c(NC(=O)c2cccc(-c3ncccc3C(F)(F)F)c2)cccc1C(F)(F)F;classNavinh;1.0;176;;1.0;;;classNavinh;SMILES;Cc1ncccc1-c1c(NC(=O)c2cccc(-c3ncccc3C(F)(F)F)c2)cccc1C(F)(F)F;classNavinh;1.0;1;1.0;1.0;1.0;1.0;valid
481;Cc1nccn1-c1ccc(-c2cn(CC(=O)Nc3cccc(Cl)c3Cl)nn2)cc1;646;;0.0;;;classNavinh;SMILES;Cc1nccn1-c1ccc(-c2cn(CC(=O)Nc3cccc(Cl)c3Cl)nn2)cc1;classNavinh;0.0;1197;;0.0;;;classNavinh;SMILES;Cc1nccn1-c1ccc(-c2cn(CC(=O)Nc3cccc(Cl)c3Cl)nn2)cc1;classNavinh;0.0;0;0.0;0.0;0.0;0.0;valid
482;Cc1nn(-c2ccccc2)nc1C(=O)N[C@@H]1COc2cccc(N3CCN(C)CC3)c2C1;164;;1.0;;;classNavinh;SMILES;Cc1nn(-c2ccccc2)nc1C(=O)N[C@@H]1COc2cccc(N3CCN(C)CC3)c2C1;classNavinh;1.0;976;;1.0;;;classNavinh;SMILES;Cc1nn(-c2ccccc2)nc1C(=O)N[C@@H]1COc2cccc(N3CCN(C)CC3)c2C1;classNavinh;1.0;1;1.0;1.0;1.0;1.0;valid
483;Cc1nn([C@@H]2CCN([C@H](C)c3cc(Cl)cc(Cl)c3)C2)c2cc(F)c(C(=O)NS(=O)(=O)C3CC3)cc12;1145;;1.0;;;classNavinh;SMILES;Cc1nn([C@@H]2CCN([C@H](C)c3cc(Cl)cc(Cl)c3)C2)c2cc(F)c(C(=O)NS(=O)(=O)C3CC3)cc12;classNavinh;1.0;;;;;;;;;;;1;1.0;1.0;;1.0;valid
484;Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1;[80, 661];;0.0;;;classNavinh;SMILES;Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1;classNavinh;0.0;782;;0.0;;;classNavinh;SMILES;Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1;classNavinh;0.0;0;0.0;0.0;0.0;0.0;valid
485;Cc1nnc(C(C)C)n1[C@H]1C[C@@H]2CC[C@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1;[877, 503];;0.0;;;classNavinh;SMILES;Cc1nnc(C(C)C)n1[C@H]1C[C@@H]2CC[C@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1;classNavinh;0.0;;;;;;;;;;;0;0.0;0.0;;0.0;valid
486;Cc1noc(Cn2nc3ccc(-c4ccc(OC(F)(F)F)cc4)cn3c2=O)n1;[459, 757];;1.0;;;classNavinh;SMILES;Cc1noc(Cn2nc3ccc(-c4ccc(OC(F)(F)F)cc4)cn3c2=O)n1;classNavinh;1.0;478;;1.0;;;classNavinh;SMILES;Cc1noc(Cn2nc3ccc(-c4ccc(OC(F)(F)F)cc4)cn3c2=O)n1;classNavinh;1.0;1;1.0;1.0;1.0;1.0;valid
487;Cc1noc(Cn2nc3ccc(-c4ccc(Oc5ccc(Cl)cc5)cc4)cn3c2=O)n1;997;;0.0;;;classNavinh;SMILES;Cc1noc(Cn2nc3ccc(-c4ccc(Oc5ccc(Cl)cc5)cc4)cn3c2=O)n1;classNavinh;0.0;285;;0.0;;;classNavinh;SMILES;Cc1noc(Cn2nc3ccc(-c4ccc(Oc5ccc(Cl)cc5)cc4)cn3c2=O)n1;classNavinh;0.0;0;0.0;0.0;0.0;0.0;valid
488;Cc1noc(Cn2nc3ccc(-c4ccc(Oc5ccc(F)cc5)cc4)cn3c2=O)n1;775;;0.0;;;classNavinh;SMILES;Cc1noc(Cn2nc3ccc(-c4ccc(Oc5ccc(F)cc5)cc4)cn3c2=O)n1;classNavinh;0.0;1666;;0.0;;;classNavinh;SMILES;Cc1noc(Cn2nc3ccc(-c4ccc(Oc5ccc(F)cc5)cc4)cn3c2=O)n1;classNavinh;0.0;0;0.0;0.0;0.0;0.0;valid
489;Cc1nocc1C(=O)Nc1ccc(-c2ccccc2OC(F)(F)F)c(N)n1;193;;0.0;;;classNavinh;SMILES;Cc1nocc1C(=O)Nc1ccc(-c2ccccc2OC(F)(F)F)c(N)n1;classNavinh;0.0;703;;0.0;;;classNavinh;SMILES;Cc1nocc1C(=O)Nc1ccc(-c2ccccc2OC(F)(F)F)c(N)n1;classNavinh;0.0;0;0.0;0.0;0.0;0.0;valid
490;Cc1onc(-c2c(Cl)cccc2Cl)c1CC(=O)NCc1ccc(OC(C)C)nc1;615;;1.0;;;classNavinh;SMILES;Cc1onc(-c2c(Cl)cccc2Cl)c1CC(=O)NCc1ccc(OC(C)C)nc1;classNavinh;1.0;281;;1.0;;;classNavinh;SMILES;Cc1onc(-c2c(Cl)cccc2Cl)c1CC(=O)NCc1ccc(OC(C)C)nc1;classNavinh;1.0;1;1.0;1.0;1.0;1.0;valid
491;Cc1onc(-c2c(Cl)cccc2Cl)c1N(C)C(=O)NCc1ccc(OC2CCOCC2)nc1;616;;1.0;;;classNavinh;SMILES;Cc1onc(-c2c(Cl)cccc2Cl)c1N(C)C(=O)NCc1ccc(OC2CCOCC2)nc1;classNavinh;1.0;282;;1.0;;;classNavinh;SMILES;Cc1onc(-c2c(Cl)cccc2Cl)c1N(C)C(=O)NCc1ccc(OC2CCOCC2)nc1;classNavinh;1.0;1;1.0;1.0;1.0;1.0;valid
