ID_all;SMILES;y_consensus;valid/outlier;ID_Bocci;NAME_Bocci;CAS_Bocci;y_Bocci_nonambiguous;ID_Metrabase;NAME_Metrabase;CAS_Metrabase;y_Metrabase_nonambiguous;ID_Sedykh;NAME_Sedykh;CAS_Sedykh;y_Sedykh_nonambiguous;ID_Livertox;NAME_Livertox;CAS_Livertox;y_Livertox_nonambiguous
989;CC1c2cc(c3c(c2O)CN(C(C)C2CCCCC2)CO3)C(C)c2cc(c3c(c2O)CN(C(C)C2CCCCC2)CO3)C(C)c2cc(c3c(c2O)CN(C(C)C2CCCCC2)CO3)C(C)c2cc1c1c(c2O)CN(C(C)C2CCCCC2)CO1;0.0;valid;;;;;;;;;;;;;503.0;689736;;0.0
990;CCC(=O)OCOc1ccc(/C=C2\CCC(CN(C)C)C2=O)cc1;0.0;valid;;;;;;;;;;;;;551.0;639514;;0.0
991;CCC(=O)O[C@]1(C(=O)SCF)C(C)CC2C3CC(F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@@]21C;0.0;valid;;;;;;;;;;;;;1514.0;mol_0015;;0.0
992;CCC(=S)N(C)O;0.0;valid;;;;;;;;;;;;;390.0;646161;;0.0
993;CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21;1.0;valid;;;;;;;;;;;;;1316.0;mol_0234;;1.0
994;CCC(C)(O)C(=O)OC1C(=O)OC2CC3C(C)=CC(O)C(=O)C3(C)C3C4(O)OCC23C1C(C)C4O;0.0;valid;;;;;;;;;;;;;411.0;132791;;0.0
995;CCC(C)(O)C(=O)OC1C(=O)OC2CC3C(C)=CC(O)C(O)C3(C)C3C4(O)OCC23C1C(C)C4O;0.0;valid;;;;;;;;;;;;;307.0;14975;;0.0
996;CCC(C)C(=O)OC1CC(O)C=C2C=CC(C)C(CCC(O)CC(O)CC(=O)O)C21;1.0;valid;;;;;;;;;;;;;1261.0;mol_0284;;1.0
997;CCC(C)C(C(CC(=O)N1CCCC1C(OC)C(C)C(=O)NC(Cc1ccccc1)c1nccs1)OC)N(C)C(=O)C(NC(=O)C(C(C)C)N(C)C)C(C)C;0.0;valid;;;;;;;;;;;;;1079.0;376128;;0.0
998;CCC(C)C1NC(=O)C(NC(=O)C(CC(C)C)N(C)C(=O)C2CCCN2C(=O)C(C)O)C(C)OC(=O)C(Cc2ccc(OC)cc2)N(C)C(=O)C2CCCN2C(=O)C(CC(C)C)NC(=O)C(C)C(=O)C(C(C)C)OC(=O)CC1O;0.0;valid;;;;;;;;;;;;;880.0;325319;;0.0
999;CCC(C)C1NC(=O)C(NC(=O)c2c3nc4c(C(=O)NC5C(=O)NC(C(C)CC)C(=O)N6CCCC6C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC5C)ccc(C)c4oc-3c(C)c(=O)c2O)C(C)OC(=O)C(C(C)C)N(C)C(=O)CN(C)C(=O)C2CCCN2C1=O;0.0;valid;;;;;;;;;;;;;734.0;237106;;0.0
1000;CCC(C)C1NC(=O)C2CCCN2C(=O)C(CC(C)C)OC(=O)CCNC(=O)C(C)N(C)C(=O)C(C(C)C)N(C)C1=O;0.0;valid;;;;;;;;;;;;;1126.0;236580;;0.0
1001;CCC(C)SC1SCC2C(=O)N(C)C3(CC3C)C(=O)OCC(NC(=O)c3nc4ccccc4cc3O)C(=O)NC(C)C(=O)N(C)C1C(=O)N(C)C1(CC1C)C(=O)OCC(NC(=O)c1nc3ccccc3cc1O)C(=O)NC(C)C(=O)N2C;0.0;valid;;;;;;;;;;;;;1179.0;630678;;0.0
1002;CCC(CCC(C)C1CCC2C3CC=C4CC(O)CC[C@]4(C)C3CC[C@]12C)C(C)C;0.0;valid;;;;;;;;;;;;;1462.0;mol_0001;;0.0
1003;CCC/C=C/C=C/C(=O)OC1/C(=C/C(=O)OC)CC2CC(C(C)O)OC(=O)CC(O)CC3CC(OC(C)=O)C(C)(C)C(O)(CC4C/C(=C/C(=O)OC)CC(/C=C/C(C)(C)C1(O)O2)O4)O3;0.0;valid;;;;;;;;;;;;;662.0;339555;;0.0
1004;CCC/C=C/C=C/C(=O)OC1C(C)C2(O)C3C=C(C)C(=O)C3CC(COC(C)=O)=CC2C2C(C)(C)C12OC(C)=O;0.0;valid;;;;;;;;;;;;;896.0;339875;;0.0
1005;CCC/N=C1/C(=O)C2=C(C(=O)C1C)N1CC3NC3C1(OC)C2COC(N)=O;0.0;valid;;;;;;;;;;;;;1122.0;123115;;0.0
1006;CCC1(O)C(=O)OCc2c1c(Cl)c1n(c2=O)Cc2cc3ccccc3nc2-1;0.0;valid;;;;;;;;;;;;;487.0;643833;;0.0
1007;CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccccc1c2Cl;0.0;valid;;;;;;;;;;;;;297.0;249910;;0.0
1008;CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(OC)cccc3nc2-1;0.0;valid;;;;;;;;;;;;;471.0;176323;;0.0
1009;CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3cc(O)ccc3nc2-1;0.0;valid;;;;;;;;;;;;;146.0;107124;;0.0
1010;CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccc(C=O)cc3nc2-1;0.0;valid;;;;;;;;;;;;;210.0;606172;;0.0
1011;CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccc(CO)cc3nc2-1;0.0;valid;;;;;;;;;;;;;365.0;606173;;0.0
1012;CCC1(O)C=CC(=O)C=C1;0.0;valid;;;;;;;;;;;;;507.0;698249;;0.0
1013;CCC1(O)CC(OC2CC(N(C)C)C(O)C(C)O2)c2c(O)c3c(c(O)c2C1OC1CC(N(C)C)C(O)C(C)O1)C(=O)c1cccc(O)c1C3=O;0.0;valid;;;;;;;;;;;;;1009.0;136044;;0.0
1014;CCC1(O)CC(OC2CC(N(C)C)C(O)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)ccc(O)c2C3=O)C1C(=O)OC;0.0;valid;;;;;;;;;;;;;429.0;267229;;0.0
1015;CCC1(O)CC(OC2CC(N(C)C)C(OC3CC(O)C(OC4CC(O)C(O)C(C)O4)C(C)O3)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)ccc(O)c2C3=O)C1C(=O)OC;0.0;valid;;;;;;;;;;;;;1159.0;265211;;0.0
1016;CCC1(O)CC(OC2CC(N(C)C)C(OC3CC(O)C(OC4CCC(=O)C(C)O4)C(C)O3)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)C1C(=O)OC;0.0;valid;;;;;;;;;;;;;757.0;208734;;0.0
1017;CCC1(O)CC(OC2CC(N(C)C)C(OC3CC4OC5CC(=O)C(C)OC5OC4C(C)O3)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)ccc(O)c2C3=O)C1C(=O)OC;0.0;valid;;;;;;;;;;;;;408.0;243023;;0.0
1018;CCC1(O)CC(OC2CC(N3CCOCC3)C(O)C(C)O2)c2c(O)c3c(c(O)c2C1O)C(=O)c1cccc(O)c1C3=O;0.0;valid;;;;;;;;;;;;;524.0;619003;;0.0
1019;CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C=O)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1;0.0;valid;;;;;;;;;;;;;1042.0;67574;;0.0
1020;CCC1(OC(=O)CCC(=O)O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1;0.0;valid;;;;;;;;;;;;;384.0;610456;;0.0
1021;CCC1(OC(=O)CN(C)C)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1;0.0;valid;;;;;;;;;;;;;608.0;618939;;0.0
1022;CCC1(OC(=O)CN)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1;0.0;valid;;;;;;;;;;;;;344.0;606985;;0.0
1023;CCC1(OC(C)=O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1;0.0;valid;;;;;;;;;;;;;433.0;95382;;0.0
1024;CCC1(c2ccc(N)cc2)CCC(=O)NC1=O;0.0;valid;;;;;;;;;;;;;386.0;330915;;0.0
1025;CCC12C=CCN3CCC4(c5cc(C6(C(=O)OC)CC7CN(CCc8c6[nH]c6ccccc86)CC6CCCC67)c(OC)cc5N(C)C4C(O)(C(=O)OC)C1OC(C)=O)C32;0.0;valid;;;;;;;;;;;;;1098.0;651727;;0.0
1026;CCC1=C(C)c2cc3[nH]c(cc4nc(c5c6[nH]c(cc1n2)c(C)c6C(=O)C5)C(CCC(=O)O)C4C)c(C)c3C(C)OCc1cccc(I)c1;1.0;valid;;;;;;;;;;;;;1256.0;mol_0439;;1.0
1027;CCC1=CC2CN3CCc4c([nH]c5ccccc45)C(C(=O)OC)(C2)C13;0.0;valid;;;;;;;;;;;;;656.0;102004;;0.0
1028;CCC1C(c2cc(OC)c(OC)c(OC)c2)c2cc3c(cc2OC1N1CCCC1)OCO3;0.0;valid;;;;;;;;;;;;;978.0;666227;;0.0
1029;CCC1CN2CCc3cc(OC)c(OC)cc3C2CC1CC1c2cc(OC)c(OC)cc2CCN1C(=O)C(Cc1c[nH]c2ccccc12)NC(=O)OC(C)(C)C;0.0;valid;;;;;;;;;;;;;1085.0;109350;;0.0
1030;CCC1OC(=O)C(C)C(OC2C[C@@](C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)[C@](C)(O)CC(C)C(=O)C(C)C(O)[C@]1(C)O;1.0;valid;;;;;;;;;;;;;1298.0;mol_0223;;1.0
1031;CCC1OC(=O)C(C)C(OC2C[C@@](C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)[C@](C)(O)CC(C)C2NC(COCCOC)OC(C2C)[C@]1(C)O;1.0;valid;;;;;;;;;;;;;1299.0;mol_0351;;1.0
1032;CCCC(=O)Nc1cc(/C=C/C(=O)N2CC(CCl)c3ccc(N)cc32)n(C)c1;0.0;valid;;;;;;;;;;;;;518.0;691655;;0.0
1033;CCCC(=O)OC(COC(=O)CC)COP(=O)(O)OCC(N)C(=O)Nc1ccc([N+](=O)[O-])c2nonc12;1.0;valid;;;;;;;;;;;;;1495.0;mol_0499;;1.0
1034;CCCC(=O)OC(COC(=O)CC)COP(=O)(O)OCC(N)C(=O)O;1.0;valid;;;;;;;;;;;;;1496.0;mol_0435;;1.0
1035;CCCC(=O)Oc1c2ccsc2c(OC(=O)CCC)c2ccsc12;0.0;valid;;;;;;;;;;;;;619.0;682994;;0.0
1036;CCCC(O)C1(CC)CC(C)C(O)(C2(C)CC(C)C(C(CC)C(=O)C(C)C(O)C(C)C3OC(O)(C(CC)C(=O)O)C(C)C(O)C3CC)O2)O1;0.0;valid;;;;;;;;;;;;;382.0;638478;;0.0
1037;CCCC/C=C1\CCC(CN(C)C)C1=O;0.0;valid;;;;;;;;;;;;;583.0;626878;;0.0
1038;CCCC/C=C1\CCC(CN2CCOCC2)C1=O;0.0;valid;;;;;;;;;;;;;638.0;649904;;0.0
1039;CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1)C(C(=O)O)C(C)C;0.0;valid;;;;;;;;;;;;;1448.0;mol_0049;;0.0
1040;CCCCC(=O)OCC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(NC(=O)C(F)(F)F)C(O)C(C)O2)C1)C(=O)c1c(OC)cccc1C3=O;0.0;valid;;;;;;;;;;;;;281.0;246131;;0.0
1041;CCCCC/C=C1\CCC(CN2CCOCC2)C1=O;0.0;valid;;;;;;;;;;;;;581.0;639503;;0.0
1042;CCCCCC(=O)NC(c1ccccc1)C(O)C(=O)OC1CC2(O)C(OC(=O)c3ccccc3)C3C4(OC(C)=O)COC4CC(OC4OCC(O)C(O)C4O)C3(C)C(=O)C(O)C(=C1C)C2(C)C;0.0;valid;;;;;;;;;;;;;1171.0;658831;;0.0
1043;CCCCCC/C=C1\CCC(CN(C)C)C1=O;0.0;valid;;;;;;;;;;;;;735.0;626879;;0.0
1044;CCCCCCC/C=C1\CCC(CN(C)C)C1=O;0.0;valid;;;;;;;;;;;;;812.0;639504;;0.0
1045;CCCCCCCC(=O)OC1C2C(CC1(C)C)C(=O)C13OC1C(=O)C1(CO1)C23C;1.0;valid;;;;;;;;;;;;;61.0;163027;;1.0
1046;CCCCCCCC(CC(=O)NC(CO)C(=O)NC(CO)CC(C)C)OC(=O)CC(CCCCCCC)OC(=O)CC(CCCCCCC)OC1OC(C)C(O)C(OC2OC(C)C(O)C(O)C2O)C1O;0.0;valid;;;;;;;;;;;;;1088.0;651827;;0.0
1047;CCCCCCCC/C=C/CCCCCCCC(=O)O;0.0;valid;;;;;;;;;;;;;216.0;9856;;0.0
1048;CCCCCCCC/C=C/CCCCCCCCCCCC(=O)O;0.0;valid;;;;;;;;;;;;;1163.0;6814;;0.0
1049;CCCCCCCC/C=C1\CCC(CN2CCOCC2)C1=O;0.0;valid;;;;;;;;;;;;;759.0;639505;;0.0
1050;CCCCCCCCC(=O)NCCN(CCN)C(=O)CCCCCCCC;0.0;valid;;;;;;;;;;;;;731.0;647758;;0.0
1051;CCCCCCCCC/C=C1\CCC(CN2CCOCC2)C1=O;0.0;valid;;;;;;;;;;;;;851.0;649910;;0.0
1052;CCCCCCCCCCCC1C(=O)C(=O)CC(=O)C1=O;0.0;valid;;;;;;;;;;;;;1141.0;91874;;0.0
1053;CCCCCCCCCCCC1CCCC(C)N1;0.0;valid;;;;;;;;;;;;;597.0;172610;;0.0
1054;CCCCCCCCCCCCC(O)C1CCC(C(O)CCCCC(O)CCCCCC(O)CC2=CC(C)OC2=O)O1;0.0;valid;;;;;;;;;;;;;903.0;606194;;0.0
1055;CCCCCCCCCCCCC/C=C/C(O)C(N)COP(=O)(O)O;1.0;valid;;;;;;;;;;;;;1498.0;mol_0434;;1.0
1056;CCCCCCCCCCCCCC(=O)CBr;1.0;valid;;;;;;;;;;;;;55.0;617806;;1.0
1057;CCCCCCCCCCCCCC(=O)NO;1.0;valid;;;;;;;;;;;;;32.0;634458;;1.0
1058;CCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCNc1ccc([N+](=O)[O-])c2nonc12;1.0;valid;;;;;;;;;;;;;1499.0;mol_0496;;1.0
1059;CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCNc1ccc([N+](=O)[O-])c2nonc12)COP(=O)(O)OCC(N)C(=O)O;1.0;valid;;;;;;;;;;;;;1497.0;mol_0495;;1.0
1060;CCCCCCCCCCCCCCCC(=O)OCC1OC(OC)C(NC(=O)N(CCCl)N=O)C(O)C1O;0.0;valid;;;;;;;;;;;;;648.0;638855;;0.0
1061;CCCCCCCCCCCCCCCC(=O)OCC1OC(OC)C2NP(=O)(N(CCCl)CCCl)OC1C2O;0.0;valid;;;;;;;;;;;;;125.0;642915;;0.0
1062;CCCCCCCCCCCCCCCCCc1cccc(OCOCCOC)c1C(=O)O;0.0;valid;;;;;;;;;;;;;832.0;691035;;0.0
1063;CCCCCCCCCCCCCCNC(=O)CCC(NC(=O)c1ccc(N(C)Cc2cnc3nc(N)nc(N)c3n2)cc1)C(=O)NCCCCCCCCCCCCCC;0.0;valid;;;;;;;;;;;;;476.0;687352;;0.0
1064;CCCCCCCCCCNC1CC(OC2CC(O)(C(O)CO)Cc3c(O)c4c(c(O)c32)C(=O)c2c(OC)cccc2C4=O)OC(C)C1O;0.0;valid;;;;;;;;;;;;;230.0;292685;;0.0
1065;CCCCCCCCCCOC(C)c1c(C)c2cc3nc(c4c5[nH]c(cc6nc(cc1[nH]2)C(C)=C6CC)c(C)c5C(=O)C4)C(CCC(=O)O)C3C;1.0;valid;;;;;;;;;;;;;1434.0;mol_0438;;1.0
1066;CCCCCCCCCCS(=O)CC(CO)NC(=O)/C=C/c1c(C)[nH]c(=O)[nH]c1=O;0.0;valid;;;;;;;;;;;;;1118.0;266763;;0.0
1067;CCCCCCCCCCSCC(CO)NC(=O)/C=C/c1c(C)[nH]c(=O)[nH]c1=O;1.0;valid;;;;;;;;;;;;;1516.0;mol_0425;;1.0
1068;CCCCCCCCOC(=O)c1cc([N+](=O)[O-])c(Sc2ncnc3nc[nH]c23)c([N+](=O)[O-])c1;0.0;valid;;;;;;;;;;;;;569.0;264497;;0.0
1069;CCCCCCN(CCCCCC)C(=S)N/N=C(\C)c1ccccn1;0.0;valid;;;;;;;;;;;;;199.0;647131;;0.0
1070;CCCCCCOC(=O)C1(O)CC2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4;0.0;valid;;;;;;;;;;;;;1353.0;mol_0124;;0.0
1071;CCCCCCOC(C)c1c(C)c2cc3nc(c4c5[nH]c(cc6nc(cc1[nH]2)C(C)=C6CC)c(C)c5C(=O)C4)C(CCC(=O)O)C3C;1.0;valid;;;;;;;;;;;;;1433.0;mol_0390;;1.0
1072;CCCCCCOC(C)c1c(C)c2cc3nc(c4c5nc(cc6[nH]c(cc1[nH]2)c(C)c6CC)C(C)=C5C(=O)C4)C(CCC(=O)NOC1C(CO)OC(O)C(O)C1O)C3C;0.0;valid;;;;;;;;;;;;;1323.0;mol_0143;;0.0
1073;CCCCCCOc1ccc(C(=O)N(C)O)cc1;0.0;valid;;;;;;;;;;;;;172.0;692758;;0.0
1074;CCCCCCOc1ccc(C(=O)NO)cc1;1.0;valid;;;;;;;;;;;;;58.0;692754;;1.0
1075;CCCCCN1C(=O)C(Cc2ccccc2)N=C(c2ccc(O)cc2)c2cc(Cl)ccc21;0.0;valid;;;;;;;;;;;;;454.0;691369;;0.0
1076;CCCCCc1cc(/C=c2/[nH]/c(=C3\C=CC=N3)cc2OC)[nH]c1C;0.0;valid;;;;;;;;;;;;;1267.0;mol_0150;;0.0
1077;CCCCNCC(=O)OC1(CC)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1;0.0;valid;;;;;;;;;;;;;326.0;606499;;0.0
1078;CCCCS(=O)CC(CO)NC(=O)/C=C/c1c(C)[nH]c(=O)[nH]c1=O;0.0;valid;;;;;;;;;;;;;952.0;241509;;0.0
1079;CCCCSCC(NC(=O)/C=C/c1c(C)[nH]c(=O)[nH]c1=O)C(=O)OC;0.0;valid;;;;;;;;;;;;;888.0;201241;;0.0
1080;CCCCc1c2c(nc3c1CCC/C3=C\c1ccccc1)C(=O)C(CN(C)C)CC2;0.0;valid;;;;;;;;;;;;;331.0;650748;;0.0
1081;CCCCc1nccc2c(C)c3[nH]c4ccccc4c3cc12;0.0;valid;;;;;;;;;;;;;892.0;142055;;0.0
1082;CCCN(CCCC(NC(C)=O)C(=O)NCc1ccccc1)C(=O)N(CCCl)N=O;0.0;valid;;;;;;;;;;;;;749.0;644960;;0.0
1083;CCCOc1cc2c(cc1O)CCC1C2CCC2(C)C(O)CCC12;0.0;valid;;;;;;;;;;;;;283.0;671041;;0.0
1084;CCCOc1ccc(-c2nc(-c3ccc(/N=C/c4ccc(N(CCOS(C)(=O)=O)CCOS(C)(=O)=O)cc4C)cc3)cs2)cc1;0.0;valid;;;;;;;;;;;;;838.0;281818;;0.0
1085;CCCS(=O)(=O)/C=C/S(=O)(=O)CCC;1.0;valid;;;;;;;;;;;;;73.0;68091;;1.0
1086;CCN(CC)C1Oc2cc3c(cc2C(c2cc(OC)c(O)c(OC)c2)C1C)OCO3;0.0;valid;;;;;;;;;;;;;977.0;671170;;0.0
1087;CCN(CC)CC(O)CNc1ccc(NCC(O)CCl)c2c1C(=O)c1ccccc1C2=O;0.0;valid;;;;;;;;;;;;;258.0;639365;;0.0
1088;CCN(CC)CCC(=O)N1C/C(=C\c2ccccc2)C(=O)/C(=C/c2ccccc2)C1;0.0;valid;;;;;;;;;;;;;582.0;634785;;0.0
1089;CCN(CC)CCCNc1ccc2nnn3c4ccc(O)cc4c(=O)c1c23;0.0;valid;;;;;;;;;;;;;180.0;645814;;0.0
1090;CCN(CC)CCCNc1ncc(C)c2c1c1ccc3c(O)cccc3c1n2C;0.0;valid;;;;;;;;;;;;;370.0;653438;;0.0
1091;CCN(CC)CCN1C(=O)c2c(c3c4cccc(Cl)c4n(C4OC(CO)C(OC)C(O)C4O)c3c3[nH]c4c(Cl)cccc4c23)C1=O;1.0;valid;;;;;;;;;;;;;1204.0;mol_0407;;1.0
1092;CCN(CC)CCNC(=O)c1ccc(C)c(OCc2ccccc2)c1[N+](=O)[O-];0.0;valid;;;;;;;;;;;;;938.0;155246;;0.0
1093;CCN(CC)CCNC(=O)c1nn(-c2ccc(Cl)cc2)c2c1CCc1cc(OC)ccc1-2;0.0;valid;;;;;;;;;;;;;1096.0;288010;;0.0
1094;CCN(CC)CCNc1ccc(CO)c2sc3ccccc3c(=O)c12;0.0;valid;;;;;;;;;;;;;539.0;142982;;0.0
1095;CCN(CC)CCNc1ccc2nnn3c4ccc(O)cc4c(=O)c1c23;0.0;valid;;;;;;;;;;;;;439.0;645828;;0.0
1096;CCN(CC)CCNc1ccc2nnn3c4ccc([N+](=O)[O-])cc4c(=O)c1c23;0.0;valid;;;;;;;;;;;;;290.0;645816;;0.0
1097;CCN(CC)CCOC(=O)Cc1cccc2c(=O)cc(-c3ccccc3)oc12;0.0;valid;;;;;;;;;;;;;729.0;293015;;0.0
1098;CCN(CC)CCSc1c2ccccc2nc2c(OC)ccc(OC)c12;0.0;valid;;;;;;;;;;;;;353.0;625985;;0.0
1099;CCN(CC)CCn1c2ccccc2c(=O)c2c(O)ccc(O)c21;0.0;valid;;;;;;;;;;;;;615.0;625992;;0.0
1100;CCN(CC)CCn1ccc(=O)c2cc3c(=O)ccn(CCN(CC)CC)c3c(C)c21;0.0;valid;;;;;;;;;;;;;668.0;645161;;0.0
1101;CCN(CC)CCn1ccc2c(C)c3nc4ccc(O)cc4c3c(C)c2c1;0.0;valid;;;;;;;;;;;;;739.0;311152;;0.0
1102;CCN(CC)Cc1c(/C=C/c2cc(OC)c(OC)c(OC)c2)ccc(OC)c1O;0.0;valid;;;;;;;;;;;;;1045.0;647247;;0.0
1103;CCN(CC)c1ccc(/C=C(\C#N)c2nc(N)nc(N3N=C(C)CC3(C)C)n2)cc1;0.0;valid;;;;;;;;;;;;;572.0;696923;;0.0
1104;CCN(CC)c1ccc(C(=O)c2ccc(/C=C/C(=O)OC3CC4OC[C@@]4(OC(C)=O)C4C(OC(=O)c5ccccc5)[C@]5(O)CC(OC(C)=O)C(C)=C(C(OC(C)=O)C(=O)[C@]34C)C5(C)C)cc2)cc1;0.0;valid;;;;;;;;;;;;;1338.0;mol_0186;;0.0
1105;CCN(CCC(=O)/C=C/c1ccc(C(C)C)cc1)CCC(=O)/C=C/c1ccc(C(C)C)cc1;0.0;valid;;;;;;;;;;;;;1105.0;691273;;0.0
1106;CCN(CCC(=O)/C=C/c1ccc(C)cc1C)CCC(=O)/C=C/c1ccc(C)cc1C;0.0;valid;;;;;;;;;;;;;884.0;691272;;0.0
1107;CCN(CCCl)CCNc1c2ccccc2nc2ccc(OC)cc12;0.0;valid;;;;;;;;;;;;;452.0;628114;;0.0
1108;CCN(CCO)CCNc1ccc(C)c2sc3ccccc3c(=O)c12;0.0;valid;;;;;;;;;;;;;1094.0;20534;;0.0
1109;CCNC(=O)/C(=C\c1ccc(OC)cc1)c1cc(OC)c(OC)c(OC)c1;0.0;valid;;;;;;;;;;;;;1083.0;638409;;0.0
1110;CCNC(=S)N/N=C(\C)c1cccc(/C(C)=N/NC(=S)NCC)n1;1.0;valid;;;;;;;;;;;;;77.0;668337;;1.0
1111;CCNCC(=O)OC1(CC)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1;0.0;valid;;;;;;;;;;;;;413.0;606497;;0.0
1112;CCNc1nnc(-c2ccccc2Nc2ccccc2-c2nnc(NCC)s2)s1;0.0;valid;;;;;;;;;;;;;592.0;698459;;0.0
1113;CCO/C=N/C1=C(C#N)C(c2ccc(Cl)cc2)c2c(-c3ccccc3)nn(-c3ccccc3)c2O1;0.0;valid;;;;;;;;;;;;;912.0;691416;;0.0
1114;CCOC(=O)/C(=C\c1ccccc1)C(=O)CCN1CCOCC1;0.0;valid;;;;;;;;;;;;;136.0;617823;;0.0
1115;CCOC(=O)/C(C#N)=C/c1ccc2c(c1)CC1(C2)Cc2cc(CC)c(C(C)O)cc2C1;0.0;valid;;;;;;;;;;;;;689.0;670289;;0.0
1116;CCOC(=O)/C=C(\C(=O)OCC)n1cc(C)c(=O)n(Cc2cn(CCCCOC(C)=O)nn2)c1=O;1.0;valid;;;;;;;;;;;;;33.0;694001;;1.0
1117;CCOC(=O)/C=C(\C(=O)OCC)n1cc(C)c(=O)n(Cc2cnnn2CCCCOC(C)=O)c1=O;1.0;valid;;;;;;;;;;;;;12.0;694002;;1.0
1118;CCOC(=O)/C=C(\C(=O)OCC)n1cc(C)c(=O)n(Cc2cnnn2COCCOC(C)=O)c1=O;1.0;valid;;;;;;;;;;;;;102.0;694000;;1.0
1119;CCOC(=O)/C=C(\C(=O)OCC)n1ccc(=O)n(Cc2cn(CCCCOC(C)=O)nn2)c1=O;1.0;valid;;;;;;;;;;;;;45.0;693993;;1.0
1120;CCOC(=O)/C=C(\C(=O)OCC)n1ccc(=O)n(Cc2cnnn2CCCCOC(C)=O)c1=O;1.0;valid;;;;;;;;;;;;;40.0;693994;;1.0
1121;CCOC(=O)/C=C(\C(=O)OCC)n1ccc(=O)n(Cc2cnnn2COCCOC(C)=O)c1=O;1.0;valid;;;;;;;;;;;;;72.0;693992;;1.0
1122;CCOC(=O)/C=C(\OCC)C1C(C(=O)c2ccc(Cl)cc2)C1/C(=C/C(=O)OCC)OCC;0.0;valid;;;;;;;;;;;;;395.0;693207;;0.0
1123;CCOC(=O)C(=Cc1ccc(Oc2ccccc2)cc1)C(=O)OCC;0.0;valid;;;;;;;;;;;;;553.0;643027;;0.0
1124;CCOC(=O)C(=O)NNc1nc2c(s1)C(=O)c1ccccc1C2=O;0.0;valid;;;;;;;;;;;;;392.0;637693;;0.0
1125;CCOC(=O)C(C)NC(=O)N(C)C12CC3CC(CC(C3)C1)C2;0.0;valid;;;;;;;;;;;;;598.0;208913;;0.0
1126;CCOC(=O)C(CC(C)C)NC(=O)C(Cc1ccc(N(CCCl)CCCl)cc1)NC(C)=O;0.0;valid;;;;;;;;;;;;;519.0;167780;;0.0
1127;CCOC(=O)C(CC(C)C)NC(=O)C(N)Cc1ccc(N(CCCl)CCCl)cc1;0.0;valid;;;;;;;;;;;;;141.0;266068;;0.0
1128;CCOC(=O)C(N)CSC(=O)NC;0.0;valid;;;;;;;;;;;;;766.0;303861;;0.0
1129;CCOC(=O)C1(Cc2ccc(C)cc2)Cc2ccc(C)cc2C1=O;0.0;valid;;;;;;;;;;;;;698.0;670329;;0.0
1130;CCOC(=O)C1OC(C2(C)OC3(OC4(C=CC3O)OC(C(C)C(=O)C(C)C(O)C(C)CC(C)c3c(Cl)cc(C)c(O)c3C(=O)O)C(C)CC4C)C(C)C2OC)CC1O;0.0;valid;;;;;;;;;;;;;1155.0;359239;;0.0
1131;CCOC(=O)CN(CC)C(=O)NC12CC3CC(CC(C3)C1)C2;0.0;valid;;;;;;;;;;;;;828.0;208915;;0.0
1132;CCOC(=O)CNC(=O)N(CC)C12CC3CC(CC(C3)C1)C2;0.0;valid;;;;;;;;;;;;;898.0;208912;;0.0
1133;CCOC(=O)CNC(=O)NC12CC3CC(CC(C3)C1)C2;0.0;valid;;;;;;;;;;;;;1041.0;208914;;0.0
