ID_all;SMILES;y_consensus;valid/outlier;ID_ChEMBL;NAME_ChEMBL;CAS_ChEMBL;y_ChEMBL_nonambiguous;ID_CtoxPred;NAME_CtoxPred;CAS_CtoxPred;y_CtoxPred_nonambiguous
624;CS(=O)(=O)c1ccc(C2CC(c3ccncc3)=NN2C(=O)Nc2ccc(F)cc2)cc1;1.0;valid;;;;;513.0;;;1.0
625;CS(=O)(=O)c1ccc(F)cc1C(=O)N1CCC(N(C2CC2)S(=O)(=O)c2cccc(C(F)(F)F)c2)CC1;1.0;valid;;;;;584.0;CHEMBL2180905;;1.0
626;CS(=O)(=O)c1ccc2c(c1)CCC1(CCCN(C(=O)N[C@H]3C[C@@H]3c3ccccc3)CC1)O2;0.0;valid;;;;;119.0;CHEMBL482637;;0.0
627;CS(=O)(=O)c1ccccc1C(=O)N1CCC(N(C2CC2)S(=O)(=O)c2cccc(C(F)(F)F)c2)CC1;1.0;valid;;;;;582.0;CHEMBL2180902;;1.0
628;CS(=O)(=O)n1cc2c(n1)CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2;0.0;valid;;;;;505.0;;;0.0
629;CSC1=NC(c2cc([N+](=O)[O-])ccc2SC)C2=C(COC2=O)N1;0.0;valid;;;;;544.0;;;0.0
630;CSC1=NC(c2cc([N+](=O)[O-])ccc2SC)C2=C(O)OCC2=N1;0.0;valid;;;;;245.0;CHEMBL24491;;0.0
631;CSC1=NC(c2cccc([N+](=O)[O-])c2)C(C(=O)OC(C)C)=C(C)N1;1.0;valid;;;;;242.0;CHEMBL2398396;;1.0
632;CSC1=NC(c2cccc([N+](=O)[O-])c2)C2=C(COC2=O)N1;0.0;valid;;;;;539.0;;;0.0
633;CSC1=NC(c2cccc([N+](=O)[O-])c2)C2=C(O)OCC2=N1;0.0;valid;;;;;244.0;CHEMBL23720;;0.0
634;CSC1=NC(c2ccccc2SC)C2=C(COC2=O)N1;0.0;valid;;;;;537.0;;;0.0
635;CSC1=NC(c2ccccc2SC)C2=C(O)OCC2=N1;0.0;valid;;;;;241.0;CHEMBL22704;;0.0
636;CSC1=NC2/C(=C(/O)OCCCCCSc3ccc([N+](=O)[O-])cc32)C(C)=N1;1.0;valid;;;;;239.0;CHEMBL25763;;1.0
637;CSC1=NC2/C(=C(/O)OCCCCCSc3ccccc32)C(C)=N1;1.0;valid;;;;;240.0;CHEMBL282706;;1.0
638;CSC1=NC2C(=C(C)N1)C(=O)OCCCCCSc1c2cccc1[N+](=O)[O-];1.0;valid;;;;;541.0;;;1.0
639;CSC1=NC2C(=C(C)N1)C(=O)OCCCCCSc1ccc([N+](=O)[O-])cc12;1.0;valid;;;;;538.0;;;1.0
640;CSC1=NC2C(=C(C)N1)C(=O)OCCCCCSc1ccccc12;1.0;valid;;;;;540.0;;;1.0
641;C[C@@H](C(=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1)n1ncccc1=O;0.0;valid;;;;;501.0;;;0.0
642;C[C@@H](C(=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3cccnc3)N2)cc1)n1ncccc1=O;0.0;valid;;;;;503.0;;;0.0
643;C[C@@H](C(N)=O)[C@H](N)c1nc2ccc(C(C)(C)C)cc2[nH]1;0.0;valid;;;;;528.0;;;0.0
644;C[C@@H](NC(=O)Cc1ccc(C2CC2)cc1)c1ccc(OCC(F)(F)F)cn1;0.0;valid;;;;;152.0;CHEMBL1684954;;0.0
645;C[C@@H](c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F;0.0;valid;;;;;81.0;CHEMBL638;;0.0
646;C[C@@H]1CN(c2nc(C(F)(F)F)no2)CCN1c1ncc(OCc2ccc(CS(C)(=O)=O)cc2F)cn1;0.0;valid;;;;;491.0;;;0.0
647;C[C@@H]1C[C@H]1C(=O)N1CCN(c2cnc(C#N)c(-c3cnn(C)c3)n2)C[C@H]1C;0.0;valid;;;;;144.0;CHEMBL4634634;;0.0
648;C[C@@]1(c2cc(F)cc(F)c2)CNC2(CCCC2)C(=O)N1CC(=O)Nc1cnc2c(c1)C[C@@]1(C2)C(=O)Nc2ncccc21;0.0;valid;;;;;480.0;;;0.0
649;C[C@H]1CN(C2COC2)CCN1c1ccc(Nc2cc(-c3ccnc(N4CCn5c(cc6c5CC(C)(C)C6)C4=O)c3CO)cn(C)c2=O)nc1;1.0;valid;;;;;605.0;CHEMBL4065122;;1.0
650;C[C@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@@H](C)N1;0.0;valid;;;;;56.0;CHEMBL850;;0.0
651;C[C@H]1[C@@H](C)OC(C)(C)C(=O)N1c1cc(-c2cc(C(F)(F)F)c3c(N)ncnn23)ccc1C#N;0.0;valid;;;;;521.0;;;0.0
652;C[C@]12CC[C@@H]3[C@H]4CC[C@@](C)(O)C[C@H]4CC[C@H]3[C@@H]1CC[C@@H]2C(=O)Cn1cc(C#N)cn1;0.0;valid;;;;;523.0;;;0.0
653;Cc1c(C2CCN(C(=O)NC3CC3c3ccccc3)CC2)o[nH]c1=O;0.0;valid;;;;;467.0;;;0.0
654;Cc1c([C@@H](O)CN2CCC3(CC2)CCN(c2ccc(=O)n(C)n2)C3=O)ccc2c1COC2=O;0.0;valid;;;;;520.0;;;0.0
655;Cc1c([C@@H](O)CN2CCN(C[C@H](O)c3ccc4c(c3C)COC4=O)CC2)ccc2c1COC2=O;0.0;valid;;;;;158.0;CHEMBL3696475;;0.0
656;Cc1c([C@@H]2CN3CCN(C(=O)Cc4ccc(-n5cnnn5)cn4)C[C@H]3CO2)ccc(F)c1C#N;0.0;valid;;;;;510.0;;;0.0
657;Cc1cc(C(=O)O)ccc1-c1ccc(N2C(=O)N(c3ccncn3)C3(CCN(Cc4ncccc4C)CC3)C2=O)cc1;0.0;valid;;;;;479.0;;;0.0
658;Cc1cc(C(=O)O)ccc1-c1ccc(N2C(=O)N(c3cnccn3)C3(CCN(Cc4ncccc4C)CC3)C2=O)cc1;0.0;valid;;;;;105.0;CHEMBL2041190;;0.0
659;Cc1cc(C)cc(-c2cc3cc(C(C)(C)C(=O)N(C)C)ccc3n2CC(C)O)c1;1.0;valid;;;;;590.0;CHEMBL1643714;;1.0
660;Cc1cc(C)cc(-c2cc3cc(C(C)(C)C(=O)NC(C)(C)C)ccc3n2CC(=O)NC(C)(C)C)c1;1.0;valid;;;;;583.0;CHEMBL1643724;;1.0
661;Cc1cc(C)cc(-c2cc3cc(C(C)(C)C(=O)NC(C)(C)C)ccc3n2CC(=O)OC(C)(C)C)c1;1.0;valid;;;;;575.0;CHEMBL1643723;;1.0
662;Cc1cc(C)cc(COCC(NCC(N)=O)C(c2ccccc2)c2ccccc2)c1;1.0;valid;;;;;336.0;;;1.0
663;Cc1cc(Nc2nccc(-c3sc(C4CCNCC4)nc3-c3ccc(F)cc3)n2)ccn1;0.0;valid;;;;;163.0;CHEMBL4591417;;0.0
664;Cc1cc(Oc2cncnc2)cc(C(=O)Nc2ccc(F)cn2)n1;0.0;valid;;;;;519.0;;;0.0
665;Cc1cc2ncc(-c3ccc4cc(CCN5CCC[C@H]5C)ccc4n3)c(C)n2n1;1.0;valid;;;;;688.0;CHEMBL392573;;1.0
666;Cc1ccc(C(c2ccccc2)N2CCN(C(=O)CC(c3ccccc3)c3ccccc3)CC2)c(C)c1;1.0;valid;;;;;348.0;;;1.0
667;Cc1ccc(C(c2ccccc2)N2CCN(C(=O)CC(c3ccccc3)c3ccccc3)CC2)cc1;1.0;valid;;;;;354.0;;;1.0
668;Cc1ccc(C(c2ccccc2)N2CCN(C(=O)CN(c3ccccc3)c3ccccc3)CC2)c(C)c1;0.0;valid;;;;;619.0;CHEMBL599205;;0.0
669;Cc1ccc(C(c2ccccc2)N2CCN(CC(=O)N(c3ccccc3)c3ccccc3)CC2)c(C)c1;1.0;valid;;;;;248.0;CHEMBL599625;;1.0
670;Cc1ccc(C2NC(=S)Nc3nc4c(c(N)c32)CCCC4)cc1;1.0;valid;;;;;759.0;CHEMBL4163376;;1.0
671;Cc1ccc(Cn2cc(CN3CCCCC3)c3cc(C)ccc32)cc1;1.0;valid;;;;;278.0;CHEMBL4226864;;1.0
672;Cc1ccc2c(c1)c(CN(C)C)cn2CCCCN1CCCCC1;0.0;valid;;;;;645.0;CHEMBL4551655;;0.0
673;Cc1ccc2c(c1)c(CN(C)C)cn2Cc1ccccc1;0.0;valid;;;;;640.0;CHEMBL4516383;;0.0
674;Cc1ccc2c(c1)c(CN1CCCCC1)cn2CCCCCl;0.0;valid;;;;;650.0;CHEMBL4585850;;0.0
675;Cc1ccc2c(c1)c(CN1CCCCC1)cn2CCCCN1CCCCC1;0.0;valid;;;;;661.0;CHEMBL4561530;;0.0
676;Cc1ccc2c(c1)c(CN1CCCCC1)cn2Cc1ccc(Cl)cc1;1.0;valid;;;;;267.0;CHEMBL4228209;;1.0
677;Cc1ccc2c(c1)c(CN1CCCCC1)cn2Cc1ccc(F)cc1;1.0;valid;;;;;437.0;;;1.0
678;Cc1ccc2c(c1)c(CN1CCCCC1)cn2Cc1cccc(Cl)c1;1.0;valid;;;;;436.0;;;1.0
679;Cc1ccc2c(c1)c(CN1CCCCC1)cn2Cc1ccccc1;1.0;valid;;;;;438.0;;;1.0
680;Cc1ccc2nc(N3CCC(NC4CCOCC4)CC3)c(-c3nc(C)no3)cc2c1;1.0;valid;;;;;604.0;CHEMBL4440935;;1.0
681;Cc1cccc(C)c1OCC(C)N;0.0;valid;;;;;489.0;;;0.0
682;Cc1cccc(C2NC(=S)Nc3nc4c(c(N)c32)CCCC4)c1;1.0;valid;;;;;731.0;CHEMBL4166003;;1.0
683;Cc1cccnc1CN1CCC2(CC1)C(=O)N(c1ccc(-c3ccccc3)cc1)C(=O)N2c1cc(=O)[nH]cn1;1.0;valid;;;;;478.0;;;1.0
684;Cc1cccnc1CN1CCC2(CC1)C(=O)N(c1ccc(-c3ccccc3)cc1)C(=O)N2c1cc(O)ccn1;1.0;valid;;;;;101.0;CHEMBL2043006;;1.0
685;Cc1cccnc1CN1CCC2(CC1)C(=O)N(c1ccc(-c3ccccc3)cc1)C(=O)N2c1ccc(O)nn1;1.0;valid;;;;;102.0;CHEMBL2043008;;1.0
686;Cc1cccnc1CN1CCC2(CC1)C(=O)N(c1ccc(-c3ccccc3)cc1)C(=O)N2c1ccnc(O)n1;1.0;valid;;;;;188.0;CHEMBL2043007;;1.0
687;Cc1cn(-c2ccc(-c3cn(CC(=O)Nc4cccc(Cl)c4Cl)nn3)cc2F)cn1;0.0;valid;;;;;511.0;;;0.0
688;Cc1cn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)[nH]c1=O;0.0;valid;;;;;486.0;;;0.0
689;Cc1nc2c(s1)CC[C@H]2C(=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3cccnc3)N2)cc1;0.0;valid;;;;;483.0;;;0.0
690;Cc1nc2nc3c(c(N)c2c(-c2ccccc2)c1C(=O)OC(C)C)CCCC3;1.0;valid;;;;;262.0;CHEMBL252781;;1.0
691;Cc1ncc(-c2nc3c(-c4ccc5c(c4)[C@@]4(CCCN4C(=O)C4CC4)C(=O)N5C)ncnc3n2C)cn1;0.0;valid;;;;;194.0;CHEMBL4776201;;0.0
692;Cc1nccn1-c1ccc(-c2cn(CC(=O)Nc3cccc(Cl)c3Cl)nn2)cn1;0.0;valid;;;;;115.0;CHEMBL3965469;;0.0
693;Cc1nnc(C(=O)NC(C)(C)c2nc(C(=O)NCc3ccc(F)cc3)c(O)c(=O)n2C)o1;0.0;valid;;;;;75.0;CHEMBL254316;;0.0
694;Cc1nnc2n1-c1ccc(-c3cncc([C@@](C)(O)C(F)(F)F)c3)cc1CC2;0.0;valid;;;;;189.0;CHEMBL3622446;;0.0
695;Cc1noc(C2CCN(C(=O)NC3CC3c3ccccc3)CC2)n1;0.0;valid;;;;;473.0;;;0.0
696;Cc1noc([C@H]2C[C@@H]2C(=O)NCc2ccc(-c3cccc(OC(F)(F)F)c3)c3c2CN(C(=O)NC(C)(C)C)CC3)n1;1.0;valid;;;;;273.0;CHEMBL3734797;;1.0
697;ClCCCCn1cc(CN2CCCCC2)c2cc(Br)ccc21;0.0;valid;;;;;647.0;CHEMBL4536075;;0.0
698;ClCc1ccc(CNC23OC4C5C6CC(C7C6C4C72)C53)cc1;0.0;valid;;;;;664.0;CHEMBL4441047;;0.0
699;Clc1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1;1.0;valid;;;;;293.0;;;1.0
700;Clc1ccc2c(c1)c(CN1CCCCC1)cn2Cc1ccccc1;0.0;valid;;;;;636.0;CHEMBL4293349;;0.0
701;Cn1cncc1[C@](O)(COc1ccc(C#N)cc1-c1ccc(OC(F)(F)F)cc1)c1ccc(C#N)cc1;0.0;valid;;;;;697.0;CHEMBL4586794;;0.0
702;Cn1cnnc1C1CCN(C(=O)NC2CC2c2ccccc2)CC1;0.0;valid;;;;;474.0;;;0.0
703;Fc1ccc(NC(=S)N2N=C(c3ccc(Br)cc3)CC2c2ccc(F)cc2)cc1;1.0;valid;;;;;179.0;CHEMBL3897833;;1.0
704;Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1;1.0;valid;;;;;383.0;;;1.0
705;Fc1cncc(-c2nc3cc(F)c(F)cc3n2C2CC2)c1;0.0;valid;;;;;498.0;;;0.0
706;N#CC1(c2ccccn2)CCN(Cc2cc(C(=O)O)c(=O)n3ccccc23)CC1;0.0;valid;;;;;572.0;CHEMBL1800285;;0.0
707;N#CC[C@H]1CC[C@H](n2c(=O)[nH]c3cnc(Nc4ccc[nH]c4=O)nc32)CC1;1.0;valid;;;;;570.0;CHEMBL4463007;;1.0
708;N#Cc1ccc(CCOC(=O)N2CCN(CCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1;1.0;valid;;;;;317.0;;;1.0
709;N#Cc1ccc(CCOC(=O)NC2CCN(CCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1;1.0;valid;;;;;72.0;CHEMBL116463;;1.0
710;N#Cc1ccc(S(=O)(=O)N2C[C@H](S(=O)(=O)c3ccc(Cl)cc3)[C@](O)(CO)C2)c(Cl)c1;1.0;valid;;;;;535.0;;;1.0
711;N#Cc1cnc(Nc2cc(NC[C@H]3CNCCO3)c(C(F)(F)F)cn2)cn1;1.0;valid;;;;;205.0;CHEMBL4169078;;1.0
712;NC(=O)CN[C@H](COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(c1ccccc1)c1ccccc1;1.0;valid;;;;;335.0;;;1.0
713;NC(=O)CN[C@H](COCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccccc1;1.0;valid;;;;;4.0;CHEMBL329105;;1.0
714;NC(=O)c1ccc(Cc2ccccc2)cc1-c1cccc(CCC(=O)O)c1;0.0;valid;;;;;536.0;;;0.0
715;NC(=O)c1ccccc1C(=O)N1CCC(N(C2CC2)S(=O)(=O)c2cccc(C(F)(F)F)c2)CC1;1.0;valid;;;;;596.0;CHEMBL2180899;;1.0
716;NC1(Cc2nc(-c3ccc(OC(F)(F)F)cc3)c[nH]2)COC1;1.0;valid;;;;;603.0;CHEMBL4096468;;1.0
717;NCc1ccc(C/N=C2/C3C4CC5C6C4C2C6C2(OCCO2)C53)cc1;1.0;valid;;;;;773.0;CHEMBL4530916;;1.0
718;NCc1ccc(CN2C3C4C5CC6C7C5C3C7C2(O)C64)cc1;1.0;valid;;;;;774.0;CHEMBL4447070;;1.0
719;NCc1ccc(CNC2C3C4CC5C6C4C2C6C2(OCCO2)C53)cc1;1.0;valid;;;;;757.0;CHEMBL4543582;;1.0
720;NS(=O)(=O)c1cc(NC(=O)Cc2ccccc2)ccc1Oc1cccc(Cl)c1;0.0;valid;;;;;573.0;CHEMBL4521594;;0.0
721;N[C@@H](Cn1c(=O)cnc2ccc(F)cc21)C1CCC(NCc2ncc3c(n2)NC(=O)CO3)CC1;0.0;valid;;;;;494.0;;;0.0
722;N[C@@H](Cn1c(=O)cnc2ccc(F)cc21)[C@H]1CC[C@H](NCc2ncc3c(n2)NC(=O)CO3)CC1;0.0;valid;;;;;213.0;CHEMBL3355573;;0.0
723;N[C@H]1C[C@@H](N2Cc3cn(S(=O)(=O)C4CC4)nc3C2)CO[C@@H]1c1cc(F)ccc1F;0.0;valid;;;;;506.0;;;0.0
724;N[C@H]1C[C@@H](N2Cc3cn[nH]c3C2)CO[C@@H]1c1cc(F)ccc1F;0.0;valid;;;;;182.0;CHEMBL2425070;;0.0
725;Nc1c2c(nc3c1C(c1ccc(Cl)cc1)NC(=S)N3)CCCC2;1.0;valid;;;;;729.0;CHEMBL4167753;;1.0
726;Nc1c2c(nc3c1C(c1ccc(F)cc1)NC(=S)N3)CCCC2;1.0;valid;;;;;781.0;CHEMBL4159832;;1.0
727;Nc1c2c(nc3c1C(c1cccc(Br)c1)NC(=S)N3)CCCC2;1.0;valid;;;;;700.0;CHEMBL4174958;;1.0
728;Nc1c2c(nc3c1C(c1cccc([N+](=O)[O-])c1)NC(=S)N3)CCCC2;1.0;valid;;;;;782.0;CHEMBL4164310;;1.0
729;Nc1c2c(nc3c1C(c1ccccc1)NC(=S)N3)CCCC2;1.0;valid;;;;;746.0;CHEMBL4171284;;1.0
730;Nc1c2c(nc3ccccc13)CCCC2;0.0;valid;;;;;452.0;;;0.0
731;Nc1ccc(C/N=C2/C3C4CC5C6C4C2C6C2(OCCO2)C53)cc1;1.0;valid;;;;;737.0;CHEMBL4474332;;1.0
732;Nc1ccc(CN2C3C4C5CC6C7C5C3C7C2(O)C64)cc1;0.0;valid;;;;;663.0;CHEMBL4453923;;0.0
733;Nc1ccc(CNC23OC4C5C6CC(C7C6C4C72)C53)cc1;1.0;valid;;;;;758.0;CHEMBL4561709;;1.0
734;Nc1nc2c(s1)CC[C@H]2C(=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1;0.0;valid;;;;;156.0;CHEMBL3128194;;0.0
735;Nc1nccn2c([C@@H]3CCC[C@H](C(=O)O)C3)nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3)c12;0.0;valid;;;;;524.0;;;0.0
736;O=C(CC(c1ccccc1)c1ccccc1)N1CCN(C(c2ccccc2)c2c(Cl)cccc2Cl)CC1;0.0;valid;;;;;622.0;CHEMBL604298;;0.0
737;O=C(CC(c1ccccc1)c1ccccc1)N1CCN(C(c2ccccc2)c2cc(Cl)cc(Cl)c2)CC1;0.0;valid;;;;;620.0;CHEMBL598806;;0.0
738;O=C(CC(c1ccccc1)c1ccccc1)N1CCN(C(c2ccccc2)c2ccc(C(F)(F)F)cc2)CC1;1.0;valid;;;;;358.0;;;1.0
739;O=C(CC(c1ccccc1)c1ccccc1)N1CCN(C(c2ccccc2)c2ccc(Cl)c(Cl)c2)CC1;0.0;valid;;;;;627.0;CHEMBL599014;;0.0
740;O=C(CC(c1ccccc1)c1ccccc1)N1CCN(C(c2ccccc2)c2ccc(Cl)cc2Cl)CC1;0.0;valid;;;;;626.0;CHEMBL599833;;0.0
741;O=C(CC(c1ccccc1)c1ccccc1)N1CCN(C(c2ccccc2)c2ccc(F)cc2)CC1;1.0;valid;;;;;246.0;CHEMBL597969;;1.0
742;O=C(CC(c1ccccc1)c1ccccc1)N1CCN(C(c2ccccc2)c2cccc(C(F)(F)F)c2)CC1;1.0;valid;;;;;345.0;;;1.0
743;O=C(CC(c1ccccc1)c1ccccc1)N1CCN(C(c2ccccc2)c2cccc(Cl)c2)CC1;1.0;valid;;;;;361.0;;;1.0
744;O=C(CC(c1ccccc1)c1ccccc1)N1CCN(C(c2ccccc2)c2cccc(Cl)c2Cl)CC1;0.0;valid;;;;;615.0;CHEMBL599832;;0.0
745;O=C(CC(c1ccccc1)c1ccccc1)N1CCN(C(c2ccccc2)c2ccccc2)CC1;0.0;valid;;;;;249.0;CHEMBL604710;;0.0
746;O=C(CC(c1ccccc1)c1ccccc1)N1CCN(C(c2ccccc2)c2ccccc2C(F)(F)F)CC1;1.0;valid;;;;;359.0;;;1.0
747;O=C(CC(c1ccccc1)c1ccccc1)N1CCN(C(c2ccccc2)c2ccccc2Cl)CC1;0.0;valid;;;;;250.0;CHEMBL598592;;0.0
748;O=C(CC(c1ccccc1)c1ccccc1)N1CCN(CC2CCNCC2)CC1;0.0;valid;;;;;617.0;CHEMBL599425;;0.0
749;O=C(CC(c1ccccc1)c1ccccc1)N1CCN([C@@H](c2ccccc2)c2ccc(Cl)cc2)CC1;1.0;valid;;;;;360.0;;;1.0
750;O=C(CC(c1ccccc1)c1ccccc1)N1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1;1.0;valid;;;;;253.0;CHEMBL599402;;1.0
751;O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1;1.0;valid;;;;;74.0;CHEMBL1108;;1.0
752;O=C(CCCc1ccccc1)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1;1.0;valid;;;;;318.0;;;1.0
753;O=C(CCc1ccc(F)cc1)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1;1.0;valid;;;;;5.0;CHEMBL116735;;1.0
754;O=C(CN(c1ccccc1)c1ccccc1)N1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1;0.0;valid;;;;;625.0;CHEMBL605780;;0.0
755;O=C(CN(c1ccccc1)c1ccccc1)N1CCN(C(c2ccccc2)c2ccc(Cl)cc2Cl)CC1;0.0;valid;;;;;616.0;CHEMBL599822;;0.0
756;O=C(CN(c1ccccc1)c1ccccc1)N1CCN(C(c2ccccc2)c2cccc(Cl)c2)CC1;0.0;valid;;;;;623.0;CHEMBL598793;;0.0
757;O=C(CN(c1ccccc1)c1ccccc1)N1CCN(C(c2ccccc2)c2cccc(Cl)c2Cl)CC1;0.0;valid;;;;;618.0;CHEMBL599821;;0.0
758;O=C(CN(c1ccccc1)c1ccccc1)N1CCN(C(c2ccccc2)c2ccccc2)CC1;0.0;valid;;;;;624.0;CHEMBL597148;;0.0
759;O=C(CN(c1ccccc1)c1ccccc1)N1CCN(C(c2ccccc2)c2ccccc2Cl)CC1;0.0;valid;;;;;629.0;CHEMBL598792;;0.0
760;O=C(CN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1)N(c1ccccc1)c1ccccc1;1.0;valid;;;;;256.0;CHEMBL598598;;1.0
761;O=C(CN1CCN(C(c2ccccc2)c2ccc(Cl)cc2Cl)CC1)N(c1ccccc1)c1ccccc1;1.0;valid;;;;;352.0;;;1.0
762;O=C(CN1CCN(C(c2ccccc2)c2cccc(Cl)c2)CC1)N(c1ccccc1)c1ccccc1;1.0;valid;;;;;258.0;CHEMBL598392;;1.0
763;O=C(CN1CCN(C(c2ccccc2)c2cccc(Cl)c2Cl)CC1)N(c1ccccc1)c1ccccc1;1.0;valid;;;;;356.0;;;1.0
764;O=C(CN1CCN(C(c2ccccc2)c2ccccc2)CC1)N(c1ccccc1)c1ccccc1;1.0;valid;;;;;247.0;CHEMBL599408;;1.0
765;O=C(CN1CCN(C(c2ccccc2)c2ccccc2Cl)CC1)N(c1ccccc1)c1ccccc1;1.0;valid;;;;;362.0;;;1.0
766;O=C(Cn1ccccc1=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1;0.0;valid;;;;;164.0;CHEMBL3764592;;0.0
767;O=C(Cn1cccnc1=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1;0.0;valid;;;;;114.0;CHEMBL3763594;;0.0
768;O=C(Cn1cnccc1=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1;0.0;valid;;;;;502.0;;;0.0
769;O=C(Cn1ncccc1=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1;0.0;valid;;;;;134.0;CHEMBL3764088;;0.0
770;O=C(NC(c1ccccc1)c1ccccc1)N1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1;0.0;valid;;;;;621.0;CHEMBL597757;;0.0
771;O=C(NC(c1ccccc1)c1ccccc1)N1CCN(C(c2ccccc2)c2ccc(Cl)cc2Cl)CC1;1.0;valid;;;;;251.0;CHEMBL596942;;1.0
772;O=C(NC(c1ccccc1)c1ccccc1)N1CCN(C(c2ccccc2)c2cccc(Cl)c2)CC1;0.0;valid;;;;;252.0;CHEMBL597756;;0.0
773;O=C(NC(c1ccccc1)c1ccccc1)N1CCN(C(c2ccccc2)c2cccc(Cl)c2Cl)CC1;0.0;valid;;;;;628.0;CHEMBL597957;;0.0
774;O=C(NC(c1ccccc1)c1ccccc1)N1CCN(C(c2ccccc2)c2ccccc2)CC1;1.0;valid;;;;;347.0;;;1.0
775;O=C(NC(c1ccccc1)c1ccccc1)N1CCN(C(c2ccccc2)c2ccccc2Cl)CC1;1.0;valid;;;;;346.0;;;1.0
776;O=C(NC1CC1c1ccccc1)N1CCC(c2nc(-c3ccccn3)no2)CC1;0.0;valid;;;;;121.0;CHEMBL552382;;0.0
777;O=C(NC1CC1c1ccccc1)N1CCC(c2nc(-c3ccncc3)no2)CC1;0.0;valid;;;;;103.0;CHEMBL556487;;0.0
778;O=C(NC1CC1c1ccccc1)N1CCC(c2nc(-c3cnccn3)no2)CC1;0.0;valid;;;;;470.0;;;0.0
779;O=C(NC1CC1c1ccccc1)N1CCC(c2nc(-c3ncccn3)no2)CC1;0.0;valid;;;;;469.0;;;0.0
780;O=C(NC1CC1c1ccccc1)N1CCC(c2ncon2)CC1;0.0;valid;;;;;464.0;;;0.0
781;O=C(NC1CC1c1ccccc1)N1CCC(c2nnco2)CC1;0.0;valid;;;;;146.0;CHEMBL561379;;0.0
782;O=C(NC1CC1c1ccccc1)N1CCC(n2cccn2)CC1;0.0;valid;;;;;468.0;;;0.0
783;O=C(NC1CC1c1ccccc1)N1CCC(n2ccnn2)CC1;0.0;valid;;;;;106.0;CHEMBL564975;;0.0
784;O=C(NC1CC1c1ccccc1)N1CCC(n2cncn2)CC1;0.0;valid;;;;;471.0;;;0.0
785;O=C(NC1CCN(Cc2ccc3c(c2)OCO3)CC1)c1cc(=O)c2ccc(F)cc2o1;0.0;valid;;;;;662.0;CHEMBL214021;;0.0
786;O=C(NC1CCN(Cc2ccc3ccc(=O)oc3c2)CC1)c1cc(=O)c2ccc(F)cc2o1;1.0;valid;;;;;699.0;CHEMBL386281;;1.0
787;O=C(NC1CCc2ccccc2C1)N1CCC(c2nc(-c3ccccn3)no2)CC1;0.0;valid;;;;;143.0;CHEMBL550242;;0.0
788;O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F;0.0;valid;;;;;87.0;CHEMBL652;;0.0
789;O=C(NC[C@H]1[C@@H]2CN(C(=O)OCc3cc(C(F)(F)F)cc(C(F)(F)F)c3)C[C@H]12)c1ccc2[nH]nnc2c1;1.0;valid;;;;;749.0;CHEMBL4165749;;1.0
790;O=C(NCc1ncc(C(F)(F)F)cc1Cl)c1ccc2c(c1)C1(CCS(=O)(=O)CC1)[C@H](C1CC1)N2S(=O)(=O)c1ccc(F)cc1;0.0;valid;;;;;600.0;CHEMBL4537788;;0.0
791;O=C(N[C@@H]1C[C@H]1c1ccccc1)N1CCC(c2nc(-c3ccccn3)no2)CC1;0.0;valid;;;;;465.0;;;0.0
792;O=C(N[C@H]1CN2CCC1CC2)c1cc2ccoc2cn1;0.0;valid;;;;;668.0;CHEMBL214268;;0.0
