feature;importance;normalized_importance;cumulative_importance
X3vA;1.3;0.0006586280271557402;0.9571385145404807
AATSC3d;1.3;0.0006586280271557402;0.9577971425676365
AATSC2v;1.3;0.0006586280271557402;0.9584557705947923
BELc-1;1.3;0.0006586280271557402;0.959114398621948
AATSC0d;1.3;0.0006586280271557402;0.9597730266491038
AATS0d;1.3;0.0006586280271557402;0.9604316546762596
AATSC8Z;1.2999999999999998;0.0006586280271557401;0.9610902827034153
AATSC5p;1.2000000000000002;0.0006079643327591448;0.9616982470361745
AATS3s;1.2000000000000002;0.0006079643327591448;0.9623062113689336
AATSC2i;1.2000000000000002;0.0006079643327591448;0.9629141757016927
MATS6Z;1.2;0.0006079643327591447;0.9635221400344518
C-002;1.2;0.0006079643327591447;0.9641301043672109
ATSC8c;1.2;0.0006079643327591447;0.96473806869997
GATS6p;1.2;0.0006079643327591447;0.9653460330327291
C-025;1.1;0.0005573006383625494;0.9659033336710917
AATS0dv;1.1;0.0005573006383625494;0.9664606343094543
MATS5p;1.1;0.0005573006383625494;0.9670179349478168
AATSC4i;1.1;0.0005573006383625494;0.9675752355861794
AATSC5v;1.1;0.0005573006383625494;0.968132536224542
AATSC8s;1.1;0.0005573006383625494;0.9686898368629046
nByciclic;1.1;0.0005573006383625494;0.9692471375012671
X0A;1.1;0.0005573006383625494;0.9698044381396297
AATSC6Z;1.0999999999999999;0.0005573006383625493;0.9703617387779923
MATS3p;1.0000000000000002;0.0005066369439659541;0.9708683757219582
AATSC4c;1.0000000000000002;0.0005066369439659541;0.9713750126659241
N-073;1.0;0.000506636943965954;0.97188164960989
NssssC;1.0;0.000506636943965954;0.9723882865538559
MATS7s;1.0;0.000506636943965954;0.9728949234978218
PEOE_VSA3;1.0;0.000506636943965954;0.9734015604417877
AATSC6s;1.0;0.000506636943965954;0.9739081973857536
BELi0;1.0;0.000506636943965954;0.9744148343297195
C-026;1.0;0.000506636943965954;0.9749214712736854
AATS3Z;1.0;0.000506636943965954;0.9754281082176514
BELdv-1;1.0;0.000506636943965954;0.9759347451616173
BELdv0;1.0;0.000506636943965954;0.9764413821055832
