SMILES	GATS2Z	ATSC0c	SLogP_VSA2	F02(O-O)	GATS2v	GATS1se	ATSC1se	ATSC7c	GATS2se	ATSC1dv	MINssCH2	VSA_EState2	AATS4s	EState_VSA5	ZMIC1	observed	predicted
c1ccc2c(c1)OCC(C1=NCCN1)O2	0.71882	-0.22574	-0.38889	-0.5653	0.12637	0.54648	0.25801	0.16306	1.52538	-0.52071	0.44396	-0.86015	-0.32553	-0.921	-0.89633	1	1
NS(=O)(=O)c1cc(C(=O)O)cc(N2CCCC2)c1Oc1ccccc1	0.1495	0.27272	-0.35668	0.75254	0.13824	-0.68673	0.42092	-1.97012	-0.69307	-0.7623	0.77508	-0.33976	0.54944	-0.48446	0.02725	1	1
CC1CN(C2CCC(C#N)(c3ccc(F)cc3)CC2)CCC1(C(=O)O)c1ccccc1	0.03439	-0.38007	-0.27085	0.09362	0.2975	-1.05252	0.33389	0.41623	-0.92211	0.37472	0.56253	-0.23039	-0.38577	-0.04792	0.75862	1	1
CC(=O)OC1CC2CCC3C(CCC4(C)C3CC([N+]3(C)CCCCC3)C4OC(C)=O)C2(C)CC1N1CCCCC1	0.91283	0.19525	1.21626	0.75254	0.73482	-0.42071	0.87827	-0.02197	0.006	1.55509	1.47968	0.52274	-1.27497	5.5655	1.91844	0	0
CC12CCC3c4ccc(O)cc4CCC3C1CCC2O	0.49222	-0.64858	-0.9098	-0.5653	0.69448	0.71095	0.20822	0.22084	-0.66614	-0.38502	1.38803	-1.12022	-1.06906	1.26584	-0.44851	0	0
CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1	0.88087	-0.59717	-0.28309	-0.5653	0.38957	0.94712	0.33034	0.32757	0.46053	0.34873	0.93408	-0.97086	-0.79347	-0.52065	2.1363	0	0
CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1	0.49069	0.16431	0.09354	0.09362	0.46086	0.35121	-0.01735	-0.10444	-0.42518	0.34613	0.69259	-0.28518	-0.40263	-0.921	2.05128	1	1
CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C	0.18833	-1.1843	-1.07134	-0.5653	0.41156	-1.82002	0.566	0.04226	-1.06613	0.30414	0.86614	0.32058	-1.12623	1.32823	-0.11652	0	0
C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl	-1.82908	-0.06975	-0.66671	0.09362	-1.30808	-0.45715	-0.02419	0.45767	-0.25957	-0.17072	-1.7357	0.22151	0.37965	-0.04792	-0.61962	1	1
Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1	-0.559	0.15776	-0.05962	0.09362	-0.37709	-0.73425	-0.05751	-0.26641	-0.5188	0.83529	0.75574	0.4508	0.52152	-0.47507	-0.51085	1	1
CCN(CC)CCOC(=O)c1ccc(N)cc1	0.65615	-0.42013	-0.20273	0.09362	0.18152	0.19163	0.35738	-0.48263	0.39976	-0.06094	0.22119	-0.28969	-0.44254	-0.921	-0.73866	0	1
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1	-1.50992	-0.90359	-1.13988	-0.5653	-1.36226	-0.82111	0.30802	0.42089	0.76158	-0.85649	0.02959	-0.87622	-0.74738	-0.921	1.09	0	0
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N(CC(=O)O)C1Cc2ccccc2C1	0.28602	0.55057	0.54602	0.75254	0.74324	-0.4632	0.13787	-0.09267	-0.62642	0.53942	-1.41035	1.21519	-0.35731	-0.5684	0.89116	1	0
CS(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(C(N)=O)CC1)c1ccccc1S2	0.57094	-0.43353	0.29201	0.09362	-0.15039	-1.36658	0.94356	0.00509	-0.30815	-0.43252	0.99238	-0.00417	-0.58929	-0.11855	0.54569	0	0
CCN(CC)C(=O)C1(c2ccccc2)CC1CN	0.77608	-0.89924	-0.42951	-0.5653	0.4199	-0.12569	0.43711	-0.05888	-0.16762	-0.02809	0.5555	-0.24096	-0.26768	-0.921	-0.562	1	1
COC1OC2OC3(C)CCC4C(C)CCC(C1C)C24OO3	-0.02443	-0.65478	-0.40786	1.41146	0.12179	-0.66827	1.90064	0.03388	0.38247	1.14917	1.09536	-0.41196	-0.80202	-0.45895	-0.00902	1	1
NN=c1cc2c(n[nH]1)CCN(C(=O)c1ccccc1)C2	0.00184	-0.55812	-0.52786	-0.5653	-0.1456	-0.54998	0.74293	-0.00052	-0.14596	-0.32796	0.4529	-0.26595	0.045	-0.921	-0.53957	1	1
CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21	-1.35697	-0.97255	-0.60736	-0.5653	-1.30807	-1.27416	0.5145	0.15149	-0.23006	-0.30279	-0.34177	-0.0321	-0.12718	-0.921	-0.0573	1	1
CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1	-0.56296	0.37926	0.59072	0.09362	-1.41685	-0.98638	-0.36807	1.62321	-0.13035	0.43982	-2.45964	0.50696	1.43753	-0.921	-0.16178	1	1
Nc1nc(=S)c2[nH]cnc2[nH]1	-2.12533	-0.55289	-0.78674	-0.5653	-1.53547	3.70387	-0.56826	0.40348	-0.75536	-1.02729	0.33526	-0.31587	0.15393	-0.46568	-1.18585	0	1
CN(C)CCCOC1(Cc2ccccc2)CCCCCC1	2.01138	-1.09827	-0.18105	-0.5653	0.91513	0.64609	0.76585	0.07448	2.49194	-0.35879	1.18582	-0.98598	-1.29749	2.25163	0.16608	1	1
OCCN1CC(O)C(O)C(O)C1CO	1.36765	0.2056	1.29276	-0.5653	2.03897	1.75571	-1.3943	-0.79535	0.68545	-1.57823	-1.282	-1.02673	0.30164	-0.921	-0.34763	1	0
CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1	-0.97067	-0.80012	-0.54483	-0.5653	-1.00808	-1.02158	0.79988	0.42785	-0.21846	0.61541	0.58993	-0.06061	0.38717	-0.47507	-0.54076	1	1
Nc1c2c(nc3ccccc13)CCCC2	0.03388	-1.11178	-1.29518	-0.5653	0.24819	1.41226	0.41902	0.23889	-0.41767	-0.31535	1.58161	-0.83832	-0.56409	0.81318	-0.97364	0	0
CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1	0.17641	-1.13774	-0.41662	-0.5653	-1.03274	-1.20148	0.62114	-0.04473	0.39115	-0.14685	0.43894	-0.1651	-0.74688	1.08214	-0.32003	1	1
CC12CCC3=C4CCC(=O)C=C4CCC3C1CCC2(O)CC#N	-0.07132	-0.97156	-0.90389	-0.5653	0.36948	-0.76488	0.36537	0.17049	-0.88832	0.11959	-0.10421	-0.4176	-0.78543	-0.11891	-0.42906	1	1
CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21	-0.63235	-1.14758	-0.37363	-0.5653	-0.8297	-0.31236	0.69092	0.28294	1.3099	0.03313	1.43607	-0.83871	-1.1076	0.69824	0.06361	1	1
CC1CC2C(C(O)CC3(C)C2CCC3(O)C(=O)CO)C2(C)C=CC(=O)C=C12	-0.34707	-0.16201	0.07228	-0.5653	0.13094	-0.18936	-0.17414	1.2374	-0.56856	0.25809	-2.01155	0.34244	-0.52322	-0.921	-0.02712	1	1
C=CCN1CC(C(=O)N(CCCN(C)C)C(=O)NCC)CC2c3cccc4[nH]cc(c34)CC21	0.63643	-0.1006	1.40816	-0.5653	-0.16222	-0.18725	0.49681	0.0273	0.03749	1.00658	0.25269	1.03548	-0.53204	0.6199	0.03057	1	0
CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1	0.33587	-0.29716	0.89823	-0.5653	-0.04403	-0.94322	1.52905	-0.15731	0.29479	1.55023	0.26816	0.64144	-0.50824	-0.24719	0.31012	0	0
CC1(C)SC2C(NC(=O)C(N=[N+]=[N-])c3ccccc3)C(=O)N2C1C(=O)O	0.31778	0.2083	0.23539	0.09362	0.00062	-0.8304	0.37471	-0.79573	-1.03116	-0.04723	0.19602	1.3121	0.43273	0.278	-0.14202	1	1
C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12	0.83858	-0.47349	-0.06259	-0.5653	-0.07351	0.51942	0.42255	0.09453	1.16043	-0.10831	1.43546	-0.70856	-0.72908	-0.45895	-0.62526	1	1
CCNC(C)Cc1cccc(C(F)(F)F)c1	-0.83379	-0.95465	-1.03666	-0.5653	0.51258	-1.55085	0.3456	0.7919	-1.40799	-0.02701	0.60384	-1.12022	-0.02018	-0.04792	-0.56842	1	1
OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1	1.00797	1.14682	2.58691	-0.5653	0.62138	1.1799	-0.64233	-1.1705	0.54653	1.14669	-0.79738	0.54714	-0.60317	0.0031	1.83448	1	1
CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1	1.23388	-0.79582	0.0992	0.09362	-0.91128	-1.29849	1.12493	0.96074	-0.06505	-0.82596	-0.61586	-0.79817	-0.57956	-0.01349	-0.62074	0	0
O=c1[nH]cc(F)c(=O)[nH]1	-1.45923	-0.60009	-1.1257	-0.5653	1.03252	-0.00686	-0.60277	0.1418	-0.58947	-1.22167	-0.03373	0.3206	6.33438	-0.921	-1.31319	0	1
NC(=O)C1CCCN1C(=O)C(Cc1c[nH]cn1)NC(=O)C1CCC(=O)N1	-0.09119	0.62674	0.68331	-0.5653	1.25866	-0.29013	-0.5631	-2.29858	-0.76281	0.04545	-0.27755	2.28194	0.44844	-0.11308	0.09581	0	0
COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1	-0.48572	0.30587	-0.10269	0.09362	0.38411	-1.14288	0.72582	-0.10243	-0.67989	-0.47065	0.04645	0.35139	0.55076	0.90025	0.6071	1	1
O=c1[nH]cnc2[nH]ncc12	-0.60244	-0.79215	-0.77894	-0.5653	-0.94429	0.22054	0.00112	0.1418	-0.18544	-1.16775	-0.20431	-0.09106	2.68286	-0.01975	-1.58512	1	1
C#CC1(O)CCC2C3CCC4=CCCCC4C3C(=C)CC21CC	0.79766	-1.11844	-1.10055	-0.5653	0.67008	0.78649	0.44397	0.28511	-0.35764	-0.05687	0.96064	-1.12022	-0.99471	1.79028	-0.16026	0	0
O=C(O)c1ccccc1O	-1.09759	-0.21177	-0.91438	0.09362	0.73669	0.65417	-0.29335	0.19774	-1.05627	-1.24863	-0.09608	-0.50429	3.55623	-0.04792	-1.10844	1	1
CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1	-0.90966	-0.53885	-0.25159	0.09362	-0.60872	-0.82408	0.5593	-0.01429	-0.42921	0.55593	0.20056	-0.0054	-0.49098	1.08214	-0.01575	1	1
CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2	0.09765	0.12267	0.45168	0.09362	-0.49837	-0.21122	0.23397	-0.39992	0.36248	0.44829	-0.03153	0.75426	-0.27977	-0.921	0.47857	1	0
CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1	-1.02196	-1.08032	-0.9626	-0.5653	-1.83184	-1.1642	0.95446	0.18956	-0.26583	0.70469	0.50274	-0.88372	-0.33711	-0.46568	-0.30429	1	1
CCOC(=O)OC1(C(=O)OCCl)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C	-0.50013	0.81698	0.1469	2.07038	-0.06961	-0.57806	0.0818	1.0544	-0.72523	1.34025	-1.36258	1.13145	-0.40698	-0.921	0.2755	0	0
CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1	-0.07165	-0.65645	-0.75078	0.09362	0.52374	-1.6355	1.01977	-0.33975	-1.36183	-1.01498	0.30802	-0.4327	1.1738	-0.04792	-0.7041	1	1
CC1C(=O)OC2C(O)C34C5CC(C(C)(C)C)C36C(OC(=O)C6O)OC4(C(=O)O5)C12O	-1.60432	1.67888	1.0903	2.07038	-1.12441	0.09367	-1.20014	1.04544	-0.37192	1.25461	-0.17217	1.17481	0.4833	-0.42276	0.48729	1	1
CC1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3(F)C(O)CC21C	-0.57993	-0.5989	-0.32992	-0.5653	0.15602	-0.77735	0.09286	0.90736	-0.60807	0.46609	-0.02681	-0.41013	-0.5084	-0.921	-0.22021	1	1
CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21	-1.2255	-0.57123	-0.43994	0.09362	-1.05357	-2.17794	1.61765	-0.31421	-0.72293	-0.03262	-0.94629	0.56725	1.04246	1.6143	-0.14953	1	1
Cc1cc(NC(O)=C2C(=O)c3ccccc3S(=O)(=O)N2C)no1	-1.26864	0.14438	-0.24671	0.09362	-1.51967	-0.95253	0.84527	-0.114	-0.61598	-0.52413	0.1975	-0.37307	1.69219	1.33232	-0.50843	1	1
Nc1nc(Cl)nc2c1ncn2C1CC(O)C(CO)O1	-1.36959	0.19935	0.18616	-0.5653	-0.54583	1.41493	-1.39248	-0.59982	0.41925	-0.663	-1.14579	-0.40047	0.47644	-0.46568	-0.78531	1	1
CC(C)CC(CN)CC(=O)O	0.53789	-0.60378	-0.86548	0.09362	2.17004	0.43092	0.10598	0.05802	-1.3349	-0.84478	-0.22496	-0.50232	-0.92471	-0.921	-1.41426	1	1
CS(=O)(=O)OCC(O)C(O)COS(C)(=O)=O	1.50093	-0.1678	0.74503	3.38822	0.77501	-0.46566	0.43444	0.20697	0.03051	-2.00891	-2.01506	-1.12022	0.68781	-0.921	0.01034	1	1
CCCCC(F)(F)C1(O)CCC2C(CC(=O)C2CCCCCCC(=O)O)O1	-0.13465	0.22433	-0.11198	0.75254	2.08307	-0.82879	-0.10535	0.26821	-0.88282	0.64014	-1.48023	0.25105	-0.15496	-0.921	0.67513	0	0
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21	-0.51852	0.159	-0.04252	0.09362	-0.72694	-0.60905	-0.18998	0.00619	-0.38833	0.37277	0.36057	0.40646	0.79917	-0.47507	-0.38291	1	1
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2	-1.09372	-0.08311	-0.10508	0.09362	-1.88004	-0.85955	0.09514	0.56403	-0.16198	0.61826	-0.26427	0.67251	0.85749	1.19654	-0.84998	0	1
Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C	-0.9354	-0.50104	-0.76788	0.09362	-1.10946	-1.3503	0.66933	-1.27439	-0.94062	-0.57069	0.10104	-0.26233	0.39508	-0.04792	-0.20423	1	1
O=C1c2ccccc2C(=O)C1c1ccccc1	-0.29216	-1.11427	-1.07134	-0.5653	0.09669	-2.0804	0.55171	-0.01994	-0.84403	-0.84349	-0.89429	0.34272	1.20565	-0.921	0.09608	1	1
O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O	-1.25326	-0.58923	-0.68414	-0.5653	-0.22479	-0.24618	-0.02355	0.29037	-0.51968	-0.97801	-0.89429	-0.16895	0.13901	-0.921	-0.06566	1	1
CC(C)C(=O)OCC(=O)C12OC(C3CCCCC3)OC1CC1C3CCC4=CC(=O)C=CC4(C)C3C(O)CC12C	0.03438	0.34798	0.34943	0.75254	0.41022	-0.61378	0.33959	1.62697	-0.21152	1.70214	-1.32806	1.20492	-0.59547	-0.45895	1.08873	0	0
COCc1c(C(C)C)nc(C(C)C)c(C=CC(O)CC(O)CC(=O)O)c1-c1ccc(F)cc1	-0.12932	0.371	0.08563	0.09362	-0.02486	-0.10689	-0.28736	-1.49371	-0.12585	0.93038	-1.53595	-0.17468	-0.02988	0.38932	0.17257	1	1
NC(=O)OCC(COC(N)=O)c1ccccc1	0.07097	0.35888	-0.60093	0.75254	0.82366	0.35824	-0.41216	-2.02354	-0.7229	-0.66595	-0.56949	0.14513	-0.07423	-0.921	-0.42518	1	1
CCC(OC(C)=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1	0.48563	-0.67908	-0.20273	0.09362	-0.25721	-0.43009	0.69338	-0.33338	0.3072	0.61243	0.89914	-0.27195	-0.86937	0.37794	0.64392	1	0
CC1OC1P(=O)(O)O	1.78445	-0.53772	-0.72554	1.41146	1.61179	2.00275	-1.584	0.1418	-0.51214	-1.77791	-0.92256	-0.12218	0.54493	-0.921	-1.41	1	1
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1	-0.50681	-0.65016	-1.17841	0.09362	-0.13088	-1.12977	0.58396	-0.29956	-0.69886	-1.75372	0.22538	-1.09393	0.74748	0.82516	0.13498	1	1
COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C	-0.98085	3.03982	1.41837	0.75254	-0.81085	0.2659	-1.07044	-0.68201	-0.0062	3.97537	-0.75646	1.61474	0.1857	1.9732	1.50684	0	0
NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O	0.03273	-0.50571	-0.51805	0.75254	-0.69048	-1.05192	0.26124	-1.39648	-0.52814	-2.40998	-0.28841	-1.23178	1.17651	-0.921	0.34053	1	1
CCOC(=O)C1(c2ccccc2)CCN(C)CC1	0.71089	-0.73397	-0.18563	0.09362	-0.25688	-0.50274	0.63074	-0.32461	0.35295	-0.03238	0.2746	-0.24085	-0.43563	-0.921	-0.62814	1	1
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O	-0.26499	-0.20976	0.0434	-0.5653	0.08731	-0.90195	0.80418	0.00208	-0.31054	1.25515	0.64982	0.07284	-0.25842	-0.04792	-0.12575	0	1
CCCCCN(CCCOC)C(=O)C(CCC(=O)O)NC(=O)c1ccc(Cl)c(Cl)c1	-0.95379	0.38445	0.59732	0.09362	0.32805	-0.53041	-0.05179	0.68095	-0.28189	0.42388	-1.124	1.19476	-0.27792	0.38862	0.2879	1	1
CN(C)C1C(O)=C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4C(O)C3CC12	-1.81987	1.9393	1.0396	-0.5653	-1.43301	0.52956	-2.02935	-2.65398	-0.39346	-0.00543	-1.12404	1.26342	1.60281	0.88245	-0.10568	1	1
Cn1c(=O)c2c(ncn2CCCNCC(O)c2cc(O)cc(O)c2)n(C)c1=O	-0.43109	1.19649	0.13677	-0.5653	-0.90498	0.68819	-1.03582	1.06349	-0.2344	0.48693	-0.14968	0.58968	0.70084	1.67975	-0.22433	1	1
CCC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1	-0.49591	-0.3568	-0.88716	0.09362	-0.07378	-0.71917	0.26326	1.22398	-1.19421	-0.08935	0.47216	0.40067	0.27923	-0.921	-0.01968	1	1
O=S(=O)(O)CCS	2.23944	-1.07639	-0.63235	1.41146	2.17463	-1.09857	0.68009	0.1418	-1.1987	-1.80326	-1.18644	-1.12022	1.25817	-0.921	-1.30283	1	1
CC(C)c1nc(CN(C)C(=O)NC(C(=O)NC(Cc2ccccc2)CC(O)C(Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1	0.30728	1.26563	0.89129	0.09362	0.293	-0.08278	-0.08479	0.87725	-0.45931	1.23104	-0.50269	1.93954	-0.40807	0.24741	1.61844	1	0
Cc1nc2c([nH]1)-c1ccccc1N(C(=O)c1ccc(NC(=O)c3ccccc3-c3ccccc3)cc1)CC2	-0.32775	-0.25081	-0.50141	-0.5653	-0.12224	-0.63362	0.34471	-0.92764	-0.72988	0.55887	0.44204	1.07529	-0.00235	-0.921	2.54516	1	1
CNCC(O)c1cccc(O)c1	0.84336	-0.48792	-0.65516	-0.5653	0.53481	1.52559	-0.10679	0.0439	0.33834	-1.04912	0.3601	-1.12022	-0.27723	-0.921	-1.22159	1	1
CCCCc1ncc(C=C(Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)O)cc1	0.00373	0.39883	-0.38662	0.75254	0.16929	-0.1688	-0.04911	0.25014	-1.15695	0.18055	0.08928	0.58766	-0.17906	-0.1052	0.19359	0	0
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2	0.87531	-0.25798	-0.17274	-0.5653	-0.25293	-0.34943	0.6615	0.21603	1.13802	0.38047	1.05967	-0.19159	-0.86299	0.40345	0.29832	1	0
Cc1ncsc1CCCl	0.62008	-1.42486	-1.09523	-0.5653	-0.57092	-1.28521	0.54079	0.1418	0.43418	-0.84717	0.78471	-0.79578	-1.16302	-0.57004	-1.42097	0	0
CC(=O)CC(c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O	-1.28043	0.16589	-0.92694	0.75254	0.01298	-1.47938	1.33996	-2.13848	-0.97416	0.01027	-0.73594	0.95136	1.08074	1.3234	0.14027	1	1
CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1	0.91948	-0.30945	-0.48111	0.09362	-0.40721	0.2396	0.12382	0.05644	-0.7204	0.14791	1.57924	0.05322	-0.05238	-0.05709	-0.94049	0	0
O=C(O)CCNC(=O)c1ccc(NN=C2C=CC(=O)C(C(=O)O)=C2)cc1	-0.7544	0.90816	0.10291	0.75254	0.72999	-0.16563	-0.58032	-0.89994	-0.92858	-0.56161	-0.97041	1.55325	1.80089	0.38932	0.23519	0	0
O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1	-0.03362	-0.49478	-0.10894	-0.5653	0.32187	-1.18929	0.33686	0.08892	-0.62819	0.23417	0.26924	0.65998	-0.29056	0.82516	0.22734	1	1
CCc1[nH]c(=O)[nH]c1C(=O)c1ccncc1	-0.88194	-0.57655	-0.75957	-0.5653	-0.05379	-0.54098	0.10338	0.03812	-0.95029	-0.27674	0.58993	0.80642	0.69949	-0.921	-1.13222	1	1
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1	-0.64868	2.32969	1.4849	0.09362	-0.64238	0.55217	-2.10633	-0.05967	0.28493	0.5575	-2.72066	1.26499	1.1248	0.90025	0.46457	0	0
NCC(O)c1ccc(O)c(O)c1	-0.09042	0.11551	-0.72117	-0.5653	1.02035	1.93782	-0.82767	-0.30696	-0.08006	-1.22753	-0.46092	-1.12022	0.36505	0.38862	-1.18392	0	0
CC(N)Cc1ccccc1	1.33979	-1.32782	-1.25921	-0.5653	1.21395	3.27278	0.41617	0.13811	0.19841	-1.01888	1.34755	-1.12022	-1.20487	-0.52065	-1.15516	1	1
C#CC1(O)CCC2C3CCC4=CCCCC4C3CCC21C	0.90798	-1.15037	-1.10055	-0.5653	0.84904	0.75892	0.44265	0.17861	-0.39666	-0.22583	1.03637	-1.12022	-1.09402	1.85128	-0.15226	0	0
CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1	0.42416	0.09449	-0.48849	-0.5653	0.97936	0.7637	-0.28804	-0.25404	-0.42532	-0.49076	0.09566	-0.44512	-0.1697	0.35243	-0.09502	0	0
CCN(CC)CC(=O)Nc1c(C)cccc1C	0.25051	-0.96351	-0.42951	-0.5653	-0.2296	-0.23633	0.55796	0.06231	0.01836	0.16296	0.29794	-0.28037	-0.75006	-0.921	-0.85453	1	1
CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O	-1.35483	0.18682	-0.47414	0.09362	-0.19056	-0.38591	0.00758	0.72342	-0.59312	0.16271	0.35772	0.26338	0.02404	0.07548	0.11072	1	1
CCC(CO)NC(=O)C1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1	0.37581	-0.33753	0.34373	-0.5653	-0.21772	0.36432	0.15407	-0.14401	0.14015	0.12171	-0.67609	-0.01956	-0.5719	0.66834	-0.75457	1	0
CCC(C)C(=O)OC1CC(O)C=C2C=CC(C)C(CCC(O)CC(O)CC(=O)O)C21	0.40881	0.85243	0.46615	0.75254	1.68586	0.27933	-0.52211	0.07029	-0.59818	0.11306	-1.43249	0.26808	-0.16769	-0.921	0.38129	0	0
CC(C)NCC(O)COc1cccc2c1N(C(=O)c1cccnc1)CCC2	0.56883	-0.04407	0.16212	-0.5653	0.29814	0.2463	0.19868	0.18497	0.55295	0.40192	-0.28895	0.0096	-0.38616	-0.921	-0.40372	1	1
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=NOCOCCOC)C(C)C(O)C1(C)O	0.46786	2.94965	4.47568	2.07038	0.14476	0.55805	-0.47224	0.13135	0.93687	3.41131	-1.10727	0.18794	-0.34237	0.08886	3.35325	1	1
O=c1ccc2ccccc2o1	-0.62168	-0.97097	-1.46466	0.09362	0.27417	-0.86193	0.47299	0.10861	-0.71686	-0.89694	0.84401	-0.47698	0.22894	-0.48446	-0.91043	0	1
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(=O)N(C)CC1C(=O)O	-0.24063	0.89025	1.15738	0.75254	0.22828	-0.37979	-0.17902	-1.86367	-0.69608	0.8702	-0.8059	1.92669	0.59543	0.437	0.14066	0	0
CNCCC=C1c2ccccc2CCc2ccccc21	1.18167	-1.29488	-1.00245	-0.5653	0.04419	1.73778	0.55331	0.20686	2.04897	-0.3454	1.44681	-1.12022	-0.96997	1.08145	0.16982	1	1
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1Cc2cc(OC)c(OC)cc2CC1C(=O)O	0.09206	1.43176	0.807	0.75254	-0.19549	-0.13591	-0.08288	-0.60138	0.13986	1.27697	-0.42976	1.25483	-0.05757	0.45485	0.85143	0	0
CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1	-1.65662	-0.45474	-0.84655	0.09362	-0.9254	-0.50321	0.43448	-0.14671	0.20796	0.25571	0.05374	-0.4262	0.04355	-0.921	-0.61311	1	1
CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C	1.60505	-0.50553	-0.29497	0.75254	0.37298	-2.51924	2.08937	0.8947	-0.78934	-0.1693	-0.86344	-0.28926	1.04718	-0.59235	-1.0095	1	1
CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1	0.15443	0.33239	-0.57923	0.75254	0.48317	-0.56441	0.36324	-1.64559	-0.79702	-0.58439	0.45598	-0.46308	0.5282	-0.48446	-0.03926	1	1
O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-]	-0.37047	-0.52283	-0.28886	5.36497	2.21002	-1.67746	2.47675	0.0414	-0.33248	-0.54336	-2.36617	1.31201	2.22495	-0.921	0.05052	0	0
CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1	0.92654	-0.31543	-0.02909	0.09362	0.73955	0.01847	0.4417	-0.04627	0.17345	0.34261	-0.6073	-0.21897	-0.34311	-0.921	0.06018	0	0
Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1	0.24038	-0.57497	-0.83946	0.09362	0.10209	-0.98235	0.54704	-1.27715	-0.94241	-1.64792	-0.02128	-0.65972	1.50472	1.71702	-0.50348	1	1
Cc1nnc(SCC2=C(C(=O)O)N3C(=O)C(NC(=O)Cn4cnnn4)C3SC2)s1	1.08662	0.44397	1.29367	0.09362	-0.15478	-0.5242	0.18501	-1.03716	-0.69292	0.40184	-0.89705	1.14976	0.32754	2.73242	-0.19687	0	0
