SMILES	Mor12u	C-005	C-019	ATSC6p	AATSC8Z	MATS1c	MATS1se	BELpe-1	R1s	Vu	TDB04v	Mor09m	Mor13m	JGI1	B02[O-O]	B09[C-C]
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C	-1.618	2	2	6.300688096451158	-0.2065848925457963	-0.4682511957317572	-0.07494716316586043	2.2	6.799	0.358	0.092	-3.494	-2.222	0.22222222222222218	1	1
C=CCCCCCCCCCCCC(CC(O)CO)OC(C)=O	-2.823	0	1	-0.7941015455007013	-0.07691700419507402	-0.5228709018226899	-0.04786596938959837	2.31	6.392	0.478	0.1	-1.448	-1.173	0.15909090909090912	1	1
O=S(=O)(Nc1ccc(CCNCC(O)c2cccnc2)cc1)c1ccc(C2=NC(c3ccc(C(F)(F)F)cc3)=CC2)cc1	-1.867	0	1	1.3176497836803907	-0.558395061728395	-0.5441406197391813	-0.002665535733658857	2.23	7.566	0.63	0.13	-3.428	-1.796	0.22340425531914895	1	1
CCCCCCCC(=O)OCCC(C)C	-1.861	0	1	-0.8332320635520027	0.01812979802271884	-0.5676485645354206	0.02175583280628	2.36	3.791	0.395	0.11	-0.747	-0.639	0.17857142857142855	1	1
NC(Cc1ccc(O)c(Cl)c1)C(=O)O	-0.921	0	1	-0.7735423955425341	-3.888888888888887	-0.6499521926473022	-0.21319269604896443	2.24	7.76	0.5	0.282	-0.638	-0.451	0.28571428571428564	1	0
COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1	-1.105	1	0	-2.394306275167558	0.2751459696912837	-0.38426006420235326	0.004371773498679975	2.24	6.826	0.639	0.156	-1.526	-0.823	0.2045454545454545	0	1
O=C(O)C(=O)C=Cc1ccccc1O	-0.077	0	1	-0.5312193521582322	-6.488193624557261	-0.5744775559206607	-0.1481115238484314	2.24	8.56	0.413	0.281	-1.086	-0.678	0.21428571428571425	1	0
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O	-1.709	0	0	2.599224702791753	-0.7311606813267945	-0.4712703882254635	-0.044921861048065295	2.23	5.236	0.447	0.27	-0.824	-1.082	0.21739130434782605	0	0
CC1(C)CC[C@]2(CO)CC[C@]3(C)C(=CCC4[C@@]5(C)CCC(O)C(C)(C)C5CC[C@]43C)C2C1	-2.196	0	0	-0.5952072958224319	0.12698412698412698	-0.42551858159536504	-0.05088895677713922	2.26	4.74	0.495	0.169	-0.951	-1.92	0.36111111111111105	0	1
O=C(O)C1CC(O)CN1C(=O)C1CCCN1	-1.148	0	2	-1.9713322739220003	-0.6927849264705882	-0.5947315125703773	-0.14185969680810515	2.37	7.223	0.53	0.216	-1.277	-0.996	0.20588235294117646	1	0
CC(C)=CCc1c(O)c(CC=C(C)C)c2oc3c(O)cccc3c(=O)c2c1O	-0.188	0	0	-5.3084729267378625	-0.9192432702725226	-0.4584254414525964	-0.09838343868517321	2.2	6.086	0.305	0.191	-1.15	-1.489	0.2	0	1
CN1CCCC1c1cccnc1	-1.452	1	0	0.7806747463525027	5.686390532544379	-0.12024246497953166	0.09664543905283036	2.27	4.481	0.364	0.242	-0.812	-0.454	0.11538461538461539	0	0
CC12CCC3C(CC=C4CC(O)CCC43C)C1CCC2=O	-1.957	0	0	3.9034508444868794	0.13725480236893167	-0.39353264027700974	-0.03698617065012737	2.27	4.701	0.5	0.236	-0.443	-1.443	0.27083333333333326	0	0
N=CN1c2c(nc(N)[nH]c2=O)NCC1CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1	-0.935	0	4	1.1302049270940735	0.22135468731914149	-0.6935072107603603	-0.21718964909825345	2.24	9.558	0.522	0.156	-1.688	-1.75	0.22222222222222224	1	1
CCCCCCCC(=O)OCCCC1C(=C(C)C)CCC2[C@@]1(C)CC[C@@]1(C)C(C(C)CCC=C(C)C)CC[C@]21C	-4.206	0	1	-3.388993377058932	0.0921215537360073	-0.4455405977132025	0.03221287462544254	2.26	4.098	0.387	0.099	-0.29	-2.354	0.23809523809523808	1	1
CCOC(=O)C(CCc1ccccc1)NC1CS[C@H](c2cccs2)CN(CC(=O)O)C1=O	-1.944	0	3	-2.7533490783782795	-0.4712426035502957	-0.5645210049762437	-0.057531740827711696	2.24	6.742	0.405	0.156	-0.752	-1.054	0.1764705882352941	1	1
C=C(C)C1CC[C@]2(C)CCC[C@](C)(O)C2C1	-1.163	0	0	5.101407054004143	2.439023526077098	-0.46532328453017896	-0.05433160744454882	2.28	4.432	0.432	0.225	0.005	-1.128	0.3529411764705882	0	0
CCC(C)C(NC(=O)C(N)Cc1ccc(O)cc1)C(=O)O	-2.267	0	2	-0.9175953398853884	1.7986732479410696	-0.6620449581697188	-0.1389460154755202	2.24	7.532	0.439	0.17	-0.737	-0.673	0.2619047619047619	1	1
CCCCc1nc(Cl)c(C=O)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1	-0.915	0	0	-2.8595557843343324	-1.189436141582207	-0.4141114255198007	0.1424756240376034	2.22	7.135	0.498	0.193	-2.736	-0.674	0.13636363636363638	0	1
O=C(O[C@@H]1C[C@@H]2C[C@@H]3C[C@H](C1)N2C[C@@H]3O)c1c[nH]c2ccccc12	-1.654	0	1	3.032370442862419	-0.8195191701807959	-0.45715945923840134	-0.06148515789681812	2.23	4.999	0.348	0.191	-1.932	-1.691	0.17857142857142855	1	1
CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1	-3.528	0	4	-0.8754748345674543	0.15895533719442084	-0.5963570493944897	-0.06745434793279609	2.22	6.232	0.411	0.092	-3.1	-3.032	0.22641509433962265	0	1
O=C(O)c1ccc[nH]1	-0.62	0	1	0.38715342909273365		-0.6737122915801746	-0.23164002822555768	2.3	8.341	0.347	0.262	-1.108	-0.161	0.1875	1	0
CC[C@H]1OC(=O)C(C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)CC(C)C(=O)C(C)[C@@H](O)[C@]1(C)O	-2.068	3	1	18.547689350631018	-0.15811667043766475	-0.4651130824166956	-0.06912408933440152	2.32	5.999	0.399	0.089	-2.586	-1.783	0.32075471698113206	1	1
CC(=O)SCC=C(C)C	-0.647	0	1	-1.3664902873739155	7.367346938775512	-0.45811081516859303	0.0056951019335286	2.28	4.409	0.359	0.215	0.287	0.012	0.3125	0	0
O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12	0.138	0	0	-0.5535037156100002	0.17973856209150357	-0.4485037655984079	-0.1761377072925596	2.21	8.332	0.384	0.315	-1.465	-1.063	0.20454545454545453	0	1
O=C1NC(=O)C(N2C(=O)c3ccccc3C2=O)CC1O	0.047	0	4	-1.9789317887419995	0.6088888888888889	-0.6218744917586949	-0.11583627935561222	2.24	8.384	0.574	0.324	-1.612	-1.199	0.1818181818181818	0	0
O[C@@H]1Cc2c(ccc3ccc4ccccc4c23)[C@@H](O)[C@@H]1O	-0.21	0	0	-4.316944226828246	-0.3018867924528302	-0.44086458893440034	-0.14226579769773517	2.18	7.601	0.441	0.298	-1.597	-1.251	0.14583333333333331	0	0
C[C@]12CCC3C4=C(CCC3C1CCC2=O)C(=O)C(=O)C=C4	-1.393	0	0	3.0665724151224225	-0.7070196311719217	-0.29044025788896805	7.157400683633928e-05	2.24	6.001	0.65	0.286	-0.644	-1.03	0.20833333333333331	0	0
O=NN(CCCl)C(=O)NCCCl	0.107	0	0	0.34145252598499976	1.1995464852607713	-0.8467198662182123	0.05893365812514447	2.43	7.73	0.572	0.25	0.67	-0.401	0.18181818181818182	0	0
C=CC=C	-0.027	0	0	0.0		-0.254813851540411	-0.16666666666666535	2.28	3.137	0.283	0.119	-0.158	-0.117	0.16666666666666666	0	0
CCCCCC(O)/C=C/C(O)C(O)C/C=C\C/C=C\CCCC(=O)O	-2.849	0	1	-0.3054631866192078	0.06086928035400188	-0.5917051880791289	-0.10680502095854418	2.29	6.888	0.502	0.098	-1.025	-1.399	0.16666666666666666	1	1
CCOc1ccc(NC(C)=O)cc1	-0.57	0	1	-0.9343599022840239	-3.2185122569737956	-0.5383713211414299	-0.040444845475364526	2.25	4.739	0.313	0.222	-1.248	-0.53	0.23076923076923078	0	1
Nc1nc2c(c(=O)[nH]1)N=C(C(O)C(O)COP(=O)(O)O)CN2	-0.637	0	1	1.1154994939684508	-2.479468599033816	-0.7814402566802151	-0.46755933222938323	2.13	9.326	0.528	0.213	-0.648	-0.44	0.3043478260869565	1	0
C[C@]12CCC3c4cc(O)c(O)cc4CCC3C1CCC2=O	-1.361	0	0	1.7988720448854127	0.10499729583558681	-0.510837358127975	-0.07857667487000485	2.23	6.092	0.505	0.263	-0.462	-1.339	0.22916666666666666	0	0
O=C(CCCN1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1	-2.274	0	0	2.369960735510344	-6.002233917685811	-0.382665114516012	-0.03583975479257902	2.24	5.804	0.539	0.175	-1.74	-1.624	0.2321428571428571	0	1
COc1ccc(NS(=O)(=O)C(F)(F)F)cc1C[C@H]1COc2ccc(OCc3nc4cc(F)c(F)cc4s3)cc2[C@H]1O	-0.212	1	0	1.9039892934293423	-0.1092049385493713	-0.4046421000192161	-0.042280130171932384	2.23	9.157	0.765	0.163	-2.463	-1.745	0.26666666666666666	1	1
O=C(O)/C=C\C(=O)O	-0.2	0	2	0.3707652490231114		-0.8157361238364108	-0.33093469972576706	2.3	10.289	0.357	0.249	-0.5	-0.093	0.3571428571428571	1	0
CCCCC/C=C\C/C=C\CC(O)/C=C\C=C\CCCC(=O)O	-2.224	0	1	-0.16428570026250422	0.023157894736842155	-0.5994336223581356	-0.06754450399599281	2.28	5.365	0.48	0.096	-1.03	-1.083	0.11363636363636365	1	1
C=CCCCCCCCCC=O	-1.501	0	0	0.04984412551709405	0.028211805555555556	-0.17839303131830134	-0.004130446686945441	2.31	5.601	0.504	0.148	-0.358	-0.289	0.045454545454545456	0	1
OCCc1ccccc1Nc1c(Cl)cccc1Cl	-0.87	0	0	1.9677491647119063	-3.2729118550290597	-0.4671655329369193	-0.10416877241698813	2.24	6.322	0.438	0.278	-0.913	-0.705	0.15789473684210525	0	0
O=Cc1ccc2c(c1)C(c1cc(O)cc3c1C(c1cc(O)cc(O)c1)C(c1ccc(O)cc1)O3)C(c1ccc(O)cc1)O2	-1.288	0	0	-0.31273365674071085	-0.7019629547104443	-0.46969309727213593	-0.12852653752933835	2.23	9.641	0.501	0.18	-4.051	-2.142	0.19387755102040816	0	1
CC(=O)CC(c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O	-0.587	0	1	-3.378077048965157	1.325943719455719	-0.4241690224118206	0.08301615766571954	2.22	8.962	0.494	0.258	-2.261	-1.136	0.1964285714285714	1	1
C/C1=C\C2OC(=O)C(C)C2CC/C(C(=O)OC2C(O)C(O)OC(CO)C2O)=C\CC1	-2.177	0	2	-1.4706971454	-0.3396178343949046	-0.5378460053138828	-0.11344482270600979	2.28	7.264	0.474	0.163	-2.03	-1.884	0.21875	1	1
COc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1	0.442	1	0	0.49199796232080145	-2.86686439281595	-0.42793829104265685	-0.17092373026125277	2.22	7.932	0.376	0.283	-2.019	-1.038	0.20833333333333331	0	1
CC1CC(C)(C)CC1=O	-0.875	0	0	2.2661518493116057		-0.36164985901625585	1.9119440652223533e-17	2.33	4.407	0.46	0.206	-0.229	-0.402	0.4444444444444444	0	0
CC1CC[C@]2(C(=O)OC3OC(COC4OC(CO)C(OC5OC(C)C(O)C(O)C5O)C(O)C4O)C(O)C(O)C3O)CC[C@]3(C)C(=CCC4[C@@]5(C)CC(O)C(O)[C@@](C)(CO)C5C(O)C[C@]43C)C2C1C	-4.118	0	1	2.263331554342338	0.10961526581962758	-0.4750861034042804	-0.13362880036642047	2.26	6.994	0.461	0.086	-2.165	-6.336	0.2733333333333334	1	1
CC1(C)CC(O)[C@@]2(CO)C(O)C[C@@]3(C)C(=CCC4[C@]5(C)CCC(O)C(C)(C)C5CC[C@@]43C)C2C1	-3.366	0	0	0.5939949622335379	0.02267573696145121	-0.4478512262509106	-0.08329389647602259	2.26	5.455	0.531	0.172	0.062	-2.651	0.3684210526315789	0	1
CCN(CC)N=O	-0.167	0	0	0.7830529029841148		-0.4143410557784538	0.42704092049915	2.42	7.125	0.564	0.204	-0.293	-0.33	0.24999999999999997	0	0
CCN(C(=O)c1c(O)c2c(Cl)cccc2n(C)c1=O)c1ccccc1	-0.388	1	2	-3.1968180224851768	-1.234570936808458	-0.48043166601736803	-0.06325552272606332	2.22	5.646	0.331	0.255	-1.227	-0.725	0.14814814814814814	0	1
CC(=O)C1CC(=O)[C@@]2(C)C3=C(C(=O)C[C@@]12C)[C@@]1(C)CCC(=O)C(C)(C)C1CC3O	-0.064	0	0	3.5195041537491583	0.50049328844821	-0.3924525260665108	-0.02616583603100696	2.25	5.759	0.534	0.239	-0.383	-1.908	0.34375	0	1
COc1cc([N+](=O)[O-])ccc1N/N=C(\C(C)=O)C(=O)Nc1ccccc1OC	0.755	2	1	0.5645694029876676	-2.337702163411048	-0.29716762468854685	0.06898048666275979	2.25	7.962	0.405	0.176	-2.071	-1.296	0.2068965517241379	1	1
COP(=S)(OC)Oc1ccc(SC)c(C)c1	-0.141	3	0	4.877793713886145	-2.0598660249739846	-0.7979832231176399	-0.24385356499660607	2.08	4.672	0.427	0.261	0.783	0.517	0.3125	1	1
CC(CCC(=O)O)C1CCC2C3CCC4CC(OC5OC(C(=O)O)C(O)C(O)C5O)CC[C@@]4(C)C3CC(O)[C@@]12C	-3.109	0	2	4.75131490127966	0.06023102310231023	-0.5452507794941946	-0.099927492354977	2.29	7.425	0.605	0.134	-1.515	-2.572	0.26136363636363635	1	1
CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C	-1.994	0	0	6.7044640117839815	0.7779072318054163	-0.32603902367252263	0.003592662082318625	2.26	5.101	0.621	0.231	-0.37	-1.616	0.2692307692307693	0	1
C=C1C[C@@]23CCC4[C@](C)(C(=O)O)CCC[C@]4(C)C2CC[C@]1(O)C3	-0.681	0	1	8.178574673268482	0.9625227183301795	-0.6285540690206316	-0.06402340560614718	2.29	5.741	0.536	0.244	-0.067	-1.748	0.3653846153846154	1	0
CC[C@]1(c2ccccc2)C(=O)NC(=O)N(C)C1=O	0.015	1	2	-2.309030353978627	2.646267361111111	-0.7223920300480012	-0.04598038672384997	2.24	6.48	0.47	0.315	-1.621	-0.923	0.23684210526315788	0	0
COCCCCC(=NOCCN)c1ccc(C(F)(F)F)cc1	-1.081	1	0	-2.394306275167558	0.2751459696912837	-0.38426006420235326	0.004371773498679975	2.24	6.735	0.563	0.156	-1.826	-0.839	0.2045454545454545	0	1
CO[C@]1(CCC(C)COC2OC(CO)C(O)C(O)C2O)OC2CC3C4CC(OC5OC(C)C(O)C(OC6OCC(O)C(O)C6O)C5O)C5CC(=O)CC[C@]5(C)C4CC[C@]3(C)C2C1C	-3.736	1	0	7.520746096158327	0.38092523632147685	-0.4438408670721401	-0.10471226472899331	2.29	7.373	0.504	0.08	-2.677	-4.38	0.24999999999999994	1	1
O=P(O)(O)OCC1O[C@@](CO)(OP(=O)(O)O)C(O)C1O	-1.537	0	0	-2.2577827342424888	3.7831291499111575	-0.8314048909472538	-0.5446849256594836	2.13	9.422	0.51	0.236	1.149	0.042	0.45000000000000007	1	0
CC(C)n1c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21	-1.923	0	1	-5.102001634764189	-0.13700525664811394	-0.5436435138742333	-0.0860931302417255	2.22	8.118	0.507	0.177	-2.76	-1.916	0.203125	1	1
C1CCN2CC3CC(CN4CCCCC34)C2C1	-1.845	0	0	1.6140558604539557	-0.225988021553192	-0.07070013261961411	0.17107490906329706	2.33	3.276	0.416	0.215	-0.115	-1.425	0.125	0	0
c1ccoc1	-0.665	0	0	0.0		-0.27034672583476616	-0.03237832483054663	2.31	3.613	0.351	0.025	-0.779	0.074	0.0	0	0
O=C(O)C1C[C@H](O)[C@@H](O)[C@H](O)O1	-0.359	0	1	0.6449964858440803	10.71074380165289	-0.5905630215077794	-0.30420397596524684	2.36	9.004	0.494	0.258	-0.926	-0.71	0.29166666666666663	1	0
CC(=O)C1CC[C@H]2[C@@H]3CC=C4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	-1.754	0	0	6.701813974291726	0.8372632783978671	-0.27922053488299764	0.003592662082318625	2.26	4.764	0.536	0.231	-0.607	-1.137	0.2692307692307693	0	1
CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3	-1.005	0	1	-1.8546546353592286	0.4611111111111108	-0.5504965612289264	-0.061634265624562014	2.22	6.737	0.471	0.251	-1.783	-0.752	0.21739130434782605	1	0
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1	-1.023	0	0	-4.655120891171095	-1.2952199762187877	-0.5776956508874803	0.007722205646050629	2.23	6.839	0.574	0.294	-0.68	-0.646	0.2777777777777778	1	0
CC1CC[C@]2(OC1)OC1CC3C4C(CC[C@]3(C)C1C2C)[C@]1(C)CCC(O)C[C@@]1(O)C4C=O	-2.46	0	0	3.1707412902607377	0.7563228509174457	-0.43051352927183534	-0.03357141645682275	2.3	5.449	0.511	0.175	-1.71	-2.184	0.28378378378378377	1	1
Cc1cc(/N=N/c2ccccc2C)ccc1N	-0.35	0	0	2.06685326494688	-0.5989583333333334	-0.5008794723894303	0.1229255016279408	2.24	5.436	0.349	0.198	-1.353	-0.767	0.19444444444444448	0	1
CNC(C)Cc1ccc2c(c1)OCO2	-1.115	1	0	-2.0917463114731225	-4.152913198573128	-0.4532561140087996	-0.028355081784826677	2.24	4.89	0.366	0.223	-1.383	-0.791	0.2	1	0
COc1cc2ccc(=O)oc2c(OC)c1OC1OC(CO)C(O)C(O)C1O	-0.007	2	1	-3.169449624513038	-0.00382526029877767	-0.4472506023287748	-0.1893483332376127	2.22	8.365	0.396	0.194	-2.406	-1.95	0.20689655172413796	1	1
CC(CCC(=O)NCC(=O)O)C1CCC2C3C(OS(=O)(=O)O)CC4CC(O)CC[C@]4(C)C3CC[C@]12C	-3.699	0	2	7.355071619705932	-1.454992873949013	-0.7179647221475307	0.023802945991195427	2.29	6.528	0.567	0.151	-0.564	-2.176	0.3076923076923076	1	1
CCCCC/C=C\C/C=C\C=C\C(O)C/C=C\CCCC(=O)O	-2.03	0	1	-0.025769629056844573	-0.18526315789473685	-0.5992481592659799	-0.06754450399599281	2.27	5.621	0.465	0.098	-0.839	-0.923	0.11363636363636365	1	1
CCCCCCCCCCCCCCCC(=O)NC(COP(=O)(O)OCC[N+](C)(C)C)C(O)CCCCCCCCCCCCCCC		3	1	-9.319943842260809	-0.26753670830593895	-0.6425343655709155	-0.13359795554352416	2.13						0.1702127659574468	1	1
CN(C)c1cn(C)n(-c2ccccc2)c1=O	-0.501	3	1	-4.290498801242328	0.6426341608443582	-0.23638076861941024	0.11183175524329854	2.25	5.02	0.345	0.255	-1.384	-0.901	0.1764705882352941	0	0
CCC(C)C(N)C(=O)N1CCCC1C(=O)O	-1.709	0	2	-0.7014442563828156	0.15986608077003595	-0.6696780925710353	-0.09527509562947847	2.34	6.051	0.493	0.198	-1.056	-0.682	0.21875	1	0
CN1CC=C(c2ccccc2)CC1	-1.226	1	0	-0.9496571339073043	0.20612244897959203	-0.02946873572476644	0.14284821571545211	2.24	4.096	0.357	0.239	-0.783	-0.67	0.14285714285714282	0	0
CN1CC[C@]23c4c5ccc(O)c4OC2C(=O)C=CC3C1C5	-0.222	1	0	-3.708232298667765	2.774699907663896	-0.37190924586313723	-0.05262559782490419	2.23	6.441	0.454	0.353	-2.122	-1.462	0.2	0	0
CCCCCC(O)/C=C/C1C=CC(=O)C1CCCCCCC(=O)O	-2.112	0	1	-0.5500064596711429	-0.3721488595438176	-0.5978858220766295	-0.0590141192043657	2.29	6.715	0.541	0.117	-1.102	-1.171	0.16666666666666666	1	1
CCCCCCCCC1OCC(C)O1	-2.18	0	0	-0.04668671580285988	0.016415307274033012	-0.41486462648605676	0.0422776096289454	2.36	3.94	0.429	0.121	-1.267	-0.613	0.14285714285714285	1	1
C[C@]12C=CC(=O)CC1CCC1C2CC[C@]2(C)C(O)CCC12	-1.635	0	0	3.592163067032145	0.23613578730381335	-0.41961910578138134	-0.036986170650127374	2.27	4.781	0.532	0.237	-0.919	-1.342	0.2708333333333333	0	0
O=C(O)CC1CCC(=O)O1	-0.372	0	2	0.23934577767577642		-0.6453103732128695	-0.12058569980569843	2.36	7.221	0.598	0.246	-0.833	-0.442	0.30000000000000004	1	0
COc1ccc2c(c1)Oc1cc(O)ccc1C21OC(=O)c2ccccc21	0.11	1	1	-4.379853416974946	0.07835820895522388	-0.4579382958543976	-0.07211800570119434	2.23	8.239	0.393	0.326	-1.96	-1.89	0.2	1	1
CCC1OC1C/C=C\C/C=C\CCCCCCCC(=O)O	-1.436	0	1	0.2209194013345957	-0.07404844290657446	-0.5645524108146688	-0.023221123865587966	2.29	5.172	0.462	0.102	-1.151	-1.064	0.11904761904761904	1	1
CCCCCCCCCC/C=C/CCCC(=O)O	-1.258	0	1	-0.12377154405528967	-0.03742051539491291	-0.6528392646585366	-0.0419380166027197	2.3	5.351	0.473	0.105	-0.617	-0.732	0.08823529411764705	1	1
CCCCCCCCC/C=C/CCCCC(=O)O	-2.466	0	1	0.00977997300000022	0.20543981481481483	-0.6540547055154184	-0.0419380166027197	2.3	5.422	0.509	0.105	-0.88	-0.891	0.08823529411764705	1	1
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@@H](O)[C@@]21C	-2.737	0	1	2.2342822018567072	0.09558610105769359	-0.5638709351931962	-0.08995124395919986	2.29	5.84	0.53	0.18	-0.911	-1.679	0.28125	1	1
CC1=C(C)C2CC1CC2O	-1.468	0	0	1.794841148610001		-0.4227444957129409	-0.07907306026427528	2.27	4.477	0.425	0.223	-0.552	-0.269	0.2272727272727273	0	0
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO	-0.696	0	0	6.183189919314781	-0.1404362298936196	-0.44093186344521024	-0.07199147963575844	2.25	6.555	0.466	0.247	-1.088	-1.472	0.32258064516129026	0	1
O=C(O)CCCC(O)/C=C\C=C\C=C\C(O)C/C=C\CCCCC(O)O	-2.013	0	1	0.06548388488364942	0.06337207891480011	-0.6196618379860066	-0.13206820176194128	2.27	7.216	0.509	0.098	-1.526	-1.375	0.18	1	1
O=C(O)C(O)C(O)C(O)C(O)COP(=O)(O)O	-1.227	0	1	0.013758721559391451	1.8992592592592592	-0.7394113012264125	-0.49489239010994646	2.13	9.846	0.524	0.209	-0.818	0.023	0.375	1	0
CCS(=O)c1c(C#N)nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c1N	0.089	0	0	3.103341832224514	-6.028902662993572	-0.491996881648645	-0.038287874927000795	2.24	9.173	0.555	0.358	-1.728	0.024	0.28	0	1
COC(=O)OC12COC1CC(O)C1(C)C(=O)C(OC(C)=O)C3=C(C)C(OC(=O)C(O)C(NC(=O)OC(C)(C)C)C(C)(C)C)CC(O)(C(OC(=O)c4ccccc4)C21)C3(C)C	-1.558	1	3	7.733934377746007	-0.30694268657689316	-0.6318269962478966	-0.06488581664960032	2.24	6.722	0.393	0.105	-4.338	-2.33	0.328125	1	1
CC1(C)SCCN(S(=O)(=O)c2ccc(OCC#CCN)cc2)C1C(O)=NO	-2.08	0	1	7.545060352558554	-0.5814638297872338	-0.5271223665933508	0.02802674990298733	2.22	7.976	0.408	0.2	-0.431	-1.139	0.24999999999999994	1	1
c1ccc2[nH]ccc2c1	-0.685	0	0	1.1180056758245158		-0.400649234199372	-0.08853140338934386	2.23	3.397	0.296	0.292	-1.076	-0.428	0.1	0	0
O=C1CCCCC1=O	-0.619	0	0	0.0		-0.2793908654921526	-8.590858773697419e-17	2.33	5.349	0.69	0.176	-0.178	-0.275	0.1875	0	0
COc1ccc2c(c1)CC[C@H]1[C@H]2CC[C@]2(C)[C@@H](O)CC[C@H]12	-1.767	1	0	1.4289199194235829	-0.5704843820733364	-0.34920299883368583	-0.02119643291080964	2.23	4.711	0.387	0.236	-1.067	-1.278	0.20833333333333331	0	1
NCCCC[C@@H](N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O	-1.573	0	2	-1.4847940276156	-0.4593141289437586	-0.6504107755348457	-0.17459022722680173	2.24	8.166	0.52	0.149	-1.543	-1.406	0.22727272727272727	1	1
CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12	-2.411	2	0	-2.3863172568010356	-0.5457474226804123	-0.37472168481417517	0.14716256891772014	2.22	4.623	0.414	0.17	-1.092	-0.845	0.24000000000000002	1	1
CCCCOc1ccc2ccc(=O)oc2c1	-0.751	0	1	-0.5763020218740846	-0.9011411411411411	-0.5233700698108237	-0.011782068992841848	2.22	5.318	0.404	0.215	-1.143	-0.687	0.1764705882352941	1	1
CC1(C)CC(=O)N(CCCCN2CCN(c3ncccn3)CC2)C(=O)C1	-0.985	0	2	-5.435267424237974	0.6744551418590781	-0.5815165965762055	0.007757171907137873	2.32	5.455	0.471	0.14	-1.439	-1.631	0.21428571428571427	0	1
CC(C)=CCC/C(C)=C\COC1OC(COC2OC(C)C(O)C(O)C2O)C(O)C(O)C1O	-2.99	0	0	0.6388688532181434	0.2757890041262407	-0.45498064623894696	-0.13759032379900676	2.28	6.357	0.449	0.102	-1.352	-2.174	0.2272727272727273	1	1
Clc1ccc2nsnc2c1NC1=NCCN1	-0.481	0	0	-1.988914780215333	-6.993055555555554	-0.68051185735214	-0.11883927622765682	2.24	5.959	0.382	0.335	-0.65	-0.386	0.1388888888888889	0	0
CC(Cc1ccccc1)NCCC#N	-1.361	0	0	-0.12009012307993977	1.4100000000000001	-0.23324245329554727	-0.031708046664670704	2.24	5.889	0.489	0.197	-0.46	-0.44	0.14285714285714282	0	1
COC1C=CC2=CCN3CCc4cc5c(cc4[C@@]23C1)OCO5	-1.58	1	0	-0.2835762778562372	0.880898896357001	-0.38016435608827215	-0.0062941797749165715	2.23	5.273	0.349	0.284	-2.19	-1.445	0.19230769230769232	1	1
NCC(=O)Nc1ccc(OCc2ccccc2)cc1	-1.559	0	1	-0.41547650472855946	0.8536961451247167	-0.5203985229226256	-0.09051676653919509	2.24	5.784	0.354	0.184	-1.278	-0.98	0.17500000000000004	0	1
CC1(C)C2CC[C@]1(C)C(O)C2	-1.086	0	0	0.9833390877025348		-0.4785957209917758	-0.06606931671379498	2.31	4.405	0.438	0.236	-0.676	-0.612	0.37499999999999994	0	0
C[C@@]12C(=O)C=CC=C1C(O)CC1C2CC[C@@]2(O)C(=O)O[C@@]3(C)C4C[C@]5(C)C(CO[C@@]16O[C@]23C5C6=O)C(=O)O4	-0.719	0	2	0.01294742346349298	1.1996427656029727	-0.4575267398822873	-0.06351106407785817	2.25	7.083	0.559	0.263	-2.276	-2.293	0.30000000000000004	1	1
