ID;orig_ID;SMILES;Property;smiles_source;experimental_column;UNITS
621;hERG622;c1cc2c(c(c(c3ccc4)c24)ccc3)cc1;0;Smiles;Property;classhERGinh
622;hERG623;COC(c1c(C(c2c(Cc3ccccc3)cccc2)=O)c(C)[nH]c1C)=O;0;Smiles;Property;classhERGinh
623;hERG624;CC(c1c(O)c(C(C)(C)C)cc(CC(C=O)(C)C)c1)(C)C;0;Smiles;Property;classhERGinh
624;hERG625;COCCOCC#Cc1scc(c2c3c(c(c4C3)cc(Cn5ncnc5)cc4)[nH]n2)c1;0;Smiles;Property;classhERGinh
625;hERG626;O=[N+](c1c(Nc2ccccc2)cccc1)[O-];0;Smiles;Property;classhERGinh
626;hERG627;ClC(C(C(Cl)(Cl)C12Cl)(Cl)C(C13)C4CC3C(C45)O5)=C2Cl;0;Smiles;Property;classhERGinh
627;hERG628;COP(Oc1cc(C)c(SC)cc1)(OC)=S;0;Smiles;Property;classhERGinh
628;hERG629;Cc1c(N)c2c(C(=O)c(c3C2=O)cccc3)cc1;0;Smiles;Property;classhERGinh
629;hERG630;O=[N+](c1ccc(CSc2c3c(n(C4C(O)C(O)C(CO)O4)cn3)ncn2)cc1)[O-];0;Smiles;Property;classhERGinh
630;hERG631;Cc1ccc(S(NC(C(CCl)=O)Cc2ccccc2)(=O)=O)cc1;0;Smiles;Property;classhERGinh
631;hERG632;C=CCN1C2c(c3CC1)c(c(c4C2)c(O)c(O)cc4)ccc3;0;Smiles;Property;classhERGinh
632;hERG633;CCCOC(c1c(c2ccccc2)nc(CC)c(C(SCC)=O)c1CCC)=O;0;Smiles;Property;classhERGinh
633;hERG634;Cn1c(c2c(C(OCC3CCN(CCNS(=O)(=O)C)CC3)=O)c1)cccc2;0;Smiles;Property;classhERGinh
634;hERG635;COc1cc2c(n(C(c3ccc(Cl)cc3)=O)c(C)c2CC(N4CCOCC4)=O)cc1;0;Smiles;Property;classhERGinh
635;hERG636;CCN(CCNC(c1c(OC)ccc(S(=O)(=O)C)c1)=O)CC;0;Smiles;Property;classhERGinh
636;hERG637;COCC1C2(C)c(c3C(=O)O1)c(C(=O)C4=C2C(OC(=O)C)CC(C)(C45)C(=O)CC5)oc3;0;Smiles;Property;classhERGinh
637;hERG638;CCC(Nc1ccc(NC(CC)C)cc1)C;0;Smiles;Property;classhERGinh
638;hERG639;O=C1N(c2ccccc2)[Se]c(c13)cccc3;0;Smiles;Property;classhERGinh
639;hERG640;CCCCCCCCCCCCCCCC[n+]1ccccc1;0;Smiles;Property;classhERGinh
640;hERG641;O=[N+](C(Br)Br)[O-];0;Smiles;Property;classhERGinh
641;hERG642;Cc1c2c(C(=O)c(c3C2=O)c(O)c(O)c(C4C(O)C(O)C(O)C(CO)O4)c3O)cc(O)c1C(O)=O;0;Smiles;Property;classhERGinh
642;hERG643;CCCCCCCCCC(NC(C(c1ccccc1)O)CN2CCOCC2)=O;0;Smiles;Property;classhERGinh
643;hERG644;CCC=CCC=CCC=CCCCCCCCC(OCC)=O;0;Smiles;Property;classhERGinh
644;hERG645;COc1cc(O)c(C(c2ccccc2)=O)cc1;0;Smiles;Property;classhERGinh
645;hERG646;CC(NCC(c1cc(C(=O)N)c(O)cc1)O)CCc2ccccc2;0;Smiles;Property;classhERGinh
646;hERG647;CC(C1(C(C)CC2=C(C(C)(C)CCC2)C1)C)=O;0;Smiles;Property;classhERGinh
647;hERG648;Cc1c(CC(NCC2)=N2)c(C)c(O)c(C(C)(C)C)c1;0;Smiles;Property;classhERGinh
648;hERG649;CC(c1ccccc1)(OOC(c2ccccc2)(C)C)C;0;Smiles;Property;classhERGinh
649;hERG650;C=C(C1Oc2c(c3c(C(=O)C(C4O3)c(c5OC4)cc(OC)c(OC)c5)cc2)C1)C;0;Smiles;Property;classhERGinh
650;hERG651;C=CCOC(CCCCCCCC)=O;0;Smiles;Property;classhERGinh
651;hERG652;Oc1c(O)cc(C2c(c3CNC2)ccs3)cc1;0;Smiles;Property;classhERGinh
652;hERG653;C(=NC1CCCCC1)=NC2CCCCC2;0;Smiles;Property;classhERGinh
653;hERG654;CC(Nc1ccc(C(CCl)=O)cc1)=O;0;Smiles;Property;classhERGinh
654;hERG655;N=C(SCCc1cc(CCSC(N)=N)ccc1)N;0;Smiles;Property;classhERGinh
655;hERG656;NNC(c1ccncc1)=O;0;Smiles;Property;classhERGinh
656;hERG657;CC(CC(C(O)=O)NC(C(C(Cc1ccccc1)N)O)=O)C;0;Smiles;Property;classhERGinh
657;hERG658;CCOP(Oc1c(Cl)cc(Cl)c(Cl)n1)(OCC)=S;0;Smiles;Property;classhERGinh
658;hERG659;CNCCCC1c(c2C=Cc(c13)cccc3)cccc2;0;Smiles;Property;classhERGinh
659;hERG660;CCCc1c2c(C(=O)NC(c3c(OCC)ccc(S(N4CCN(C)CC4)(=O)=O)c3)=N2)n(C)n1;0;Smiles;Property;classhERGinh
660;hERG661;Nc1c2c(CCCC2O)nc(c13)cccc3;0;Smiles;Property;classhERGinh
661;hERG662;CC1OC(=O)c(c2C=CCCCC(=O)CCC1)c(O)cc(O)c2;0;Smiles;Property;classhERGinh
662;hERG663;CC(N(Cc1ccccc1)CCCl)COc2ccccc2;0;Smiles;Property;classhERGinh
663;hERG664;CN(CCC(c1ncccc1)c2ccc(Cl)cc2)C;0;Smiles;Property;classhERGinh
664;hERG665;CC=C1C(C)(C2CC1=O)CCC(C23)C(C)(C(=C4)CC3)CCC4=O;0;Smiles;Property;classhERGinh
665;hERG666;CCOP(Oc1ccc([N+]([O-])=O)cc1)(OCC)=S;0;Smiles;Property;classhERGinh
666;hERG667;ClC(=C(c1ccc(Cl)cc1)c2ccc(Cl)cc2)Cl;0;Smiles;Property;classhERGinh
667;hERG668;CN(C1C(N2CCCC2)CCCC1)C(Cc3cc(Cl)c(Cl)cc3)=O;0;Smiles;Property;classhERGinh
668;hERG669;O=S(c1ccc(Cl)cc1)(c2ccc(Cl)cc2)=O;0;Smiles;Property;classhERGinh
669;hERG670;CN(C1CC2)C2CC(OC(C(c3ccccc3)CO)=O)C1;0;Smiles;Property;classhERGinh
670;hERG671;CN(CCOC(c1ccccc1)c2ccccc2)C;0;Smiles;Property;classhERGinh
671;hERG672;CN(CCC(c1ncccc1)c2ccccc2)C;0;Smiles;Property;classhERGinh
672;hERG673;CN1C(OCc2ccc(NS(=O)(=O)C)cc2)=NC(c3ccccc3)c(c4C1)cccc4;0;Smiles;Property;classhERGinh
673;hERG674;CN(CCC=C1c(c2CCc(c13)cccc3)cccc2)C;0;Smiles;Property;classhERGinh
674;hERG675;Clc1ccc(C(C(Cl)Cl)c2c(Cl)cccc2)cc1;0;Smiles;Property;classhERGinh
675;hERG676;COC(C1C(C2CCC1O)CC(N3C2)c(c4CC3)[nH]c(c45)cccc5)=O;0;Smiles;Property;classhERGinh
676;hERG677;COc1ccc(C(C(Cl)(Cl)Cl)c2ccc(OC)cc2)cc1;0;Smiles;Property;classhERGinh
677;hERG678;NC(C(O)=O)Cc1ccc(N(CCCl)CCCl)cc1;0;Smiles;Property;classhERGinh
678;hERG679;Nc1nc(c2c(N)n1)nc(N)c(c3ccccc3)n2;0;Smiles;Property;classhERGinh
679;hERG680;CSc1ccc(C2c(c3CN(C)C(OCc4ccc(NS(=O)(=O)C)cc4)=N2)cccc3)cc1;0;Smiles;Property;classhERGinh
680;hERG681;O=C1N(SC(Cl)(Cl)Cl)C(=O)C(C12)CC=CC2;0;Smiles;Property;classhERGinh
681;hERG682;CN1C(CCc2ccc(NS(=O)(=O)C)cc2)=NC(c3c(F)cc(F)cc3)c(c4C1)cccc4;0;Smiles;Property;classhERGinh
682;hERG683;COc1ccc(CN(c2ncccc2)CCN(C)C)cc1;0;Smiles;Property;classhERGinh
683;hERG684;O=C1C2(C3(C(Cl)(C24Cl)C(Cl)(Cl)C(Cl)(C45Cl)C3(Cl)C15Cl)Cl)Cl;0;Smiles;Property;classhERGinh
684;hERG685;CC(NCC(COc1c(c2ccc1)cccc2)O)C;0;Smiles;Property;classhERGinh
