ID;orig_ID;idx_separated;SMILES;Index;Binary_Characterization;old_ID;subset;NAME;Characterization;smiles_source;experimental_column;UNITS
1479;1479;1479;Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1;1480.0;0;S(=O)(=O)(Nc1nc(cc(n1)C)C)c1ccc(N)cc1;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1480;1480;1480;Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1;1481.0;0;s1c(nnc1NS(=O)(=O)c1ccc(N)cc1)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1481;1481;1481;Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1;1482.0;0;S(=O)(=O)(Nc1noc(c1)C)c1ccc(N)cc1;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1482;1482;1482;COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1;1483.0;0;S(=O)(=O)(Nc1nnc(OC)cc1)c1ccc(N)cc1;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1483;1483;1483;COc1cc(NS(=O)(=O)c2ccc(N)cc2)ncn1;1484.0;0;S(=O)(=O)(Nc1ncnc(OC)c1)c1ccc(N)cc1;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1484;1484;1484;Nc1ccc(S(N)(=O)=O)cc1;1485.0;0;S(=O)(=O)(N)c1ccc(N)cc1;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1485;1485;1485;Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1;1486.0;0;S(=O)(=O)(Nc1ncccc1)c1ccc(N)cc1;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1486;1486;1486;Nc1ccc(S(=O)(=O)Nc2cnc3ccccc3n2)cc1;1487.0;0;S(=O)(=O)(Nc1nc2c(nc1)cccc2)c1ccc(N)cc1;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1487;1487;1487;Nc1ccc(S(=O)(=O)Nc2nccs2)cc1;1488.0;0;s1ccnc1NS(=O)(=O)c1ccc(N)cc1;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1488;1488;1488;O=C1C(CCS(=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1;1489.0;1;S(=O)(CCC1C(=O)N(N(C1=O)c1ccccc1)c1ccccc1)c1ccccc1;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1489;1489;1489;Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C;1490.0;0;S(=O)(=O)(Nc1onc(C)c1C)c1ccc(N)cc1;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1490;1490;1490;CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc(S(C)=O)cc1;1491.0;0;S(=O)(C)c1ccc(cc1)\C=C\1/c2c(cc(F)cc2)C(CC(O)=O)=C/1C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1491;1491;1491;COc1cc(S(C)=O)ccc1-c1nc2cccnc2[nH]1;1492.0;0;S(=O)(C)c1cc(OC)c(cc1)-c1[nH]c2ncccc2n1;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1492;1492;1492;CCCCCCCCN[C@@H](C)[C@@H](O)c1ccc(SC(C)C)cc1;1493.0;0;S(C(C)C)c1ccc(cc1)[C@H](O)[C@@H](NCCCCCCCC)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1493;1493;1493;CCN1CC[C@@H](CNC(=O)c2cc(S(N)(=O)=O)ccc2OC)C1;1494.0;0;S(=O)(=O)(N)c1cc(C(=O)NC[C@@H]2CC[N@@](C2)CC)c(OC)cc1;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1494;1494;1494;COC(=O)[C@H](C)c1ccc(C(=O)c2cccs2)cc1;1495.0;0;s1cccc1C(=O)c1ccc(cc1)[C@H](C(OC)=O)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1495;1495;1495;C[C@H](C(=O)O)c1ccc(C(=O)c2cccs2)cc1;1496.0;0;s1cccc1C(=O)c1ccc(cc1)[C@@H](C(O)=O)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1496;1496;1496;CCCCC1(COC(=O)CCC(=O)O)C(=O)N(c2ccccc2)N(c2ccccc2)C1=O;1497.0;0;O=C1N(N(C(=O)C1(CCCC)COC(=O)CCC(O)=O)c1ccccc1)c1ccccc1;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1497;1497;1497;C/C=C(\C)C(=O)O[C@@H]1[C@@H]2C=C3[C@H]4CC(=O)O[C@@H](c5ccoc5)[C@@]4(C)CC[C@H]3[C@](C)(C2=O)[C@@H]([C@H](O)C(=O)OC)C1(C)C;1498.0;0;O1[C@H]([C@@]2([C@H](CC1=O)C=1[C@@H](CC2)[C@@]2(C)[C@@H]([C@H](O)C(OC)=O)C(C)(C)[C@H](OC(=O)\C(=C\C)\C)[C@H](C=1)C2=O)C)c1ccoc1;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1498;1498;1498;COC(=O)[C@@H](O)[C@H]1C(C)(C)[C@@H](OC(C)=O)[C@@H]2CC3=C4CC(=O)O[C@@H](c5ccoc5)[C@@]4(C)CC[C@H]3[C@]1(C)C2=O;1499.0;0;O1[C@H]([C@@]2(C(CC1=O)=C1[C@@H](CC2)[C@@]2(C)[C@@H]([C@H](O)C(OC)=O)C(C)(C)[C@@H](OC(=O)C)[C@H](C1)C2=O)C)c1ccoc1;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1499;1499;1499;COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1;1500.0;0;O1c2c(c(OC)c(OC)c(OC)c2OC)C(=O)C=C1c1ccc(OC)cc1;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1500;1500;1500;O=C(OC[C@H]1O[C@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1;1501.0;1;O1[C@H](COC(=O)c2cc(OC(=O)c3cc(O)c(O)c(O)c3)c(O)c(O)c2)[C@@H](OC(=O)c2cc(OC(=O)c3cc(O)c(O)c(O)c3)c(O)c(O)c2)[C@H](OC(=O)c2cc(OC(=O)c3cc(O)c(O)c(O)c3)c(O)c(O)c2)[C@@H](OC(=O)c2cc(OC(=O)c3cc(O)c(O)c(O)c3)c(O)c(O)c2)[C@H]1OC(=O)c1cc(OC(=O)c2cc(O)c(O)c(O)c2)c(O)c(O)c1;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1501;1501;1501;CNC(=O)N(C)c1nnc(C(C)(C)C)s1;1502.0;0;s1c(nnc1N(C(=O)NC)C)C(C)(C)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1502;1502;1502;CCCCCNC(=N)N/N=C/c1c[nH]c2ccc(OC)cc12;1503.0;0;O(C)c1cc2c([nH]cc2\C=N\NC(NCCCCC)=N)cc1;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1503;1503;1503;Cc1scc2c1N(C(=O)CN1CCN(C)CC1)c1ccccc1NC2=O;1504.0;0;s1cc2c(N(c3c(NC2=O)cccc3)C(=O)CN2CCN(CC2)C)c1C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1504;1504;1504;CC[C@H]1OC(=O)[C-](C)C(=O)[C@H](C)[C@H](O[C@H]2O[C@H](C)C[C@H]([NH+](C)C)[C@H]2O)[C@](C)(OC)C[C@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)O[C@@]12C;1505.0;0;O1[C@@H](CC)[C@@]2(OC(=O)N([C@@H]2[C@@H](C)C(=O)[C@@H](C[C@](OC)(C)[C@H](O[C@H]2O[C@@H](C[C@H]([NH+](C)C)[C@H]2O)C)[C@@H](C)C(=O)[C-](C)C1=O)C)CCCCn1cc(nc1)-c1cccnc1)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1505;1505;1505;CCCc1[nH+]c2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)[O-])cc1;1506.0;1;O=C([O-])c1ccccc1-c1ccc(cc1)Cn1c2c([nH+]c1CCC)c(cc(c2)-c1nc2c(n1C)cccc2)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1506;1506;1506;COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1;1507.0;0;S(c1ccc(OP(=S)(OC)OC)cc1)c1ccc(OP(=S)(OC)OC)cc1;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1507;1507;1507;COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](c6cccs6)O[C@@H]5[C@H](O)[C@H]3O)[C@@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O;1508.0;1;s1cccc1[C@@H]1OC[C@H]2O[C@@H](O[C@H]3[C@H]4[C@@H]([C@@H](c5c3cc3OCOc3c5)c3cc(OC)c(O)c(OC)c3)C(OC4)=O)[C@H](O)[C@@H](O)[C@H]2O1;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1508;1508;1508;CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O;1509.0;0;s1c2c(S(=O)(=O)N(C)C(C(=O)Nc3ncccc3)=C2O)cc1;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1509;1509;1509;CC(C)(C)NC[C@@H](O)c1cc(O)cc(O)c1;1510.0;0;Oc1cc(cc(O)c1)[C@H](O)CNC(C)(C)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1510;1510;1510;CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@]4(C)[C@H]3CC[C@@]12C;1511.0;0;O=C1CC[C@]2([C@@H]3[C@H]([C@@H]4CC[C@H](OC(=O)CC)[C@@]4(CC3)C)CCC2=C1)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1511;1511;1511;CCCCNc1ccc(C(=O)OCCN(C)C)cc1;1512.0;0;O(C(=O)c1ccc(NCCCC)cc1)CCN(C)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1512;1512;1512;N#Cc1c(Cl)c(Cl)c(Cl)c(C#N)c1Cl;1513.0;0;Clc1c(C#N)c(Cl)c(Cl)c(Cl)c1C#N;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1513;1513;1513;O=C(O)Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1;1514.0;0;Ic1cc(cc(I)c1Oc1cc(I)c(O)c(I)c1)CC(O)=O;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1514;1514;1514;CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@@]4(C)[C@H]3C(=O)C[C@]21C;1515.0;0;O=C1[C@H]2[C@H]([C@@H]3CC[C@](O)(C(=O)COC(=O)C)[C@@]3(C1)C)CC[C@@H]1C[C@H](O)CC[C@]12C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1515;1515;1515;CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(C)=O)CC[C@@]4(C)[C@H]3C(=O)C[C@]21C;1516.0;0;O=C1[C@H]2[C@H]([C@@H]3CC[C@](O)(C(=O)COC(=O)C)[C@@]3(C1)C)CC[C@@H]1C[C@H](OC(=O)C)CC[C@]12C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1516;1516;1516;C[C@@]12CC[C@@H](O)C[C@H]1CC[C@@H]1[C@@H]2C(=O)C[C@]2(C)[C@H]1CC[C@]2(O)C(=O)CO;1517.0;0;O=C1[C@H]2[C@H]([C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C1)C)CC[C@@H]1C[C@H](O)CC[C@]12C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1517;1517;1517;CC(C)=CCC[C@@]1(C)C=Cc2c(O)c3c(c(CC=C(C)C)c2O1)O[C@]12[C@@H](C[C@@H]4C[C@H]1C(C)(C)O[C@@]2(C/C=C(/C)C(=O)O)[C@H]4O)C3=O;1518.0;1;O1[C@@]2([C@@]34Oc5c(C(=O)[C@@H]3C[C@H](C[C@H]4C1(C)C)[C@@H]2O)c(O)c1c(O[C@](C=C1)(CC\C=C(\C)/C)C)c5C\C=C(\C)/C)C\C=C(/C(O)=O)\C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1518;1518;1518;COc1cc2c(cc1OC)[C@@H]1Cc3ccc(OC)c(OC)c3CN1CC2;1519.0;0;O(C)c1c2c(C[C@@H]3N(C2)CCc2cc(OC)c(OC)cc23)ccc1OC;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1519;1519;1519;c1ccc2c(c1)CCC[C@H]2C1=NCCN1;1520.0;0;N1CCN=C1[C@@H]1CCCc2c1cccc2;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1520;1520;1520;COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3cc(c(OC)cc3CCN1C)Oc1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3;1521.0;0;O1c2c3[C@@H](N(CCc3cc(OC)c2OC)C)Cc2cc(Oc3ccc(C[C@@H]4[N@](CCc5cc(OC)c1cc45)C)cc3)c(OC)cc2;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1521;1521;1521;O=C1C(O)=C(O)C(=O)C(O)=C1O;1522.0;0;OC=1C(=O)C(O)=C(O)C(=O)C=1O;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1522;1522;1522;O=C1CC[C@@H](N2C(=O)c3ccccc3C2=O)C(=O)N1;1523.0;0;O=C1NC(=O)CC[C@H]1N1C(=O)c2c(cccc2)C1=O;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1523;1523;1523;O=c1c(O)cccc2c([C@H]3Oc4cc(O)cc(O)c4C[C@@H]3O)cc(O)c(O)c12;1524.0;0;O1c2c(C[C@H](O)[C@H]1c1cc(O)c(O)c3c1C=CC=C(O)C3=O)c(O)cc(O)c2;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1524;1524;1524;O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(=O)c2c(O)c(O)cc([C@H]3Oc4cc(O)cc(O)c4C[C@H]3OC(=O)c3cc(O)c(O)c(O)c3)c2c1)c1cc(O)c(O)c(O)c1;1525.0;1;O1c2c(C[C@@H](OC(=O)c3cc(O)c(O)c(O)c3)[C@H]1C=1C=C(O)C(=O)c3c(C=1)c(cc(O)c3O)[C@H]1Oc3c(C[C@H]1OC(=O)c1cc(O)c(O)c(O)c1)c(O)cc(O)c3)c(O)cc(O)c2;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1525;1525;1525;O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(=O)c2c(O)c(O)cc([C@H]3Oc4cc(O)cc(O)c4C[C@H]3O)c2c1)c1cc(O)c(O)c(O)c1;1526.0;0;O1c2c(C[C@@H](OC(=O)c3cc(O)c(O)c(O)c3)[C@H]1C=1C=C(O)C(=O)c3c(C=1)c(cc(O)c3O)[C@H]1Oc3c(C[C@H]1O)c(O)cc(O)c3)c(O)cc(O)c2;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1526;1526;1526;O=c1c(O)cc([C@H]2Oc3cc(O)cc(O)c3C[C@H]2O)cc2c([C@H]3Oc4cc(O)cc(O)c4C[C@@H]3O)cc(O)c(O)c12;1527.0;0;O1c2c(C[C@@H](O)[C@H]1C=1C=C(O)C(=O)c3c(C=1)c(cc(O)c3O)[C@H]1Oc3c(C[C@@H]1O)c(O)cc(O)c3)c(O)cc(O)c2;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1527;1527;1527;CCNC(=O)CC[C@H]([NH3+])C(=O)[O-];1528.0;0;O=C(NCC)CC[C@H]([NH3+])C(=O)[O-];training;;;SMILES;Binary_Characterization;classOATP1B3inh
1528;1528;1528;Cn1cnc2c1c(=O)[nH]c(=O)n2C;1529.0;0;O=C1NC(=O)N(c2ncn(c12)C)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1529;1529;1529;O=c1cccc2n1C[C@@H]1C[C@H]2CN2CCCC[C@@H]12;1530.0;0;O=C1N2C([C@H]3C[C@H]([C@H]4[N@](CCCC4)C3)C2)=CC=C1;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1530;1530;1530;c1ccc2[nH]c(-c3cscn3)nc2c1;1531.0;0;s1cc(nc1)-c1[nH]c2c(n1)cccc2;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1531;1531;1531;CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl)cc1;1532.0;0;ClC(Cl)C(=O)N[C@@H]([C@H](O)c1ccc(S(=O)(=O)C)cc1)CO;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1532;1532;1532;C=CC[C@]1([C@@H](C)CCC)C(=O)N=C(S)NC1=O;1533.0;0;SC=1NC(=O)[C@]([C@H](CCC)C)(CC=C)C(=O)N=1;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1533;1533;1533;O=C(O)CCCC[C@H]1CCSS1;1534.0;0;S1SCC[C@@H]1CCCCC(O)=O;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1534;1534;1534;OCCSCCO;1535.0;0;S(CCO)CCO;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1535;1535;1535;Nc1nc2nc[nH]c2c(=S)[nH]1;1536.0;0;S=C1NC(=Nc2nc[nH]c12)N;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1536;1536;1536;CCC[C@H](C)[C@@]1(CC)C(=O)N=C(S)NC1=O;1537.0;0;SC=1NC(=O)[C@]([C@H](CCC)C)(CC)C(=O)N=1;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1537;1537;1537;CN1CCN(CC/C=C2\c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1;1538.0;0;S1c2c(cc(S(=O)(=O)N(C)C)cc2)\C(\c2c1cccc2)=C\CCN1CCN(CC1)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1538;1538;1538;CN(C)C(=S)SSC(=S)N(C)C;1539.0;0;S(SC(=S)N(C)C)C(=S)N(C)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1539;1539;1539;COc1ccc(CN(CCN(C)C)c2ncccn2)cc1;1540.0;0;O(C)c1ccc(cc1)CN(CCN(C)C)c1ncccn1;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1540;1540;1540;CC1=CC(=O)C(C(C)C)=CC1=O;1541.0;0;O=C1C=C(C)C(=O)C=C1C(C)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1541;1541;1541;CCN(CC)CCNC(=O)c1cc(S(C)(=O)=O)ccc1OC;1542.0;0;S(=O)(=O)(C)c1cc(C(=O)NCCN(CC)CC)c(OC)cc1;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1542;1542;1542;CC(C)(C)NC[C@@H](O)COc1nsnc1N1CCOCC1;1543.0;0;s1nc(N2CCOCC2)c(OC[C@H](O)CNC(C)(C)C)n1;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1543;1543;1543;CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C;1544.0;0;S(=O)(=O)(CCn1c(ncc1[N+](=O)[O-])C)CC;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1544;1544;1544;O=c1oc2cc(O)ccc2s1;1545.0;0;S1c2c(OC1=O)cc(O)cc2;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1545;1545;1545;NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](N)C[C@@H]1O;1546.0;0;O1[C@H](CO)[C@@H](O)[C@H](N)[C@@H](O)[C@H]1O[C@@H]1[C@@H](O)[C@H](O[C@H]2O[C@H](CN)[C@@H](O)C[C@H]2N)[C@@H](N)C[C@H]1N;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1546;1546;1546;CCOC(=O)NNc1nncc2ccccc12;1547.0;0;O(CC)C(=O)NNc1nncc2c1cccc2;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1547;1547;1547;Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1;1548.0;0;S(=O)(=O)(NC(=O)NN1CCCCCC1)c1ccc(cc1)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1548;1548;1548;c1ccc(CC2=NCCN2)cc1;1549.0;0;N1CCN=C1Cc1ccccc1;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1549;1549;1549;Cc1c(Cl)cccc1Nc1ccccc1C(=O)O;1550.0;0;Clc1cccc(Nc2ccccc2C(O)=O)c1C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1550;1550;1550;Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1;1551.0;0;OC(=O)Cc1n(C)c(cc1)C(=O)c1ccc(cc1)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1551;1551;1551;Cc1cccc(N(C)C(=S)Oc2ccc3ccccc3c2)c1;1552.0;0;S=C(Oc1cc2c(cc1)cccc2)N(C)c1cc(ccc1)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1552;1552;1552;Cc1ccc(C(=O)[C@H](C)CN2CCCCC2)cc1;1553.0;0;O=C([C@@H](CN1CCCCC1)C)c1ccc(cc1)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1553;1553;1553;C[C@@H]1CC[C@]2(NC1)O[C@H]1C[C@H]3[C@@H]4CC[C@H]5C[C@@H](O)CC[C@@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C;1554.0;0;O1[C@@H]2[C@H]([C@H](C)[C@@]13NC[C@@H](CC3)C)[C@@]1([C@H]([C@H]3[C@H](CC1)[C@]1([C@H](C[C@@H](O)CC1)CC3)C)C2)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1554;1554;1554;C[C@H]1CC[C@]2(NC1)O[C@@H]1[C@H]3CC[C@H]4C[C@@H](O[C@H]5O[C@H](CO)[C@H](O[C@H]6O[C@H](CO)[C@@H](O)[C@H](O[C@H]7OC[C@@H](O)[C@H](O)[C@H]7O[C@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O)[C@H](O)[C@H]5O)CC[C@@]4(C)[C@@H]3CC[C@]1(C)[C@@H]2C;1555.0;0;O1[C@H](CO)[C@@H](O)[C@H](O[C@H]2OC[C@@H](O)[C@H](O)[C@H]2O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H]1O[C@@H]1[C@H](O)[C@@H](O)[C@H](O[C@@H]1CO)O[C@H]1CC[C@@]2([C@H](C1)CC[C@H]1[C@H]2CC[C@]2([C@@H]1O[C@]1(NC[C@H](CC1)C)[C@H]2C)C)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1555;1555;1555;CC1(C)O[C@@H]2[C@@H](CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@H]23)O1;1556.0;0;S(OC[C@]12OC(O[C@H]1[C@@H]1OC(O[C@@H]1CO2)(C)C)(C)C)(=O)(=O)N;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1556;1556;1556;Cc1cccc(Nc2cc[nH+]cc2S(=O)([O-])=NC(=O)NC(C)C)c1;1557.0;0;S(=O)([O-])(=NC(=O)NC(C)C)c1c[nH+]ccc1Nc1cc(ccc1)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1557;1557;1557;CC(C)c1c(O)ccc2c1CC[C@H]1[C@@](C)(C=O)CCC[C@@]21C;1558.0;0;Oc1ccc2c(CC[C@H]3[C@](CCC[C@@]23C)(C=O)C)c1C(C)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1558;1558;1558;CC(=O)Oc1ccc2c(c1C(C)C)CC[C@H]1C(C)(C)CCC[C@@]21C;1559.0;0;O(C(=O)C)c1ccc2c(CC[C@@H]3[C@]2(CCCC3(C)C)C)c1C(C)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1559;1559;1559;COC(=O)[C@@]1(C)CCC[C@@]2(C)c3ccc(O)c(C(C)C)c3CC[C@H]21;1560.0;0;Oc1ccc2c(CC[C@H]3[C@](CCC[C@@]23C)(C(OC)=O)C)c1C(C)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1560;1560;1560;CC(C)c1c(O)ccc2c1CC[C@H]1[C@](C)(C(=O)O)CCC[C@@]21C;1561.0;0;Oc1ccc2c(CC[C@H]3[C@@](CCC[C@@]23C)(C(O)=O)C)c1C(C)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1561;1561;1561;CC(C)c1c(O)ccc2c1CC[C@H]1C(C)(C)CCC[C@@]21C;1562.0;0;Oc1ccc2c(CC[C@@H]3[C@]2(CCCC3(C)C)C)c1C(C)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1562;1562;1562;CC1(C)[C@@H](C(Cl)Cl)[C@@]2(Cl)[C@@H](Cl)[C@@H](Cl)[C@]1(Cl)C2(Cl)Cl;1563.0;0;ClC1(Cl)[C@@]2(Cl)[C@H](Cl)[C@H](Cl)[C@]1(Cl)[C@H](C(Cl)Cl)C2(C)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1563;1563;1563;CCOC(=O)[C@H](CCc1ccccc1)N[C@H](C)C(=O)N1[C@@H]2CCCC[C@H]2C[C@H]1C(=O)O;1564.0;0;O(CC)C(=O)[C@@H](N[C@@H](C(=O)N1[C@H]2[C@H](C[C@H]1C(O)=O)CCCC2)C)CCc1ccccc1;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1564;1564;1564;NCC1CCC(C(=O)O)CC1;1565.0;0;OC(=O)C1CCC(CC1)CN;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1565;1565;1565;COc1ccc(/C=C/C(=O)Nc2ccccc2C(=O)O)cc1OC;1566.0;0;O(C)c1cc(ccc1OC)\C=C\C(=O)Nc1ccccc1C(O)=O;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1566;1566;1566;O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12;1567.0;0;Clc1cc(N2CCN(CC2)CCCN2N=C3N(C=CC=C3)C2=O)ccc1;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1567;1567;1567;CC(=O)OCC(COC(C)=O)OC(C)=O;1568.0;0;O(C(COC(=O)C)COC(=O)C)C(=O)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1568;1568;1568;CC(=O)Oc1ccc(/C=C/c2cc(OC(C)=O)cc(OC(C)=O)c2)cc1;1569.0;0;O(C(=O)C)c1cc(cc(OC(=O)C)c1)\C=C\c1ccc(OC(=O)C)cc1;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1569;1569;1569;CC(C)(C)C(=O)[C@@H](Oc1ccc(Cl)cc1)n1cncn1;1570.0;0;Clc1ccc(O[C@@H](n2ncnc2)C(=O)C(C)(C)C)cc1;training;;;SMILES;Binary_Characterization;classOATP1B3inh
