ID;NAME;SMILES;Property;smiles_source;orig_ID;experimental_column;UNITS
425;pgps426;c1c([C@@H]2[C@H](C([C@H]([C@H](c3ccccc3)N2C)C)=O)C)cccc1;0;Smiles;;Property;classPsub
426;pgps427;CNCCC[C@](c1c2cccc1)(CC3)c(cccc4)c4[C@@H]23;0;Smiles;;Property;classPsub
427;pgps428;c1c(C(n2c(ccc(OC)c3)c3c(CC(=O)O)c2C)=O)ccc(Cl)c1;0;Smiles;;Property;classPsub
428;pgps429;[C@@](OO1)([C@@H]2[C@H](C)CC3)([C@@H]3[C@@H](C)C(=O)O4)[C@H]4O[C@@]1(C)CC2;0;Smiles;;Property;classPsub
429;pgps430;c1c(C2=N[C@H](c3n(c(C)nc3)c(ccc(Cl)c4)c24)O)c(F)ccc1;0;Smiles;;Property;classPsub
430;pgps431;c1c(C2(c3ccccc3)C(=O)NC(=O)NC2=O)cccc1;0;Smiles;;Property;classPsub
431;pgps432;Nc1c(ncn2C[C@H](OCP(O)(O)=O)C)c2ncn1;0;Smiles;;Property;classPsub
432;pgps433;c1c([C@@H](c2ccc(Cl)cc2)C(Cl)Cl)c(Cl)ccc1;0;Smiles;;Property;classPsub
433;pgps434;Nc1c(nc(CN(c2ccc(C(N[C@@H](CCC(O)=O)C(O)=O)=O)cc2)C)cn3)c3nc(N)n1;0;Smiles;;Property;classPsub
434;pgps435;CCN1C(=O)N(CCN2CC[C@](N(c3ccccc3)C(CC)=O)(COC)CC2)N=N1;0;Smiles;;Property;classPsub
435;pgps436;C1c(cc(C(NCC(c2ccc(OCC(=O)O)c(OCC(=O)O)c2)=O)=O)s3)c3CCN1;0;Smiles;;Property;classPsub
436;pgps437;c1c([C@@H]2C(C(OCCN(Cc3ccccc3)C)=O)=C(C)NC(C)=C2C(OC)=O)cc([N+](=O)[O-])cc1;0;Smiles;;Property;classPsub
437;pgps438;CCc1c(OC)cc(NC(\C=C\c2cc(OCc3ccccc3)ccc2)=O)cc1OC;0;Smiles;;Property;classPsub
438;pgps439;c1c(C2(c3c(c(O)c(O)cc3)Oc4c2ccc(O)c4O)OC5=O)c5ccc1;0;Smiles;;Property;classPsub
439;pgps440;n1c(N(C2CC2)c3c(cccn3)C(=O)N4)c4c(C)cc1;0;Smiles;;Property;classPsub
440;pgps441;C1[C@H](\C=C(/C)\C[C@H]([C@H](NC(\C=C/C=C/C)=O)O)OC(=O)\C=C\C=C(\C)/CC(=O)\C=C\C2)O[C@H]2CC1=C;0;Smiles;;Property;classPsub
441;pgps442;c1c(C2=COc3c(ccc(O[C@@H]4O[C@@H]([C@H]([C@H](O)[C@H]4O)O)CO)c3)C2=O)ccc(O)c1;0;Smiles;;Property;classPsub
442;pgps443;c1c(C2=NCc3n(c(C)nc3)c(ccc(Cl)c4)c24)c(F)ccc1;0;Smiles;;Property;classPsub
443;pgps444;NCCCCCCNS(c1c(cccc2Cl)c2ccc1)(=O)=O;0;Smiles;;Property;classPsub
444;pgps445;c1c([C@H](c2ccccn2)CCN(C)C)cccc1;0;Smiles;;Property;classPsub
445;pgps446;c1c(CC(N[C@H]2[C@@H]3N(C(C(=O)O)=C(C[n+]4ccccc4)CS3)C2=O)=O)scc1;0;Smiles;;Property;classPsub
446;pgps447;CO[C@H]1[C@](C)(O[C@@H]2C[C@H]1NC)n(c3c4cccc3)c(c4c5c6C(=O)NC5)c(c6c7c8cccc7)n28;0;Smiles;;Property;classPsub
447;pgps448;CN(CC\C=C(\c(cc(Cl)cc1)c1S2)/c3c2cccc3)C;0;Smiles;;Property;classPsub
448;pgps449;Oc1ccc(\C=C(/S\C(=N/c2ccccc2)\N3)\C3)c(O)c1;0;Smiles;;Property;classPsub
449;pgps450;O=C(C(N(C(=O)[C@H]1NC([C@@H](c2ccccc2)N)=O)[C@H]1SC3)=C3C)O;0;Smiles;;Property;classPsub
450;pgps451;C1C(NC(NNc2c3c(cc(c4cc(C)cc(C)c4)s3)ncn2)=S)C1;0;Smiles;;Property;classPsub
451;pgps452;CCCN(S(c1ccc(C(O)=O)cc1)(=O)=O)CCC;0;Smiles;;Property;classPsub
452;pgps453;c1c(c(OC[C@H](CNC(C)C)O)ccc2)c2ccc1;0;Smiles;;Property;classPsub
453;pgps454;c1c([C@H]2[C@H]([C@@H]3[C@]([C@@H](O[C@@H]4O[C@H](C(O)=O)[C@@H](O)[C@H](O)[C@H]4O)CC3)(C)CC2)CC5)c5cc(O)c1;0;Smiles;;Property;classPsub
454;pgps455;O=C(Nc1ccc(OC[C@H](CNC(C)C)O)cc1)C;0;Smiles;;Property;classPsub
455;pgps456;C1[C@@]([C@H]2O3)(c(c34)c(ccc4OC)C5)[C@](CCC2=O)(O)[C@@H]5N(C)C1;0;Smiles;;Property;classPsub
456;pgps457;C=CCN1[C@H]2[C@@](CCC3=O)(O)[C@]([C@H]3O4)(c(c45)c(ccc5O)C2)CC1;0;Smiles;;Property;classPsub
457;pgps458;C[C@@]1(CO[C@H](O[C@H]2[C@H](N)C[C@H](N)[C@@H](O[C@H]3O[C@H]([C@H](O)C)[C@@H](O)[C@@H](O)[C@H]3N)[C@@H]2O)[C@H](O)[C@H]1NC)O;0;Smiles;;Property;classPsub
458;pgps459;[O-][N+](c1ccc2c(C(c3ccccc3)=NCC(=O)N2)c1)=O;0;Smiles;;Property;classPsub
459;pgps460;O=S(c1c(Cl)cc(NCc2ccco2)c(C(O)=O)c1)(N)=O;0;Smiles;;Property;classPsub
460;pgps461;COP(SCN1C(c2c(cccc2)C1=O)=O)(OC)=S;0;Smiles;;Property;classPsub
461;pgps462;CC(N[P@@](Oc1ccc(SC)c(C)c1)(OCC)=O)C;0;Smiles;;Property;classPsub
462;pgps463;COc1ccc2c(cc(C(c3ccccc3)=O)[nH]2)c1;0;Smiles;;Property;classPsub
463;pgps464;O=C(Cc1ccc(OC[C@@H](CNC(C)C)O)cc1)N;0;Smiles;;Property;classPsub
464;pgps465;CCc1c(OC)cc(NC(\C=C\c2cc(OC(F)(F)F)ccc2)=O)cc1OC;0;Smiles;;Property;classPsub
465;pgps466;COC(Nc1[nH]c2c(cc(C(c3ccccc3)=O)cc2)n1)=O;0;Smiles;;Property;classPsub
466;pgps467;O=C1c(cc(F)c(N2CCNCC2)c3)c3N(C4CC4)C=C1C(O)=O;0;Smiles;;Property;classPsub
467;pgps468;COc1cc(\C=C\C(CC(\C=C\c2ccc(c(OC)c2)O)=O)=O)ccc1O;0;Smiles;;Property;classPsub
468;pgps469;Oc1c(C(=O)C=C(c2ccccc2)O3)c3cc(O)c1O;0;Smiles;;Property;classPsub
469;pgps470;Oc1c(c2n[nH]c(C)c2c3ccc4c(OCCO4)c3)cc(CC)c(O)c1;0;Smiles;;Property;classPsub
470;pgps471;O=C(OCC1=C(N(C(=O)[C@H]2NC(\C(\c3ccco3)=N\OC)=O)[C@H]2SC1)C(O)=O)N;0;Smiles;;Property;classPsub
471;pgps472;CN(CCCN1c(cc(Cl)cc2)c2CCc(cccc3)c13)C;0;Smiles;;Property;classPsub
472;pgps473;CN(CC\C=C(\c(cccc1)c1OC2)/c3c2cccc3)C;0;Smiles;;Property;classPsub
473;pgps474;C1[C@@]2([C@@H](OC)C[C@@H](OC)[C@H](C)[C@@H]([C@H]([C@H]([C@H](CCC([C@@H]([C@@H]([C@@H](\C=C\N(C)C=O)C)OC)C)=O)C)O)C)OC(=O)\C=C\C(\C)=C\[C@H](O)[C@H](OC)C[C@H]3O[C@@H](CC=C3)C[C@@H]2OC)O1;0;Smiles;;Property;classPsub
474;pgps475;O1c(cc(OP(OCC)(OCC)=S)cc2)c2C(C)=C(Cl)C1=O;0;Smiles;;Property;classPsub
475;pgps476;COC(C([C@@H](c1cccc([N+](=O)[O-])c1)C(C(OCC)=O)=C(C)N2)=C2C)=O;0;Smiles;;Property;classPsub
476;pgps477;Oc1c(C(=O)c2c(cccc2O)C3=O)c3cc(C(O)=O)c1;0;Smiles;;Property;classPsub
477;pgps478;c1c(C(O)=O)c(Nc2cccc(C)c2C)ccc1;0;Smiles;;Property;classPsub
478;pgps479;[C@]([C@@H]1CCC2)([C@@H]2[C@H]3C4)(CCN3C)c(c4ccc5)c5O1;0;Smiles;;Property;classPsub
479;pgps480;CC(NC[C@@H](COc1ccccc1CC=C)O)C;0;Smiles;;Property;classPsub
480;pgps481;O[C@H]1[C@H](Oc2ccc3c([C@@]([C@@H]4[C@@H](O)C=C5)([C@@H]5[C@H]6C3)CCN6C)c2O4)O[C@H](C(=O)O)[C@@H](O)[C@@H]1O;0;Smiles;;Property;classPsub
481;pgps482;[O-][N+](c1ccc2c(C(c3ccccc3F)=NCC(=O)N2C)c1)=O;0;Smiles;;Property;classPsub
482;pgps483;CN(Cc1ccc(CSCCN\C(=C\[N+](=O)[O-])\NC)o1)C;0;Smiles;;Property;classPsub
483;pgps484;O=C1c(cc(F)c(N2CCN(C)CC2)c3)c3N(CC)C=C1C(O)=O;0;Smiles;;Property;classPsub
484;pgps485;COC(Nc1[nH]c2c(cc(Sc3ccccc3)cc2)n1)=O;0;Smiles;;Property;classPsub
485;pgps486;c1c([C@]2(Cn3cncn3)OC[C@@H](CCC)O2)c(Cl)cc(Cl)c1;0;Smiles;;Property;classPsub
486;pgps487;COc1ccc(C(C(c2c(C(c3ccc(OC)cc3)=O)c4c(cccc4)n2C(c5ccc(OC)cc5)=O)C(c6ccc(OC)cc6)=O)=O)cc1;0;Smiles;;Property;classPsub
487;pgps488;C(N([C@H]1C[C@H](N=[N+]=[N-])[C@@H](CO)O1)C(=O)NC2=O)=C2C;0;Smiles;;Property;classPsub
488;pgps489;O[C@@H]1[C@@H](C(=O)O)O[C@@H](Oc2c(c(c3c(OC(c4ccccc4)=CC3=O)c2)O)O)[C@H](O)[C@H]1O;0;Smiles;;Property;classPsub
489;pgps490;C(C(=NN(Cc1c(Cl)cccc1)C2=O)C(=C2)C=C3)=C3;0;Smiles;;Property;classPsub
490;pgps491;O=C([C@H](Cc1ccc(N(CCCl)CCCl)cc1)N)O;0;Smiles;;Property;classPsub
491;pgps492;OC(c1c(c(cc(C(=CCC[C@@H]2C[C@H]3[C@]([C@H]4[C@@H]([C@@H]5[C@]([C@@H]([C@@H](CCCC(C)C)C)CC5)(C)CC4)CC3)(C)CC2)c6cc(Cl)c(O)c(C(=O)O)c6)c1)Cl)O)=O;0;Smiles;;Property;classPsub
492;pgps493;c1c(C2=COc3c(ccc(O)c3)C2=O)ccc(O)c1;0;Smiles;;Property;classPsub
493;pgps494;C=C[C@@]1(OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O)C;0;Smiles;;Property;classPsub
494;pgps495;CCC[S@@](c1cc2c([nH]c(NC(OC)=O)n2)cc1)=O;0;Smiles;;Property;classPsub
495;pgps496;Oc1c(c2n[nH]c(C)c2c3ccc4c(OCCO4)c3)cc(Cl)c(O)c1;0;Smiles;;Property;classPsub
496;pgps497;O=C([C@@](C1=C(C(N2C(c3c(c(CC)c4c(ccc(O[C@H]5[C@H](O)[C@@H](O)[C@H](O)[C@@H](C(=O)O)O5)c4)n3)C2)=C1)=O)CO)(CC)O)O;0;Smiles;;Property;classPsub
497;pgps498;OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@H](N2C(c3ccccc3)=C[C@@H](c4ccco4)[C@H](C#N)C2=S)O1;0;Smiles;;Property;classPsub
498;pgps499;O[C@H]1[C@H](N)[C@@H](O)[C@@H](O[C@H]2[C@@H](C[C@@H]([C@@H](O[C@@H]3[C@@H](CC[C@@H](CN)O3)N)[C@@H]2O)N)NC([C@H](CCN)O)=O)O[C@@H]1CO;0;Smiles;;Property;classPsub
499;pgps500;CN(CCC=C1c(cccc2)c2C=Cc(cccc3)c13)C;0;Smiles;;Property;classPsub
500;pgps501;CCOP(SCN1c(ccc(Cl)c2)c2OC1=O)(OCC)=S;0;Smiles;;Property;classPsub
501;pgps502;[C@]([C@@H]1[C@@H](OC)C2=C3CC2)([C@@H]3[C@H]4C5)(CCN4C)c(c5ccc6)c6O1;0;Smiles;;Property;classPsub
502;pgps503;[O-][N+](c1c(NON2)c2c(SCCCCCCO)cc1)=O;0;Smiles;;Property;classPsub
503;pgps504;O=CN[C@H](N1CCN([C@@H](NC=O)C(Cl)(Cl)Cl)CC1)C(Cl)(Cl)Cl;0;Smiles;;Property;classPsub
504;pgps505;C1[C@@]([C@@H](C(C=C2[C@]3(CC[C@]4(C)[C@H]2C[C@@](C)(C(=O)O)CC4)C)=O)[C@@]3(C)CC5)(C)[C@@H]5C(C)(C)[C@@H](O)C1;0;Smiles;;Property;classPsub
505;pgps506;CCOP(SCN1N=Nc2c(cccc2)C1=O)(OCC)=S;0;Smiles;;Property;classPsub
506;pgps507;c1c2c(cc3c(c(c45)c(ccc4)cc3)c2cc5)ccc1;0;Smiles;;Property;classPsub
507;pgps508;O[C@]1([C@H](NC)[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@@H]3[C@H](N)CC[C@@H](CN)O3)[C@@H](N)C[C@H]2N)OC1)C;0;Smiles;;Property;classPsub
508;pgps509;CC(=CCC[C@]([C@@H]1[C@@H]2[C@@](C)(CC1)[C@@](CC[C@@H]3[C@@]4(CC[C@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)C3(C)C)C)(C)[C@@H]4C[C@H]2O)(C)O)C;0;Smiles;;Property;classPsub
509;pgps510;O=C(CCCc1ccc(N(CCCl)CCCl)cc1)O;0;Smiles;;Property;classPsub
510;pgps511;CC[C@@]1(C(C=C2N(Cc3c2nc4c(cc(O[C@H]5[C@H](O)[C@@H](O)[C@H](O)[C@@H](C(=O)O)O5)cc4)c3CC)C6=O)=C6COC1=O)O;0;Smiles;;Property;classPsub
511;pgps512;ClC([C@@](Cl)(C(Cl)(Cl)[C@]12Cl)[C@@H](C(C[C@H]34)[C@H]5[C@@H]3O5)[C@H]14)=C2Cl;0;Smiles;;Property;classPsub
512;pgps513;O=C(OC[C@H]1O[C@@H](N2C(c3ccccc3)=C[C@H](c4ccccc4)[C@@H](C#N)C2=S)[C@@H]([C@@H](OC(C)=O)[C@@H]1OC(C)=O)OC(C)=O)C;0;Smiles;;Property;classPsub
513;pgps514;[C@]([C@@H]1[C@@H](O)C2=C3CC2)([C@@H]3[C@H]4C5)(CCN4C)c(c5ccc6)c6O1;0;Smiles;;Property;classPsub
514;pgps515;n1c(nc(N)c(c2ccccc2)n3)c3c(N)nc1N;0;Smiles;;Property;classPsub
515;pgps516;O=P(OC[C@@H]([C@@H](\C=C\CCCCCCCCCCCCC)O)N)(O)O;0;Smiles;;Property;classPsub
516;pgps517;CNC(Cc1ccccc1)(C)C;0;Smiles;;Property;classPsub
517;pgps518;c1c(C(OC(N(C)C)=O)=C(c2c(cccc3)c3ccc2)Oc4c5cccc4)n5cc1;0;Smiles;;Property;classPsub
518;pgps519;CNCCC=C1c(cccc2)c2CCc(cccc3)c13;0;Smiles;;Property;classPsub
519;pgps520;CC(NC(OCC(COC(N)=O)(CCC)C)=O)C;0;Smiles;;Property;classPsub
520;pgps521;Cl[C@H]1[C@H]2[C@H](C3(C(Cl)(Cl)[C@@]2(C(Cl)=C3Cl)Cl)Cl)C=C1;0;Smiles;;Property;classPsub
521;pgps522;c1c(C(c2c(c(O)ccc2)C3=O)=O)c3c(O)cc1;0;Smiles;;Property;classPsub
522;pgps523;C1C(C=C(C#N)C(=S)N2[C@H]3O[C@H]([C@@H]([C@@H](OC(C)=O)[C@@H]3OC(C)=O)OC(C)=O)COC(C)=O)=C2CCC1;0;Smiles;;Property;classPsub
523;pgps524;O=C1c(cc(F)c(N2CCNCC2)c3)c3N(CC)C=C1C(O)=O;0;Smiles;;Property;classPsub
524;pgps525;Clc1c([C@]2(OC[C@H](COc3ccc(N4CCN(C(C)=O)CC4)cc3)O2)Cn5ccnc5)ccc(Cl)c1;0;Smiles;;Property;classPsub
525;pgps526;c1c(C=Cc2c(cccc2)N3C(N)=O)c3ccc1;0;Smiles;;Property;classPsub
526;pgps527;CCN(CC(Nc1c(C)cccc1C)=O)CC;0;Smiles;;Property;classPsub
527;pgps528;CC(=CCC\C(=C\CC\C(=C\CO)\C)\C)C;0;Smiles;;Property;classPsub
528;pgps529;C(C(=C(c1ccc(N(CC(=O)O)CC(=O)O)c(OCCOc2c(ccc(C)c2)N(CC(O)=O)CC(O)=O)c1)c3c(cc(O)c(Cl)c3)O4)C4=CC5=O)=C5Cl;0;Smiles;;Property;classPsub
529;pgps530;CN(CCCOc1ccc(c2[nH]c3c(cc(c4ccc5c(nc(c6ccc(OCCCN(C)C)cc6)[nH]5)c4)cc3)n2)cc1)C;0;Smiles;;Property;classPsub
530;pgps531;N[C@@H](COc1c(C)cccc1C)C;0;Smiles;;Property;classPsub
531;pgps532;CCCC(CCC)C(O)=O;0;Smiles;;Property;classPsub
532;pgps533;C1[C@@](CC)(C)C(=O)NC1=O;0;Smiles;;Property;classPsub
533;pgps534;OC[C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O;0;Smiles;;Property;classPsub
534;pgps535;O=S(c1c(O)ccc(C2(c3ccc(O)c(S(O)(=O)=O)c3)c4c(c(Br)c(Br)c(Br)c4Br)C(=O)O2)c1)(O)=O;0;Smiles;;Property;classPsub
535;pgps536;CC(CCCCCCCCCCCCC(NCC(N[C@H]1[C@H](C)O[C@H](Nc2c3c(nc[nH]3)ncn2)[C@@H](O)[C@@H]1O)=O)=O)C;0;Smiles;;Property;classPsub
536;pgps537;c1c(OCCOc2c(cc3c(cc(c4ncc(C(O)=O)o4)o3)c2)N(CC(O)=O)CC(O)=O)c(N(CC(O)=O)CC(O)=O)ccc1C;0;Smiles;;Property;classPsub
537;pgps538;O=C1[C@@]([C@@H]2O[C@H]3CC2)(C)[C@@]3(C)C(=O)O1;0;Smiles;;Property;classPsub
538;pgps539;CS(C(\C=N\OC(NC)=O)(C)C)(=O)=O;0;Smiles;;Property;classPsub
539;pgps540;O=C(N)NO;0;Smiles;;Property;classPsub
540;pgps541;CCC[C@@H](C1(C(=O)NC(=S)NC1=O)CC)C;0;Smiles;;Property;classPsub
541;pgps542;O=C([C@H](CCC(N[C@@H](CS[C@H](\C=C\C=C\C=C/C\C=C/CCCCC)[C@H](CCCC(O)=O)O)C(NCC(O)=O)=O)=O)N)O;0;Smiles;;Property;classPsub
542;pgps543;NC(NCc1cccc(I)c1)=N;0;Smiles;;Property;classPsub
543;pgps544;c1c(C(=C2C#N)C(=C(c3sccc3)N([C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C2=S)CC5)c5ccc1;0;Smiles;;Property;classPsub
544;pgps545;Oc1nc(O)ncc1F;0;Smiles;;Property;classPsub
545;pgps546;C=CCSSCC=C;0;Smiles;;Property;classPsub
546;pgps547;CN(C(Oc1cc([N+](C)(C)C)ccc1)=O)C;0;Smiles;;Property;classPsub
547;pgps548;COP(O\C(=C\C(OC)=O)\C)(OC)=O;0;Smiles;;Property;classPsub
548;pgps549;CN(CCCN1c(cccc2)c2CCc(cccc3)c13)C;0;Smiles;;Property;classPsub
549;pgps550;C1[C@@](c2ccccc2Cl)(NC)C(=O)CCC1;0;Smiles;;Property;classPsub
550;pgps551;c1c(NS(c2c(OCCOc3c(S(Nc4c(OC)cccc4)(=O)=O)cc(C(C)(C)C)cc3)ccc(C(C)(C)C)c2)(=O)=O)c(OC)ccc1;0;Smiles;;Property;classPsub
551;pgps552;ClCCN([P@]1(OCCCN1)=O)CCCl;0;Smiles;;Property;classPsub
552;pgps553;c1c(nc2c(CCCC2)c3N)c3ccc1;0;Smiles;;Property;classPsub
553;pgps554;CC(O[C@H]1[C@H](COC(C)=O)O[C@H](N2C(c3ccccc3)=C(C(C)=O)C(c4ccc(OC)cc4)=C(C#N)C2=S)[C@@H](OC(C)=O)[C@@H]1OC(C)=O)=O;0;Smiles;;Property;classPsub
554;pgps555;NC1(C[C@H](C[C@@H]2C1)C[C@@H]3C2)C3;0;Smiles;;Property;classPsub
555;pgps556;c1c(c2c(c3ncn2)c(c(NCCN(CC)CC)cc3)C4=O)c4ccc1;0;Smiles;;Property;classPsub
556;pgps557;O=C(CC[C@H](C=C)N)O;0;Smiles;;Property;classPsub
557;pgps558;CNCCCN1c(cccc2)c2CCc(cccc3)c13;0;Smiles;;Property;classPsub
558;pgps559;c1c(c2c(c3ncn2)c(c(NCCNCCO)cc3)C4=O)c4ccc1;0;Smiles;;Property;classPsub
559;pgps560;C1=C(C)N([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C(=S)C(C#N)=C1C;0;Smiles;;Property;classPsub
560;pgps561;FC1([C@H](N2C(=O)N=C(N)C=C2)O[C@H](CO)[C@H]1O)F;0;Smiles;;Property;classPsub
561;pgps562;O=C(CC1(CCCCC1)CN)O;0;Smiles;;Property;classPsub
562;pgps563;OC[C@@H]1[C@H]([C@@H]([C@H]([C@H](N2C(C(=C(c3occc3)C=C2C)C#N)=S)O1)O)O)O;0;Smiles;;Property;classPsub
563;pgps564;n1c(N(C)C(=O)N(C)C2=O)c2n(C)c1;0;Smiles;;Property;classPsub
564;pgps565;O=C(c1ccc2c([nH]c(c3cc(OCCOc4cc(C)ccc4N(CC(O)=O)CC(O)=O)c(N(CC(O)=O)CC(O)=O)cc3)c2)c1)O;0;Smiles;;Property;classPsub
565;pgps566;O=C(O[C@@H]1[C@@H](OC(C)=O)[C@H](N2C(=S)C(C#N)=C(c3occc3)C(C(C)=O)=C2C)O[C@H](COC(C)=O)[C@H]1OC(C)=O)C;0;Smiles;;Property;classPsub
566;pgps567;c1c(OC(O[C@@H](CC(c2c(c3c4c(c5c(O)cc4OC)c2C(C[C@H](OC(c6ccccc6)=O)C)=C(OC)C5=O)c(c(O)cc3OC)C7=O)=C7OC)C)=O)ccc(O)c1;0;Smiles;;Property;classPsub
567;pgps568;C1N(P(N2CC2)(N3CC3)=S)C1;0;Smiles;;Property;classPsub
568;pgps569;CNC(Oc1cc(c(N(C)C)cc1)C)=O;0;Smiles;;Property;classPsub
569;pgps570;C1N(C(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCN)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]3N(CCC3)C(=O)[C@@H](Cc4ccccc4)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCN)NC(=O)[C@H](C(C)C)NC5=O)[C@H]5CC1;0;Smiles;;Property;classPsub
570;pgps571;C(C(=O)N(c1ccccc1)N2C)=C2C;0;Smiles;;Property;classPsub
571;pgps572;OC[C@H]1[C@@H]([C@H]([C@@H]([C@@H](N2C(C(=C(c3occc3)C(CCCC4)=C24)C#N)=S)O1)O)O)O;0;Smiles;;Property;classPsub
572;pgps573;c1c(cc2c(C(=O)C=CC2=O)c3)c3cc(Cl)c1Cl;0;Smiles;;Property;classPsub
573;pgps574;c1n(CC(P(O)(O)=O)(P(O)(O)=O)O)cnc1;0;Smiles;;Property;classPsub
574;pgps575;CN(C(Oc1ccc[n+](C)c1)=O)C;0;Smiles;;Property;classPsub
575;pgps576;O=C(c1cc(N)ccc1O)O;0;Smiles;;Property;classPsub
576;pgps577;O=C(O[C@H]1[C@H](OC(C)=O)[C@@H](N2C(=S)C(C#N)=C(c3ccc(Cl)cc3)C(C(OCC)=O)=C2C)O[C@@H](COC(C)=O)[C@@H]1OC(C)=O)C;0;Smiles;;Property;classPsub
577;pgps578;Cl[C@@]1([C@@](C([C@@](Cl)([C@]23Cl)[C@]14Cl)=O)(Cl)[C@]25Cl)[C@]5(C(Cl)(Cl)[C@]34Cl)Cl;0;Smiles;;Property;classPsub
578;pgps579;c1c(cc(OC(c2c(cccc3)c3ccc2)=C(OC(C(C)C)=O)c(ccc4)n45)c5c6)c6ccc1;0;Smiles;;Property;classPsub
579;pgps580;C1[C@H](n2c(N=CNC3=O)c3nc2)O[C@H](CO)C1;0;Smiles;;Property;classPsub
580;pgps581;N#CC1=CC(CCC2)=C2N([C@H]3O[C@H]([C@@H]([C@@H](O)[C@@H]3O)O)CO)C1=S;0;Smiles;;Property;classPsub
581;pgps582;O=C(OCC(COC(N)=O)(CCC)C)N;0;Smiles;;Property;classPsub
582;pgps583;c1c(c2c(c3ncn2)c(c(NCCCN(C)C)cc3)C4=O)c4ccc1;0;Smiles;;Property;classPsub
583;pgps584;[O-][N+](c1ccc(OP(OC)(OC)=S)c(Cl)c1)=O;0;Smiles;;Property;classPsub
584;pgps585;[O-][N+](c1ccc(OP(OCC)(OCC)=S)cc1)=O;0;Smiles;;Property;classPsub
585;pgps586;N#C\N=C(/NCCSCc1c(C)[nH]cn1)\NC;0;Smiles;;Property;classPsub
586;pgps587;c1c(c2c(c3ncn2)c(c(NCCNC(C)C)cc3)C4=O)c4ccc1;0;Smiles;;Property;classPsub
587;pgps588;[O-][N+](NC(N(C)N=O)=N[H])=O;0;Smiles;;Property;classPsub
588;pgps589;[H]N=C(NC(Cc1c(Cl)cccc1Cl)=O)N;0;Smiles;;Property;classPsub
589;pgps590;c1c(c2c(c3ncn2)c(c(NCCNCC)cc3)C4=O)c4ccc1;0;Smiles;;Property;classPsub
590;pgps591;ClCCN(C(NC1CCCCC1)=O)N=O;0;Smiles;;Property;classPsub
591;pgps592;c1c(cc(OC(c2c(cccc3)c3ccc2)=C(OC(C)=O)c(ccc4)n45)c5c6)c6ccc1;0;Smiles;;Property;classPsub
592;pgps593;CN(c1c(cccc2S(NCCNN=Nc3ccc4c(c(Nc5cccc(C)c5)ncn4)c3)(=O)=O)c2ccc1)C;0;Smiles;;Property;classPsub
593;pgps594;n1c(c2cccc(Cl)c2Cl)c(N)nc(N)n1;0;Smiles;;Property;classPsub
594;pgps595;N=C(N\N=C\c1c(Cl)cccc1Cl)N;0;Smiles;;Property;classPsub
595;pgps596;Nc1c(CNC(N(CCCl)N=O)=O)cnc(C)n1;0;Smiles;;Property;classPsub
596;pgps597;ClCCN(C(NCCCl)=O)N=O;0;Smiles;;Property;classPsub
597;pgps598;Oc1c(Cl)c(Cl)c(O)c(Cl)c1Cl;0;Smiles;;Property;classPsub
598;pgps599;N1C(=O)N([C@H]2C=C[C@@H](CO)O2)C=C(C)C1=O;0;Smiles;;Property;classPsub
599;pgps600;CN(c1c(cccc2S(N(CCNN=Nc3ccc4c(c(Nc5cc(Cl)ccc5)ncn4)c3)C)(=O)=O)c2ccc1)C;0;Smiles;;Property;classPsub
600;pgps601;N=C(N\N=C(\C=N\NC(N)=N)/C)N;0;Smiles;;Property;classPsub
601;pgps602;N1C(=Nc2c(Cl)cccc2Cl)NCC1;0;Smiles;;Property;classPsub
602;pgps603;COc1cc([N+]([O-])=O)c([N+]([O-])=O)cc1N;0;Smiles;;Property;classPsub
603;pgps604;[H]N=C(NC(c1c(N)nc(N)c(Cl)n1)=O)N;0;Smiles;;Property;classPsub
604;pgps605;CNC(Oc1c(cccc2)c2ccc1)=O;0;Smiles;;Property;classPsub
605;pgps606;c1c(C2(c3c(cc(O)c(CN(CC(O)=O)CC(O)=O)c3)Oc4c2cc(CN(CC(O)=O)CC(O)=O)c(O)c4)OC5=O)c5ccc1;0;Smiles;;Property;classPsub
606;pgps607;c1c(NS(c2ccc(N=Nc3ccc(O)cc3)cc2)(=O)=O)nccc1;0;Smiles;;Property;classPsub
607;pgps608;c1c(c2c(c3ncn2)c(c(NCCN)cc3)C4=O)c4ccc1;0;Smiles;;Property;classPsub
608;pgps609;c1c(C2=C(C(N([C@H]3[C@@H]([C@H]([C@H](OC(C)=O)[C@@H](COC(C)=O)O3)OC(C)=O)OC(C)=O)C(CC(C)(C)CC4=O)=C24)=S)C#N)ccc(OC)c1;0;Smiles;;Property;classPsub
