Name,Smiles,Property
hlm2526,COc1c(Nc2ccc(nc2C)S(=O)(=O)C)ncnc1OC3CCN(CC3)C(=O)OC(C)C,0
hlm2527,COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(on4)C(C)(C)C(F)(F)F)c3)c2cc1OC,0
hlm2528,N[C@@H](COCc1ccccc1)C(=O)Nc2nc3ccc(OC(F)(F)F)cc3s2,0
hlm2529,C1C\C=C\CN(Cc2cccc(Nc3nccc(n3)c4cccc(O1)c4)c2)C5CC5,0
hlm2530,COc1ccc(cc1)c2nc(Nc3cccc(NC(=O)NC4CCNC4)c3)nc5[nH]cnc25,0
hlm2531,C(CN1CCCC1)Oc2ccc3Nc4nccc(n4)c5oc(COC\C=C\COCc2c3)cc5,0
hlm2532,COc1ccc(cc1)c2nc(Nc3cccc(NC(=O)N4CCCC4)c3)nc5[nH]cnc25,0
hlm2533,CS(=O)(=O)Nc1ccc2NC(=NS(=O)(=O)c2c1)C3=C(O)[C@@H]4[C@H]5CC[C@H](C5)[C@@H]4N(Cc6ccc(F)cc6)C3=O,0
hlm2534,Cc1cc(Cl)cc2cc([nH]c12)C(=O)N3CC(C3)N4CCCC4,0
hlm2535,Cc1cc(Cl)cc2cc([nH]c12)C(=O)N3CCNCC3,0
hlm2536,CN[C@@H]1CCN(C1)C(=O)c2cc3cc(Cl)cc(C)c3[nH]2,0
hlm2537,CNC(=O)c1ccc(cc1)C(=O)N[C@@H](C2CCCCC2)c3cn(nn3)C4(CC4)C#N,0
hlm2538,CNC(=O)c1ccc(cn1)C(=O)N[C@@H](C2CCCCC2)c3cn(nn3)C4(CC4)C#N,0
hlm2539,CNC1CN(C1)C(=O)c2cc3cc(Cl)cc(C)c3[nH]2,0
hlm2540,CS(=O)(=O)C[C@H](NC(=O)c1ccsc1)c2cn(nn2)C3(CC3)C#N,0
hlm2541,CS(=O)(=O)c1cccc(c1)C(=O)N[C@@H](C2CCCCC2)c3cn(nn3)C4(CC4)C#N,0
hlm2542,CS(=O)(=O)Nc1ccc(cc1)C(=O)N[C@@H](C2CCCCC2)c3cn(nn3)C4(CC4)C#N,0
hlm2543,NC(=O)c1ccc(cc1)C(=O)N[C@@H](C2CCCCC2)c3cn(nn3)C4(CC4)C#N,0
hlm2544,NS(=O)(=O)c1ccc(cc1)C(=O)N[C@@H](C2CCCCC2)c3cn(nn3)C4(CC4)C#N,0
hlm2545,O=C(N[C@@H](C1CCCCC1)c2cn(nn2)C3(CC3)C#N)C4=CNC(=O)C=C4,0
hlm2546,O=C(N[C@@H](C1CCCCC1)c2cn(nn2)C3(CC3)C#N)c4cccnc4,0
hlm2547,O=C(N[C@@H](C1CCCCC1)c2cn(nn2)C3(CC3)C#N)c4ccon4,0
hlm2548,O=C(N[C@@H](C1CCCCC1)c2cn(nn2)C3(CC3)C#N)c4cn[nH]c4,0
hlm2549,O=C(N[C@@H](C1CCCCC1)c2cn(nn2)C3(CC3)C#N)c4cocn4,0
hlm2550,O=C(N[C@@H](C1CCCCC1)c2cn(nn2)C3(CC3)C#N)c4nccs4,0
hlm2551,O=C(N[C@@H](C1CCCCC1)c2cn(nn2)C3(CC3)C#N)c4ocnc4,0
hlm2552,O=C(N[C@@H](C1CCCCC1)c2cn(nn2)C3(CC3)C#N)c4oncc4,0
hlm2553,O=C(N[C@@H](C1CCCCC1)c2cn(nn2)C3(CC3)C#N)N4CCS(=O)(=O)CC4,0
hlm2554,O=C(N[C@@H](C1CCCCO1)c2cn(nn2)C3(CC3)C#N)c4ccsc4,0
hlm2555,O=C(N[C@@H](C1CCCOC1)c2cn(nn2)C3(CC3)C#N)c4ccsc4,0
hlm2556,O=C(N[C@@H](C1CCOCC1)c2cn(nn2)C3(CC3)C#N)c4ccsc4,0
hlm2557,O=C(Nc1ccc(cc1)C(=O)N[C@@H](C2CCCCC2)c3cn(nn3)C4(CC4)C#N)C5CC5,0
hlm2558,COc1ccc(cn1)c2cc(cnc2N)c3ccc(cc3)S(=O)(=O)C,0
hlm2559,Cn1nc(cc1Oc2ccc(Nc3ncnc(N)c3c4occ(CNC(=O)C=C)n4)cc2Cl)C(F)(F)F,0
hlm2560,Cn1nccc1Oc2ccc(Nc3ncnc(N)c3c4occ(CNC(=O)C=C)n4)cc2Cl,0
hlm2561,Nc1ncnc(Nc2ccc(Cl)c(Cl)c2F)c1c3occ(CNC(=O)C=C)n3,0
hlm2562,Nc1ncnc(Nc2ccc(Oc3ccc(F)cc3)c(Cl)c2)c1c4occ(CNC(=O)C=C)n4,0
hlm2563,Nc1ncnc(Nc2ccc(Oc3cccc(F)c3)c(Cl)c2)c1c4occ(CNC(=O)C=C)n4,0
hlm2564,Nc1ncnc(Nc2ccc(Oc3ccccc3)c(Cl)c2)c1c4occ(CNC(=O)C=C)n4,0
hlm2565,O=C1NC(=CC(=N1)N2CCOCC2)NCc3cccc4ccccc34,0
hlm2566,[2H][C@@H](CC(C)C)[C@H]([2H])[C@](C)(O)[C@H]1CC[C@H]2[C@@H]3C[C@H](O)[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,0
hlm2567,[2H]C([2H])(CC(C)C)C([2H])([2H])[C@](C)(O)[C@H]1CC[C@H]2[C@@H]3C[C@H](O)[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,0
hlm2568,C[C@H]1CN(CCO1)C2=NC(=O)NC(=C2)N(CCO)Cc3cccc4ccccc34,0
hlm2569,COC(=O)[C@H]1[C@@H](O)[C@@]2(O)c3c(OC)cc(O[C@H]4COC[C@H](CO)O4)cc3O[C@]2([C@@H]1c5ccccc5)c6ccc(OC)cc6,0
hlm2570,COc1ccc(cc1)[C@@]23Oc4cc(O[C@H]5COC[C@H](CO)O5)cc(OC)c4[C@]2(O)[C@H](O)[C@@H]([C@H]3c6ccccc6)C(=O)N(C)C,0
hlm2571,Cn1c(Nc2ccc(cc2F)C#C)c(C(=O)NOC[C@H](O)CO)c3CCCC(=O)c13,0
hlm2572,OC[C@@H](O)CONC(=O)C1=C2CCCN2C(=O)C(=C1Nc3ccc(I)cc3F)F,0
hlm2573,OC[C@H](O)CONC(=O)C1=C2CCCN2C(=O)C(=C1Nc3ccc(I)cc3F)F,0
hlm2574,OCCONC(=O)C1=C2CCCN2C(=O)C(=C1Nc3ccc(I)cc3F)F,0
hlm2575,CNC(=O)c1ccc(cc1)c2cnc(N)c(c2)c3ccc(OC)nc3,0
hlm2576,COc1ccc(cn1)c2cc(cnc2N)c3ccc(c(F)c3)S(=O)(=O)C,0
hlm2577,COc1ccc(cn1)c2cc(cnc2N)c3ccc(cc3)C(=O)N,0
hlm2578,COc1ccc(cn1)c2cc(cnc2N)c3ccc(cc3)C(=O)N4CCN(C)CC4,0
hlm2579,COc1ccc(cn1)c2cc(cnc2N)c3ccc(cc3)C(=O)N4CCOCC4,0
hlm2580,COc1ccc(cn1)c2cc(cnc2N)c3ccc(cc3)C(=O)NCCCO,0
hlm2581,COc1ccc(cn1)c2cc(cnc2N)c3ccc(cc3)C(=O)NCCN4CCCC4,0
hlm2582,COc1ccc(cn1)c2cc(cnc2N)c3ccc(cc3)C(=O)O,0
hlm2583,COc1ccc(cn1)c2cc(cnc2N)c3ccc(cc3)S(=O)(=O)N,0
hlm2584,COc1ccc(cn1)c2cc(cnc2N)c3ccc(cc3C(F)(F)F)S(=O)(=O)C,0
hlm2585,COc1ccc(cn1)c2cc(cnc2N)c3ccc(NS(=O)(=O)C)cc3,0
hlm2586,COc1ccc(cn1)c2cc(cnc2N)c3cccc(c3)C(=O)N,0
hlm2587,Nc1ncc(cc1c2ccc(nc2)C(F)(F)F)c3ccc(cc3)C(=O)N4CCNCC4,0
hlm2588,Nc1ncc(cc1c2ccc(nc2)C(F)(F)F)c3ccc(cc3)C(=O)N4CCOCC4,0
hlm2589,CS(=O)(=O)c1ccc(cc1)c2cnc(N)c(c2)c3ccc(cc3)C(F)(F)F,0
hlm2590,CS(=O)(=O)c1ccc(cc1)c2cnc(N)c(c2)c3ccc(CO)nc3,0
hlm2591,CS(=O)(=O)c1ccc(cc1)c2cnc(N)c(c2)c3cccc(c3)C(F)(F)F,0
hlm2592,Cn1c(c2ccc(Cl)cc2)c(C3CCCC3)c4ccc(cc14)C(=O)NC5(CCC5)C(=O)Nc6ccc(\C=C\C(=O)O)cc6,0
hlm2593,Cn1c(c2ccc(Cl)cn2)c(C3CCCC3)c4ccc(cc14)C(=O)NC5(CCC5)C(=O)Nc6ccc(\C=C\C(=O)O)cc6,0
hlm2594,Cn1c(c2ccc(Cl)cn2)c(C3CCCC3)c4ccc(cc14)C(=O)NC5(CCCC5)C(=O)Nc6ccc(\C=C\C(=O)O)cc6,0
hlm2595,Cn1c(c2cccc(N)n2)c(C3CCCC3)c4ccc(cc14)C(=O)NC5(CCC5)C(=O)Nc6ccc(\C=C\C(=O)O)cc6,0
hlm2596,CN1CC[C@@](C1)(NC(=O)c2ccc3c(C4CCCC4)c(c5cccc(N)n5)n(C)c3c2)C(=O)Nc6ccc(\C=C\C(=O)O)cc6,0
hlm2597,CS(=O)(=O)c1ccc(cc1)C(CCNC(=O)c2ccc(nc2)C#N)c3ccc(F)cc3,0
hlm2598,Fc1ccc(cc1)C(CCNC(=O)c2ccc(OCC(F)(F)F)nc2)c3ccc(F)cc3,0
hlm2599,Cc1ccc(cn1)c2cc(cnc2N)c3ccc(cc3)S(=O)(=O)C,0
hlm2600,CNC(=O)c1ccc(cc1)c2cc(cnc2N)c3ccc(cc3)S(=O)(=O)C,0
hlm2601,CS(=O)(=O)c1ccc(cc1)c2cnc(N)c(c2)c3ccc(cc3)C#N,0
hlm2602,CS(=O)(=O)c1ccc(cc1)c2cnc(N)c(c2)c3ccc(cc3)C(=O)N,0
hlm2603,CS(=O)(=O)c1ccc(cc1)c2cnc(N)c(c2)c3ccc(cc3)S(=O)(=O)C,0
hlm2604,C[N+]1=C2C=C(NCCc3ccc(O)cc3)C(=O)c4[nH]cc(CC1)c24,0
hlm2605,CS(=O)(=O)c1ccc(cc1)c2cnc(N)c(c2)c3ccc(nc3)C(F)(F)F,0
hlm2606,CC1(CCN(CC1)S(=O)(=O)C)n2cnc3cnc4[nH]ccc4c23,0
hlm2607,CC1(CCNCC1)n2cnc3cnc4[nH]ccc4c23,0
hlm2608,COC(=O)N(C)[C@@H]1CC[C@H](CC1)n2cnc3cnc4[nH]ccc4c23,0
hlm2609,COC(=O)N[C@@H]1CC[C@H](CC1)n2cnc3cnc4[nH]ccc4c23,0
hlm2610,CCOP(=O)(O)C1=C[C@@H](OC(CC)CC)[C@H](NC(=O)C)[C@H](C1)NC(=N)N,0
hlm2611,CCc1cc(c2oc(cc2)C(F)(F)F)n(n1)c3ccc4c(c3)nc(c5cc(ccc5O)C(=O)N6CCCC6)n4CC7=CNC(=O)C=C7,0
hlm2612,Fc1cccc(c1)S(=O)(=O)c2ccc3c4CCNC5(CCCOC5)c4oc3c2,0
hlm2613,CCS(=O)(=O)CNc1cc2CN(C)C\C=C\CCOc3cccc(c3)c4ccnc(Nc(c2)c1)n4,0
hlm2614,CC(C)CC(=O)N1CCC(CC1)n2cnc3cnc4[nH]ccc4c23,0
hlm2615,COC(=O)[C@H](CCC(=O)N)NC(=O)CCCCCCCCNC(=O)[C@]12CC[C@H]([C@@H]1[C@H]3CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC2)C(=C)C,0
hlm2616,Cc1cc(\C=C\C#N)cc(C)c1Oc2cc(Nc3ccc(cc3)C#N)c(N)cc2CO,0
hlm2617,O=C(NCc1ccccc1)c2ccccc2C(=O)N3CCC[C@H]3C#N,0
hlm2618,Cc1ccc2[nH]c(SCc3ccccn3)nc2c1,0
hlm2619,CC1Cc2cc(ccc2N1S(=O)(=O)C)S(=O)(=O)c3ccc4OCCOc4c3,0
hlm2620,COC(=O)[C@H](CCC(=O)N)NC(=O)CCCCCCCCNC(=O)[C@]12CC[C@@H](C(C)C)[C@@H]1[C@H]3CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC2,0
hlm2621,COC(=O)[C@H]1[C@@H](O)[C@@]2(O)c3c(OC)cc(cc3O[C@]2([C@@H]1c4ccccc4)c5ccc(OC)cc5)C#N,0
hlm2622,Cn1c(Nc2ccc(cc2F)C#C)c(C(=O)NOCCO)c3CCCC(=O)c13,0
hlm2623,Cc1cc(\C=C\C#N)cc(C)c1Nc2ccnc(Nc3ccc(cc3)C#N)n2,0
hlm2624,Cc1cc(\C=C\C#N)cc(C)c1Oc2cc(Nc3ccc(cc3)C#N)c(N)cc2C(=O)N,0
hlm2625,Cn1c(Nc2ccc(I)cc2F)c(C(=O)NOC[C@H](O)CO)c3CCCC(=O)c13,0
hlm2626,CCC1=C([C@@H](NC(=O)N1)c2ccc(O)c(Cl)c2)C(=O)OCC3CCCCC3,0
hlm2627,O=C(N[C@@H](C1CCCCC1)c2cn(nn2)C3(CC3)C#N)c4cn5ccccc5n4,0
hlm2628,COc1cc(ccc1Nc2ncc3c(Cl)cc(c4ccccc4N(C)S(=O)(=O)C)n3n2)C5CCN(CC(=O)N)CC5,0
hlm2629,COc1ccc2[nH]c(SCCCO)nc2c1,0
hlm2630,CNS(=O)(=O)c1ccc(cc1)C(=O)N[C@@H](C2CCCCC2)c3cn(nn3)C4(CC4)C#N,0
hlm2631,CC(C)NCC(O)COc1cccc2ccccc12,0
hlm2632,COC(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1c2nc(I)c([nH]2)c3ccc(cc3)c4ccc(cc4)c5[nH]c(nc5I)[C@@H]6CCCN6C(=O)[C@@H](NC(=O)OC)C(C)C,0
hlm2633,Cc1ccc(Oc2ccc(Nc3ncnc(N)c3c4occ(CNC(=O)C=C)n4)cc2C)cn1,0
hlm2634,Nc1ncnc(Nc2ccc(Oc3ccccn3)c(Cl)c2)c1c4occ(CNC(=O)C=C)n4,0
hlm2635,CN1CCC(CC1)c2cccc(Nc3nc4c(cccn4n3)c5ccc(cc5)S(=O)(=O)C)c2,0
hlm2636,CN1CCN(CC1)c2cccc(Nc3nc4c(cccn4n3)c5ccc(cc5)S(=O)(=O)C)c2,0
hlm2637,O=C(N[C@@H](C1CCCC1)c2cn(nn2)C3(CC3)C#N)c4ccsc4,0
hlm2638,O=C1NC(=NC(=C1)N2CCOCC2)NCc3cccc4ccccc34,0
hlm2639,CC(=C)[C@@H]1CC[C@@]2(CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12)C(=O)NCCCCCCCCC(=O)N[C@@H](CCC(=O)N)C(=O)OCc6ccccc6,0
hlm2640,Cc1cc(CCC#N)cc(C)c1Oc2cc(Nc3ccc(cc3)C#N)c(N)cc2C(=O)N,0
hlm2641,O=S(=O)(N1CCC(CC1)n2cnc3cnc4[nH]ccc4c23)c5ccccc5,0
hlm2642,Cc1noc(n1)c2ccc3c(c2)c4CCCCc4n3CCCSc5cc(F)cc(F)c5,0
hlm2643,CN(C)C(=O)[C@@H]1Cc2ccccc2N1C(=O)CCN3CCC(CC3)c4ccc(F)cc4C,0
hlm2644,C[C@@H]1CCC(CN1)N2CC[C@@]3(C2)CN(C(=O)c4cc5ccc(F)cc5[nH]4)c6ccccc36,0
hlm2645,CNC(=O)c1cc(N)c(Nc2ccc(cc2)C#N)cc1Oc3c(C)cc(\C=C\C#N)cc3C,0
hlm2646,Cc1cc(\C=C\C#N)cc(C)c1Oc2cc(Nc3ccc(cc3)C#N)c(N)cc2C(F)(F)F,0
hlm2647,Nc1ncnc(Nc2ccc(Oc3ccccc3F)c(Cl)c2)c1c4occ(CNC(=O)C=C)n4,0
hlm2648,Nc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1c4occ(CNC(=O)C=C)n4,0
hlm2649,CN1C\C=C\CCOc2cccc(c2)c3ccnc(Nc4cccc(C1)c4)n3,0
hlm2650,OCCONC(=O)C1=C2CCCN2C(=O)C(=C1Nc3ccc(I)cc3F)Cl,0
hlm2651,Nc1ncccc1c2nc3cccnc3n2c4ccc(CC(=O)Nc5ccccc5)cc4,0
hlm2652,Cc1cc(\C=C\C#N)cc(C)c1Oc2cc(Nc3ccc(cc3)C#N)c(N)cc2[N+](=O)[O-],0
hlm2653,CCN1CCN(CC1)S(=O)(=O)c2cnc(OCCOC)c(c2)C3=Nc4c(CC)n(CCN5CCOCC5)nc4C(=O)N3,0
hlm2654,O=C(N[C@@H](C1CCCCC1)c2cn(nn2)C3(CC3)C#N)c4ccc(cc4)C#N,0
hlm2655,O=C(N[C@@H](C1CCCCC1)c2cn(nn2)C3(CC3)C#N)c4conc4,0
hlm2656,C1C\C=C\CNCc2cccc(Nc3nccc(n3)c4cccc(O1)c4)c2,0
hlm2657,C(N1CCC(CC1)n2cnc3cnc4[nH]ccc4c23)c5ccccc5,0
hlm2658,N#Cc1cccc(CN[C@@H]2CC[C@H](CC2)n3cnc4cnc5[nH]ccc5c34)c1,0
hlm2659,C[C@]12CC[C@@H](C[C@@H]1CC[C@H]3[C@@H]4CC[C@H](C(=O)CO)[C@@]4(C)CC[C@H]23)NS(=O)(=O)N,0
hlm2660,O=C(N[C@@H](C1CCCCC1)c2cn(nn2)C3(CC3)C#N)c4cscn4,0
hlm2661,O=C(N[C@@H](C1CCCCC1)c2cn(nn2)C3(CC3)C#N)c4occc4,0
hlm2662,COc1ccc(cn1)c2cc(cnc2N)c3ccc(cc3)S(=O)(=O)N4CCN(C)CC4,0
hlm2663,Fc1ccc2cc([nH]c2c1)C(=O)N3C[C@]4(CCN(C4)C5CCNC5)c6ccccc36,0
hlm2664,O=C(N[C@@H](c1ccccc1)c2cn(nn2)C3(CC3)C#N)c4ccsc4,0
hlm2665,Cc1ccc(nc1)c2c(C3CCCC3)c4ccc(cc4n2C)C(=O)NC5(CCC5)C(=O)Nc6ccc(\C=C\C(=O)O)cc6,0
hlm2666,O=C(N[C@@H](C1CCCCC1)c2cn(nn2)C3(CC3)C#N)c4cocc4,0
hlm2667,Cc1noc(n1)c2ccc3c(c2)c4CCCCc4n3CCCOc5cc(F)cc(F)c5,0
hlm2668,O=C(NCc1ccccc1)c2ccccc2C(=O)N3CCCC3,0
hlm2669,CN(C)C(=O)[C@@H]1Cc2ccccc2N1C(=O)CCN3CCC(CC3)c4ccccc4,0
hlm2670,Cc1cc(CCC#N)cc(C)c1Oc2cc(Nc3ccc(cc3)C#N)c(N)cc2C(F)(F)F,0
hlm2671,CNC(=O)c1cc(N)c(Nc2ccc(cc2)C#N)cc1Oc3c(C)cc(CCC#N)cc3C,0
hlm2672,CN1CCN(CC1)C(=O)c2ccc(cc2)c3cnc(N)c(c3)c4ccc(cc4)C(F)(F)F,0
hlm2673,COC(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1c2ncc([nH]2)c3ccc(cc3)c4ccc(cc4)c5cnc([nH]5)[C@@H]6CCCN6C(=O)[C@@H](NC(=O)OC)C(C)C,0
hlm2674,COc1ccc2[nH]c(SCC(C)(C)C)nc2c1,0
hlm2675,C[C@@H]1CCCN([C@@H]1CNC(=O)c2cccc3oc(C)cc23)C(=O)c4nc(C)sc4c5ccccc5,0
hlm2676,C[C@@H]1CCCN([C@@H]1CNc2oc3ccccc3n2)C(=O)c4nc(C)sc4c5ccccc5,0
hlm2677,C[C@H]1CCC[C@@H](CNc2oc3ccccc3n2)N1C(=O)c4nc(C)sc4c5ccc(F)cc5,0
hlm2678,Cc1nc(C(=O)N2CC(F)CC[C@H]2CNC(=O)c3cccc4occc34)c(s1)c5ccccc5,0
hlm2679,Cc1nc(C(=O)N2CCCCC2CNC(=O)c3cccc4occc34)c(s1)c5ccc(F)cc5,0
hlm2680,Clc1ccc2[nH]c(cc2c1)C(=O)N3C[C@]4(CCN(C4)C5CCNC5)c6ccccc36,0
hlm2681,CS(=O)(=O)CC[C@H](NC(=O)c1ccsc1)c2cn(nn2)C3(CC3)C#N,0
hlm2682,O=C(N[C@@H](C1CCCCC1)c2cn(nn2)C3(CC3)C#N)c4csc(c4)c5ccccc5,0
hlm2683,O=C(NCCN1CCOCC1)c2ccc(cc2)c3nccc4ccccc34,0
hlm2684,Nc1ncccc1c2nc3cccnc3n2c4ccc(CNC(=O)c5ccccc5)cc4,0
hlm2685,CN(Cc1cccn1C)C(=O)C23CC4CC(CC(C4)C2)C3,0
hlm2686,CN(Cc1cccs1)C(=O)C23CC4CC(CC(C4)C2)C3,0
hlm2687,Cn1nccc1C(=O)N[C@@H](C2CCCCC2)c3cn(nn3)C4(CC4)C#N,0
hlm2688,NC(=O)O[C@H](CCN1CCN(CC1)c2ccccc2)c3ccccc3,0
hlm2689,Cn1c(Nc2ccc(I)cc2F)c(C(=O)NOC[C@@H](O)CO)c3CCC(=O)c13,0
hlm2690,FC(F)(F)c1cc(cc(c1)C(F)(F)F)[C@@H]2C[C@H]2C3CC(=O)CC(=O)C3,0
hlm2691,Cc1noc(n1)c2ccc3c(c2)c4CCCCc4n3CC(F)COc5cc(F)cc(F)c5,0
hlm2692,CN1CCN(CC1)C(=O)c2cc3cc(Cl)cc(N)c3[nH]2,0
hlm2693,COc1ccc(cn1)c2cc(cnc2N)c3ccc(cc3)S(=O)(=O)N4CCOCC4,0
hlm2694,COC(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1c2nc(Br)c([nH]2)c3ccc(cc3)c4ccc(cc4)c5[nH]c(nc5Br)[C@@H]6CCCN6C(=O)[C@@H](NC(=O)OC)C(C)C,0
hlm2695,Clc1ccc(cc1)[C@H](NC(=O)c2ccsc2)c3cn(nn3)C4(CC4)C#N,0
hlm2696,O=C(N[C@@H](C1CCCCC1)c2cn(nn2)C3(CC3)C#N)C4CCOCC4,0
hlm2697,O=C(N[C@@H](C1CCCCC1)c2cn(nn2)C3(CC3)C#N)N4CCOCC4,0
hlm2698,CN(C)C(=O)c1ccc(cc1)c2ccc3C(=O)N(CCN4CCCC4)CCc3c2,0
hlm2699,CCN1CCN(CC1)S(=O)(=O)c2cnc(OCCOC)c(c2)C3=Nc4c(CC)n(CCOC)nc4C(=O)N3,0
hlm2700,O[C@H]1[C@@H](CC[C@@H](OC(=O)N2CCC(CC2)N3C(=O)Nc4ncccc34)c5ncccc15)c6cccc(F)c6F,0
hlm2701,CC(Oc1cc(cc(c1)C(F)(F)F)C(F)(F)F)C2CC(=O)CC(=O)C2,0
hlm2702,CCCCOc1ncc(cc1C2=Nc3c(CC)n(nc3C(=O)N2)C4CN(C)C4)S(=O)(=O)N5CCN(CC)CC5,0
hlm2703,Cc1ccc(cc1C(F)(F)F)c2cc(cnc2N)c3ccc(cc3)S(=O)(=O)C,0
hlm2704,COc1ccc(cn1)c2cc(cnc2N)c3ccc(OC(F)(F)F)cc3,0
hlm2705,Cn1c(Nc2ccc(Br)cc2F)c(C(=O)NOC[C@@H](O)CO)c3CCCC(=O)c13,0
hlm2706,O=C(N[C@@H](C1CCCCC1)c2cn(nn2)C3(CC3)C#N)c4occn4,0
hlm2707,O=C(N[C@@H](C1CCS(=O)(=O)CC1)c2cn(nn2)C3(CC3)C#N)c4ccsc4,0
hlm2708,CC(C)N1CCC[C@H]1C(=O)N2CCC(CC2)n3cnc4cnc5[nH]ccc5c34,0
hlm2709,CC(C)[C@H](NC(=O)c1ccsc1)c2cn(nn2)C3(CC3)C#N,0
hlm2710,CC(=O)Nc1ccc(cc1)C(=O)N[C@@H](C2CCCCC2)c3cn(nn3)C4(CC4)C#N,0
hlm2711,CN(C)C(=O)[C@@H]1Cc2ccccc2N1C(=O)CCN3CCC(CC3)c4ccc(F)cc4,0
hlm2712,N[C@H]1[C@@H](CC[C@@H](OC(=O)N2CCC(CC2)N3C(=O)Nc4ncccc34)c5ncccc15)c6cccc(F)c6F,0
hlm2713,O=C(CC#N)N1CCC[C@H](C1)n2cnc3cnc4[nH]ccc4c23,0
hlm2714,O=C(N1CCC(CC1)n2cnc3cnc4[nH]ccc4c23)c5ccccc5,0
hlm2715,Cn1c(c2ccccn2)c(C3CCCC3)c4ccc(cc14)C(=O)NC5(CCC5)C(=O)Nc6ccc(\C=C\C(=O)O)cc6,0
hlm2716,Cn1c(Nc2ccc(I)cc2F)c(C(=O)NOC[C@H](O)CO)c3CCC(=O)c13,0
hlm2717,COc1ccc2[nH]c(SCc3ccc(I)cc3)nc2c1,0
hlm2718,Clc1ccc(CNC(=O)N2CCC(CC2)Oc3ncccn3)c(Cl)c1,0
hlm2719,COc1ccc(cn1)c2cnc(N)c(c2)c3ccc(OC)nc3,0
hlm2720,CC(=O)N1CCC(CC1)C(=O)N[C@@H](C2CCCCC2)c3cn(nn3)C4(CC4)C#N,0
hlm2721,CC(C)(C)OC(=O)N[C@@H]1CC[C@H](CC1)n2cnc3cnc4[nH]ccc4c23,0
hlm2722,CN(C)CC(=O)N1CCC(CC1)n2cnc3cnc4[nH]ccc4c23,0
hlm2723,[O-][N+](=O)c1oc(cc1)C2=NOC(C2)c3ccc(nc3)N4CCOCC4=O,0
hlm2724,Cn1c(Nc2ccc(Br)cc2F)c(C(=O)NOC[C@H](O)CO)c3CCCC(=O)c13,0
hlm2725,COc1ccc(cn1)c2c(C3CCCC3)c4ccc(cc4n2C)C(=O)NC5(CCC5)C(=O)Nc6ccc(\C=C\C(=O)O)cc6,0
hlm2726,Cn1c(c2ccccn2)c(C3CCCC3)c4ccc(cc14)C(=O)NC5(CCCC5)C(=O)Nc6ccc(\C=C\C(=O)O)cc6,0
hlm2727,Cn1c(c2cnccn2)c(C3CCCC3)c4ccc(cc14)C(=O)NC5(CCC5)C(=O)Nc6ccc(\C=C\C(=O)O)cc6,0
hlm2728,CS(=O)(=O)c1ccc(CNC(=O)c2ccc(OCC(F)(F)F)nc2)c(Cl)c1,0
hlm2729,Nc1ncnc(Nc2ccc(Oc3cc(Cl)ccc3Cl)c(Cl)c2)c1c4occ(CNC(=O)C=C)n4,0
hlm2730,CC1(CCN(CC(F)(F)F)CC1)n2cnc3cnc4[nH]ccc4c23,0
hlm2731,CC1(CCN(Cc2cncnc2)CC1)n3cnc4cnc5[nH]ccc5c34,0
hlm2732,CC1=C(Nc2ccccc2C1=O)c3ccc(nc3)c4ccc(OC(F)(F)F)cc4,0
hlm2733,CO[C@@H]1OC[C@@H](O[C@H]1Oc2cc(OC)c3c(O[C@]4([C@@H]([C@H]([C@@H](O)[C@@]34O)C(=O)OC)c5ccccc5)c6ccc(OC)cc6)c2)[C@H](O)CO,0
hlm2734,O=C(N1CCCC1)c2cccc3CN(Cc4ccccc4)C(=O)c23,0
hlm2735,CC1=C(Nc2ccc(I)cc2F)C(=C3CCCN3C1=O)C(=O)NOCCO,0
hlm2736,COc1cc(ccc1O)c2cc(cnc2N)c3ccc(cc3)S(=O)(=O)C,0
hlm2737,Cc1ccc(c2cc(cnc2N)c3ccc(cc3)S(=O)(=O)C)c4cccnc14,0
hlm2738,Cn1c(c2ccncc2)c(C3CCCC3)c4ccc(cc14)C(=O)NC5(CCCC5)C(=O)Nc6ccc(\C=C\C(=O)O)cc6,0
hlm2739,Cn1c(Nc2ccc(cc2F)C#C)c(C(=O)NOCCO)c3CCC(=O)c13,0
hlm2740,CC(C)(C)OC(=O)N[C@H]1CC[C@H](C1)n2cnc3cnc4[nH]ccc4c23,0
hlm2741,CS(=O)(=O)N[C@@H]1CC[C@H](CC1)n2cnc3cnc4[nH]ccc4c23,0
hlm2742,OCCONC(=O)C1=C2CCCCN2C(=O)C(=C1Nc3ccc(I)cc3F)F,0
