SMILES	SMR_VSA6	C-024	BELi0	RASA	VSA_EState5	GATS2c	SLogP_VSA3	MATS1dv	H-047	SaasC	AATS5dv	Mor08u	HATS2u	ATSC2dv	GATS2s	GATS7se	Mor19m	observed	predicted
CCCCCN(CCCCC)N=O	0.09	-0.92	0.25	1.27	-0.04	1.34	-1.04	1.02	-0.86	-0.7	-0.84	0.8	0.12	-0.29	-1.44	1.35	0.57	1.0	1.0
COc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1	-0.38	0.74	-0.71	-1.33	-0.39	-0.26	-1.04	-0.49	-0.08	-0.86	1.41	-1.11	1.71	-0.25	0.15	-0.54	-1.57	0.0	0.0
O=C(O)CC/C(=N\O)C(=O)O	-0.93	-0.92	0.16	-3.44	-1.22	-1.32	-0.14	-0.74	-1.48	-0.7	1.7	-0.28	0.28	-0.17	-0.8	3.34	-0.51	0.0	0.0
O=C(OC1C[C-]2CCC(C1)[N+2]21(Cl)[C-2]CC[C-2]1)C(O)(c1ccccc1)c1ccccc1	-0.93	1.85	0.15	0.21	-0.34	1.26	0.38	-0.32	0.38	-0.17	0.41	-0.4	-0.32	0.3	0.36	0.24	0.03	0.0	0.0
C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1	-0.42	-0.92	0.14	1.16	1.45	0.94	-1.04	-0.48	-1.01	-0.7	-0.9	1.52	-0.06	-0.88	2.85	0.45	1.96	1.0	1.0
NCCCC[C@@H](N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O	-0.42	0.19	0.14	-1.02	-0.74	-0.87	0.46	-0.56	-0.24	-0.28	0.35	-0.13	-0.44	-0.07	-0.6	1.0	0.18	0.0	0.0
Nc1ccn(C2CC(O)C(CO)O2)c(=O)n1	0.03	-0.64	0.16	-1.47	0.02	-0.7	-0.6	-0.79	-0.7	-0.63	0.26	-0.02	0.02	-0.47	0.49	0.43	-0.92	0.0	0.0
CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O	-0.42	-0.92	-0.7	-0.69	0.05	-0.13	2.51	-0.1	0.69	-0.7	-0.39	1.59	-0.95	-0.22	0.49	-0.26	1.48	0.0	0.0
CNC1CN(c2ccc3c(=O)c(C(=O)O)cn(-c4nccs4)c3n2)CC1OC	1.57	-0.37	0.16	-0.43	-0.31	0.07	-0.6	0.13	0.69	-0.21	0.96	-0.29	-0.07	0.22	-0.46	-0.12	-1.72	1.0	1.0
O=C(OCc1ccccc1)c1ccccc1-c1c2ccc(=O)cc-2oc2cc(OCc3ccccc3)ccc12	-0.93	4.63	-0.71	0.56	0.25	0.4	0.64	-0.32	2.25	2.31	1.63	-1.23	-0.37	-0.65	-0.06	0.33	-2.31	0.0	0.0
CC(C)=CCC/C(C)=C/Cc1c(CCC(=O)c2ccc(O)cc2O)ccc(O)c1O	-0.93	0.47	-0.71	-0.47	-0.5	-1.18	0.16	0.23	-0.39	-0.28	-0.21	0.14	-0.62	0.02	-0.44	0.2	-0.47	0.0	0.0
CNC(C)Cc1ccccc1OC	0.17	0.19	0.14	1.12	0.41	1.53	-0.44	0.65	0.23	0.49	-0.75	0.17	0.29	-0.55	2.41	0.38	-0.27	1.0	1.0
Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1	-0.42	1.3	0.14	1.03	0.24	-0.45	-1.04	1.03	0.38	1.38	-0.5	-0.37	-0.37	-0.25	-0.44	-0.07	-0.56	1.0	1.0
c1ccc2c(c1)ccc1nc3ccc4ccccc4c3cc12	-0.93	2.69	0.15	1.11	-0.04	-0.04	-1.04	-0.09	0.54	-0.7	0.7	-1.22	-0.84	-0.41	0.97	-0.09	-2.09	0.0	0.0
COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1O	0.14	0.74	-0.7	-1.65	-0.32	0.14	0.29	-0.94	1.47	-0.85	0.79	-0.95	-0.64	-1.06	1.11	-0.15	-2.0	0.0	0.0
CC(C)=CCc1c(-c2ccc(O)cc2O)oc2c(C3C=C(C)CC(c4ccc(O)cc4O)C3C(=O)c3ccc(O)cc3O)c(O)cc(O)c2c1=O	-0.93	1.85	-0.71	-1.15	-3.28	-1.27	-0.44	-0.22	0.38	-2.32	1.31	0.05	-0.83	0.83	-0.4	0.61	-2.4	0.0	0.0
CCCC1OC2CC3C4CC(F)C5=CC(=O)CCC5(C)C4(F)C(O)CC3(C)C2(SC)O1	-0.44	-0.92	2.86	-0.09	-0.48	0.05	0.29	0.52	-0.39	-0.7	-0.23	-0.77	-0.51	1.15	0.22	-0.42	1.39	0.0	0.0
O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O	-0.52	0.74	0.19	-0.94	-0.45	-0.75	-1.04	-1.1	-0.55	-0.69	1.53	-0.99	-0.9	-0.42	-0.8	-0.19	-2.02	0.0	0.0
CCN(C(C)=O)c1cccc(C2=CC=NC3=C(C#N)CNN23)c1	0.47	0.19	0.23	0.56	0.26	0.51	-0.59	1.01	-0.08	0.27	0.3	-0.07	-0.01	0.39	-0.72	-0.33	0.29	0.0	1.0
CN(C)P(=O)(N(C)C)N(C)C	2.36	-0.92	0.15	0.83	-0.04	1.47	-0.61	-2.02	1.32	-0.7	-1.29	-0.09	0.41	0.76	0.63	0.18	-0.23	0.0	0.0
FC(F)(F)[C@H](Cl)Br	-0.93	-0.92	2.86	1.17	-0.04	-0.07	-1.04	-0.54	-1.48	-0.7	-0.51	-1.08	6.63	0.73	-0.86	2.35	-0.93	1.0	1.0
Clc1cc(Cl)c(Cl)c(Cl)c1Cl	-0.93	-0.64	-1.33	1.29	-0.04	0.21	-1.04	-1.47	-1.32	-0.04	-1.1	-0.95	-0.56	-0.85	2.12	-0.69	-1.57	0.0	0.0
CCCCC(C)C(=O)O	-0.93	-0.92	-0.71	-0.47	-0.43	-1.61	-0.59	0.44	-1.48	-0.7	-0.97	-0.29	0.72	-0.01	-1.42	2.24	0.21	0.0	0.0
CCCCNCc1cc(=O)oc2cc(OC)ccc12	0.13	0.19	0.14	0.06	0.28	0.36	-0.43	0.85	0.23	0.18	0.05	0.06	0.2	0.7	-0.41	0.36	-1.01	1.0	1.0
CC1(C)C(O)CC[C@@]2(C)C1CC[C@]1(C)C2C(=O)C=C2C3C[C@](C)(C(=O)O)CC[C@]3(C)CC[C@]21C	-0.93	-0.92	-0.71	-0.19	-0.01	-1.46	-0.14	1.02	-1.17	-0.7	-0.71	-0.88	-0.77	0.54	-1.04	0.54	2.18	0.0	0.0
O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3[C@H]2C1	0.6	0.19	0.14	0.36	0.17	0.95	0.46	0.36	0.23	0.66	0.02	0.36	-0.07	-0.08	-0.69	1.18	0.05	1.0	1.0
Cc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1	-0.56	1.85	0.28	0.49	0.14	-0.46	-0.1	-1.24	0.07	0.59	1.24	0.12	-0.04	0.26	-0.4	1.95	-0.2	0.0	0.0
CCCCCCCCCCCCCCCCCCC(=O)CC(O)CCCCC	-0.93	-0.92	-0.71	0.79	0.08	-0.41	-0.59	-0.64	-1.32	-0.7	-0.99	2.88	-0.6	-0.98	0.0	0.53	2.42	0.0	0.0
COc1ccc(C(=O)Nc2ccccc2CC[C@@H]2CCCCN2)cc1	0.55	1.3	0.14	0.59	0.26	0.3	-0.44	0.19	0.69	1.15	-0.08	0.14	-0.16	-0.27	-0.12	0.09	-0.11	1.0	1.0
NCCCCC(NC(=O)C(N)CCC(=O)O)C(=O)O	-0.42	-0.92	0.14	-1.47	-1.36	-1.0	0.31	-0.47	-0.86	-0.7	0.35	0.38	-0.23	0.25	-0.86	0.6	0.59	0.0	0.0
COC(=O)C1=C(C)N=C(C)C(C(=O)OCC(C)C)[C@H]1c1ccccc1[N+](=O)[O-]	0.14	0.19	0.19	-0.21	-1.44	0.24	0.74	0.88	-0.08	-0.67	1.29	-0.12	-0.31	1.58	-0.95	0.02	-0.26	0.0	0.0
Cc1cc(C)c(/N=N/c2c(O)c(S(=O)(=O)[O-])cc3cc(S(=O)(=O)[O-])ccc23)cc1C	-0.93	0.74	0.33	-1.46	-0.47	-1.01	0.85	-1.46	-0.55	-0.53	1.57	-1.04	0.05	2.52	-1.26	-0.28	-0.68	0.0	0.0
O=C(/C=C/c1ccc(O)c(O)c1)OC1C[C@@](O)(C(=O)O)CC(O)C1OC(=O)/C=C/c1ccc(O)c(O)c1	-0.93	0.74	-0.7	-2.04	-2.49	-0.62	1.19	-1.16	0.54	-1.21	1.51	-1.47	-0.63	-0.85	-0.12	-0.23	-1.23	0.0	0.0
CC1CC([C@](C)(O)C2CCC3C4C5OC5[C@]5(O)CC=CC(=O)[C@]5(C)C4CC[C@]32C)OC(=O)C1C	-0.93	-0.92	-0.71	-0.17	0.18	-0.32	0.74	0.7	-0.7	-0.7	-0.54	-0.71	-0.68	0.71	-0.38	-0.48	1.05	0.0	0.0
O=C(O)C/C=C\CC1C2CCC(C2)C1NS(=O)(=O)c1ccccc1	-0.93	0.47	0.14	-0.65	0.11	-1.3	0.35	-1.84	-0.24	-0.54	-0.02	-0.51	-0.24	0.13	-1.1	-0.37	0.06	0.0	0.0
O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1	0.6	0.19	0.14	0.45	0.17	0.95	0.46	0.36	0.23	0.66	0.02	-0.21	-0.08	-0.08	-0.69	1.18	0.11	1.0	1.0
NS(=O)(=O)Cc1noc2ccccc12	-0.93	0.19	0.16	-0.81	-0.18	-0.67	0.44	-1.15	-0.55	-0.51	1.85	-0.93	0.87	0.47	-0.85	1.06	-0.2	0.0	0.0
Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1	-0.42	0.47	2.86	0.42	0.0	0.51	0.51	-0.36	-0.08	-0.06	1.11	-0.62	-0.1	0.4	-0.89	1.12	-0.07	0.0	0.0
C[C@H](N)Cc1ccccc1	-0.93	0.47	0.14	0.95	-0.04	-0.59	-0.44	-0.25	-0.55	0.0	-0.84	-0.84	0.68	-0.73	0.79	-0.49	-0.19	1.0	1.0
CCCCN(CCCC)N=O	0.09	-0.92	0.25	1.27	-0.04	1.37	-1.04	1.22	-0.86	-0.7	-0.9	0.73	0.36	-0.23	-1.46	0.93	0.67	0.0	1.0
NC(=O)c1c(Cl)c(-c2cccnc2)n2c1CCCC2	-0.93	-0.37	0.15	0.16	-0.25	-0.25	0.17	0.51	-0.86	1.26	0.2	-0.2	0.22	0.3	-1.03	0.24	0.64	0.0	0.0
Nc1nc(NC2CC2)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1	0.44	-0.92	0.17	0.09	0.51	-0.62	-1.04	0.19	-0.55	-0.18	0.46	-0.31	-0.05	0.59	0.27	0.69	-0.24	0.0	0.0
COC1OC[C@@]2(O)C(OC(C)=O)C3CC(C)(C)CC3[C@@]3(C)C[C@]132	0.14	-0.92	-0.71	0.15	0.1	0.27	0.74	0.71	-0.55	-0.7	-0.37	-0.18	-0.23	0.16	-0.11	-0.16	1.01	0.0	0.0
O=c1ccc2nc3ccc(OCOCc4ccccc4)cc3oc-2c1	-0.4	2.13	0.15	0.18	0.45	0.66	0.02	-0.4	0.54	0.8	1.2	-1.12	-0.1	-1.04	0.55	-0.02	-1.74	0.0	0.0
CN(C)N=Nc1nc[nH]c1C(N)=O	0.17	-0.92	0.35	-0.25	-0.23	0.21	-1.04	1.12	-0.55	-0.51	0.72	-0.42	0.84	0.12	-0.7	0.0	0.17	0.0	0.0
CC(C)=CCC[C@@](C)(O)C1CC[C@@]2(C)C1C(O)CC1[C@]3(C)CCC(O)C(C)(C)C3CC[C@@]12C	-0.93	-0.92	-0.72	0.37	0.56	-1.08	-1.04	0.81	-1.01	-0.7	-0.88	0.58	-0.77	-0.37	0.14	0.42	2.59	0.0	0.0
CC1CC[C@@]2(OC1)OC1CC3C4CC=C5CC(OC6OC(CO)C(OC7OC(C)C(O)C(O)C7O)C(O)C6OC6OC(C)C(O)C(O)C6O)C(O)C[C@@]5(C)C4CC[C@@]3(C)C1C2C	0.1	-0.92	-0.7	-0.51	0.93	0.2	2.5	-0.34	1.63	-0.7	-0.18	1.9	-0.98	0.06	0.97	-0.11	-0.19	0.0	0.0
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=O)C(C)(C)CCC1	-0.93	-0.92	-0.71	0.7	-0.04	-0.58	-0.59	0.84	-0.55	-0.7	-0.8	0.14	-0.15	-0.87	-0.39	-0.47	0.85	1.0	0.0
COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2	-0.38	-0.92	-0.7	-1.3	-0.49	-0.57	1.07	0.61	-0.55	0.66	-0.07	-0.07	-0.24	0.6	-0.74	0.36	-0.35	0.0	0.0
C[C@H](NC(=O)C[C@H](N)C(=O)O)C(=O)O	-0.93	-0.92	0.14	-2.31	-1.52	-0.91	0.31	-0.41	-1.17	-0.7	1.21	-0.13	0.06	-0.05	-0.71	0.02	0.06	0.0	0.0
COc1ccnc(C[S+]([O-])c2nc3cc(OC(F)F)ccc3[nH]2)c1OC	0.18	0.19	2.86	0.33	0.37	0.48	0.54	-0.51	0.38	0.1	1.17	-0.13	-0.02	-0.19	0.06	-0.61	-1.55	0.0	0.0
COCCOC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)[C@@H]1c1cccc([N+](=O)[O-])c1	0.65	0.19	0.19	-0.16	-1.41	0.53	1.18	0.74	0.38	-0.55	1.05	0.17	-0.28	0.92	-0.79	0.13	-0.89	0.0	0.0
CC(=O)[C@@]1(O)OCC(O)C1O	-0.42	-0.92	-0.71	-2.24	-1.39	0.37	-0.15	-0.74	-0.86	-0.7	-0.83	-0.71	0.71	-0.36	0.91	-2.05	-0.49	0.0	0.0
COc1ccc(CCN(C)CCC[C@@](C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1O	2.3	0.74	0.16	0.74	0.93	1.17	0.07	0.83	1.94	1.43	-0.5	1.24	-0.58	-0.03	0.12	0.07	-0.92	0.0	1.0
CC(=O)NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)OC(CO)C(O)C1OC(C)C(=O)O	0.1	-0.64	0.16	-2.44	-1.13	-0.75	3.28	-2.02	0.54	-0.7	1.27	-0.98	-0.67	1.72	-0.22	0.12	-1.75	0.0	0.0
CC(NC(=NC#N)Nc1ccncc1)C(C)(C)C	-0.52	-0.37	0.17	0.54	0.17	-1.15	-1.04	1.21	-1.01	-0.25	-0.2	-0.43	-0.17	-0.07	-1.53	-0.45	0.11	0.0	0.0
CN=C(C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1	2.18	-0.37	0.19	0.11	1.78	1.26	0.11	0.5	1.78	0.32	-0.59	0.88	-0.13	-0.42	-1.02	-0.21	0.65	1.0	1.0
COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)N(C)CC[C@@]314	0.68	-0.37	0.14	0.02	1.1	1.24	0.52	0.71	0.38	1.6	-0.29	-3.03	1.04	0.11	-0.01	0.84	0.78	1.0	1.0
COCCCCC(=NOCCN)c1ccc(C(F)(F)F)cc1	1.16	0.19	2.86	0.79	-0.04	0.52	0.43	0.1	0.54	-0.74	0.23	0.24	0.25	1.46	-0.92	-1.17	-0.49	1.0	1.0
O=C1C(CCS(=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1	0.3	3.24	0.23	0.32	-0.6	0.25	0.87	-0.49	1.16	0.34	0.89	-0.83	-0.3	0.38	-0.2	-0.24	-1.23	0.0	0.0
CC1OC(OC2CC[C@]3(C=O)C4C(O)C[C@]5(C)C(C6=CC(=O)OC6)CC[C@@]5(O)C4CC[C@@]3(O)C2)C(O)C(O)C1O	-0.42	-0.92	-0.7	-1.43	-0.79	-0.47	1.18	-0.44	-0.08	-0.7	-0.27	-0.06	-0.81	-0.49	0.25	-0.15	1.61	0.0	0.0
NNc1nnc(NN)c2ccccc12	-0.09	0.19	0.28	0.39	5.35	0.64	-1.04	-0.13	-0.86	-0.14	0.07	-0.89	0.6	-0.03	0.82	0.06	-1.08	0.0	1.0
C[C@]12CCC(O)CC1=CCC1C2C(O)C[C@]2(C)C1CC[C@]2(O)C(=O)CO	-0.42	-0.92	-0.71	-0.63	-0.04	-0.72	-0.59	-0.22	-0.7	-0.7	-0.64	1.18	-0.53	-0.49	0.13	-0.43	1.44	0.0	0.0
COc1ccc(C(=O)Nc2c(Cl)cncc2Cl)cc1OC1CCCC1	0.04	-0.09	0.15	0.66	0.34	0.85	-1.04	0.36	-0.39	0.62	0.92	0.15	0.07	0.16	0.16	0.01	-1.7	0.0	0.0
COc1ccccc1C[C@@H](C)N	-0.38	0.19	0.14	1.09	0.39	0.73	-0.44	0.43	-0.24	0.42	-0.73	0.19	0.49	-0.5	1.52	-1.05	-0.43	1.0	1.0
NC(Cc1cnc[nH]1)C(=O)NCC(=O)O	-0.42	-0.92	0.16	-1.67	-0.78	-0.49	0.46	-0.86	-1.01	-0.31	1.13	-0.09	-0.0	-0.82	-0.51	1.63	0.33	0.0	0.0
CCCCCCCCCCCCCC(=O)O	-0.93	-0.92	-0.71	0.09	-0.35	-1.56	-0.59	-0.34	-1.48	-0.7	-1.01	1.36	-0.08	-0.43	-1.5	-0.32	1.0	0.0	0.0
CC1(C)C2CC[C@]1(C)C(O)C2	-0.93	-0.92	-0.73	0.49	0.32	-1.09	-1.04	0.97	-1.32	-0.7	-1.29	-0.05	0.34	-0.44	0.16	0.37	0.33	0.0	0.0
CCOc1ccc2nc3ccc(=O)cc-3oc2c1	-0.42	0.74	0.15	-0.09	0.52	0.62	-1.04	0.66	-0.24	0.31	1.06	-0.65	0.97	0.16	-0.02	0.7	-1.23	0.0	0.0
CCCC#CCCCCCCCCCCCCO	-0.42	-0.92	-0.73	0.66	2.94	-0.23	-1.04	-0.98	-1.17	-0.7	-1.01	1.16	-0.11	-1.02	1.12	-0.42	1.39	0.0	0.0
CC(C)N=C(N)N=C(N)NOCCCOc1cc(Cl)c(Cl)cc1Cl	0.1	-0.37	0.16	0.92	0.21	-0.66	-0.59	0.66	-0.39	0.15	-0.13	1.13	-0.32	-0.08	0.1	0.56	-0.92	1.0	1.0
Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1	0.17	0.74	0.16	0.77	-0.01	1.11	0.01	1.31	0.38	2.08	0.7	-0.19	-0.03	0.24	-0.39	0.79	-0.01	1.0	1.0
C=CCSSCC=C	-0.03	-0.92	-2.72	1.29	0.91	1.07	-1.04	-2.17	0.07	-0.7	-0.83	-0.4	1.33	-0.8	1.64	-1.45	0.07	1.0	1.0
CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1	0.6	2.96	0.14	0.72	0.04	0.14	-0.01	0.24	1.78	1.57	-0.47	1.14	-0.67	-0.39	0.62	0.34	0.05	1.0	1.0
CC(=O)NC1C(O[C@@](C)(COC2OC(C)C(O)C(O)C2O)C(O)C(O)CO)OC(CO)C(O)C1O	0.61	-0.92	0.14	-1.91	-0.33	0.24	1.18	-1.14	1.0	-0.7	0.37	1.29	-0.61	-1.41	1.31	-0.18	0.23	0.0	0.0
Cc1cc(O)c(C)c2c1O[C@](C)(CCCC(C)CCCC(C)CCCC(C)C)CC2	-0.93	-0.64	-0.72	0.89	1.8	-0.6	-0.44	1.5	-1.32	1.81	-0.91	0.63	-0.65	0.66	-0.53	-0.51	0.96	0.0	0.0
CCNC(C)Cc1cccc(C(F)(F)F)c1	-0.42	0.19	2.86	1.23	-0.04	-0.29	0.14	0.27	-0.39	-0.63	-0.13	-0.45	0.3	1.83	-1.48	-0.23	-0.68	1.0	1.0
COC(=O)C1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC	3.41	0.47	0.15	0.4	0.16	1.05	1.34	0.49	3.18	1.78	0.31	0.42	-0.67	-0.13	0.3	-0.07	-0.22	0.0	0.0
COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2	1.19	1.02	0.14	0.58	1.06	1.43	0.17	0.3	1.47	1.79	-0.29	0.37	-0.3	-0.67	0.31	0.01	-0.49	1.0	1.0
CN(C)c1ccc(C2CC3(C)C(CCC3(O)CCCO)C3CCC4=CC(=O)CCC4=C23)cc1	1.06	0.19	0.14	0.16	0.65	-0.12	-0.59	0.46	0.54	0.65	-0.44	0.51	-0.53	-0.49	-0.04	0.03	0.7	0.0	1.0
CNCCC[C@](C#N)(c1ccc(OC)c(OC)c1)C(C)C	1.23	-0.09	0.16	0.86	0.69	1.69	-0.53	1.09	0.69	0.56	-0.48	0.26	0.01	0.22	0.26	1.1	0.13	0.0	1.0
CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12	1.19	1.58	0.28	1.14	0.3	2.05	-0.43	0.7	1.78	0.35	0.15	-0.1	-0.16	-0.14	1.59	-0.21	-0.62	1.0	1.0
COc1cc2c(cc1OC)[C@@H]1CC(=O)C(CC(C)C)CN1CC2	1.19	-0.37	0.14	0.61	1.22	1.4	0.01	0.83	0.54	1.47	-0.38	0.82	-0.1	-0.21	0.2	-0.07	0.2	1.0	1.0
CCOCN(C(=O)CCl)c1c(C)cccc1CC	0.95	-0.09	0.14	0.87	-0.12	0.77	0.45	1.16	-0.39	0.97	-0.39	-0.19	0.15	0.27	0.18	0.81	0.03	0.0	1.0
CCCN[C@H]1CCc2nc(N)sc2C1	0.03	-0.92	0.15	0.65	-0.04	-1.13	0.16	0.39	-1.01	1.09	-0.73	-0.27	0.42	-0.29	0.46	-0.2	-0.21	0.0	0.0
CC(S)S	-0.93	-0.92	-2.84	1.29	-0.04	-1.4	-1.04	-2.11	-1.48	-0.7	-1.27	-0.55	2.57	-0.63	1.59	-2.05	0.07	0.0	0.0
CCCCN	-0.42	-0.92	0.14	0.82	-0.04	-0.45	-1.04	-2.1	-1.17	-0.7	-1.29	0.07	1.82	-0.64	1.27	4.97	0.09	0.0	0.0
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21	2.04	-0.37	2.85	-0.63	-0.87	0.44	-0.43	0.57	0.85	-0.9	0.56	-0.31	-0.08	0.68	-0.91	0.79	-0.88	0.0	0.0
O=C1CC(c2ccc(Oc3c(O)c(C(=O)/C=C/c4ccc(O)cc4)c(O)c(C4OC(CO)C(O)C(O)C4O)c3O)cc2)Oc2cc(O)cc(O)c21	-0.42	1.85	-0.71	-1.64	-2.9	-0.5	-0.6	-1.26	1.63	-3.59	1.43	-0.82	-0.78	-1.01	0.56	0.25	-2.87	0.0	0.0
CN1CCC[C@H](n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1	0.64	1.3	0.28	0.93	-0.04	1.29	-0.44	0.57	1.0	0.8	0.14	0.13	-0.23	0.04	-0.3	-0.54	-0.88	1.0	1.0
CCCCCCCCCCCCCCCCCC(=O)O	-0.93	-0.92	-0.71	0.31	-0.34	-1.48	-0.59	-0.48	-1.48	-0.7	-1.03	1.71	-0.28	-0.55	-1.46	-0.5	1.18	0.0	0.0
CCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O	2.01	-0.92	0.17	-1.26	-0.71	-0.98	4.14	-1.58	0.69	-0.72	0.73	1.42	-0.94	5.81	-0.73	-0.1	-1.06	0.0	0.0
CC1=C(CCC(C)COC2OC(CO)C(O)C(O)C2O)OC2CC3C4CCC5CC(OC6OC(COC7OCC(O)C(O)C7O)C(O)C(O)C6O)C(O)C[C@]5(C)C4CC[C@]3(C)C12	1.13	-0.92	-0.7	-1.08	1.39	0.14	2.06	-0.76	1.94	-0.7	-0.37	1.11	-0.99	-1.2	1.0	-0.36	0.91	0.0	0.0
COC1/C=C/OC2(C)Oc3c(C)c(O)c4c(=O)c(c5oc6cc(N7CCN(CC(C)C)CC7)cc(O)c6nc-5c4c3C2=O)NC(=O)/C(C)=C\C=C\C(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C	2.96	-0.37	0.15	-0.21	-3.43	0.23	1.18	0.94	2.09	-1.29	0.74	-0.08	-0.94	4.64	-0.14	0.18	-0.76	0.0	0.0
CC(=O)NCC1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1	2.9	-0.09	2.85	-0.61	-0.31	0.52	0.29	0.17	1.0	-0.4	0.59	-0.06	-0.1	-0.49	-0.5	-0.46	-0.58	0.0	0.0
CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1CC[C@@H](O)C[C@@H](O)CC(=O)O	0.44	0.19	2.85	-1.27	-0.85	-1.2	0.95	-0.17	0.38	0.23	0.27	1.55	-0.5	1.76	-0.45	-0.47	-0.82	0.0	0.0
C[C@]12CCC3C(CC=C4CC(O)CC[C@@]43C)C1CC(O)C2O	-0.93	-0.92	-0.72	-0.29	0.74	-0.93	-1.04	-0.2	-0.86	-0.7	-0.85	0.23	-0.41	-0.73	0.32	-0.23	1.65	0.0	0.0
Cc1nc2c(c(=O)n(C)c(=O)n2Cc2ccco2)n1C	-0.93	-0.37	0.17	0.04	0.56	0.27	0.89	1.28	0.07	0.0	0.99	0.17	0.26	0.79	-0.43	0.37	-0.39	0.0	0.0
CN(C)CCOC(c1ccccc1)c1ccccc1	1.19	1.85	0.14	1.12	-0.04	3.06	-0.6	-0.15	1.78	0.58	-0.12	-0.16	-0.06	-1.08	3.06	-1.11	-0.47	1.0	1.0
C=C[C@](C)(O)CCC1[C@@]2(C)CCCC(C)(C)C2CC[C@@]1(C)O	-0.93	-0.92	-0.73	0.51	0.39	-1.27	-1.04	0.85	-1.01	-0.7	-0.92	-0.26	-0.48	-0.61	-0.17	2.99	1.2	0.0	0.0
Cn1c2ccccc2c(=O)c2c(O)cc3c(c21)CC([C@](O)(CO)COC1OC(CO)C(O)C(O)C1O)O3	0.61	0.47	0.15	-1.57	-0.07	0.19	1.1	-0.9	1.47	-0.44	0.6	-0.98	-0.7	-0.76	1.03	-0.09	-2.14	0.0	0.0
C/C(=C/C=C/C(C)=C/C=C\C=C(C)\C=C/C=C(/C)C1C=C2C(C)(C)CCC[C@@]2(C)O1)C1C=C2C(C)(C)CCC[C@]2(C)O1	-0.93	-0.92	-0.72	1.18	-0.04	0.75	-0.15	1.49	0.69	-0.7	-0.8	0.22	-0.75	0.37	0.73	-0.94	0.79	0.0	0.0
NC(=O)CC(NC(=O)C(N)Cc1ccccc1)C(=O)O	-0.93	0.47	0.14	-1.03	-1.33	-0.9	0.9	-0.8	-0.39	-0.24	1.14	-0.39	-0.24	-0.75	-0.69	0.62	-0.46	0.0	0.0
C/C1=C/C(C)C/C=C\C2C3O[C@]3(C)C(C)C3C(C(C)c4c[nH]c5ccccc45)NC(=O)[C@]23C(=O)CCC(=O)C1=O	-0.93	0.19	0.15	-0.02	-1.25	-0.18	1.2	0.73	-0.08	-0.12	0.11	-0.48	-0.62	0.85	-0.49	0.38	0.77	0.0	0.0
