SMILES	C-017	H-046	H-050	AATSC1dv	MATS4s	GATS3d	BELd0	nR_3_True_False_None_False	H6m	R7p	RDF030m	JGI2	JGI3	B02[N-O]	PNSA4	observed	predicted
CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12	-0.25	-0.37	-0.48	0.75	-0.1	-0.15	1.08	-0.37	-0.16	0.21	0.55	0.14	0.2	1.68	0.09	1	1
Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1	-0.25	-0.75	0.23	-1.94	0.28	-0.05	1.06	-0.37	-0.63	-0.22	-0.74	-0.1	-0.17	1.68	-0.14	0	0
CC(C)SC(C)C	-0.25	-0.75	-0.84	-1.24	2.78	-0.6	-1.06	-1.05	-0.71	3.47	-0.96	-0.93	3.52	-0.59	1.07	0	0
O=C1Nc2ccc(Cl)cc2C(C#CC2CC2)(C(F)(F)F)O1	-0.25	-0.37	-0.48	0.52	-0.24	-1.5	1.23	0.3	0.07	-0.04	-0.66	0.78	0.6	1.68	-1.04	1	1
CCCCCCCCCOC(C)=O	-0.25	0.37	-0.84	-0.06	0.08	-1.19	-1.04	-1.05	-0.65	-0.25	-0.38	-1.78	-1.51	-0.59	0.94	0	0
CN1CC=C(c2ccccc2)CC1	-0.25	-0.75	-0.84	-0.21	-0.23	0.34	-0.83	-0.37	-0.71	-0.34	-0.94	-0.58	-1.39	-0.59	0.87	0	1
COC(=O)CC1c2cc(O)c(O)cc2C(c2ccc(O)c(O)c2)C1C(=O)OC	-0.25	-0.6	0.59	0.0	-1.17	0.04	-0.58	0.97	-0.43	0.48	-0.23	-0.04	0.05	-0.59	-1.04	0	0
COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(OCCO)C(OC)C2)CC(=O)C(C)/C=C(\C)C(O)C(OC)C(=O)C(C)CC(C)/C=C/C=C/C=C/1C	-0.25	1.72	0.23	0.39	0.17	0.35	1.04	-0.37	3.36	1.02	1.88	0.36	-0.04	1.68	-0.2	1	1
CCOc1ccc2c(CCl)cc(=O)oc2c1	-0.25	-0.75	-0.84	1.36	0.37	-0.25	-0.62	-0.37	-0.7	-0.5	-1.04	-0.79	-0.28	-0.59	0.06	1	1
CC(=O)OC1CC2C(COC(=O)CC(C)C)=COC(OC(=O)CC(C)C)C2[C@]12CO2	-0.25	0.37	-0.84	1.26	0.41	-0.62	1.04	-0.37	-0.07	0.02	0.72	-0.77	0.32	-0.59	-0.03	0	1
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC=O	-0.25	3.52	-0.84	-1.17	0.26	-1.02	-2.77	-1.05	-0.27	0.06	-0.07	-2.74	-2.54	-0.59	0.93	0	0
NCCCOc1cccc(CN2CCCCC2)c1	-0.25	-0.6	-0.13	-0.28	1.04	-0.84	-0.96	-0.37	-0.63	0.04	-0.8	-2.04	-1.12	-0.59	0.77	0	0
CCCNCc1cc(=O)oc2cc(OC)ccc12	-0.25	-0.52	-0.48	1.11	0.54	-0.6	-0.62	-0.37	-0.52	-0.16	-1.09	-0.97	-0.47	-0.59	0.42	0	1
CCCCCC(O)/C=C/C1C2CC(OO2)C1C/C=C\CCCC(=O)O	-0.25	0.37	-0.13	-0.0	-0.07	-0.69	-0.75	-0.37	0.27	0.05	0.64	-0.8	-0.62	-0.59	0.39	1	1
C[C@@](O)(COC1OC(CO)C(O)C(O)C1O)C1CC[C@@](C)(O)C(O)C1	-0.25	-0.6	1.66	-0.76	-0.13	-0.01	1.02	-0.37	0.16	0.02	0.47	1.34	0.16	-0.59	-0.42	0	0
CCCCCCCCC1OCC(C)O1	-0.25	0.37	-0.84	-0.17	-0.22	-0.82	-1.04	-1.05	-0.69	-0.15	-0.34	-1.63	-0.38	-0.59	0.95	0	0
Cc1ccc(C(=O)C(C)CN2CCCCC2)cc1	-0.25	-0.15	-0.84	0.19	-0.08	-0.31	-0.77	-0.37	-0.54	-0.05	-0.69	-0.39	-0.54	-0.59	0.81	0	0
Cc1nc2c([nH]1)CCN(C(=O)c1ccc(NC(=O)c3ccccc3-c3ccccc3)cc1)c1ccccc1-2	-0.25	-0.75	-0.13	0.25	-0.03	-0.09	-0.6	1.65	0.18	0.27	0.65	-0.62	-0.36	1.68	-0.23	1	1
CCCCCCCCCCCCCCCCCCCc1cc(O)cc(O)c1	-0.25	2.17	-0.13	-0.54	1.94	-1.32	-0.94	-0.37	0.23	-0.03	-0.16	-2.26	-1.08	-0.59	0.68	0	0
CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1	-0.25	-0.3	0.23	-0.09	-0.53	0.97	1.04	0.97	0.25	0.36	1.03	0.56	-0.11	-0.59	-0.07	1	1
CCCCCNC(=N)N/N=C/c1c[nH]c2ccc(OC)cc12	-0.25	-0.22	0.59	0.57	-0.14	-0.67	-0.62	-0.37	-0.36	-0.23	-0.26	-0.75	-0.78	-0.59	0.44	0	0
CCCCCOc1ccc2nc3ccc(=O)cc-3oc2c1	-0.25	-0.22	-0.84	1.23	0.75	-1.7	-0.71	0.3	-0.63	-0.21	-1.03	-1.12	-1.34	-0.59	0.26	1	1
CCC(C)C1C/C(O)=N\C(CCN)/C(O)=N/C(C(C)CC)/C(O)=N/C(CCN)/C(O)=N/C(Cc2ccccc2)/C(O)=N/C(CC(C)C)/C(O)=N/C(CCN)/C(O)=N/C(C(C)C)/C(O)=N\C(CC(C)C)/C(O)=N/C(CO)C(=O)O1	-0.25	1.95	4.87	0.42	-0.01	-0.6	-0.73	-0.37	4.35	1.07	2.54	0.01	-0.31	1.68	-1.42	0	0
CC(=O)NC1C(N=C(N)N)C=C(C(=O)O)OC1C(O)C(O)CO	-0.25	-0.75	2.37	-0.53	-0.31	-0.84	-0.73	-1.05	0.58	0.42	0.23	-0.06	-0.25	1.68	-0.77	0	0
C=C(C)CCCC(C)CCOC(=O)C(C)C	1.34	0.67	-0.84	0.13	-0.8	-0.6	-0.88	-1.05	-0.39	-0.12	-0.63	0.22	-0.41	-0.59	0.78	0	0
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1	-0.25	-0.75	-0.48	-0.32	0.56	-0.37	-0.64	0.3	-0.39	0.15	-0.06	-0.87	-1.15	-0.59	0.23	1	1
CC(=O)OC(C)(C)/C=C/C(=O)[C@](C)(O)C1C(O)C[C@]2(C)C3CC=C4C(CC(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C	1.34	0.67	0.23	1.03	0.09	1.36	1.23	1.65	1.26	0.43	2.29	1.69	1.68	-0.59	-0.0	0	0
CCCCCCCCCCCCC/C=C\C(O)C(COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)NC(=O)CCCCCCCCCCCCCCCCCCCCCCCCC	-0.25	4.94	2.37	-0.62	0.87	-0.72	-0.73	-1.05	2.31	0.12	1.69	-0.95	-0.98	1.68	-1.02	0	0
O=C(O)CCCC(=O)NCC(=O)O	-0.25	-0.6	0.23	0.07	-1.34	-1.49	-1.04	-1.05	0.09	-0.48	-1.11	-0.41	-0.48	1.68	-0.74	0	0
CCc1cccc(CC)c1N(COC)C(=O)CCl	-0.25	0.0	-0.84	0.93	0.6	1.23	-0.6	-0.37	-0.22	0.82	-0.87	0.15	0.27	1.68	0.46	1	1
CC/C=C/C=C/C(C)=O	1.34	-0.37	-0.84	0.17	0.27	-1.54	-1.04	-1.05	-0.66	-0.48	-1.13	-1.18	-0.67	-0.59	0.78	0	0
COC1=C(O)C(=O)C(C)=C(C/C=C(/C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)C1=O	15.66	4.79	-0.48	0.18	1.35	0.31	-0.52	-0.37	1.76	0.5	1.24	-0.12	-0.16	-0.59	0.06	0	0
CC1=C(C(C)CO)C[C@@]2(O)[C@]3(C)CC(=O)O[C@]4(C(O)C(C)CC[C@@]34O)[C@@]12O	-0.25	0.3	0.95	0.81	0.17	2.0	1.42	0.97	-0.29	0.58	1.66	2.49	2.61	-0.59	0.18	0	0
CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CC=C(C=O)CC21	-0.25	0.45	-0.48	0.68	0.43	-0.21	1.02	0.3	0.1	0.17	-0.15	-0.52	0.3	-0.59	0.61	1	1
COC(=O)NC(C(=O)NC(Cc1ccccc1)C(O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)C(NC(=O)OC)C(C)(C)C)C(C)(C)C	-0.25	0.6	0.95	0.56	0.01	-0.21	1.02	0.3	1.52	0.35	0.4	-0.35	-0.07	1.68	-0.79	1	1
CCCCC/C=C\C(=O)OC	-0.25	0.07	-0.84	0.31	-0.69	-0.51	-1.04	-1.05	-0.7	-0.34	-0.64	-0.82	-1.37	-0.59	0.86	0	0
O=[N+]([O-])c1cc2cccc3ccc4cccc1c4c32	-0.25	-0.75	-0.84	-0.22	-0.0	-0.61	-0.43	1.65	-0.68	-0.34	-0.93	-0.8	-0.64	-0.59	0.27	1	1
CCCCCC/C=C\C=C\CCCCCCCC(=O)O	-0.25	1.12	-0.48	-0.67	0.09	-1.34	-1.04	-1.05	-0.29	-0.15	-0.16	-2.23	-2.02	-0.59	0.64	0	0
Cc1nc2c([nH]1)c(=O)n(C)c(=O)n2CC1CCCCC1	-0.25	0.0	-0.48	1.6	1.06	-0.84	-0.45	-0.37	-0.66	0.11	-0.49	-0.51	-0.04	1.68	0.56	0	1
NC(CCC(=O)NC(CCC(=O)NC(CCC(=O)NC(CCC=O)C(=O)O)C(=O)O)C(=O)O)C(=O)O	-0.25	-0.75	2.37	-0.09	-1.56	-0.76	-0.85	-1.05	0.92	0.01	0.78	0.22	-0.36	1.68	-2.41	0	0
Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1	-0.25	-0.6	-0.84	-0.19	0.21	-0.2	-0.77	0.97	0.08	0.28	-0.55	-0.84	-1.46	-0.59	0.1	0	1
CC(C)=CCOC(=O)c1ccccc1	1.34	-0.3	-0.84	0.56	0.1	-0.37	-0.83	-0.37	-0.48	-0.29	-0.81	-0.44	-0.46	-0.59	0.49	0	0
O=C(OCC1OC(c2c(O)cc(O)c(C(=O)c3ccc(O)cc3)c2O)C(OC(=O)c2cc(O)c(O)c(O)c2)C(O)C1O)c1cc(O)c(O)c(O)c1	-0.25	-0.75	3.45	-1.26	-0.1	-0.32	-0.5	1.65	1.42	0.21	0.34	0.36	-0.01	-0.59	-4.44	0	0
C=CCCCCCOC(=O)C(C)CCCC(C)CCCC(C)CCC(=O)O	-0.25	1.57	-0.48	-0.2	-0.3	-0.64	-0.88	-1.05	0.11	0.13	0.13	-0.34	-0.81	-0.59	0.42	0	0
O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1	-0.25	-0.75	-0.48	-0.34	0.29	-0.77	-0.66	0.3	-0.67	0.3	-0.43	-0.75	-0.8	1.68	-0.03	1	1
COc1ccc2[nH]cc(CCN(C)C)c2c1	-0.25	-0.75	-0.48	0.66	-0.1	-0.12	-0.62	-0.37	-0.7	-0.04	-0.76	-0.48	-0.72	-0.59	0.78	0	1
c1ccccc1	-0.25	-0.75	-0.84	-1.25	0.26	-0.79	-2.6	-0.37	-0.76	-4.13	-1.16	-2.98	-2.76	-0.59	0.87	0	0
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CC[C@]4(C)C3CC[C@]12C	-0.25	1.2	0.23	-0.28	0.15	1.12	1.04	1.65	0.02	0.46	0.9	0.84	0.61	-0.59	0.57	0	0
COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12	-0.25	-0.07	-0.13	0.1	1.19	0.05	1.06	1.65	0.66	0.03	0.41	-0.32	0.37	1.68	-0.51	1	1
CN1CC(O)c2cc(O)c(O)cc21	-0.25	-0.75	0.23	-0.17	-0.21	0.23	-0.64	-0.37	-0.7	-0.6	-0.94	0.45	1.04	-0.59	0.29	0	0
C=CCSSCC=C	-0.25	-0.75	-0.84	-1.43	0.34	-1.19	-2.83	-1.05	-0.72	-0.47	-1.05	-1.78	-1.51	-0.59	0.71	0	0
CCOc1ccc(NC(C)=O)cc1	-0.25	-0.75	-0.48	0.98	0.42	-0.58	-1.0	-0.37	-0.63	-0.52	-0.67	-1.18	-0.97	1.68	0.53	1	1
COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1	-0.25	-0.75	-0.48	0.15	0.4	0.05	-0.56	0.3	-0.63	-0.26	-0.82	-0.19	-0.57	-0.59	-0.07	0	1
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1	-0.25	-0.75	-0.48	-0.07	-0.27	0.22	1.02	0.3	0.64	-0.15	-0.56	0.34	-0.91	-0.59	0.09	1	1
CC(C)CCCC(C)C1CCC2C3CCC4CC(=O)CC[C@@]4(C)C3CC[C@@]12C	-0.25	2.39	-0.84	-0.18	0.12	1.25	1.04	1.65	-0.09	0.39	0.47	0.92	0.44	-0.59	0.95	0	0
C=C1C/C(=C/C)C(=O)OC2CCN3CC=C(COC(=O)C1(O)CO)C23	-0.25	-0.37	-0.13	0.41	-0.11	0.67	1.04	-1.05	-0.48	0.55	0.15	0.8	0.04	-0.59	0.01	1	1
CC1CC[C@@]2(OC1)OC1CC3C4CC(O)C5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(OC8OC(CO)C(O)C(O)C8O)C7OC7OC(CO)C(O)C(O)C7O)C(O)C6O)CC[C@]5(C)C4CC[C@]3(C)C1C2C	-0.25	0.97	4.16	-0.54	0.55	0.35	1.04	1.65	3.18	0.63	3.29	0.46	0.33	-0.59	-1.34	0	0
O=C1C(CCS(=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1	-0.25	-0.75	-0.84	-0.28	0.33	-0.02	-0.62	0.97	0.53	0.54	0.53	-0.69	0.36	1.68	-0.2	1	1
CC1C=C2C(=O)OCC2C(O)C2CC(C)(C)CC12	-0.25	0.37	-0.48	0.36	0.19	-0.46	1.02	0.3	-0.59	-0.1	-0.25	0.17	0.88	-0.59	0.59	0	0
COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(O)C(OC)C2)CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C	-0.25	1.72	0.23	0.43	0.12	0.32	1.04	-0.37	3.29	1.02	3.35	0.47	0.05	1.68	-0.17	1	1
C[C@]12CCC3C(CC=C4CC(O)CC[C@@]43C)C1CC(O)C2O	-0.25	0.52	0.23	-0.39	-0.09	1.07	1.04	1.65	-0.46	0.14	-0.2	1.23	0.83	-0.59	0.77	0	0
CC(CC[C@]1(O)OC2CC3C4CCC5=CC(OC6OC(CO)C(O)C(O)C6OC6OC(C)C(O)C(O)C6O)CC[C@]5(C)C4CC[C@]3(C)C2C1C)COC1OC(CO)C(O)C(O)C1O	-0.25	1.27	3.09	-0.34	0.48	0.51	1.04	1.65	1.75	0.53	1.46	0.68	0.49	-0.59	-1.26	0	0
CC1NCCc2c1[nH]c1cc(O)ccc21	-0.25	-0.75	0.23	0.31	0.19	-0.06	-0.56	-0.37	-0.71	-0.38	-0.9	-0.39	0.41	-0.59	0.64	0	0
CC(O)CO	-0.25	-0.75	-0.13	-1.5	-0.81	-3.01	-1.09	-1.05	-0.73	-1.14	-0.93	0.62	-2.76	-0.59	0.69	0	0
CC/C=C/CC(O)/C=C/C1OC(O)CC(O)C1C/C=C/CCCC(=O)O	-0.25	0.07	0.59	-0.68	0.41	-0.5	-0.79	-1.05	-0.18	0.07	0.25	-0.73	-0.41	-0.59	0.04	0	0
CCC(Cc1ccc2c(c1)OCO2)NC	-0.25	-0.52	-0.48	0.69	-0.1	-0.04	-0.75	-0.37	-0.67	-0.14	-0.82	-0.93	-0.43	-0.59	0.52	1	1
C=C(C)C1CC=C(C)C(OC2OC(CO)C(O)C(O)C2O)C1	-0.25	-0.07	0.59	-0.52	0.55	0.23	-0.73	-0.37	-0.36	0.16	-0.62	0.51	-0.05	-0.59	-0.0	0	0
CC(C)(C)c1cc(CC2SCNC2=O)cc(C(C)(C)C)c1O	-0.25	0.6	-0.13	0.86	0.45	-0.3	1.02	-0.37	-0.59	0.96	0.4	0.22	1.22	1.68	0.48	1	1
CCC(C)C(/N=C(\O)C(N)Cc1ccc(OS(=O)(=O)O)cc1)/C(O)=N/C(Cc1ccc(OS(=O)(=O)O)cc1)/C(O)=N/C(/C(O)=N/C(CCC(=N)O)C(=O)O)C(C)O	-0.25	-0.15	3.45	-1.08	-0.06	-0.91	1.06	0.3	2.5	0.17	1.26	-0.26	-0.19	1.68	-3.97	0	0
Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1	-0.25	-0.75	0.23	-0.82	-0.02	-0.46	1.06	-0.37	-0.49	-0.27	-0.87	0.06	0.82	1.68	-0.15	0	0
CC1(C)C=C[C@]2(C)CC[C@]3(C)C(=CCC4[C@]3(C)CCC3[C@@](C)(CO)C(O)CC[C@@]34C)C2C1	-0.25	2.09	-0.13	0.15	0.26	1.46	1.23	2.32	0.09	0.85	1.23	1.93	0.78	-0.59	0.84	0	0
C=C(C)C1CCC2[C@]3(CC[C@@]4(C)C(C(C)CC/C=C(/C)C(=O)OC)CC[C@]24C)C[C@]13CCC(=O)O	1.34	2.17	-0.48	0.45	-0.09	2.27	1.25	1.65	0.44	0.52	1.36	2.11	0.93	-0.59	0.45	0	0
CC(C)CCC[C@@](C)(O)C1CCC2C3CC=C4CC(O)CC[C@@]4(C)C3CC[C@]21C	-0.25	1.65	-0.13	-0.15	0.29	1.12	1.06	1.65	-0.17	0.42	0.89	0.97	0.74	-0.59	0.84	0	0
CCNC(C)Cc1ccc2c(c1)OCO2	-0.25	-0.75	-0.48	0.73	0.58	-0.51	-0.75	-0.37	-0.66	-0.26	-0.85	-0.93	-0.3	-0.59	0.53	1	0
CC1=C(/C=C\C2=CCC[C@]3(C)C2CCC3C(C)CCCC(C)C)CC(O)CC1	-0.25	1.87	-0.48	-0.2	0.37	0.9	1.04	0.97	-0.56	0.43	0.06	0.54	0.18	-0.59	0.87	0	0
N=C(N)NC(=N)NCCc1ccccc1	-0.25	-0.75	1.3	-0.65	2.51	-0.49	-1.02	-0.37	-0.63	-0.32	-0.96	-1.38	-0.46	-0.59	0.04	0	0
CC(=O)OC1C[C@]2(C)C(CCC(O)[C@@]2(C)O)[C@](C=O)(CC(O)c2ccoc2)C1C	-0.25	-0.07	0.23	0.38	-0.36	1.86	1.23	0.3	0.13	0.81	0.35	1.43	0.72	-0.59	0.15	0	1
COc1cc(Br)c2oc(C3CCNCC3)cc2c1	-0.25	-0.75	-0.48	0.61	-0.66	-0.77	-0.62	-0.37	-0.38	0.1	-0.28	-0.93	-0.42	-0.59	0.41	0	1
CCCCC/C=C/C/C=C/CCCCCCCC(=O)O	-0.25	1.12	-0.48	-0.69	0.11	-1.31	-1.04	-1.05	-0.61	-0.16	-0.68	-2.23	-2.02	-0.59	0.68	1	0
CC(C)C1CC2[C@@]3(O)C4O[C@@](O)(C[C@@]2(C)[C@]2(O)CC(OC5OC(CO)C(O)C(O)C5O)C(C)C42)[C@@]13C	-0.25	0.67	1.66	0.18	0.26	1.18	1.31	1.65	0.3	0.45	2.81	1.56	1.69	-0.59	-0.04	0	0
NC(=O)CCCCC1SCC2NC(=O)NC21	-0.25	-0.45	0.59	-0.16	0.05	-0.64	-0.79	-1.05	-0.58	-0.26	-0.94	-0.79	0.42	1.68	0.13	0	0
CC(Cl)(Cl)Cl	-0.25	-0.75	-0.84	-1.52	0.45	-4.78	1.02	-1.05	-0.73	-0.78	-0.33	-2.98	-2.76	-0.59	0.46	0	0
COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC	-0.25	-0.75	0.23	0.35	0.26	-0.02	-0.66	0.3	0.61	0.2	0.42	-0.32	-0.9	1.68	-0.31	1	1
C=CCCCCCCCCCCCC(CC(O)CO)OC(C)=O	-0.25	0.75	-0.13	-0.59	0.39	-0.97	-1.02	-1.05	-0.44	0.08	-0.27	-1.78	-0.85	-0.59	0.47	0	0
Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1	-0.25	-0.3	-0.84	1.3	-0.9	-0.63	-0.54	-0.37	-0.44	0.28	-0.77	-0.18	-0.56	1.68	0.52	1	1
C[C@]12C=CC(=O)CC1CCC1C2CC[C@]2(C)C(O)CCC12	-0.25	0.75	-0.48	-0.08	-0.19	1.15	1.04	1.65	-0.54	0.11	0.29	1.27	0.43	-0.59	0.82	0	1
O=C(/C=C\c1ccc(O)c(O)c1)OC1CC(C(=O)O)=CC(O)C1O	-0.25	-0.75	0.95	-1.05	-1.44	-0.55	-0.75	0.3	-0.6	-0.27	-0.49	0.1	-0.41	-0.59	-1.36	0	0
CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21	-0.25	-0.75	-0.84	0.65	-0.72	-0.14	-0.62	0.3	-0.44	0.25	-0.46	0.22	-0.35	1.68	-0.18	1	1
NC(Cc1ccccc1)C(=O)NC(CC(=O)O)C(=O)O	-0.25	-0.75	0.95	-0.58	-0.93	-0.78	-0.85	-0.37	-0.28	-0.04	-0.32	-0.49	-0.37	1.68	-0.82	0	0
CC1(C)CC[C@]2(CO)CC[C@]3(C)C(=CCC4[C@@]5(C)CCC(O)C(C)(C)C5CC[C@]43C)C2C1	-0.25	2.39	-0.13	0.07	-0.14	1.52	1.23	2.32	0.05	0.84	1.81	1.82	0.7	-0.59	0.88	0	0
CCC/C=C/C(=O)OCC[N+](C)(C)C	-0.25	-0.22	-0.84	0.36	0.47	-1.58	1.02	-1.05	-0.45	-0.41	-0.75	-0.73	-0.14	-0.59	0.92	0	0
C=C[C@](C)(O)CC[C@]1(C)C(C)CC[C@]2(C)C(C)=CCCC21	-0.25	1.05	-0.48	0.06	-0.48	1.93	1.06	0.3	-0.38	0.53	0.36	1.75	0.38	-0.59	0.86	0	0
CC(C)CC(N(C)C)C1(c2ccc(Cl)cc2)CCC1	-0.25	0.22	-0.84	0.12	0.78	0.84	1.04	0.3	-0.5	0.8	-0.76	0.49	0.27	-0.59	0.76	1	1
CCC1=CC2CN(C1)Cc1c([nH]c3ccccc13)C(C(=O)OC)(c1cc3c(cc1OC)N(C)C1C(O)(C(=O)OC)C(OC(C)=O)C4(CC)C=CCN5CCC31C54)C2	-0.25	0.15	-0.13	1.0	0.09	0.4	1.1	0.97	2.63	1.46	2.15	-0.0	0.59	-0.59	-0.0	1	1
CC(=O)NCCC(=O)NC(Cc1cnc[nH]1)C(=O)O	-0.25	-0.75	0.59	0.19	-0.94	-0.86	-0.88	-1.05	-0.12	-0.22	-0.48	-0.88	-0.01	1.68	-0.15	0	0
COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(O)C(OC)C2)CC(=O)C(C)/C=C(\C)C(O)C(OC)C(=O)C(C)CC(C)/C=C/C=C/C=C/1C	-0.25	1.72	0.23	0.43	0.12	0.32	1.04	-0.37	3.4	0.99	2.84	0.47	0.05	1.68	-0.11	1	1
C/C=C/C(=O)CCC	1.34	-0.15	-0.84	0.24	-0.04	-0.02	-1.04	-1.05	-0.72	-0.53	-0.94	0.1	0.38	-0.59	0.94	0	0
Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1	-0.25	-0.45	0.23	0.57	0.13	-0.88	-0.83	0.3	0.32	0.13	-0.09	-1.33	-0.41	1.68	-0.1	1	1
NC(=O)N1c2ccccc2C=Cc2ccccc21	-0.25	-0.75	-0.13	-0.1	0.46	-0.01	-0.62	0.3	-0.7	-0.11	-0.84	-0.67	-0.48	1.68	0.18	1	1
CC(=O)c1cc2ccccc2s1	-0.25	-0.75	-0.84	-0.03	0.12	-0.72	-0.71	-0.37	-0.69	-0.45	-0.64	-0.58	-0.11	-0.59	0.48	1	0
CC(O)CC(=O)O	-0.25	-0.75	-0.13	-0.12	3.12	-1.65	-1.04	-1.05	-0.73	0.24	-1.1	-0.93	3.52	-0.59	0.13	0	0
C=C[C@]1(CO)CCC(C(C)(C)OC2OC(CO)C(O)C(O)C2O)O1	-0.25	-0.75	0.95	-0.31	0.23	0.19	1.02	-1.05	-0.2	0.33	-0.44	0.81	0.54	-0.59	-0.06	0	0
CC(C)CCC=O	-0.25	-0.07	-0.84	-0.6	0.24	-1.62	-1.09	-1.05	-0.72	-4.45	-0.78	-0.58	0.38	-0.59	0.99	0	0
C=C(CCC=C(C)C)C1CCC=C(CCC=C(C)C)C1	2.93	1.27	-0.84	-0.39	0.37	0.1	-0.85	-0.37	-0.23	0.13	-0.51	-0.68	-0.58	-0.59	0.92	0	0
CC(=O)Nc1ccccc1	-0.25	-0.75	-0.48	0.17	1.08	-0.97	-1.0	-0.37	-0.69	-0.57	-0.95	-1.78	-0.32	1.68	0.6	0	1
FC(F)(F)C(Cl)Br	-0.25	-0.75	-0.84	0.82	1.31	-4.78	1.02	-1.05	-0.73	-0.78	2.48	1.82	-2.76	-0.59	-1.16	0	0
COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC	-0.25	-0.07	-0.84	0.97	0.15	1.76	1.04	0.3	0.41	0.27	0.11	0.46	-0.36	-0.59	0.3	1	1
COC[C@@](C)(O)C1Cc2c(cc(O)c3c(=O)c4ccccc4n(C)c23)O1	-0.25	-0.75	-0.13	0.84	1.06	-0.26	1.02	0.3	-0.52	0.25	-0.34	-0.1	0.13	-0.59	0.2	0	1
CC(CCC(=O)O)C1CCC2C3CC(O)C4CC(O)CC[C@]4(C)C3CC[C@]12C	-0.25	1.2	0.23	-0.28	0.18	1.17	1.04	1.65	-0.16	0.47	0.65	0.99	0.5	-0.59	0.56	0	0
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC1CC[C@@]2(C)C(=CCC3C2CC[C@]2(C)C(C(C)CCC(C)C(C)C)CCC32)C1	-0.25	3.89	-0.84	-0.21	0.04	1.19	1.04	1.65	0.76	0.32	1.23	0.1	-0.3	-0.59	0.62	0	0
N#C[C@@]1(OC2OC(CO)C(O)C(O)C2O)C=CC(O)C1O	-0.25	-0.75	1.3	-1.65	-0.1	-0.19	1.04	-0.37	-0.32	0.2	0.02	1.16	0.98	-0.59	-0.84	0	0
C1CCN2CC3CC(CN4CCCCC34)C2C1	-0.25	-0.3	-0.84	-0.4	-0.35	0.2	-0.77	-1.05	-0.66	-0.13	-0.81	-1.0	-1.09	-0.59	1.11	0	0
CCCC(=O)OC	-0.25	-0.37	-0.84	1.08	-1.91	1.11	-1.04	-1.05	-0.72	-0.66	-1.13	0.62	-0.25	-0.59	0.84	0	0
CCN(CC)C(=O)c1cccc(C)c1	-0.25	-0.52	-0.84	1.02	-0.51	0.71	-0.77	-0.37	-0.54	-0.07	-1.04	0.22	0.54	1.68	0.75	1	1
COc1cc2c(cc1O)C1Cc3cc(O)c(O)cc3[N@@+]1(C)CC2	-0.25	-0.75	0.23	0.44	-0.14	0.61	1.04	0.3	-0.46	-0.02	-0.56	0.53	0.3	-0.59	0.29	0	0
CC1CCC(C(C)C)C(OC(=O)OCCO)C1	-0.25	0.37	-0.48	0.36	0.15	0.19	-0.81	-0.37	-0.49	-0.06	-0.56	-0.36	0.24	-0.59	0.53	0	0
