SMILES;Name;Cluster;Center
CC1=NN(C(=S)NCc2ccccc2)C2(O)CC3C(C12)C3(C)C;CNP0370282;659;No
O=C(NCCc1ccccc1)C1=Cc2ccccc2OC=C1;CNP0394989;659;No
CN(CC(O)c1ccccc1)C(=O)c1ccccc1Br;CNP0370024;659;No
O=CC#Cc1cccs1;CNP0321197;659;No
O=C(CCCCCC=C(Cl)Cl)NCCc1ccccc1;CNP0073128;659;No
CN(c1ccc(C(=O)O)cc1)c1cccc2nc3c(O)cccc3nc12;['NPC250448',;659;No
O=C1C(=O)C(c2ccccc2)=C2OCOC2=C1c1ccccc1;CNP0115172;659;No
NC(=O)c1ccc[nH]1;CNP0365861;659;No
O=c1cc(O)cc(-c2ccccc2)o1;CNP0258989;659;No
O=C(O)Cn1c(=O)oc2ccccc21;CNP0236501;659;No
O=C(c1cccs1)c1noc(-c2ccc(Br)cc2)c1S(=O)(=O)c1ccccc1;CNP0055842;659;No
CC1=C(c2ccccc2)N(C)NC(=O)N1;CNP0128056;659;No
Nc1cccnc1Oc1ccccc1F;CNP0308774;659;No
c1ccc(Cc2ccccc2CN2CCOc3ccccc32)cc1;CNP0391988;659;No
CC(C)Nc1cccccc1=O;CNP0242817;659;No
N#CC=C(c1ccccc1)c1ccccc1;CNP0279133;659;No
O=C(O)Cc1ccc(Br)cc1;CNP0211748;659;No
O=C([O-])c1ccccc1Cc1ccccc1;CNP0253653;659;No
Cc1ccccc1C=C(C#N)c1nc2ccccc2s1;CNP0155583;659;No
CC(=O)Oc1c(-c2ccccc2)oc2ccccc2c1=O;CNP0039859;659;No
OC(CC1CCCCN1)c1ccccc1;CNP0312812;659;No
O=c1oc(-c2ccccc2)nc2ccc(-c3ccc4nc(-c5ccccc5)oc(=O)c4c3)cc12;CNP0349877;659;No
O=P(c1ccccc1)(c1ccccc1)C1C2=C(CCCC2)OC2=C1CCCC2;CNP0054519;659;No
Cc1cc(C)nc(Nc2ccccc2)n1;CNP0347184;659;No
O=CNC(=O)c1ccc[nH]1;CNP0189867;659;No
O=C(C=CC1C=CC=CC1)c1ccccc1;CNP0086284;659;No
O=c1ccccn1Cc1ccccc1;CNP0046918;659;No
COC1=CC(O)(CC=Cc2ccccc2)C(OC)=CC1=O;CNP0298655;659;No
Clc1cnnn1Cc1ccccc1;CNP0210724;659;No
CC1=NN(c2ccccc2)C(=O)C1C(c1ccc(O)cc1)C1C(=O)N(c2ccccc2)N=C1C;CNP0060694;659;No
CC(=CC#CC#Cc1ccccc1)S(C)=O;CNP0246296;659;No
CC(C)c1cc(-c2cc(C(C)C)n(Cc3ccccc3)n2)nn1Cc1ccccc1;CNP0227883;659;No
OC(C=Cc1ccccc1)CC(O)CCc1ccccc1;CNP0151997;659;No
CC1CC(c2ccccc2)=NN1C=O;CNP0063471;659;No
OCc1ccccc1OCc1ccccc1;CNP0246920;659;No
CC(C)Oc1ncccc1C(=O)O;CNP0399454;659;No
CNc1ccccc1C(=O)N(C)CCc1ccccc1;CNP0287100;659;No
O=C1CSC(=S)N1Cc1ccccc1;CNP0047317;659;No
O=CNc1ccccc1C(=O)[O-];CNP0082904;659;No
[NH3+]CC(c1ccccc1)(c1ccccc1)c1ccccc1;CNP0057617;659;No
CC(=O)Oc1cc(-c2ccccc2)cc2ccccc12;CNP0412526;659;No
CC(=O)N1C=Cc2ccccc2C1CC(=O)[O-];CNP0051063;659;No
Nc1ccc(C=Cc2ccc(N)cc2OS(=O)(=O)c2ccccc2)c(OS(=O)(=O)c2ccccc2)c1;CNP0033047;659;No
c1ccc2c(c1)cc1c3ccccc3c3cccc4ccc2c1c43;CNP0303448;659;No
C=CC(=O)Oc1ccc(N(c2ccccc2)C2C=Cc3ccc4cccc5c4c3C2=CC5)cc1;CNP0344740;659;No
O=C(NCc1ccc(Cl)cc1)C1Nc2ccccc2C1CCO;CNP0149044;659;No
O=C(O)C(C=C(Cl)Cl)c1ccccc1;CNP0374628;659;No
N=c1oc2cc(O)ccc2cc1C(=O)NCc1ccccc1;CNP0130197;659;No
C#CCC(O)(c1ccccc1)c1cncnc1;CNP0000148;659;No
O=C([O-])c1ccccc1-n1nc(-c2ccccc2)c2ccccc2c1=O;CNP0063959;659;No
OC1=Nc2ccccc2/C1=C/c1nc(O)c2ccccc2n1;NPC477891;659;No
O=C1CCC(=O)N1CCC(c1ccccc1)c1ccco1;CNP0368673;659;No
O=c1c2ccccc2c2cc3ccc4c(=O)c5ccccc5c5cc6ccc1c2c6c3c45;CNP0039024;659;No
Cn1nc(CCNC2=CC(=O)c3ccccc3C2=O)c2c(N)ncnc21;CNP0033333;659;No
CN1CCC(OC(c2ccccc2)c2ccccc2)CC1;CNP0340175;659;No
OC(CC[NH+]1CCCCC1)(c1ccccc1)c1ccccc1;CNP0117625;659;No
O=C1C(C(O)c2ccc(Cl)cc2)C(C(F)(F)F)=NN1c1ccccc1;CNP0312382;659;No
Cc1ccc(CCNc2ccccc2)cn1;CNP0045916;659;No
OCC(NCC1NCC(O)C1O)c1ccccc1;CNP0086042;659;No
O=C(CSc1nc(O)c2ccccc2n1)NCc1ccccc1;CNP0009459;659;No
N#Cc1c(SCC(=O)[O-])ccc2c1C(=O)c1ccccc1C2=O;CNP0376506;659;No
C=CCc1cccc(C(C)=O)n1;CNP0172116;659;No
O=CC=Cc1ccccc1;['NPC169222',;659;No
O=C1C[C@H]2C[C@@H](O1)[C@H](O)[C@H](c1ccccc1)O2;NPC172525;659;No
C1=CC2c3ccccc3C1c1ccccc12;CNP0260543;659;No
Nc1ccc(C(=O)O)cc1;['NPC150323',;659;No
CSC=CC(=O)OCc1ccccc1;CNP0107090;659;No
O=c1c2ccccc2c(=O)c2c1sc1c(=O)c3ccccc3c(=O)c12;CNP0279963;659;No
CC(C)c1cc2ccccc2cc(C(C)C)c1=O;CNP0042556;659;No
CC1(C)C=C[c-]2c(c3ccccc3nc2=O)O1;CNP0289836;659;No
Brc1ccc(C(c2ccccc2)c2ccccc2)o1;CNP0065703;659;No
CC(=O)CCc1oc2ccccc2c1-c1ccccc1;CNP0137915;659;No
CC1=C(c2ccccc2)C(=O)CC1O;CNP0334854;659;No
CC12CCC(C(N)=O)(c3nc4ccccc4nc31)C2(C)C;CNP0376575;659;No
[NH3+]CCc1cccc(CC[NH3+])c1;CNP0047632;659;No
O=C1CCC=CC1(O)C(=O)OCc1ccccc1;CNP0066719;659;No
O=C(O)c1cc2c3ccccc3nc-2c[nH]1;CNP0290008;659;No
c1ccn2nnnc2c1;CNP0001342;659;No
O=c1c2ccccc2nc2n1C(O)CC2;CNP0113513;659;No
CC1=C(c2ccccc2)c2ccccc2C1=O;CNP0066879;659;No
O=c1c(Br)ccc2[nH]c3ccccc3nc1-2;CNP0208733;659;No
Cc1cc(C2C(=O)CC(=O)CC2c2ccccc2)on1;CNP0374163;659;No
Nc1ccccc1Nc1nc(N2CCOCC2)nc(N(c2ccccc2)c2ccccc2)n1;CNP0028562;659;No
N=C(N)NN=C(CCc1ccccc1)c1ccccc1;CNP0232052;659;No
CN(C)c1ccc(C(=NNc2cccc3ccccc23)c2ccccc2)cc1;CNP0060483;659;No
CC1=CC(=Cc2ccc(-c3ccccc3)o2)C(=O)O1;CNP0210872;659;No
N#CC(OC1CC(OC2CC(CO)C(O)C(O)C2O)C(O)C(O)C1O)c1ccccc1;CNP0186810;659;No
O=C(O)C(=O)Cc1ccccc1O;CNP0164162;659;No
O=C(O)c1c(O)cccc1CCCCCCCCCCc1ccccc1;CNP0311034;659;No
O=C(O)C1=Cc2ccccc2OC1C(=O)O;CNP0187802;659;No
CC(C)Nc1nc(N2CCOCC2)nc(N(c2ccccc2)c2ccccc2)n1;CNP0025924;659;No
O=P([O-])([O-])c1ccccc1OCCOCCOCCOCCOc1ccccc1P(=O)([O-])O;CNP0407754;659;No
NC(=O)c1ccccc1C=Cc1ccccc1C(N)=O;CNP0048005;659;No
OCC(O)C1OC(Sc2ccccc2)C(O)C1O;CNP0276766;659;No
O=C(O)CC12OC1(O)Nc1ccccc12;CNP0286066;659;No
N#CC(CCN1CCC(C(=O)O)(c2ccccc2)CC1)(c1ccccc1)c1ccccc1;CNP0347622;659;No
O=C(NC1C(c2ccccc2)CC(O)C1O)c1nc2ccccc2s1;CNP0078072;659;No
CN1C(=O)C=C(Nc2ccccc2C(=O)O)C1=O;CNP0190846;659;No
CCCC(=CCl)CC=CCCC(=O)NCCc1ccccc1;CNP0418427;659;No
O=C1C(=NNc2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1;CNP0038966;659;No
O=C(O)C(O)Cc1ccccc1O;CNP0312598;659;No
CC(=Nc1ccccc1C(=O)O)NC(=O)O;CNP0353708;659;No
CN(N=C1CCCOC1=O)c1ccccc1;CNP0062369;659;No
Cc1ccc(C(=O)C=Cc2ccc(-c3ccccc3)o2)o1;CNP0037700;659;No
CC(=O)OC(c1ccccc1)C(Cl)(Cl)Cl;['NPC325499',;659;No
NC(CO)c1nc(C(=O)NCc2ccccc2)co1;CNP0010541;659;No
NCCc1ccc(OCc2ccccc2)c(OCc2ccccc2)c1;CNP0366183;659;No
CCc1ccc(C)c2c(SCc3ccccc3)cc(C)c-2c1;CNP0366118;659;No
O=C(O)c1ccc2c(c1)C(=O)c1ccccc1C2=O;['NPC158157',;659;No
Cc1ccccc1C(=O)Cc1ccccc1C(=O)N(C)c1ccccc1;CNP0057190;659;No
N=C(O)c1cccc2nc3ccccc3nc12;NPC288445;659;No
CC(=O)c1c(C)nc2ccccc2c1C(=O)[O-];CNP0072849;659;No
Nc1nc(Cl)nc(Nc2ccccc2)n1;CNP0065799;659;No
C(C#Cc1ccccc1)#Cc1ccccc1;CNP0063281;659;No
CC1(C)OC1Cc1c(O)cc(CCc2ccccc2)cc1O;CNP0310140;659;No
CSC=CC(=O)OCCc1ccccc1;CNP0158618;659;No
Cc1c(N)c(=O)n(-c2ccccc2)n1C;CNP0281476;659;No
[NH3+]C1CC1c1ccccc1;CNP0060904;659;No
S=C(S)N1N=CCC1c1ccccc1;CNP0175724;659;No
CNC(=O)Cc1ccccc1;CNP0400808;659;No
CC#Cc1ccc(-c2ccccc2)s1;CNP0331442;659;No
Clc1ccc(C(OCCN2CCCCC2)c2ccccc2)cc1;CNP0341238;659;No
Cc1cccc(CC(=O)O)c1;['NPC329064',;659;No
NCCCNC(c1ccccc1)(c1ccccc1)c1ccccc1;CNP0036683;659;No
Oc1c2ccccc2c2ccc3cccc4ccc1c2c43;CNP0183786;659;No
Cc1cc(=O)n(-c2ccccc2)[nH]1;CNP0202291;659;No
O=c1c2ccccc2nc2n1CCN2Cc1ccccc1;CNP0185456;659;No
Oc1nc2ccccn2n1;CNP0001217;659;No
Cc1nc(C(N)=O)nc2ccccc12;CNP0372098;659;No
CCCCC(CC)c1nc(O)c2ccccc2n1;['NPC476688',;659;No
CCCCC(O)c1ccccc1;['CNP0251473',;659;No
CC(=CC(C)=NNS(=O)(=O)c1ccc(C)cc1)c1ccc(-c2ccccc2)cc1;CNP0098737;659;No
O=C1CN=C(c2ccccc2)c2c(sc3c2CCCC3)N1;CNP0349403;659;No
O=C(NN=Cc1ccc(-c2ccccc2)o1)c1ccccc1O;CNP0046308;659;No
OC1=NC(Cc2ccccc2)C(O)=NC1=Cc1ccccc1;CNP0319280;659;No
NC(=O)C(O)c1ccccc1;CNP0213891;659;No
C=C1C=CC(C)=CN1c1ccccc1;CNP0139281;659;No
CC(N=C=S)c1ccccc1;CNP0391564;659;No
O=c1cc(CCc2ccccc2)[oH+]c2c1CC(O)C(O)C2;CNP0164168;659;No
CC(C)c1ccc(C=Cc2nc3ccccc3c(=O)[nH]2)cc1;CNP0152096;659;No
O=C(O)c1ccccc1-n1ccc2c3ccccc3nc-2c1;NPC474916;659;No
CNc1cc2nc3ccccc3oc-2cc1=O;CNP0187336;659;No
N#Cc1ccccc1-c1nc(N)nc(N)n1;CNP0044267;659;No
O=c1cc(CCc2ccccc2)oc2c1CC(O)C(O)C2;CNP0163164;659;No
CC(O)=NCCC1=CC(=O)c2nccc3c2c1nc1ccccc13;NPC157583;659;No
O=C(CCCc1ccccc1)OS(=O)(=O)O;CNP0130814;659;No
O=[N+]([O-])C(COS(=O)(=O)c1ccccc1)(COS(=O)(=O)c1ccccc1)COS(=O)(=O)c1ccccc1;CNP0079253;659;No
CC(=Cc1ccccc1)c1ccc2c(c1)CCN2C;CNP0370895;659;No
O=P(NCc1ccccc1)(c1ccccc1)c1ccccc1;CNP0030780;659;No
O=C(O)C=CC=C1C(=O)C=CC12Oc1cccc3cccc(c13)O2;CNP0261436;659;No
Nc1ccnc2ccccc12;CNP0117074;659;No
O=C([O-])C=Cc1ccc2ccccc2n1;CNP0025305;659;No
O=C([O-])CCn1ccc2cccnc21;CNP0074174;659;No
C#CC#CCCC=CC(=O)NCCc1ccccc1;CNP0173687;659;No
O=C(O)CC(c1ccccc1)C1(Cc2ccccc2)OC(=O)C(Cc2ccccc2)=C1C(=O)c1ccccc1;CNP0206635;659;No
Cc1ccc(S(=O)(=O)NN=Cc2nnsc2-c2ccccc2)cc1;CNP0047249;659;No
O=S(=O)(NC1C(c2ccccc2)CC(O)C1O)c1ccc(Cl)cc1;CNP0004681;659;No
Nc1cc2c(cc1C=Cc1ccccc1)CC(c1ccccc1)N2;CNP0123364;659;No
Cc1c(Br)c(=O)oc2c1ccc1oc(S(=O)(=O)c3ccccc3)nc12;CNP0054070;659;No
O=C(Cc1ccccc1)Nc1ncc(-c2ccc(O)cc2)nc1Cc1ccccc1;CNP0018453;659;No
NC(=O)CCC1NC(=O)C(Cc2ccccc2)NC1=O;CNP0429457;659;No
O=[PH](c1ccccc1)c1ccccc1;CNP0236022;659;No
CCCc1nc2ccccc2c(NC(=O)CN(CC)CC)c1CC;CNP0109045;659;No
O=C(NCCc1ccccc1)NCCc1ccccc1;CNP0209322;659;No
O=C1OC(c2ccccc2)=NC1=Cc1cc(Br)cc(Br)c1O;CNP0110128;659;No
CC[C@H](CO)N=c1nc2c(ncn2C(C)C)c(NCc2ccccc2)[nH]1;NPC469975;659;No
N#CC(=Cc1ccccc1)C(N)=O;CNP0128787;659;No
CC(C)(C)OC(=O)NC(C(=O)O)c1ccccc1;CNP0047896;659;No
O=C1C=C(NCCCc2ccccc2)C(=O)c2ccccc21;CNP0403605;659;No
CC(C)NC=C1N=C(c2ccccc2)OC1=O;CNP0372350;659;No
O=C(CCc1ccco1)c1ccco1;CNP0272767;659;No
Cc1ccc(S(=O)(=O)NC(c2ccccc2)C(O)c2ccccc2)cc1;CNP0044944;659;No
O=C(c1ccc2ccccc2c1)c1noc(-c2cccc3ccccc23)c1S(=O)(=O)c1ccccc1;CNP0067090;659;No
O=C1C2C(c3ccccc3)C=CC(c3ccccc3)C2C(=O)N1c1ccc(Br)cc1;CNP0055938;659;No
CC(O)CN(CCc1ccccc1)S(=O)(=O)[O-];CNP0113217;659;No
N#CC1=C(N)Oc2c(c(C(F)(F)F)nn2-c2ccccc2)C1c1ccccc1Cl;CNP0050419;659;No
N#Cc1cccc(S(=O)(=O)NC2C(c3ccccc3)CC(O)C2O)c1;CNP0244167;659;No
CN(C=Cc1ccccc1)C(=S)N(C)C=Cc1ccccc1;CNP0260276;659;No
O=P(c1ccccc1)(c1ccccc1)c1cccc(P(=O)(c2ccccc2)c2ccccc2)c1O;CNP0042388;659;No
O=CC#Cc1ccc(C#Cc2cccs2)s1;CNP0318009;659;No
Nc1c(Br)cc(Br)cc1Cc1ccccc1;CNP0059280;659;No
OC1CCOC1Cc1ccccc1;CNP0353721;659;No
OC1CCCCC1[NH2+]Cc1ccccc1;CNP0157074;659;No
O=C([O-])C#CC1(O)CCC(c2ccccc2)(c2ccccc2)CC1;CNP0025292;659;No
CCC1C(c2ccccc2)OC(O)(c2ccccc2)C(CC)C1(O)c1ccccc1;CNP0043327;659;No
Clc1ccc(C(=NNc2ccccc2)c2ccc(Cl)cc2)cc1;CNP0056431;659;No
C[N+](C)(C)CCc1ccccc1;CNP0055514;659;No
O=Cc1ccccc1OP(=O)(c1ccccc1)c1ccccc1;CNP0050007;659;No
O=C(OCc1ccccc1)C(F)Cl;CNP0065002;659;No
O=C(C=Cc1ccco1)C1C(=O)c2ccccc2C1=O;CNP0360768;659;No
O=C([O-])c1ccccc1Cc1nn(-c2ccccc2)c(=O)c2ccccc12;CNP0344874;659;No
Cn1cnc(-c2ccccc2)c1;CNP0068270;659;No
O=C1C2(c3ccccc3)CC(c3ccccc3)C1(c1ccccc1)C(c1ccccc1)=C2c1ccccc1;CNP0061559;659;No
[NH3+]C12c3ccccc3C(c3ccccc31)c1ccccc12;CNP0056478;659;No
c1ccc2ocnc2c1;CNP0417737;659;No
Nc1ccccc1OC(F)F;CNP0056523;659;No
N#Cc1ccccc1CC(C#N)C#N;CNP0046795;659;No
CC(C[N+](C)(C)C)c1ccccc1;CNP0362586;659;No
Brc1cc(Br)c(Oc2ccccc2)c(Br)c1;CNP0017404;659;No
Cc1ccn2cc(-c3ccc(-c4ccccc4)cc3)nc2c1;CNP0022903;659;No
O=C(O)Cc1cccc2ccccc12;['CNP0080099',;659;No
O=C(O)c1c(O)c(-c2ccccc2)nc2ccccc12;CNP0162004;659;No
O=C1C=C(NCCNc2ccccc2)C(=O)c2ccccc21;CNP0316576;659;No
O=C(O)Cc1c(-c2cc3ccccc3o2)oc2c1c(=O)oc1ccccc12;CNP0411844;659;No
O=c1nc(-c2ccccc2)cc(-c2ccc(O)cc2)[nH]1;CNP0175846;659;No
Cc1ccccc1C(=O)O;['NPC229242',;659;No
O=c1ccoc(-c2ccccc2)c1;CNP0351593;659;No
CC(C)CC1(C)N=C(c2ccccc2)N(C)C1=O;CNP0069676;659;No
OCC1(O)OC2C(c3ccccc3)OC2C2OC(c3ccccc3)OC21;CNP0227371;659;No
CC(C)CC(=O)C(O)=Cc1ccccc1;CNP0071677;659;No
Cc1c(C(c2ccccc2)c2oc3ccccc3c2C)oc2ccccc12;CNP0349108;659;No
O=C1NC(=O)C(c2ccccc2)=C1c1ccccc1;CNP0029046;659;No
Nc1ccccc1N=C(C=C1SC(c2ccc(Cl)cc2)=NN1c1ccccc1)c1ccccc1;CNP0138793;659;No
CC1(C(=O)O)OC1c1cccc2occc12;CNP0329965;659;No
C=Cc1ccccc1;['NPC149436',;659;No
CC1Oc2ccccc2C=C1C=CC(=O)[O-];CNP0055834;659;No
Clc1cc(Br)c2c3ccccc3nn(-c3ccccc3)c1-2;CNP0115753;659;No
CC(Cl)=CCc1c(C)nc2ccccc2c1O;CNP0360805;659;No
O=C(OCc1ccccc1)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F;CNP0051536;659;No
O=C1c2ccccc2C(=O)c2c(CO)cccc21;CNP0227135;659;No
C(C=Cc1ccnc(N2CCCC2)n1)=Cc1ccccc1;CNP0320038;659;No
CCC(CO)CC1C=Nc2ccccc21;CNP0342159;659;No
c1ccc2occc2c1;['NPC206007',;659;No
Cn1cccc1CCC(=O)c1cccn1C;CNP0352799;659;No
c1ccc(COC2COC3C(OCc4ccccc4)COC23)cc1;CNP0071174;659;No
Nc1ccccc1-c1c(-c2ccccc2)noc1-c1ccccc1;CNP0182126;659;No
Oc1ccc(-c2cnc3ccccc3c2)cc1;CNP0202381;659;No
CCOCCC(OC)c1ccccc1;CNP0216442;659;No
NCCNC(c1ccccc1)(c1ccccc1)c1ccccc1;CNP0037057;659;No
Oc1ccc(-c2ccccc2)cc1Cl;CNP0221972;659;No
O=C(O)c1ccc(Cc2ccc(C(=O)O)o2)o1;CNP0361451;659;No
c1ccc(Cn2ccc3ccccc32)cc1;CNP0035061;659;No
CC(N=N)c1ccccc1;CNP0257341;659;No
CSc1nnc2c(n1)c(C)nn2-c1ccccc1;CNP0054712;659;No
CC(=O)OC=C(Cl)C#Cc1ccc(-c2cccs2)s1;CNP0279170;659;No
CC(O)c1cccc(C(C)[NH2+]CCCN(CCC[NH3+])CC[NH+](C)C)n1;CNP0040578;659;No
Cc1ccc2c(c1NS(=O)(=O)c1ccccc1)C(=O)c1ccccc1C2=O;CNP0059869;659;No
CC1NCCOC1c1ccccc1;['CNP0402904',;659;No
CCCCNS(=O)(=O)c1ccccc1;['NPC35599',;659;No
Oc1ccc(Cc2ccccc2)cc1Cl;CNP0017996;659;No
Nc1c(C(=O)c2ccc(Cl)cc2)oc2ccccc12;CNP0022740;659;No
CC(C)CC(N=C(O)c1ccccc1)C(O)=Nc1ccc2ccccc2c1;CNP0110891;659;No
Cc1ccccc1NNC(=O)Cc1ccccc1;CNP0057311;659;No
CCOP(=S)(c1ccccc1OCOC)c1ccccc1OCOC;CNP0039595;659;No
CC(CN1c2ccccc2Sc2cccnc21)N(C)C;CNP0338430;659;No
c1ccc(NCCNc2ccccc2)cc1;CNP0041084;659;No
CC(=O)N1C(=O)C(=Cc2ccccc2)c2cc3c(cc21)N(C(C)=O)C(=O)C3=Cc1ccccc1;CNP0331012;659;No
Cc1cc(-c2ccccc2)nc(N)n1;CNP0027186;659;No
Nc1ccc(-c2c3ccccc3nc3cc(N)ccc23)cc1;CNP0041014;659;No
CCP(=O)(CC)CCc1ccccc1O;CNP0033301;659;No
CN(C)c1ccc(CNCCC2(c3ccccc3)CCOC(C)(C)C2)cc1;CNP0335340;659;No
c1ccc(CC(=NNc2ccccc2)C(Cc2ccccc2)=NNc2ccccc2)cc1;CNP0043308;659;No
CNC(=O)C1OC1c1ccccc1;CNP0208614;659;No
CC1=Nc2ccccc2C1(C)c1ccccc1;CNP0082829;659;No
Nc1ccccc1C(=O)O;['NPC130931',;659;No
CC(=NNC(=O)c1ccccc1CO)c1cc2ccccc2oc1=O;CNP0026025;659;No
CC(C)(SC(=O)N1CCCCC1)c1ccccc1;CNP0096007;659;No
O=C1c2ccccc2C(=O)N1CNc1ccccc1;CNP0105019;659;No
O=C(O)c1cc(-c2ccc(Cl)cc2)nc2ccccc12;CNP0175718;659;No
O=Cc1cc2ccccc2c(=O)o1;CNP0266935;659;No
O=CNc1ccccc1C(=O)CC(=O)O;CNP0061869;659;No
CC(=O)CC(=O)c1ccco1;CNP0334244;659;No
CC(O)C(O)(c1ccccc1)c1ccccc1;CNP0067225;659;No
CC(C)(C)NC(=S)NC(c1ccccc1)(c1ccccc1)c1ccccc1;CNP0251115;659;No
O=C1OC(=O)C(c2ccccc2)=C1Cc1ccccc1;CNP0288343;659;No
CC(=O)c1cc(Br)c2cccccc1-2;CNP0065618;659;No
CC(=O)Nc1nc(-c2ccccc2)nc2c1c(=O)oc1ccccc12;CNP0372596;659;No
CC12CN3CC(C)(CN(C1)C31CC[NH+](Cc3ccccc3)CC1)C2;CNP0297566;659;No
S=P(Oc1ccccc1)(N1CCCCN1)N1CCCCN1;CNP0398494;659;No
CN(C(=O)c1ccc(Cl)cc1)c1ccccc1C(N)=O;CNP0049547;659;No
O=C(c1ccccc1)c1noc(-c2ccccc2)c1S(=O)(=O)c1ccccc1;CNP0036095;659;No
CC1=CC(C)C2COC(c3ccccc3)C1C2C;CNP0361696;659;No
CC(Br)C(Br)c1nc(O)n(-c2ccccc2)n1;CNP0048740;659;No
C=CC(C1=CC(=O)C(OC)=C(OC)C1=O)c1ccccc1;CNP0163167;659;No
CC(=O)NCCc1cc(O)c2nccc3c2c1Nc1ccccc1-3;CNP0138589;659;No
Cc1ccc(C(c2ccccc2)(c2ccccc2)c2ccccc2)o1;CNP0063747;659;No
Nc1ccc2nc(-c3ccccc3)oc(=O)c2c1;CNP0388053;659;No
O=c1[nH]c(C=Cc2ccco2)nc2ccccc12;CNP0364906;659;No
N#CSc1ccccc1;CNP0290817;659;No
C=CCN(C(=O)CSc1nc2c(=O)[nH]cnc2n1-c1ccc(C)cc1)c1ccccc1;CNP0010331;659;No
OC1(C#Cc2ccccc2)CCN(C(c2ccccc2)(c2ccccc2)c2ccccc2)CC1;CNP0276817;659;No
Cc1nn(-c2ccccc2)c2c1C1C(C2)C1(C)C;CNP0361437;659;No
O=C1C(Oc2ccccc2)C(c2ccccc2)N1c1ccccc1;CNP0077582;659;No
O=C(c1ccccc1)n1ccc(=O)[nH]c1=O;CNP0156391;659;No
O=C(CCc1ccccc1)C[C@H](O)CCc1ccccc1;NPC141607;659;No
CCCCP(=O)(CCCC)Cc1ccccc1OP(=O)(c1ccccc1)c1ccccc1;CNP0030152;659;No
O=C1CCN=c2c1c(O)c1nccc3c4ccccc4nc2c13;CNP0424526;659;No
O=C(Cn1c(C(=O)c2ccccc2)nc2ccccc21)NCCc1ccccc1;CNP0010139;659;No
Cc1nc2ccccc2c2cc[nH]c12;['NPC321911',;659;No
C(=C(Cc1ccccc1)c1ccccc1)c1ccccc1;CNP0023601;659;No
CC(C)c1ccccc1C(=O)[O-];CNP0328578;659;No
CC(=O)Cc1ccccc1;['CNP0310853',;659;No
O=C([O-])c1cc2ccccc2c(=O)s1;CNP0024683;659;No
CNc1cc(C(N)=O)c(N)c2c1C(=O)c1ccccc1C2=O;CNP0115877;659;No
c1ccc(C2Nc3cccc4cccc(c34)N2)cc1;CNP0023497;659;No
Clc1cccc(CSc2nc3ccccc3s2)c1;CNP0037683;659;No
c1ccc2cccc-2cc1;['NPC264470',;659;No
c1ccc2cc(-c3ccc4ccccc4c3)ccc2c1;CNP0181956;659;No
CCC(O)(C(=O)[O-])c1cc2n(c(=O)c1CO)Cc1cc3ccccc3nc1-2;CNP0079556;659;No
CN(C=O)c1ccccc1;CNP0026033;659;No
C(=Nc1ccccc1)c1ccccc1;CNP0062050;659;No
Brc1ccc(-c2csc(Nc3cccc4ccccc34)n2)cc1;CNP0293973;659;No
O=C(Cc1ccccc1)NC=CNC(=O)Cc1ccccc1;CNP0028493;659;No
CC(Cc1ccccc1)(C(=O)[O-])C(=O)[O-];CNP0288984;659;No
CCN(CC)C(C)C(O)c1ccccc1;CNP0400413;659;No
CN(CC=CC#CC(C)(C)C)Cc1cccc2ccccc12;CNP0383880;659;No
CC(O)(C(=O)O)c1ccccc1;CNP0021992;659;No
O=C(N(c1ccccc1)c1ccccc1)C(F)(F)F;CNP0099283;659;No
NC(CCC(=O)O)c1ccccc1;CNP0361310;659;No
CN(C)CCOC(=S)Nc1ccccc1;CNP0416285;659;No
c1ccc(N(Cn2nnc3ccccc32)c2ccccc2)cc1;CNP0355104;659;No
C[Si](C)(C)C(=Cc1ccccc1)c1ccccc1;CNP0076598;659;No
O=C1CC(O)C2OC(c3ccccc3)C(O)C2O1;CNP0224848;659;No
CCN(CC)c1nc2ccccc2c(=O)n1-c1ccccc1;CNP0057294;659;No
C[NH+](C)CCNc1ncnc2c1cnn2-c1ccccc1;CNP0049204;659;No
c1ccc2c(c1)nc1c3nc4ccccc4c4ccnc(c5nccc2c51)c43;['CNP0160167',;659;No
CC(C(=O)OCc1ccccc1)(C(F)(F)F)C(F)(F)F;CNP0035846;659;No
CC(O)=Nc1cc2nc3ccccc3oc-2cc1=O;NPC297584;659;No
O=C(O)c1ccc([O-])cc1;['CNP0085048',;659;No
OCC(CO)(CO)Cc1ccccc1;CNP0153346;659;No
CN1C(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@@H]1Cc1ccccc1;NPC473418;659;No
CSSc1cccc[n+]1[O-];['CNP0195913',;659;No
CNCc1ccccc1;['CNP0335341',;659;No
O=C([O-])c1cc2ccccc2o1;CNP0322191;659;No
CC(C)=C(C(C(=O)C(F)(F)C(F)(F)F)=P(c1ccccc1)(c1ccccc1)c1ccccc1)C(F)(F)C(F)(F)F;CNP0047282;659;No
CN(C)c1ccc(C(=NNc2ccc3ccccc3c2)c2ccccc2)cc1;CNP0056701;659;No
CC(C)C1(C)N=C(c2ccccc2)N(C)C1=O;CNP0294964;659;No
O=C/C=C/c1ccccc1O;NPC283711;659;No
