SMILES	SMR_VSA6	C-024	BELi0	RASA	VSA_EState5	GATS2c	SLogP_VSA3	MATS1dv	H-047	SaasC	AATS5dv	Mor08u	HATS2u	ATSC2dv	GATS2s	GATS7se	Mor19m	observed	predicted
CC(C)[C@]12CC[C@](C)(CC1)O2	-0.9298661595956051	-0.9204840497952355	-0.7176710122388559	1.1634798868491374	0.28179001512689633	0.4929730929660077	-0.5951474007684313	2.0501187634773554	-1.4763050958910866	-0.6997622226959908	-1.3052794912999262	0.38732990980933285	0.5602340642581123	-0.13538027566720082	0.9445121482974305	-2.199011668216934	0.42954540707605227	0.0	0.0
COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1	1.664042809618612	0.7436477056009311	2.8496750372764397	0.09214120379159577	0.5405098533282869	1.1004995744035648	-1.0373769076806114	0.6248389641485713	1.1599320373767743	0.6219249223576466	-0.07778977980233165	0.7777012197001533	-0.3170592688617298	0.09654028465057436	-0.2572153907651221	-0.18799480489187562	-0.8652872797259026	1.0	1.0
C#CCN(C)Cc1ccccc1	0.12730082545306085	0.4662924130349034	0.1388685405471368	1.1731323576170696	1.1668317249236815	2.9382412297500418	-0.426364001781535	-0.45035186603632005	0.3845681746509329	-0.005346879003971325	-0.5108219193512221	-0.7352439795789816	0.20513914370960468	-1.1839646041333176	0.4581403373646551	-1.4601822976089123	-0.3156289596874659	0.0	1.0
CC[C@@H]1O[C@H]1C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O	-0.9298661595956051	-0.9204840497952355	-0.7082584896807683	0.07797074106351264	-0.3740413381644291	-0.811344905361339	-0.14753347664524347	-0.3714884779700817	0.07442262956059631	-0.6997622226959908	-0.6776932794969405	1.0333910093659449	-0.37972307837029	-1.1966688544145665	-0.7386082654838846	-0.8284409778674504	0.5291479214454334	0.0	0.0
CC(C)C(C)/C=C/C(C)C1CCC2C3=CC(O)[C@@]4(O)CC(OC5OC(CO)C(O)C(O)C5O)CC[C@]4(C)C3CC[C@]21C	-0.41600820225961	-0.9204840497952355	-0.7176710122388559	-0.4186094803766792	1.2783226801047645	-0.17215659869769634	-0.15291789385625107	-0.05401536151419134	0.2294954021057646	-0.6997622226959908	-0.6100890133290636	2.6345286762036015	-0.9019214909416247	0.2781245365035866	0.715371867119731	-0.3936160755091999	1.6911772557548803	0.0	0.0
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)(F)C(=O)C(C)C(O)C1(C)O	0.7193884749121456	-0.9204840497952355	2.8496750372764397	0.19598068768554003	-2.6367245019970444	0.5396137952649217	2.5112279820388452	0.5208450829583439	1.3150048099219427	-0.6997622226959908	-0.09620632454195763	2.438317527449371	-0.9019214909416247	1.108469474211559	0.5239051989803248	-0.07547293636998821	1.4698383349340332	0.0	0.0
Cc1cc(NC(=O)NC(=O)c2ccccc2N(C)C)ccc1Oc1ncc(Br)cn1	0.9610313109745163	1.0210029981669588	0.15769358566331376	0.4379490073318448	-0.010251034596946531	-0.5294471002939788	-1.0373769076806114	0.5308393253526383	0.5396409471961012	1.3968553321627761	0.7609861606677615	-0.7352439795789816	-0.2857273641074497	0.4627991418693221	-0.5705525319092716	0.058275633861577275	0.8556228296561829	1.0	1.0
CN1[C@H]2CCC[C@@H]1C[C@H](NC(=O)c1nn(C)c3ccccc13)C2	-0.3817252440404998	0.1889371204688756	0.28005637891845486	0.7862086953033769	-0.05767683728820836	0.9600391477727173	-0.37941223017652137	0.935195169428092	0.5396409471961012	-0.4071281103724769	-0.3996151677222368	0.13984407061410148	-0.029850141947495818	0.33417562510701626	-0.6881145237248049	1.1081950901157558	-0.2990285406259024	0.0	1.0
O=c1[nH]c2cc(Cl)ccc2o1	-0.9298661595956051	-0.08841817209715218	0.14828106310522612	-0.6437170372127757	-0.25352605464476236	-1.3924923481219753	-1.0373769076806114	-0.6773164907781967	-1.0110867782555817	-0.39113592637658073	0.6215830184427638	-0.6784999888242739	-0.43716490375313677	-0.33615072805422036	-1.0812060442035274	0.7692757232807413	-0.8818876987874662	1.0	0.0
CC1CC[C@]2(OC1)OC1CC3C4CCC5CC(OC6OC(CO)C(O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(O)C[C@]5(C)C4CC[C@]3(C)C1C2C	0.6117077124123806	-0.9204840497952355	-0.7082584896807683	-0.9125180973122322	1.2440029944905613	0.06043326170481512	1.6160001337924697	-0.45817921272530676	1.1599320373767743	-0.6997622226959908	-0.3308740425930006	0.8747813002684484	-0.938475379821618	-0.15956928990812136	0.8728422735106129	-0.25153604377650746	0.6933076210542285	0.0	0.0
CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C	0.5475118707428626	0.1889371204688756	0.1388685405471368	0.49631217436035335	3.547012129936313	0.29161729164607464	-0.5897629835574236	0.8875357661802227	0.2294954021057646	0.651362518715145	-0.389104221830739	-0.09738683049292961	-0.3849450624960034	-0.12773744819824728	-0.35838548141916526	-0.3260327843677551	1.3149010903594405	0.0	1.0
C=C(C(C)C)C(O)C(O)C(C)C1CCC2C3COC(=O)C4CC(O)C(O)C[C@@]4(C)C3CC[C@@]12C	-0.41600820225961	-0.9204840497952355	-0.7082584896807683	-0.49977093558146873	0.21010676887953594	-0.5744884319227116	-0.14753347664524347	0.06558203249315663	-0.23572291552974028	-0.6997622226959908	-0.6520084457093873	1.8072970037554525	-0.802703792553071	-0.12734368938871798	0.07641566058556905	0.001966901379048488	2.2353021027727955	0.0	0.0
CC1=CCC2C(C1)C2(C)C	-0.9298661595956051	-0.9204840497952355	-2.6754757043211286	1.287524900994361	0.9059214208757961	0.21001494703049295	-1.0373769076806114	1.4245635936605094	-1.3212323233459184	-0.6997622226959908	-1.3016404619202189	-0.16575308441426428	0.5967879531381057	-0.9544038414682042	0.07772507777793043	-2.199011668216934	0.39818905995976567	1.0	0.0
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12	-0.9298661595956051	0.4662924130349034	-0.7082584896807683	-2.529517128150015	-1.2981142530334417	-0.730171923479958	-1.0373769076806114	-1.5583868843732829	-0.7009412331652451	-2.0766957792784786	2.173393185872524	-1.1591147538912563	-0.7661499036730776	-0.4536060499960506	0.14491993628885538	-0.4371381395577627	-2.0217831410148284	0.0	0.0
CCCc1ccc2ccccc2n1	-0.9298661595956051	0.7436477056009311	0.14828106310522612	1.0626172444052195	-0.04243701269354864	0.07076802572561021	-0.4379344479827384	1.1160749763302336	-0.5458684606200769	-0.06170558382380759	-0.7161124263883871	-0.6169703602950727	0.6542297785209525	0.09557133958980135	0.7288833837455072	-1.3573645087363784	-0.9630453030884435	0.0	1.0
CCCCCCCCCCCCCCCC(=O)NC(COP(=O)(O)OCC[N+](C)(C)C)C(O)CCCCCCCCCCCCCCC	2.251298571235262	-0.9204840497952355	0.14828106310522612	-0.31120745811274936	-0.10892124091563331	-0.015705641805036096	0.6810924463393915	-1.227811738617913	1.1599320373767743	-0.6997622226959908	-0.6814258870363311	-1.2985819118907787	-0.17432503609223146	1.5574501195699109	-0.8035038320203289	1.796975282252253	1.2245210310242614	0.0	0.0
COCCCOc1ccnc(C[S](=O)=c2[nH]c3ccccc3[nH]2)c1C	0.6508225584739253	0.4662924130349034	0.15769358566331376	0.5560030793932897	0.4667094118265226	0.6797617263532812	0.9118099941549281	-0.16372117444081047	0.6947137197412695	0.618521700305451	0.07620375048767865	0.3394735320643984	-0.32228125298744315	-0.6088512609014648	0.8422922005215896	-0.14179906368184986	-1.5532824252773687	0.0	1.0
COC(=O)C1=C(C)NC(C)=C(C(=O)O[C@H]2CCN(Cc3ccccc3)C2)[C@H]1c1cccc([N+](=O)[O-])c1	0.6411587827890562	1.5757135832990143	0.1859311533375767	0.01735638086113984	-0.9895942324168384	0.4222395124349241	1.3533228602892013	0.29524192358711066	1.470077582467111	0.097350338474933	0.9473833949072415	-0.5732159577854186	-0.5416045862674037	0.4638306734867882	-1.0131201136425172	0.11183071105922278	0.597394088698528	1.0	0.0
CCCCC(=O)OCCc1ccccc1	-0.41600820225961	0.4662924130349034	-0.7082584896807683	0.8773873718078262	-0.07765992723667325	0.28655047602074907	0.4519089830526296	0.2886398660984001	-0.3907956880749086	-0.054495066970222966	-0.3823067238889318	-0.07961160447338274	0.2886908897210183	-0.3607870048340914	-0.40671180540020335	0.03811269891702657	-0.26029422948225417	0.0	0.0
CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12	2.168236991269738	-0.08841817209715218	0.28005637891845486	0.15803312597088875	0.2895719268791548	0.9102594547407158	1.155796188477943	0.3706541191483513	1.470077582467111	0.38347474189937397	0.5399253907874778	0.10566094365343415	-0.25961744347888294	2.647055375393262	-0.4539436682464989	0.35864888588148996	-0.9907126681910492	1.0	1.0
NCCCCC(N)C(=O)NC(CS)C(=O)O	0.02659481475838386	-0.9204840497952355	0.1388685405471368	-0.7482680559549303	-0.7525900075795141	-0.5619330877516792	-0.14214905943423572	-0.23423323177384772	-0.5458684606200769	-0.6997622226959908	-0.16127321817983295	0.5062871916324551	-0.17606569746746964	0.2379683438858321	-0.6446554167143873	0.5408493498753016	0.5162364843975507	0.0	0.0
CN1CCN2c3ccccc3Cc3ccccc3C2C1	1.5264491636684394	1.2983582907329865	0.14828106310522612	1.2306171605706029	-0.04243701269354864	3.1279094112285244	-0.4379344479827384	0.35472687459021035	1.3150048099219427	2.446443602587486	-0.30268788225572824	-0.6251743107656329	-0.045516094324635874	-0.8584331680103664	1.8033180546608205	-0.712914435014819	-0.5849246466861631	1.0	1.0
N=C(N)NCCCC(NC(=O)C(N)CO)C(=O)O	0.09301786723395056	-0.9204840497952355	0.15769358566331376	-1.621911854730659	-1.0153622035093623	-0.9310748149085589	-0.14214905943423572	-0.9274002803659088	-0.5458684606200769	-0.6997622226959908	0.14343725754771058	-0.0905502051007963	-0.29094934823316304	-0.2973523966814113	-0.3438333352477957	0.39093917612059303	0.10491498987214336	0.0	0.0
Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1	1.6152641878721983	2.6851347535631254	2.8590875598345256	0.38011772662779847	-0.26809577608362256	1.948188279312518	-1.0373769076806114	-0.4843180327226788	2.555586990283289	0.7841643109618732	-0.06878288685779764	-0.2197624250121186	-0.4423868878788501	-1.5396146949758391	-0.4672150435615576	-0.6477611321093995	-0.9150885369105932	1.0	1.0
C[C@@H]1O[C@@]2(CS1)CN1CCC2CC1	1.0446469537455054	-0.9204840497952355	0.1388685405471368	1.0568456521754215	0.9235930951698446	1.8989318273714038	-0.5951474007684313	0.614703868662431	-0.23572291552974028	-0.6997622226959908	-1.1633502518668244	-0.39136172235466854	0.7430035086580795	-0.6792602868990439	2.5462128498139935	-2.001789577752606	0.5199254664112315	1.0	1.0
COCCl	0.09490183602313583	-0.9204840497952355	-0.7176710122388559	0.5893136247007151	-0.04243701269354864	2.547936337713964	-0.5951474007684313	-1.0949249207921075	-1.0110867782555817	-0.6997622226959908	-0.9951211504117615	-0.6272252983832729	7.192153903914062	-1.0078009289332441	6.085912580586799	-0.3860151434414512	-0.34329632479007177	0.0	0.0
Clc1ccc(C(Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1	-0.9298661595956051	0.1889371204688756	0.15769358566331376	0.9546231247876926	-0.04243701269354864	1.7867899420122397	0.6326784004772598	-0.9568998354940963	-0.08065014298457199	1.3174530044663628	0.6197847385639786	0.04618230274187306	0.1268093818239047	-1.5232295904656075	3.0453613910590285	-0.5403814531139759	-0.20495949927704243	0.0	0.0
CNCCCN1c2ccccc2CCc2ccccc21	1.0174230941748783	1.2983582907329865	0.1388685405471368	1.1495714983715468	-0.04243701269354864	1.7035692357682406	0.16150801171513482	0.6023222514593571	0.8497864922864378	2.3409993899731187	-0.4199944644937091	0.5650821700048027	-0.0037402213189290643	-0.19524835974173663	2.0137765400589496	-0.43539477875815336	0.09569253483794139	1.0	1.0
