SMILES	SLogP	JGI8	Wap	PEOE_VSA6	GATS5d	VSA_EState3	GATS4d	MAXDP	PEOE_VSA1	ATS0d	observed	predicted
COc1ccc2c(c1)[C@@H]1C[C@]1(C(=O)N1C3CCC1CN(C)C3)Cn1c-2c(C2CCCCC2)c2ccc(C(=O)NS(=O)(=O)N(C)C)cc21	0.7089164524351996	0.35228032736975373	5.757845041303811	-0.06440645974940529	1.3348858437601274	-0.9325010628004579	-0.1528301165056597	1.6690960877522767	0.5272854894551648	2.417231915179598	0	0
CCCC(=O)c1cc(C#N)c(N2CCC(C(=O)NS(=O)(=O)Cc3ccc(Cl)cc3)CC2)nc1C	0.03157742937740123	-0.3113161093525076	-0.30391993157199076	0.23627525422148765	0.947297694532792	0.11376245839408983	0.7336371813433531	0.22380509778795687	-1.096049399422329	0.2492785434830466	0	0
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCC(=O)OC)CCC2	-0.8285690482200162	0.5535886088690956	-0.3714647301295034	-0.4183439792150979	-0.27138647859100057	-1.0582142036893667	1.9929151937339926	-0.5912644616561556	0.7558990829963259	-0.3904454022634768	1	1
CC(Oc1ccccc1)C(=O)Nc1cc(C(F)(F)F)ccc1-n1cncn1	-0.018100877696535813	-0.5224161082912393	-0.4634257990100603	-0.4667237642486458	-0.233802131395874	-0.31922411207427454	0.033587171829310786	0.06507582494125994	-0.5070375637656471	-0.5681464983041777	1	1
CC(C)OC(=O)C1=CN(C(=O)c2ccc(OCCCN3CCN(C)CC3)cc2)CC(C)(C)c2c1[nH]c1ccccc21	0.8666668661261222	-0.801159313778998	0.7155367844478459	0.3146631890608771	1.0358540933904559	-0.9376366383229453	0.512157339734171	0.9276053166971113	1.676299149422278	1.3332552293313222	1	1
CN1CCN(c2ccc(C(c3nnnn3Cc3ccccc3)N3CCCN(C4CCC4)CC3)cc2)CC1	-0.43157836625197826	-1.7404317065549488	-0.02038405669482033	1.2648458981500963	-0.8804373479437106	0.47465585327493653	-0.07898243517403558	-2.3343965306145575	-0.536047575111898	0.9423128180417802	1	1
CC(C)(C)c1ccc(C(=O)Nc2ccc(C#N)nc2)cc1	-0.1553844099058281	2.11285006857809	-0.5282734514272367	0.363042974094425	-2.42973183081834	0.2666524721483991	-2.636691095258339	-0.13101265070828133	-1.0484050667086255	-1.1367900056344207	0	0
CC(C)CCn1nc(CC2CCC2)c(O)c(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c1=O	-1.0508867352862747	0.8594113206958434	-0.143897863915675	0.37466680193890417	0.7923506716511225	1.056080539370103	-0.6408140064532825	0.6253358448964382	-0.4647892831367031	0.6046807355644485	1	1
CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@@H]3[C@@H]4CC[C@@H](C4)[C@@H]3N(Cc3ccc(F)c(F)c3)C1=O)N2	-0.43491930503180376	1.4401822446460564	1.08607820611041	-1.1513511474910725	-0.04751926551333095	0.5849903130637556	-0.269529174020805	0.9951114729094996	0.09521254117372802	1.1555541332906214	0	0
O=C(NOCCO)c1cc(/C=N/OCCO)c(F)c(F)c1Nc1ccc(I)cc1F	-0.9212437848082381	0.15653599734380755	-0.4593478172859155	-1.202737660371681	1.3595713132647378	1.621246544782453	-0.12608290936485092	0.9187016770014459	0.6717057535159934	-0.46152584067975716	0	0
