SMILES	SLogP	JGI8	Wap	PEOE_VSA6	GATS5d	VSA_EState3	GATS4d	MAXDP	PEOE_VSA1	ATS0d
CCOCCn1cc(C(=O)NCc2ccc(Cl)cc2Cl)ccc1=O	3.121600000000001	0.012501649689858304	5546	29.268246848926644	0.9452757153205359	3.8050378780871212	0.9141127796506281	5.353421558552546	14.620751205597735	134.0
O=C(O)C(CCN1C(=O)c2ccccc2C1=O)S(=O)(=O)c1ccc(-c2ccc(Cl)cc2)cc1	3.920200000000003	0.013125532399908815	27418	47.99914230100217	0.8069620253164558	8.38126961711919	1.068923578310977	6.236748192083691	5.106527394840706	196.0
CC(C)(C)c1cc(NC(=O)N2CCCN(C(=O)C3CCOCC3)CC2)no1	2.4649	0.010802469135802469	11212	25.927874856197317	0.9596241374247538	6.73676177200004	0.8835804284748995	5.699097773047746	19.059777352474352	170.0
CN[C@H]1Cc2ccccc2[C@@H](c2ccc(Cl)c(Cl)c2)C1	4.659500000000003	0.015369110607205843	6576	53.53371512277308	1.0423826145704316	4.659544788079842	1.054595524956971	0.9888340522537318	5.316788604006331	123.0
Cc1ccc(S(=O)(=O)N2CCC(C(=O)Nc3ccc(C(C)C)cc3)CC2)c(C)c1	4.466240000000004	0.015117157974300828	13797	43.67639416492469	0.891755431773022	2.971474138719359	1.0816018029903254	6.147291638950778	5.316788604006331	182.0
CON(C)C(=O)/C=C/C=C(\C)[C@@H]1C/C=C/C=C/[C@H](O)[C@H](C)[C@@H](O)[C@@H](CCC(C)=O)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc2cccc(O)c2)C(=O)N2CCCC(N2)C(=O)O1	2.3494000000000046	0.011217449942940137	98203	69.36006637699838	1.0674676227651185	40.52361720557384	1.0734934958533815	7.298221574202936	35.48455953040665	349.0
COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCC[C@H](NC(=O)c5ccn(CC(F)F)n5)C(=O)N4C3)cc(OC(C)C)nc2c1C	3.951120000000003	0.010642624186652908	452109	24.993683459519783	1.136337543053961	9.511364371490357	1.052242545727888	7.745831443870834	29.744075800263285	379.0
O=C(NCCNc1ccnc2cc(Cl)ccc12)C1CCC2(CC1)OOC1(CCCCC1)OO2	4.873200000000004	0.012580834803057023	57057	18.021761513158523	1.1557580778790395	8.059405020465519	0.9278713156305735	5.684204052943831	10.633577208012662	210.0
CN1CCCC(C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)Nc2ccncc2)C1	2.5706999999999995	0.0079130548988705	14021	18.19910120538483	1.07725271361635	6.989412031788024	1.0533426508269277	6.09069924729151	20.517465459810346	183.0
CCc1nc2cc(Cl)ccn2c1C(=O)NCc1ccc(N2CCC(c3ccc(F)cc3)CC2)cc1	6.003200000000006	0.006047300607485791	69433	42.790145363769575	0.9137821793759567	3.6310370456227323	1.1059276370276505	6.047613140759427	10.216698334856808	216.0
COc1cccc(CNC(=O)c2cn(-c3ccccc3)c3cc(-c4cn[nH]c4)ccc23)c1	4.959200000000004	0.006143407539382596	34790	42.46456947923127	1.0890610673024022	10.845514132589322	1.0770674542682923	6.173998567019401	14.620751205597735	194.0
COc1ccc2nc(NC(=O)C(CC3CCCC3)c3ccc(S(=O)(=O)NCc4ccncc4)cc3)sc2n1	4.876000000000004	0.010544157121538073	40189	49.152806506561994	1.04903988183161	3.4504377422548314	0.9103168135282433	6.573393251074894	10.05365155780638	231.0
CC(C)CC1n2cncc2CN(CC2CC2)S1(=O)=O	1.9831999999999999	0.015624999999999997	4033	13.847474399381248	1.4710042432814712	-0.4745370370370374	1.2003135797450715	5.897916666666665	4.567099647791355	127.0
NCc1ccc(-c2ccccc2)o1	2.4053000000000004	0.02040816326530612	1137	30.33183534230805	1.229875036326649	0.0	1.1776753712237582	1.9938425925925927	10.150818414215532	75.0
CC1=C2C[C@H]3[C@@H](CC[C@@H]4CN(C)C(=O)CC[C@@]43C)[C@@H]2CC[C@@]2(C1)O[C@@H]1C[C@H](C)CN[C@H]1[C@H]2C	5.179300000000005	0.016075702767879636	147303	31.917420659210407	0.9611849775942238	3.8596388669726096	1.1107126593806922	5.539502950287704	14.953561288656857	244.0
O=C1CN(c2ncccc2C(F)(F)F)CCN1S(=O)(=O)c1ccc(Cl)c(Cl)c1	3.444700000000002	0.015946502057613166	12678	23.20187978046503	0.9312707641196011	0.14233865683430103	1.1446220930232556	6.001163426275859	4.899909730850478	164.0
Cc1ccc(-n2nnnc2SCC(=O)Nc2ccccc2Cl)c(Cl)c1	4.008320000000003	0.0075147611379495416	10058	53.16286593524098	0.9707710011507481	15.819531908941448	1.0957014464465196	5.3098042974922555	5.316788604006331	141.0
O=C1CCc2cc(-c3cccnc3)cc3c2N1CC3	2.5839000000000008	0.012273692545801388	11426	6.06636706846161	1.0736695328840347	0.0	1.26446098297841	4.892233752699121	4.899909730850478	122.0
CNc1nc(NCCCN(C)C)c2sc(-c3cccc(C(F)(F)F)c3)cc2n1	4.7824000000000035	0.012912326388888888	17081	12.13273413692322	1.1202685521825442	6.2624111389785995	0.8507277280018781	5.064170323557048	15.53348693886314	168.0
CC(C)CCn1nc(-c2cccs2)c(O)c(C2=NS(=O)(=O)c3cc(S(N)(=O)=O)ccc3N2)c1=O	1.9318999999999997	0.012149190952101003	31888	19.913841467842857	1.2825910931174094	24.90956844943161	0.8534724384926817	6.3109102734553675	10.423315998847038	209.0
CC(=O)CC[C@H]1C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc2cccc(O)c2)C(=O)N2CCCC(N2)C(=O)O[C@H](/C(C)=C/C=C/C(=O)N(C)C)C/C=C/C=C/[C@H](O)[C@H](C)[C@H]1O	2.4178000000000046	0.011384874568954168	94625	69.36006637699838	1.0906165992372885	39.478628738263495	1.0336160261339178	7.2853569908696025	40.38446926125713	345.0
CCC(CC)c1nn(CCCO)c2c1N=C(c1ccc(OC)c(OC)c1)CNC2=O	3.0505000000000013	0.013123807724147857	18885	13.847474399381248	1.3296030984370724	16.953930392723716	1.3131061218304887	5.950034731115179	19.897041906447136	182.0
O=C(Nc1ccc(-c2cn[nH]c2)cc1)C1COc2ccc(Cl)cc2C1	3.919900000000003	0.010757983749055176	16619	23.733674027155736	0.9526109960892568	10.329549668874927	0.9431792040487692	5.579936224489796	10.05365155780638	150.0
Cc1cscc1-c1cccnc1	3.118520000000002	0.0	917	6.06636706846161	0.7386363636363634	4.314166666666667	1.1718749999999998	1.1193106995884774	0.0	69.0
C#Cc1cnc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O	1.0720799999999997	0.010501385739480977	9393	24.119535524240472	1.0656153196282736	9.306955497304523	1.052033947907521	5.788612764550264	10.633577208012664	147.0
CC(C)NCC(O)COc1cccc2ccccc12	2.5775000000000006	0.011274880322499369	3516	50.245676810150904	1.1854103343465046	15.258388238011253	0.9863892365456822	3.843953766691862	15.160178952647087	113.0
CO[C@@H]1COCC[C@@H]1N[C@@H]1CC[C@@](C(=O)N2C[C@@H]3C[C@H]2CN3C(=O)C(C)(C)C)(C(C)C)C1	2.4326000000000016	0.013995968757873517	30836	34.61868599845312	1.1137615286265783	3.817848152078401	1.0595334392177937	6.982593576782566	24.590333973307384	221.0
COc1ccc2c(c1)C(O)CCN2c1nc(C)nc2ccccc12	3.522020000000002	0.013825900730662633	19363	12.13273413692322	1.2453201302224637	11.413938675778954	1.3027134798677302	4.398885109599396	14.743300079491233	151.0
